,P_P1_WOM_U,P_P1_MARKETING_U,P_P1_EXPERIENCE_U,P_P1_SHARE,P_P2_WOM_U,P_P2_MARKETING_U,P_P2_EXPERIENCE_U,P_P2_SHARE,V_P1_WOM_U,V_P1_MARKETING_U,V_P1_EXPERIENCE_U,V_P1_SHARE,V_P2_WOM_U,V_P2_MARKETING_U,V_P2_EXPERIENCE_U,V_P2_SHARE
0,0.010000000000000163,0.011646476351982269,0.010000000000000163,0.0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010000000000000007,0.011646476351981943,0.010000000000000007,0.0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
1,0.010000269169009857,0.013534988873820644,0.010007502417431235,0.0085,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.01000016313273315,0.01329295270396389,0.010012195951485387,0.005,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
2,0.010000884172144264,0.015604240547554117,0.010042967299890102,0.019,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010000977501793113,0.015423501395658472,0.010056073425912667,0.01,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
3,0.010002006343842972,0.01795356527399124,0.0100908202079351,0.031,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010001851357829928,0.01803812242706567,0.010207918813128469,0.015,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
4,0.010003443810379773,0.02066922282686284,0.010315738204895484,0.039,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010004470410233357,0.021944543617828972,0.010250405970879485,0.05,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
5,0.010006023845601836,0.023448696830561944,0.01056940081929509,0.0555,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010008377141277468,0.02443026680933732,0.010495900540210965,0.055,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
6,0.010009259991068914,0.026797266846173524,0.010722601882494794,0.045,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010011933547552943,0.028586603924927664,0.010886209277037668,0.035,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
7,0.01001399578581484,0.03022396468554794,0.011215694119088456,0.055,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010015495975926644,0.032783894879122345,0.010900218893248619,0.095,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
8,0.010019470648751229,0.03461803762194269,0.011729077547774927,0.066,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.01002023593658877,0.0359878468252289,0.01095387480519639,0.08,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
9,0.010025968473663199,0.03928187207767138,0.01226937257638948,0.061,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010029278961580828,0.040661330364165485,0.011050458433444215,0.07,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
