,P_P1_WOM_U,P_P1_MARKETING_U,P_P1_EXPERIENCE_U,P_P1_SHARE,P_P2_WOM_U,P_P2_MARKETING_U,P_P2_EXPERIENCE_U,P_P2_SHARE,V_P1_WOM_U,V_P1_MARKETING_U,V_P1_EXPERIENCE_U,V_P1_SHARE,V_P2_WOM_U,V_P2_MARKETING_U,V_P2_EXPERIENCE_U,V_P2_SHARE
0,0.010000000000000163,0.01164647635198229,0.010000000000000163,0.0,0.010000000000000163,0.01164647635198229,0.010000000000000163,0.0,0.010000000000000007,0.011646476351981946,0.010000000000000007,0.0,0.010000000000000007,0.011646476351981946,0.010000000000000007,0.0
1,0.010000277325646515,0.013522887065327832,0.010014978428794027,0.007,0.010000326265466455,0.013607599724777533,0.010018618720232665,0.008,0.01000040783183287,0.013777025043676519,0.010000000000000007,0.01,0.010000326265466295,0.013413970788892058,0.010000000000000007,0.005
2,0.010001129912426911,0.01562844416453973,0.010105465713146139,0.0185,0.010000969774344537,0.015723682681488105,0.010124790545255134,0.016,0.01000109861860563,0.01614173015025669,0.010000000000000007,0.025,0.010000978796398876,0.015423501395658483,0.010000000000000007,0.03
3,0.010002220671256125,0.017877647014670983,0.010196810293022511,0.0235,0.010002019215947993,0.018085897191915133,0.010176800842228861,0.025,0.010002075154099685,0.01862745334176501,0.010050517602278939,0.02,0.01000154846635912,0.01755405008735307,0.01005538398094469,0.015
4,0.010003763699263177,0.02084429064390337,0.010431885924533037,0.0345,0.010003593216000833,0.02080076676928963,0.01031039384940822,0.0355,0.010003456865002518,0.022114395296332193,0.010061894901470192,0.055,0.010003130217567064,0.01956358069411951,0.01031906660458706,0.03
5,0.010006424159418683,0.024077329566352838,0.010517009849402022,0.035,0.010006055723357637,0.024128440576278887,0.010396077873833379,0.0505,0.010006778150155613,0.02484215465769685,0.01023025917393835,0.025,0.010006199012802237,0.023009568810082367,0.010794161511289807,0.025
6,0.010009498137675411,0.02757127679025333,0.010885114830616594,0.046,0.010008852195197137,0.027552140875713765,0.010516158386146038,0.038,0.010011454565669604,0.02963665628156158,0.010277779763219983,0.07,0.010010163351590495,0.025745207926417747,0.01119702542298871,0.025
7,0.010013992019917465,0.031153088575591858,0.011220503812150359,0.058,0.010013166192331127,0.03135543361607624,0.0106756657789483,0.046,0.010014818540923724,0.03311476303820316,0.010487100000339844,0.06,0.010014005877553895,0.02907805771242318,0.011489406250528151,0.04
8,0.010019823652271281,0.035061960202987116,0.011388327169989308,0.0545,0.010017589125253506,0.0354078554500957,0.01116233460112026,0.056,0.010018930411573838,0.037901384907097165,0.010737592484870398,0.045,0.010019191135973484,0.03300023841312794,0.011451628246115692,0.085
9,0.010026106246221723,0.039400915544388584,0.011779900452923394,0.063,0.010024488581785675,0.03966558637674656,0.011450942856452673,0.059,0.010025153251767067,0.042913028182553256,0.010957514672585135,0.065,0.010024846859557767,0.0381420347818357,0.011955555729712172,0.045
10,0.010033934113170676,0.04513552554509292,0.012082676981988399,0.0575,0.010031606387348166,0.04484859247717526,0.011875870734835947,0.0685,0.010031249200212011,0.04754007466880388,0.011427456100881464,0.045,0.01003085195927017,0.043299590660484916,0.01228153987452863,0.07
11,0.01004393309925613,0.05023197460105352,0.012441849705123903,0.0565,0.010040374156566495,0.05036929840591239,0.012072708927105456,0.0625,0.010037939161547221,0.05278952615338746,0.011838924808922806,0.045,0.0100393845550597,0.048634589605473975,0.013071979751747075,0.04
12,0.010055244454543566,0.056320175260748305,0.013058311064963165,0.061,0.010050099256657952,0.055740687248875154,0.012347777692178744,0.0485,0.01004952264646168,0.060766970563653405,0.012007641634540227,0.08,0.01004791894146985,0.05396229697302428,0.01332777437661891,0.055
13,0.010067271692685554,0.062161057133815,0.013574060308350634,0.061,0.010061941644390183,0.061700814068757846,0.012660072577136021,0.0645,0.010061728969957044,0.06654788098161708,0.011925930092431116,0.085,0.010063466242000522,0.06001736810349634,0.01415750820789671,0.05
14,0.010081078546873599,0.06859948342748748,0.013835150589116553,0.057,0.010077364241893897,0.06818597259435955,0.013154405324140155,0.0685,0.010076472833633308,0.0738613109223888,0.01251607865262338,0.04,0.01007810193892026,0.06646124092742,0.014632761327060883,0.07
15,0.01009683855555366,0.07506817863235961,0.014816736425064338,0.067,0.0100932638104904,0.07477772311300258,0.013791631769345834,0.062,0.010090445330856866,0.08037795641519767,0.012238772002897714,0.12,0.010093589315356892,0.07472071990319169,0.0146321613688851,0.075
16,0.010116287584037851,0.08245237259416854,0.015498623924328393,0.0735,0.01011197826700287,0.0819358343823378,0.01457380237958528,0.0625,0.01010527344569936,0.08594519814476059,0.01251717272845822,0.075,0.01011111414602138,0.08032169409334708,0.014687833280553978,0.09
17,0.010136298634688045,0.090115294850823,0.01632961784057398,0.075,0.01013241157501611,0.08985295808617372,0.015054768458557178,0.0705,0.010119134503120282,0.09343942313571604,0.0128946488170448,0.075,0.010137721698899142,0.08808737754355049,0.015023906213335134,0.065
18,0.010161199970654141,0.09810279860077599,0.01736498719075396,0.0765,0.010156648509900557,0.09736154430563466,0.01593010040687025,0.078,0.010137924332982969,0.10121298634089017,0.013140798268079523,0.09,0.010164672624872315,0.0944849099353676,0.015416627803208205,0.08
19,0.010189766036108158,0.10639581922975716,0.018272457429578216,0.069,0.010180489191057886,0.10581284220807459,0.016870342372755677,0.0705,0.010151781290105083,0.11024987695701034,0.01351174393775024,0.065,0.010186554462508374,0.10346029468894502,0.015784972382811416,0.08
20,0.010220728333627003,0.11462482209598947,0.019553919392371458,0.074,0.0102073563886679,0.11411586715079826,0.018018226596462183,0.07,0.010180637157680441,0.11840716097450515,0.013591901269019845,0.095,0.010203330831973832,0.11309856238241248,0.015611261277263528,0.1
21,0.010257952004605273,0.12307485199580676,0.020745240244297754,0.076,0.010238255750623693,0.12359099133469274,0.01899953006439889,0.068,0.010211597244957888,0.12729873306693748,0.013911477480835934,0.085,0.010231831804142262,0.12231338762182503,0.01630612635350269,0.07
22,0.010304554712102756,0.13219254059233657,0.02115061841486104,0.0735,0.010269485834480143,0.13262783664348757,0.019660486745299997,0.0715,0.010241912938918993,0.13726728074195363,0.01477687730236334,0.04,0.010260609142029935,0.13045211325553865,0.016939123802635556,0.055
23,0.010343437071860728,0.14142674165701308,0.022336240473707233,0.0725,0.010313793889545087,0.14166223030786562,0.020379977957414724,0.0695,0.010272260642670821,0.1484165989879048,0.01507434595286274,0.075,0.010299889895368765,0.1403778756721108,0.01746570987753793,0.06
24,0.010388351639355357,0.15102979317162157,0.023019639111269363,0.076,0.010352685708695212,0.15115773745408473,0.02131639430927209,0.0695,0.010307719318507073,0.15882855632805193,0.015711402347291688,0.06,0.010336634324990178,0.15089641760780562,0.01773042756550232,0.08
25,0.010434966682378003,0.16101124689510418,0.024481487285971996,0.07,0.01039122053022124,0.16110344078319366,0.022483713402945,0.07,0.010347226837960402,0.1688774422589053,0.016125864611693998,0.075,0.010363832750804502,0.16250714742799477,0.018014188562449948,0.085
26,0.010487934679864273,0.17127408382145506,0.02539885267064802,0.075,0.01043806448963527,0.17097378182828482,0.022799601371889196,0.067,0.010381794979190687,0.17788215268129512,0.01695459048449417,0.055,0.010409404453348797,0.17144994044073475,0.01868983776250625,0.045
27,0.010536927347736171,0.18117509683936853,0.02596289876244074,0.063,0.010497465388044379,0.18078040790316235,0.02402687800928136,0.0705,0.010432620422466135,0.18865376487713287,0.017504551417045697,0.055,0.010455111117614742,0.18395690720291125,0.01899113096520361,0.08
28,0.010591907307197335,0.1919477445685826,0.026984010301506864,0.08,0.01055832912656564,0.19109203320666301,0.02478095221281396,0.0835,0.010470291807499522,0.20005231861272768,0.018163599902498082,0.065,0.010494863654026004,0.1938842132399703,0.020491338060864766,0.055
29,0.010653358461323053,0.20289172831389113,0.028554782137956758,0.073,0.01061910823643782,0.20189426672366148,0.025860833115301497,0.0715,0.010513809450859269,0.20991903992416858,0.018329611530216994,0.085,0.010535267332399121,0.20296658272141968,0.021996227370579005,0.065
30,0.010720065042913713,0.21358902597240845,0.029023281063542707,0.072,0.010683597304246383,0.21211518902135162,0.026687014795137024,0.0785,0.010562348203066993,0.2196766444339787,0.01965444734280298,0.035,0.010591673212435497,0.2150295370925846,0.0239545280122096,0.065
31,0.010783026622272247,0.2249944145481136,0.029248864243811852,0.085,0.010750055626570516,0.2231966963128338,0.028282452305603837,0.074,0.010630015422093577,0.22817754244361863,0.020930845858570354,0.055,0.0106603725808218,0.22582305605461683,0.025160031517749662,0.07
32,0.010851903490857542,0.23641757243189454,0.03040980567331021,0.077,0.010824244223390818,0.2346363364915187,0.029968058062921705,0.067,0.010696244503299956,0.23890569899300831,0.021323570931058106,0.08,0.010717469753739738,0.23649483089263876,0.025587648991999258,0.075
33,0.010927632030262561,0.24747913289289405,0.03191781405205924,0.078,0.010912489380875585,0.2459682705502415,0.03142779436003214,0.081,0.0107671350990507,0.24880658151487453,0.02200045223857426,0.075,0.010777399488344467,0.2477687045366489,0.02607291506882678,0.085
34,0.011018823316490386,0.2584737442949116,0.03390744901504303,0.0755,0.011004743211499713,0.25775189977117885,0.032320421854671065,0.088,0.010837178733408021,0.2593673651371221,0.021601552960071425,0.115,0.010863722749565152,0.25960970155123225,0.02811294656012339,0.065
35,0.01109870099580946,0.2698137985175351,0.034551721019117326,0.0855,0.01109171108539564,0.2686570174262365,0.03352634871454092,0.0865,0.010902439787320545,0.2689649760579812,0.022931732315212155,0.05,0.01093249851503595,0.2706728765111288,0.032059157774804926,0.07
36,0.011186288612074805,0.28165411531420254,0.03537641623129083,0.0835,0.011187435174968775,0.28007922474708513,0.03379820347504103,0.086,0.010974814416585486,0.2796044951615898,0.024406001745152,0.065,0.011009034602030243,0.281831366279068,0.033570201533835456,0.055
37,0.011290173131760806,0.2925588401042473,0.03688910896292462,0.0875,0.011279150461062171,0.2919858901649977,0.03579977570350625,0.0785,0.011054361949432172,0.28846833757852747,0.025961065883661125,0.065,0.011080737335942201,0.2950345159005224,0.033585108937328405,0.095
38,0.011405171471380607,0.3041579931369943,0.03739241215473294,0.092,0.011392083849507371,0.30379463006236657,0.03818275024181526,0.074,0.011136004229026998,0.2993254972347706,0.028635859810948697,0.05,0.011168606582491181,0.3076999180828144,0.03496494569961144,0.085
39,0.011516286894200499,0.3155164250226347,0.03857629226694363,0.075,0.011502813996472534,0.31588240454219296,0.03998677518142535,0.0805,0.011245379641365651,0.3120266391706926,0.02967388671970606,0.06,0.011266345966316456,0.3187939873480882,0.03673402720812945,0.075
40,0.011651202653090525,0.3272341255535076,0.03938759272702033,0.087,0.011599951901864589,0.3273584276603961,0.04248697650482635,0.0835,0.011352243060798382,0.3230370000264051,0.03112525827354402,0.07,0.011367190038217378,0.330771423464691,0.03713257716018485,0.1
41,0.011769965997958825,0.33788365248510266,0.042184574296689065,0.0935,0.011728166049241371,0.33909418963548277,0.04613324840892962,0.0745,0.01144717561261786,0.33462189334255626,0.032686145608498245,0.085,0.011493066753439349,0.3407465419327296,0.036527586783744105,0.12
42,0.011914888980117538,0.3488434154024172,0.04478511743108024,0.081,0.011862972842913643,0.35034721078646935,0.048220081581515147,0.0815,0.011526298357155955,0.3459641209051132,0.03368707347000709,0.085,0.011610285627048366,0.3502956875909422,0.03715059239584666,0.085
43,0.012033833422858423,0.3602414161436479,0.04822008376461452,0.081,0.011994634094175616,0.3618324484943579,0.05148575572540214,0.0905,0.011646888811114097,0.3570624806281213,0.033253403671625464,0.115,0.011733573324533723,0.3638501786878548,0.039708373280303924,0.095
44,0.012211782135609672,0.37141300817923883,0.04987590615696767,0.0865,0.012169779540411157,0.3727308026968153,0.05463296471075774,0.0845,0.011767054834471458,0.36830562832949065,0.0356501727968971,0.07,0.011882334629554656,0.3755635543197107,0.04054970555667332,0.1
45,0.01234640011670056,0.38247893961226226,0.05299983537845319,0.085,0.012347601073580176,0.3839674267642845,0.054430520211602294,0.0955,0.011894384779801507,0.37954969520753745,0.03488839614003221,0.12,0.01197724556019639,0.385609544127994,0.043784660013189,0.05
46,0.012507292868755038,0.3933215743457569,0.054872385990865906,0.0885,0.012511731150073882,0.39590619295212126,0.05728442790195093,0.087,0.01202243672755122,0.38965127106019126,0.03668443378323025,0.07,0.012117439986914518,0.39653989508617615,0.045794396613088,0.075
47,0.012696727949421682,0.404977791606118,0.05821318310411169,0.088,0.012701994468286074,0.4068521943092577,0.060545156187563454,0.101,0.012152910418644388,0.3994062595485153,0.03784905094345166,0.085,0.012272912995577045,0.40720344353984184,0.04760599560689291,0.105
48,0.012899404009677852,0.4160415911404263,0.06059123038501885,0.1055,0.012884048381431278,0.41809008681719134,0.0633323987382345,0.0975,0.012284830829548865,0.4090908379137141,0.04038790073939916,0.09,0.01246508024284864,0.41819186822704457,0.050091747172219356,0.095
49,0.013103408915053882,0.4264803086072015,0.06198986425838525,0.089,0.013070479856413266,0.4287394760276357,0.06728165999515727,0.098,0.012392450364598961,0.4198186099865321,0.04379128128536765,0.06,0.012657144949952437,0.429267071702509,0.050727223341617736,0.13
50,0.01329342153828762,0.43743975013606246,0.06460079991681945,0.09,0.013258739760639208,0.43987508056055474,0.0687013019808685,0.096,0.012538646816756623,0.4326687148962932,0.04693263855534308,0.075,0.012789093492567212,0.43921305860131954,0.0569742267202758,0.07
51,0.013496496409836413,0.4480665491558971,0.06890181463557526,0.11,0.013495338512653903,0.4502773319549458,0.06811343317949495,0.0995,0.012745422238750088,0.44322459527726665,0.04903778986482623,0.105,0.013024669546694121,0.448546996181703,0.061012034463825256,0.055
52,0.013748587752380245,0.45828626408466977,0.06993709284457143,0.0985,0.013720126134698557,0.46088536500728994,0.0712014339802505,0.103,0.012936864245746447,0.45331747705467956,0.054892804272666795,0.065,0.013189556013896164,0.45956488401867235,0.06304166133197422,0.105
53,0.014013445529373256,0.4684888001795937,0.07055323883421902,0.0965,0.013930515310905344,0.4714950933585844,0.07454654787472238,0.1095,0.013147698757421602,0.4639744265561726,0.06065187431017297,0.065,0.013381306935935765,0.46983490496583213,0.06515314196921886,0.115
54,0.01425236861280806,0.478087063100648,0.07174342542768125,0.106,0.014155664118398473,0.48183747845680525,0.07780476901075473,0.111,0.01335246519645327,0.47325000672819934,0.06727186812344085,0.06,0.01353627984822009,0.4788011912192681,0.06935599301232433,0.09
55,0.014495369445368864,0.48820165050932846,0.0736517067948091,0.109,0.014422341302390855,0.49193731068311375,0.07960012690645814,0.114,0.013646656442721282,0.4842825518265397,0.07284820502654826,0.075,0.013779493400268829,0.48829701220623944,0.07573227325581225,0.08
56,0.014740285064729233,0.4979442614907811,0.07680690814843107,0.1095,0.014696167120225156,0.5018132940817186,0.08504343639709012,0.112,0.013956441208289398,0.495304567614301,0.07735776461141021,0.095,0.013968043777640353,0.4973975044914773,0.07629154295856845,0.135
57,0.01504110189226343,0.5080730724838644,0.08026304487498727,0.114,0.014973809148765834,0.5105454704424773,0.09008620504302547,0.118,0.014192000467113629,0.5043519214733929,0.08183777619512224,0.095,0.014278697907904241,0.5078447698780646,0.07678007543150385,0.14
58,0.015347826626946521,0.5176072789858261,0.08393631397973897,0.1065,0.015302230267759311,0.5202292231341601,0.09337674797712793,0.1145,0.014568204454118338,0.5141112773002885,0.08456742059432014,0.1,0.014478487859682558,0.5168274881275903,0.0818979043887159,0.105
59,0.0156732974147032,0.5272459142937987,0.08833347079787505,0.1065,0.0156320317543681,0.5298262010560794,0.0956650560952786,0.1145,0.014947014067892048,0.5228079303656203,0.08604380441943642,0.12,0.01490410923736849,0.526729932984748,0.0854562348589382,0.09
60,0.016003605665643635,0.5361704832292228,0.09202029397197972,0.1245,0.016039911955964315,0.539249179336453,0.09737374997227453,0.128,0.015180433444034388,0.5311762428864626,0.09065176077970664,0.11,0.015196204665350179,0.5346165330396674,0.09101008105407113,0.09
61,0.01633364131427383,0.5452835286401225,0.09465198376133006,0.132,0.016424785300626618,0.5487220272741763,0.09767264361770919,0.1215,0.015479276641267662,0.5409024507081912,0.09860528500759706,0.095,0.015493223452320648,0.5431728353872277,0.09561523308940169,0.07
