,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,P1_hate,P2_hate,MIN_WAGE_SUB,TOM_OUT,TOM_platform_id,P1_U,P2_U,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.011646476351981952,0.01164647635198195,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010048452344469803,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.013292952703963905,0.01377702504367651,2.0,0.0,241.18333333333334,,33.884,,57.599999999999994,,16.86375,,6.0,0.0,1.0,6745.5,14471.0,33.5,67.455,33.884,16.86375,8.471,42.355000000000004,57.599999999999994,0.0,1.0,1.0,0.5,-0.19999999999999996,1.0,0.0,0.0,40.579750000000004,,1.0,,,0.0,0.0,7303.0,82.5,0.0,120.0,0.0,3350.0,0.0,180.0,3395.5,0.0,0.0,0.0,0.0,7168.0
2,0.010121130861174494,0.010096904688939598,0.010000192236163694,0.010000000000000007,0.01506044714087402,0.015778675895472213,3.0,4.0,152.29444444444442,185.7125,56.472,47.196,57.599999999999994,57.6,29.595,24.88375,9.285714285714286,0.0,1.0,10761.142857142857,10283.42857142857,56.64714285714286,107.61142857142856,51.17142857142857,26.90285714285714,12.792857142857141,63.96428571428571,57.60000000000001,0.0,1.0,0.7142857142857143,0.7142857142857143,-0.19999999999999998,1.5714285714285714,0.0,0.0,33.331428571428575,,1.0,,,0.0,0.0,3789.5714285714284,90.14285714285714,0.0,185.71428571428572,0.0,5664.714285714285,0.0,278.57142857142856,5096.428571428572,0.0,0.0,0.0,0.0,6493.857142857143
3,0.010242261722348983,0.010193809377879191,0.01000038447232738,0.010000192236163694,0.017675068172281226,0.01778820650223864,5.0,4.0,202.01666666666668,167.65,47.6368,53.776,57.6,57.6,22.3075,27.503750000000004,9.222222222222221,0.0,1.0,9846.777777777777,11204.555555555555,48.422222222222224,98.46777777777777,50.36533333333333,24.616944444444442,12.591333333333331,62.956666666666656,57.60000000000001,0.0,1.0,0.6666666666666666,0.8888888888888888,-0.20000000000000004,1.4444444444444444,0.0,0.0,31.851611111111108,,1.0,,,0.0,0.0,4350.888888888889,86.66666666666667,0.0,184.33333333333334,0.0,4842.222222222223,0.0,276.6666666666667,5004.555555555556,0.0,0.0,0.0,0.0,6853.666666666667
4,0.010484523444697963,0.010266487894583882,0.010000576708491067,0.010000192236163694,0.020402827533645862,0.02063698394853144,10.0,3.0,256.4133333333333,121.96666666666667,33.7616,67.22933333333334,57.60000000000001,57.6,14.657999999999998,34.09583333333334,6.923076923076923,0.0,1.0,7657.461538461538,13523.23076923077,34.41076923076923,76.57461538461538,41.48492307692308,19.143653846153846,10.371230769230767,51.856153846153845,57.600000000000016,0.0,1.0,0.8461538461538461,0.5384615384615384,-0.20000000000000007,1.2307692307692308,0.0,0.0,35.258730769230766,,1.0,,,0.0,0.0,5578.076923076923,72.15384615384616,0.0,138.46153846153845,0.0,3441.076923076923,0.0,207.69230769230768,4216.384615384615,0.0,0.0,0.0,0.0,7945.153846153846
5,0.010689810289698311,0.010399096222879538,0.010001153416982125,0.010000768944654752,0.023130586895010505,0.024309248724409156,8.0,5.0,215.32916666666668,148.17333333333332,42.059,65.864,57.60000000000001,57.6,20.548125000000002,30.198,8.923076923076923,0.0,1.3076923076923077,9703.846153846154,11370.0,45.51230769230769,97.03846153846153,51.21476923076922,24.259615384615383,12.803692307692305,64.01846153846154,57.600000000000016,0.0,1.0,0.8461538461538461,1.0,-0.20000000000000004,1.3846153846153846,0.0,0.0,30.644846153846157,,1.0,,,0.0,0.0,5183.923076923077,79.0,0.0,178.46153846153845,0.0,4551.2307692307695,0.0,267.6923076923077,5152.615384615385,0.0,0.0,0.0,0.0,6186.076923076923
6,0.011063409102350376,0.010628609240114783,0.010002305304248402,0.010001630298060473,0.026568695256002636,0.027675172594048197,14.0,9.0,286.90595238095233,197.69814814814814,27.857142857142865,47.52622222222223,57.600000000000016,57.60000000000001,10.149107142857144,22.991388888888892,6.478260869565218,0.0,1.391304347826087,6069.739130434783,15119.91304347826,25.324782608695653,60.69739130434783,35.553739130434785,15.174347826086958,8.888434782608694,44.442173913043476,57.59999999999999,0.0,1.0,0.8695652173913043,0.9565217391304348,-0.2000000000000001,1.391304347826087,0.0,0.0,37.22060869565217,,1.0,,,0.0,0.0,6963.347826086957,85.43478260869566,0.0,129.56521739130434,0.0,2532.478260869565,0.0,194.34782608695653,3537.2608695652175,0.0,0.0,0.0,0.0,8156.565217391304
7,0.011340103226062855,0.010821147380001402,0.010004410970377974,0.010002876123793566,0.030369857871779246,0.0307581064552266,10.0,7.0,222.62833333333336,140.57619047619048,45.304,62.55428571428572,57.60000000000001,57.60000000000001,19.19325,31.283214285714287,9.764705882352942,0.0,1.4705882352941178,9668.588235294117,11330.529411764706,44.847647058823526,96.68588235294118,52.40705882352942,24.171470588235294,13.101764705882351,65.50882352941177,57.600000000000016,0.0,1.0,1.0,0.8823529411764706,-0.2000000000000001,1.411764705882353,0.0,0.0,29.364411764705878,,1.0,,,0.0,0.0,4250.470588235294,112.3529411764706,0.0,194.58823529411765,0.0,4484.764705882353,0.0,292.94117647058823,5183.823529411765,0.0,0.0,0.0,0.0,7080.058823529412
8,0.011581093710419267,0.011006067546861929,0.010005748938891104,0.010003928185095707,0.03397781791127461,0.034729120749506424,9.0,6.0,185.63333333333333,131.0611111111111,49.87822222222223,67.27466666666668,57.60000000000001,57.6,24.757500000000004,32.65916666666667,10.266666666666667,0.0,1.4,11167.266666666666,9828.266666666666,55.00000000000001,111.67266666666667,56.836800000000004,27.918166666666668,14.209199999999994,71.046,57.600000000000016,0.0,1.0,1.0,0.8666666666666667,-0.20000000000000004,1.4,0.0,0.0,28.681366666666666,,1.0,,,0.0,0.0,2702.2,90.13333333333334,0.0,205.33333333333334,0.0,5500.0,0.0,308.0,5667.266666666666,0.0,0.0,0.0,0.0,7126.066666666667
9,0.011762154383184724,0.011187128219627378,0.010008143303541946,0.010005077012930304,0.03836831144175055,0.03916844787355742,7.0,7.0,124.24761904761905,137.05,69.728,61.88457142857143,57.60000000000001,57.60000000000001,33.70035714285714,31.93392857142857,11.428571428571429,0.0,1.3571428571428572,13126.857142857143,7838.928571428572,65.01071428571429,131.26857142857142,65.80628571428572,32.817142857142855,16.451571428571423,82.25785714285715,57.600000000000016,0.0,1.0,0.9285714285714286,0.8571428571428571,-0.20000000000000004,1.5,0.0,0.0,24.610857142857146,,1.0,,,0.0,0.0,1279.7142857142858,61.785714285714285,0.0,228.57142857142858,0.0,6501.071428571428,0.0,342.85714285714283,6625.785714285715,0.0,0.0,0.0,0.0,6559.214285714285
