,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,P1_hate,P2_hate,MIN_WAGE_SUB,TOM_OUT,TOM_platform_id,P1_U,P2_U,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.01164647635198195,0.011646476351981945,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0135349888738202,0.01341397078889206,3.0,2.0,244.60555555555555,267.84166666666664,33.053333333333335,26.520000000000003,38.4,38.4,16.423333333333336,13.0275,5.4,0.0,1.0,6026.0,15234.0,29.770000000000003,60.260000000000005,30.440000000000005,15.065000000000001,7.609999999999999,38.05,38.4,0.0,1.0,0.6,0.6,0.20000000000000004,1.4,6.0,4.0,23.025,,1.0,,,0.0,0.0,7915.6,69.0,0.0,108.0,0.0,2977.0,0.0,162.0,3049.0,0.0,0.0,0.0,0.0,7318.4
2,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.01577867589547222,0.016028591820299257,5.0,1.0,229.90333333333334,136.95,39.396800000000006,58.83200000000001,38.4,38.4,18.317,31.9675,8.0,0.0,1.0,8236.833333333334,12864.666666666666,40.27333333333333,82.36833333333335,42.63600000000001,20.59208333333334,10.658999999999997,53.294999999999995,38.4,0.0,1.0,0.8333333333333334,0.3333333333333333,0.20000000000000004,1.1666666666666667,8.333333333333334,1.6666666666666667,16.356083333333327,,1.0,,,0.0,0.0,4586.5,97.5,0.0,160.0,0.0,4027.3333333333335,0.0,240.0,4209.5,0.0,0.0,0.0,0.0,8278.166666666666
3,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.017909224587166806,0.018514315011807576,7.0,3.0,225.5738095238095,125.79444444444445,39.88,67.78666666666668,38.4,38.725500000000004,19.079285714285714,33.464999999999996,8.5,0.0,1.0,9358.0,11738.4,45.16499999999999,93.58,48.251999999999995,23.395,12.062999999999997,60.315,38.49764999999999,0.0,1.0,0.9,0.4,0.19796562499999998,1.3,7.0,3.0,13.640649999999997,,1.0,,,0.0,0.0,4685.0,77.6,0.0,170.0,0.0,4516.5,0.0,255.0,4841.5,0.0,0.0,0.0,0.0,7053.4
4,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020636983948531452,0.020886899873358487,4.0,8.0,166.9625,202.82708333333332,55.218,46.907000000000004,38.4,38.4,27.406875,22.232187500000002,9.083333333333334,0.0,1.0,9582.833333333334,11452.333333333334,46.44833333333333,95.82833333333333,49.67733333333333,23.957083333333333,12.419333333333329,62.096666666666664,38.39999999999999,0.0,1.0,0.6666666666666666,0.75,0.20000000000000004,1.6666666666666667,3.3333333333333335,6.666666666666667,12.679749999999997,,1.0,,,0.0,0.0,4808.583333333333,109.66666666666667,0.0,181.66666666666666,0.0,4644.833333333333,0.0,272.5,4938.0,0.0,0.0,0.0,0.0,6643.75
5,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.023243725224967947,0.02456704440420692,9.0,4.0,225.93703703703704,125.10416666666667,41.56000000000001,68.09,38.4,38.775,18.90833333333333,33.485,9.076923076923077,0.0,1.2307692307692308,9357.384615384615,11694.692307692309,44.127692307692314,93.57384615384618,49.72307692307694,23.393461538461544,12.430769230769226,62.15384615384615,38.51538461538461,0.0,1.0,0.9230769230769231,0.8461538461538461,0.19759615384615387,1.3076923076923077,7.615384615384615,4.3076923076923075,12.185769230769228,,1.0,,,0.0,0.0,4653.153846153846,93.07692307692308,0.0,181.53846153846155,0.0,4412.7692307692305,0.0,272.3076923076923,4944.615384615385,0.0,0.0,0.0,0.0,7041.538461538462
6,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.026455556926045225,0.028764335358401595,6.0,8.0,135.45,187.99583333333334,65.16133333333335,50.001,38.4,38.4,32.01916666666667,24.33625,10.428571428571429,0.0,1.0714285714285714,11051.57142857143,9928.57142857143,54.49285714285715,110.51571428571427,56.49828571428572,27.628928571428567,14.124571428571427,70.62285714285714,38.39999999999999,0.0,1.0,0.7142857142857143,0.8571428571428571,0.20000000000000004,1.5714285714285714,4.285714285714286,6.285714285714286,9.530642857142853,,1.0,,,0.0,0.0,3000.3571428571427,98.28571428571429,0.0,207.71428571428572,0.0,5449.285714285715,0.0,312.85714285714283,5602.285714285715,0.0,0.0,0.0,0.0,6928.214285714285
7,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030014683371965525,0.033486652490913225,11.0,5.0,236.72121212121212,140.95333333333335,43.50763636363637,67.49600000000001,38.39999999999999,38.9883,17.284772727272728,31.379,8.5625,0.0,1.0625,8675.6875,12407.625,34.989375,86.75687500000001,51.004000000000005,21.689218750000002,12.750999999999998,63.755,38.58384375,0.0,1.0,1.0,0.875,0.19616992187500001,1.3125,6.875,3.5625,9.269062499999997,,1.0,,,0.0,0.0,5009.5,87.5625,0.0,171.25,0.0,3498.9375,0.0,256.875,5176.75,0.0,0.0,0.0,0.0,7398.125
8,0.010001432752884159,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03463933331732705,0.038628448859620974,6.0,9.0,121.68611111111112,191.70185185185184,75.43733333333334,50.940444444444445,42.184749999999994,38.4,33.9925,23.781111111111116,10.933333333333334,0.0,1.0666666666666667,11146.266666666666,9821.733333333334,50.845333333333336,111.46266666666669,60.739200000000004,27.865666666666673,15.1848,75.924,39.9139,0.0,1.0,0.8,0.9333333333333333,0.16846041666666667,1.6,3.8,6.0,7.0403666666666656,,1.0,,,0.0,0.0,2960.2,84.33333333333333,0.0,218.66666666666666,0.0,5084.533333333334,0.0,328.0,6061.733333333334,0.0,0.0,0.0,0.0,6861.533333333334
9,0.010001432752884159,0.010000000000000007,0.010000011348677573,0.010000000000000007,0.03976565854322749,0.044028340718524406,12.0,6.0,231.51805555555558,127.29166666666667,41.98733333333334,71.98533333333334,38.39999999999999,39.92966666666667,18.156041666666667,33.21875,8.722222222222221,0.0,1.3888888888888888,9270.777777777777,11806.555555555555,39.93555555555556,92.70777777777776,51.986666666666665,23.17694444444444,12.996666666666663,64.98333333333333,38.90988888888888,0.0,1.0,1.0,0.7777777777777778,0.18937731481481485,1.3333333333333333,7.5,4.666666666666667,10.100166666666661,,1.0,,,0.0,0.0,4206.777777777777,85.55555555555556,0.0,174.44444444444446,0.0,3993.5555555555557,0.0,261.6666666666667,5277.222222222223,0.0,0.0,0.0,0.0,7599.777777777777
10,0.010008819947882532,0.010000000000000007,0.010000011348677573,0.010000000000000007,0.04514949108179154,0.048459788087604705,5.0,5.0,121.45666666666666,107.99333333333334,74.26880000000001,74.65440000000001,41.6906,40.2704,34.0195,35.9885,13.5,0.0,1.3,14001.6,6883.5,65.839,140.01600000000002,74.4616,35.004000000000005,18.615399999999998,93.07700000000003,40.9805,0.0,1.0,1.0,0.9,0.14623958333333328,1.5,4.6,6.4,1.5228999999999993,,1.0,,,0.0,0.0,721.8,38.9,0.0,270.0,0.0,6583.9,0.0,405.0,7417.7,0.0,0.0,0.0,0.0,6161.7
