,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000001426,0.010000000000001426,0.011646476351983959,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000001426,0.010000282219629708,0.01355919249080759,44.0,-18.580174368686873,-10.405399551826862,10.25,0.8625944712968224,1.0,1.0,1.0,-2.4142445454545456,10.25,0.0,7522.568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0
2,0.010031891811775991,0.010000940752895001,0.0157596729167676,74.0,-11.411633933933935,-10.945404676315547,10.47162162162162,0.09972010826506034,1.0,1.0,1.0,-2.537704864864864,3.0148648648648653,0.0,7827.864864864865,72.85135135135135,0.0,7.8108108108108105,0.0,16.486486486486488,447.4054054054054,24.72972972972973,478.8918918918919,8.243243243243244,0.0,0.0,108.04054054054055
3,0.010112446291524024,0.010002088042750561,0.018265369815671294,102.0,-8.100814569716777,-10.380499142294012,6.854901960784318,-0.10498579185082622,1.0,1.0686274509803921,1.0,-2.4197399999999987,0.04803921568627451,0.0,6983.774509803921,2.8823529411764706,0.0,14.852941176470589,0.0,20.0,408.4117647058824,30.0,555.0686274509804,10.0,0.0,0.0,0.0
4,0.010186899078256293,0.010003841854960862,0.02106573590357124,138.0,-9.460067129629632,-10.712302647510365,9.109903381642514,-0.06888297454691773,1.0,1.0434782608695652,1.0,-2.453131304347825,1.7999999999999998,0.0,7220.623188405797,76.80434782608695,0.0,8.565217391304348,0.0,18.985507246376812,438.59420289855075,28.47826086956522,535.5579710144928,9.492753623188406,0.0,0.0,31.195652173913043
5,0.010288640753758687,0.01000609854422659,0.024060091018077285,167.0,-9.313183632734528,-10.731907380049652,8.888622754491017,-0.025400470910069382,1.0,1.089820359281437,1.0,-2.435987065868264,1.6209580838323356,0.0,7080.281437125748,71.47904191616766,0.0,7.3293413173652695,0.0,19.161676646706585,436.05988023952096,28.74251497005988,529.437125748503,9.580838323353293,0.0,0.0,25.778443113772454
6,0.010387370837238421,0.010009176775771553,0.02746832035583604,213.0,-11.797300730307773,-11.07515099783711,9.462597809076682,0.10275551955533116,1.0,1.0704225352112675,1.0,-2.5592400000000013,4.683568075117373,0.0,7284.976525821597,136.64788732394365,0.0,1.5211267605633803,0.0,15.305164319248826,286.74178403755866,22.95774647887324,436.48826291079814,7.652582159624413,0.0,0.0,144.3661971830986
7,0.010498701985136137,0.010012923328876327,0.03120860005110834,222.0,-10.367400538038044,-10.803653619662233,9.712462462462462,0.10959548337437168,1.0,1.1126126126126126,1.0,-2.4704610810810825,2.804204204204205,0.0,7177.2342342342345,98.99549549549549,0.0,5.1441441441441444,0.0,17.74774774774775,414.4954954954955,26.62162162162162,497.64414414414415,8.873873873873874,0.0,0.0,69.25675675675676
8,0.010740038031763115,0.01001743758108802,0.03522600712436414,260.0,-8.040145,-11.248378712895862,5.546923076923078,-0.23339220319292756,1.0,1.103846153846154,1.0,-2.5817293846153833,0.0,0.0,7048.792307692308,0.0,0.0,15.0,0.0,20.0,332.81538461538463,30.0,600.0461538461539,10.0,0.0,0.0,0.0
9,0.010954498016392726,0.010022948411347378,0.03971540090780612,289.0,-8.459030517108808,-10.800599247340436,6.617647058823527,-0.1589188765061656,1.0,1.1418685121107266,1.0,-2.5598985467128026,0.574163783160323,0.0,7427.757785467128,30.19377162629758,0.0,11.695501730103807,0.0,19.86159169550173,362.6089965397924,29.792387543252595,586.8062283737024,9.930795847750865,0.0,0.0,4.256055363321799
10,0.011151041182748374,0.010029735267403486,0.044432138847614905,283.0,-8.998610119748719,-10.838738113867368,8.46342756183746,-0.08414611071530298,1.0,1.1307420494699647,1.0,-2.516437738515903,0.6828032979976444,0.0,7097.141342756184,34.448763250883395,0.0,11.618374558303888,0.0,19.78798586572438,466.8374558303887,29.681978798586574,577.2544169611307,9.89399293286219,0.0,0.0,6.519434628975265
11,0.011485557184549156,0.01003803334122582,0.04963485882268306,292.0,-7.562896299467275,-10.825643489394524,4.020091324200911,-0.14144048048161617,1.0,1.1986301369863013,1.0,-2.607367397260273,0.0,0.0,7239.780821917808,0.0,0.0,15.0,0.0,20.0,241.2054794520548,30.0,607.167808219178,10.0,0.0,0.0,0.0
12,0.01187769035795999,0.010047360252219683,0.05528843281627395,304.0,-7.589084539473686,-11.110369029885916,4.284429824561403,-0.26099509282760386,1.0,1.243421052631579,1.0,-2.58025697368421,0.0,0.0,7327.207236842105,0.0,0.0,15.0,0.0,20.0,257.0657894736842,30.0,599.6184210526316,10.0,0.0,0.0,0.0
13,0.012180573463103382,0.01005843135941709,0.06131249885427634,302.0,-8.43192893671817,-11.10097880437445,6.720364238410594,-0.16906688202141187,1.0,1.2582781456953642,1.0,-2.5720776158940395,0.0630794701986755,0.0,7781.294701986755,3.7847682119205297,0.0,14.139072847682119,0.0,20.0,399.4370860927152,30.0,597.364238410596,10.0,0.0,0.0,0.0
