,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,plat_revenue,rh_U,alt_U,ACTUAL_WT,U_dif,mu,wu,nDAYS_HAILED,nDAYS_TRY,INFORMED,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
10,0.010783540029086925,0.010004520670901997,0.04369123659541603,136.8,232.56273600000003,-12.128345120614032,-10.67472427144286,5.313267543859649,0.19880666280015716,1.0,1.0,1.730263157894737,1.743421052631579,1.0,1.7000199999999994,0.0,0.012302355534174381,0.0803150670494484,0.8881578947368421,1.0,0.0,7173.25,0.0,0.0,15.0,0.0,20.0,318.79605263157896,30.0,591.1644736842105,10.0,0.0,0.0,0.0
11,0.010905516137636125,0.010005592796406454,0.04900745927788762,138.6,232.34508000000002,-11.876028643578646,-10.564773600301292,5.0166666666666675,0.3204348278751891,1.0,1.0,1.6948051948051948,1.7337662337662338,1.0,1.676371428571429,0.0,0.011665482484236562,0.08006297586487375,0.9805194805194806,1.0,0.0,7332.74025974026,0.0,0.0,15.0,0.0,20.0,301.0,30.0,581.3506493506494,10.0,0.0,0.0,0.0
12,0.01101740741513378,0.010007213323181746,0.05466784109901919,135.9,228.650976,-14.293598399558501,-11.156596601592563,8.169094922737308,0.32439196334142584,0.9867549668874173,1.0,1.6754966887417218,1.7086092715231789,1.0,1.682494304635761,0.5650110375275937,0.01184405488119787,0.0802079720055974,0.9139072847682119,0.9867549668874173,0.0,7545.264900662251,25.75496688741722,0.0,12.47019867549669,0.0,19.735099337748345,456.2450331125828,29.602649006622517,585.4503311258278,9.867549668874172,0.0,0.0,8.14569536423841
13,0.011082633486231164,0.010008656864885467,0.06083623623823015,125.10000000000001,214.19632800000002,-12.525713908872902,-11.086113879616578,6.220143884892085,0.21818749426209844,1.0,1.0,1.8273381294964028,1.870503597122302,1.0,1.7122008633093524,0.11043165467625898,0.011385103928249565,0.07995592855396536,0.9496402877697842,1.0,0.0,7256.841726618705,6.625899280575539,0.0,14.215827338129497,0.0,20.0,366.58273381294964,30.0,596.2877697841726,10.0,0.0,0.0,0.0
14,0.011155925578765954,0.010010274891544718,0.0673684776686041,153.9,240.94749599999997,-18.15196574074074,-11.083718900519925,10.14717348927875,0.2583423220627084,0.935672514619883,1.0,1.9181286549707601,2.0116959064327484,1.0,1.5656107602339175,2.4761208576998044,0.011696748583731332,0.08007842621785492,0.8830409356725146,0.935672514619883,0.0,7362.526315789473,109.00584795321637,0.0,6.3274853801169595,0.0,18.71345029239766,460.2631578947368,28.07017543859649,542.7426900584795,9.35672514619883,0.0,0.0,39.56140350877193
15,0.011195793358753555,0.010011866893671504,0.07384211505058698,160.20000000000002,225.819648,-21.66404364856429,-10.609702145115842,10.478932584269657,0.3544097706229807,0.8876404494382022,1.0,2.044943820224719,2.1741573033707864,1.0,1.4096107865168543,3.413670411985019,0.011339683888989354,0.07994011470695787,0.9382022471910112,0.8876404494382022,0.0,7023.606741573034,135.7191011235955,0.0,3.966292134831461,0.0,17.752808988764045,423.9157303370786,26.629213483146067,483.37640449438203,8.876404494382022,0.0,0.0,69.10112359550561
16,0.011380209357552384,0.010013113398370122,0.0813609410848571,145.8,237.645576,-11.47493988340192,-10.78161597570802,4.701028806584363,0.1388964651625185,1.0,1.0,2.0925925925925926,2.1358024691358026,1.0,1.6299422222222222,0.0,0.012681259214352082,0.08045368146526256,0.9382716049382716,1.0,0.0,7258.592592592592,0.0,0.0,15.0,0.0,20.0,282.0617283950617,30.0,562.0123456790124,10.0,0.0,0.0,0.0
17,0.011505669776668526,0.010014780199138432,0.0885003442864871,141.3,254.091312,-13.096651946213735,-11.643091027458937,6.318683651804669,0.15544322935149554,1.0,1.0,2.248407643312102,2.3312101910828025,1.0,1.7982399999999998,0.13067940552016985,0.012257559006813344,0.0803051959212774,0.9235668789808917,1.0,0.0,7336.171974522293,7.840764331210191,0.0,14.070063694267516,0.0,20.0,371.28025477707007,30.0,632.1273885350319,10.0,0.0,0.0,0.0
18,0.011686663295699546,0.010016502691785358,0.09648640653318119,117.0,184.59503999999998,-11.313626581196583,-10.67481762708578,5.163461538461538,0.160266595977422,1.0,1.0,2.3230769230769233,2.3846153846153846,1.0,1.5777353846153852,0.0,0.01368839335247085,0.08091483189676009,0.9,1.0,0.0,7185.7692307692305,0.0,0.0,15.0,0.0,20.0,309.8076923076923,30.0,540.2923076923076,10.0,0.0,0.0,0.0
19,0.011702492769629872,0.010018625999011835,0.10498599312813148,139.5,208.483488,-24.051810681003584,-11.165279824612485,10.106989247311832,0.2797407503940719,0.864516129032258,1.0,2.225806451612903,2.4193548387096775,1.0,1.4945052903225806,3.3332258064516136,0.011222487497255391,0.07990528250136772,0.9419354838709677,0.864516129032258,0.0,7072.761290322581,116.67096774193548,0.0,4.32258064516129,0.0,17.29032258064516,406.4258064516129,25.93548387096774,521.483870967742,8.64516129032258,0.0,0.0,83.3225806451613
20,0.011830472702697702,0.010021377445455565,0.11366321062035412,135.9,236.545632,-12.33187413539367,-11.317554376252817,5.174172185430465,0.10608131412856554,1.0,1.0,2.357615894039735,2.4172185430463577,1.0,1.7405859602649008,0.0,0.012503675806893124,0.08037971703731144,0.9337748344370861,1.0,0.0,6887.576158940397,0.0,0.0,15.0,0.0,20.0,310.4503311258278,30.0,608.0927152317881,10.0,0.0,0.0,0.0
21,0.011940551786305579,0.010023629031645772,0.12244133955632903,134.1,210.16987200000003,-15.628685160328114,-10.622757238679043,7.827181208053693,0.2565152556233194,0.9530201342281879,1.0,2.3959731543624163,2.469798657718121,1.0,1.567262281879195,1.551677852348993,0.012572681343056264,0.08044289903875809,0.9463087248322147,0.9530201342281879,0.0,6719.201342281879,64.20805369127517,0.0,9.073825503355705,0.0,19.06040268456376,376.5302013422819,28.590604026845636,541.3825503355705,9.53020134228188,0.0,0.0,28.892617449664428
22,0.01215718099369812,0.010026632173157081,0.13187269898843418,140.4,233.03527200000002,-14.274384829059827,-11.068869918355341,7.727457264957261,0.19069955939139885,0.9807692307692307,1.0,2.6666666666666665,2.7435897435897436,1.0,1.6597953846153843,0.8870726495726495,0.015022734036190508,0.08172403709277332,0.8846153846153846,0.9807692307692307,0.0,6739.974358974359,41.3974358974359,0.0,11.237179487179487,0.0,19.615384615384617,410.4230769230769,29.423076923076923,576.7051282051282,9.807692307692308,0.0,0.0,11.826923076923077
23,0.012277752944051774,0.010030170079982522,0.14100665099253448,144.0,226.082376,-15.685833489583334,-10.67764766550664,9.762083333333333,0.2806780977036732,0.9625,1.0,2.61875,2.6875,1.0,1.5700165000000004,1.5089583333333336,0.013363220855804677,0.08112858556833909,0.91875,0.9625,0.0,6956.575,67.475,0.0,7.7125,0.0,19.25,495.1875,28.875,541.41875,9.625,0.0,0.0,23.0625
24,0.01246831481473159,0.010033741174108896,0.15096039161393482,147.6,240.29697600000003,-13.616629166666671,-10.634397156806658,8.859044715447151,0.4309528053216958,0.9878048780487805,1.0,2.6219512195121952,2.7134146341463414,1.0,1.6280282926829266,0.5426829268292683,0.014865411165758775,0.0823579794333094,0.9146341463414634,0.9878048780487805,0.0,6922.987804878048,25.0609756097561,0.0,11.981707317073171,0.0,19.75609756097561,498.9817073170732,29.634146341463413,562.6219512195122,9.878048780487806,0.0,0.0,7.5
25,0.012785784726542668,0.010036857557543915,0.1606110119714468,152.1,249.86613600000004,-12.18508348126234,-11.017934649121491,6.4794871794871804,0.12999236339708742,1.0,1.0,2.7514792899408285,2.8224852071005917,1.0,1.6427753846153852,0.2992110453648915,0.01794310932670331,0.08451371465355062,0.8875739644970414,1.0,0.0,7150.662721893491,17.952662721893493,0.0,13.284023668639053,0.0,20.0,370.8165680473373,30.0,567.3668639053254,10.0,0.0,0.0,0.0
26,0.013219040626660213,0.01003956201492935,0.17122304084364165,174.6,283.132224,-11.867991509163812,-11.273214707906906,5.957044673539522,0.08684457892853967,1.0,1.0,2.8556701030927836,2.9381443298969074,1.0,1.621604948453608,0.0,0.02015884771962622,0.08632792644882707,0.9278350515463918,1.0,0.0,6875.278350515464,0.0,0.0,15.0,0.0,20.0,357.4226804123711,30.0,558.520618556701,10.0,0.0,0.0,0.0
27,0.01327959595741334,0.010043306253083762,0.1819176063257835,156.6,235.206432,-19.21653197637293,-11.040347140384599,9.762643678160922,0.2741773304618506,0.9195402298850575,1.0,3.057471264367816,3.2413793103448274,1.0,1.5019567816091948,2.4775862068965533,0.019299362119036358,0.08642556906791311,0.9195402298850575,0.9195402298850575,0.0,7415.994252873563,99.17241379310344,0.0,5.971264367816092,0.0,18.39080459770115,437.1034482758621,27.586206896551722,518.1321839080459,9.195402298850574,0.0,0.0,49.48275862068966
28,0.013565496355800797,0.010053963886346244,0.19270854802257498,131.4,217.87689600000002,-12.2376723934551,-10.948115315041305,6.358105022831049,0.2810545891192261,1.0,1.0,3.232876712328767,3.3493150684931505,1.0,1.658119452054795,0.05296803652968036,0.023169924332775902,0.08959001972107106,0.9315068493150684,1.0,0.0,7182.376712328767,3.1780821917808217,0.0,14.178082191780822,0.0,20.0,378.3082191780822,30.0,573.7602739726027,10.0,0.0,0.0,0.0
29,0.013622036239014378,0.010057882424470269,0.20295462109061227,153.0,237.156408,-14.75355019607844,-10.51611750310985,8.645588235294118,0.2551633454080547,0.9647058823529412,1.0,3.088235294117647,3.1823529411764704,1.0,1.5500418823529407,1.8223529411764714,0.016393032306015992,0.08443044473565815,0.9235294117647059,0.9647058823529412,0.0,8148.076470588236,87.63529411764706,0.0,8.329411764705883,0.0,19.294117647058822,409.3941176470588,28.941176470588236,532.8705882352941,9.647058823529411,0.0,0.0,21.705882352941178
30,0.013839541433290038,0.010061024651505754,0.21424516113630201,147.6,238.47415199999998,-13.637409044715453,-11.106297825448182,8.527642276422766,0.27792851476708624,0.9878048780487805,1.0,3.1402439024390243,3.2134146341463414,1.0,1.615678536585366,0.7803861788617886,0.023561116586847786,0.08981521539244579,0.8963414634146342,0.9878048780487805,0.0,6851.012195121952,39.323170731707314,0.0,11.378048780487806,0.0,19.75609756097561,464.8353658536585,29.634146341463413,557.4634146341464,9.878048780487806,0.0,0.0,7.5
31,0.014049220871960411,0.01007179738876334,0.22507030430571265,142.20000000000002,237.34281600000003,-11.500430397327708,-10.905755336264008,4.084810126582278,0.09646878061106826,1.0,1.0,3.1772151898734178,3.259493670886076,1.0,1.6690774683544298,0.0,0.022507440627584443,0.08959655249606688,0.9113924050632911,1.0,0.0,7197.734177215189,0.0,0.0,15.0,0.0,20.0,245.08860759493672,30.0,578.3227848101266,10.0,0.0,0.0,0.0
32,0.014191393774423439,0.01007726334470874,0.23628950331230175,146.70000000000002,234.99763199999998,-14.70163243012951,-10.77072322619498,8.13026584867076,0.24122204006884307,0.9754601226993865,1.0,3.3435582822085887,3.4723926380368098,1.0,1.6018925153374228,0.7585889570552148,0.019695408280763216,0.08626000299525277,0.8895705521472392,0.9754601226993865,0.0,6906.435582822086,30.42331288343558,0.0,10.950920245398773,0.0,19.50920245398773,442.3006134969325,29.263803680981596,553.1963190184049,9.754601226993865,0.0,0.0,15.0920245398773
33,0.014401734409837571,0.010086994858915921,0.24791042896741042,148.5,247.784616,-11.798328501683502,-11.037008065865777,4.933939393939395,0.19074040915806356,1.0,1.0,3.478787878787879,3.5454545454545454,1.0,1.6685832727272731,0.0,0.01871825089464758,0.08543814984484331,0.9575757575757575,1.0,0.0,7803.515151515152,0.0,0.0,15.0,0.0,20.0,296.03636363636366,30.0,578.1515151515151,10.0,0.0,0.0,0.0
34,0.014634752770333848,0.01009163450034308,0.2595047079314338,137.70000000000002,222.33247200000002,-11.956305374001454,-10.95332751511193,6.328976034858389,0.20455162299560847,1.0,1.0,3.4901960784313726,3.581699346405229,1.0,1.6146149019607847,0.058061002178649235,0.026012170870609287,0.09137547879672961,0.9281045751633987,1.0,0.0,7289.196078431372,3.4836601307189543,0.0,14.509803921568627,0.0,20.0,376.2549019607843,30.0,555.6339869281046,10.0,0.0,0.0,0.0
35,0.014744874916668224,0.010097078079185301,0.27056058343760436,144.0,212.731128,-18.157934913194456,-10.854092169703174,9.33739583333333,0.22474832668058964,0.93125,1.0,3.575,3.75,1.0,1.4772995000000004,2.035104166666667,0.018438358655264428,0.08538434719876299,0.86875,0.93125,0.0,7445.1875,79.825,0.0,6.7625,0.0,18.625,438.1375,27.9375,506.49375,9.3125,0.0,0.0,42.28125
36,0.014926500369540789,0.010102146657512875,0.2822183683098362,125.10000000000001,195.855984,-11.53938497202238,-10.304884622074882,6.014028776978415,0.17537336701027345,1.0,1.0,4.028776978417266,4.158273381294964,1.0,1.565595395683453,0.0,0.020821479504657976,0.0867826630180244,0.8848920863309353,1.0,0.0,7186.5395683453235,0.0,0.0,15.0,0.0,20.0,360.841726618705,30.0,535.2374100719425,10.0,0.0,0.0,0.0
37,0.015106395327430279,0.010107147362920421,0.29353530779924697,169.20000000000002,272.297016,-15.520370848108751,-11.182003972082706,8.820390070921986,0.22297806358055594,0.9680851063829787,1.0,3.515957446808511,3.6382978723404253,1.0,1.6093204255319145,1.3323581560283684,0.023185396585869687,0.08931138059351895,0.898936170212766,0.9680851063829787,0.0,7296.994680851064,60.31382978723404,0.0,8.71808510638298,0.0,19.361702127659573,449.281914893617,29.04255319148936,557.1542553191489,9.680851063829786,0.0,0.0,19.627659574468087
38,0.01536840766752474,0.010111196510779926,0.30475713624602874,155.70000000000002,265.05712800000003,-12.62576003532434,-11.033416095478884,6.675626204238923,0.2464969202269231,1.0,1.0,3.861271676300578,3.953757225433526,1.0,1.7023579190751443,0.09007707129094411,0.02487507709060298,0.09047067346521964,0.9017341040462428,1.0,0.0,7236.560693641619,5.404624277456647,0.0,14.219653179190752,0.0,20.0,395.1329479768786,30.0,592.179190751445,10.0,0.0,0.0,0.0
39,0.0158703797163425,0.01011672594467488,0.31671008139086704,167.4,273.01536,-11.298574596774195,-11.270310155638766,4.186021505376348,0.01840525825574499,1.0,1.0,3.8870967741935485,3.9623655913978495,1.0,1.6309161290322585,0.0,0.0280056999845937,0.09171847730362197,0.9301075268817204,1.0,0.0,7431.688172043011,0.0,0.0,15.0,0.0,20.0,251.16129032258064,30.0,562.4354838709677,10.0,0.0,0.0,0.0
40,0.016127492172872616,0.010128425314983666,0.3282398641211002,152.1,241.81315200000003,-13.830456952662717,-10.851579064507286,9.486686390532542,0.2362270677775837,0.9881656804733728,1.0,4.153846153846154,4.2485207100591715,1.0,1.589830059171597,1.3888560157790923,0.023160692125353374,0.08855454569565382,0.9053254437869822,0.9881656804733728,0.0,7204.9763313609465,76.05325443786982,0.0,7.5266272189349115,0.0,19.763313609467456,485.8698224852071,29.644970414201183,546.6923076923077,9.881656804733728,0.0,0.0,7.27810650887574
41,0.01659544158406426,0.01013518735844667,0.3396388309333172,160.20000000000002,251.168184,-11.51501694756554,-11.02899389000001,5.906086142322097,0.12115900621313498,1.0,1.0,4.112359550561798,4.219101123595506,1.0,1.5678413483146068,0.04681647940074907,0.02546777215492749,0.0901199481234009,0.8876404494382022,1.0,0.0,6917.101123595506,2.808988764044944,0.0,14.219101123595506,0.0,20.0,351.5561797752809,30.0,536.1348314606741,10.0,0.0,0.0,0.0
42,0.01699960026703682,0.010144418275910165,0.35119580231782216,142.20000000000002,240.62472,-12.884700017580878,-11.105282676780483,7.585654008438812,0.22520335323798532,1.0,1.0,4.360759493670886,4.474683544303797,1.0,1.6921569620253172,0.3045358649789029,0.03526747127641477,0.09970712159323432,0.9240506329113924,1.0,0.0,7310.639240506329,18.272151898734176,0.0,13.227848101265822,0.0,20.0,436.86708860759495,30.0,587.9430379746835,10.0,0.0,0.0,0.0
43,0.017400293443684486,0.010156864831172443,0.3622422239630449,160.20000000000002,265.85467200000005,-12.066956647940081,-11.260186746968209,5.85187265917603,0.13787279714537526,1.0,1.0,4.466292134831461,4.578651685393258,1.0,1.6595173033707857,0.0,0.027865958511304585,0.09176996140410583,0.9101123595505618,1.0,0.0,7749.404494382023,0.0,0.0,15.0,0.0,20.0,351.1123595505618,30.0,574.3258426966293,10.0,0.0,0.0,0.0
44,0.017776939672880587,0.010169445725420072,0.3739075483744158,147.6,243.708336,-12.04404430894309,-10.987763665393825,5.934552845528456,0.13465940518740516,1.0,1.0,4.786585365853658,4.884146341463414,1.0,1.6511404878048788,0.0,0.034416995685588155,0.09818467530150424,0.9146341463414634,1.0,0.0,7382.115853658536,0.0,0.0,15.0,0.0,20.0,356.0731707317073,30.0,570.829268292683,10.0,0.0,0.0,0.0
45,0.018245006759162713,0.010177842625922943,0.3853794831801389,144.0,242.83771199999995,-12.268612170138883,-11.110106093422011,5.948541666666668,0.1884771138826827,1.0,1.0,4.55,4.64375,1.0,1.6863729999999997,0.0,0.034102589261197094,0.09694001936538657,0.9375,1.0,0.0,7061.44375,0.0,0.0,15.0,0.0,20.0,356.9125,30.0,585.54375,10.0,0.0,0.0,0.0
46,0.018447802213071695,0.010192808387657735,0.39604236969221757,145.8,209.236248,-19.277886128257887,-10.770645063426018,8.812448559670782,0.2270909519952067,0.9197530864197531,1.0,4.382716049382716,4.567901234567901,1.0,1.4350908641975308,2.7826131687242794,0.03128778905787884,0.09641907950555387,0.9074074074074074,0.9197530864197531,0.0,7230.753086419753,117.60493827160494,0.0,5.537037037037037,0.0,18.395061728395063,361.7901234567901,27.59259259259259,490.21604938271605,9.197530864197532,0.0,0.0,49.351851851851855
47,0.018812684477498433,0.01020266557027785,0.40719591801406835,132.3,211.728528,-14.419415910808763,-11.113351349287727,8.926984126984118,0.23027553771773956,0.9863945578231292,1.0,5.095238095238095,5.1768707482993195,1.0,1.6003668027210884,0.8124716553287982,0.04920816508079386,0.10999404095348261,0.8707482993197279,0.9863945578231292,0.0,7655.60544217687,40.38095238095238,0.0,11.0,0.0,19.727891156462587,486.8707482993197,29.591836734693878,551.3061224489796,9.863945578231293,0.0,0.0,8.36734693877551
48,0.019295084932928936,0.010233688228702914,0.41801958562129227,151.20000000000002,248.36738400000004,-11.64633859126984,-10.997404861348619,4.96160714285714,0.10336789094100532,1.0,1.0,5.041666666666667,5.1726190476190474,1.0,1.6426414285714288,0.0,0.043512411284687635,0.10688392593121036,0.9345238095238095,1.0,0.0,7407.309523809524,0.0,0.0,15.0,0.0,20.0,297.69642857142856,30.0,567.2857142857143,10.0,0.0,0.0,0.0
49,0.019778797608252557,0.010245413024715228,0.4287547068082221,150.3,251.62452000000002,-11.6775,-11.064333218823272,4.495209580838323,0.1208736472099734,1.0,1.0,5.119760479041916,5.221556886227545,1.0,1.6741485029940129,0.0,0.03943744393298019,0.10246084497675706,0.9041916167664671,1.0,0.0,7446.041916167665,0.0,0.0,15.0,0.0,20.0,269.7125748502994,30.0,580.4550898203593,10.0,0.0,0.0,0.0
50,0.019941582160197563,0.010253075955065647,0.4401322692734997,151.20000000000002,221.18803200000002,-22.682024718915343,-11.052252445114798,10.260317460317461,0.31945513658527774,0.8809523809523809,1.0,5.017857142857143,5.255952380952381,1.0,1.4628838095238088,2.9720238095238107,0.029494052981166592,0.09380305143914715,0.9107142857142857,0.8809523809523809,0.0,7596.964285714285,105.10714285714286,0.0,6.136904761904762,0.0,17.61904761904762,437.29761904761904,26.428571428571427,506.3392857142857,8.80952380952381,0.0,0.0,73.21428571428571
51,0.020269927094038777,0.010278656854965915,0.451074680238446,159.3,266.89586399999996,-12.950081010671685,-11.473253608493339,8.064312617702452,0.16881405143807274,1.0,1.0,5.632768361581921,5.734463276836158,1.0,1.675429152542373,0.15979284369114877,0.048174165900817266,0.11121345953830955,0.8587570621468926,1.0,0.0,6883.248587570622,9.587570621468927,0.0,14.090395480225988,0.0,20.0,474.271186440678,30.0,580.9717514124294,10.0,0.0,0.0,0.0
52,0.020528897831810135,0.010288689034922792,0.46147758659798327,171.0,253.36072800000002,-19.690906301169584,-11.34771916273775,9.848596491228072,0.17698359945185826,0.9105263157894737,1.0,5.1947368421052635,5.4,1.0,1.4816416842105258,2.712280701754387,0.04936807783867466,0.11207578434081797,0.8631578947368421,0.9105263157894737,0.0,6663.989473684211,107.71052631578948,0.0,5.331578947368421,0.0,18.210526315789473,428.17894736842106,27.31578947368421,510.7,9.105263157894736,0.0,0.0,55.026315789473685
53,0.02061417911796937,0.010310454395144211,0.47174809449512484,151.20000000000002,212.376096,-24.001928240740735,-11.465755141087541,10.11984126984128,0.1749161136477627,0.8452380952380952,1.0,5.226190476190476,5.5,1.0,1.4046038095238087,3.8307539682539677,0.046452070071164676,0.11086271623608523,0.8988095238095238,0.8452380952380952,0.0,6399.0952380952385,134.66666666666666,0.0,2.9464285714285716,0.0,16.904761904761905,377.3452380952381,25.357142857142858,486.25,8.452380952380953,0.0,0.0,95.17857142857143
54,0.02115964046136928,0.010325398523195884,0.48209689632437835,180.9,286.239456,-16.621779836926482,-11.22021938439054,8.374792703150908,0.18398923220505686,0.9601990049751243,1.0,5.517412935323383,5.696517412935323,1.0,1.5823076616915428,0.8588723051409619,0.0506941988153768,0.1130241301122382,0.8706467661691543,0.9601990049751243,0.0,7394.3432835820895,27.054726368159205,0.0,11.960199004975124,0.0,19.203980099502488,450.95522388059703,28.80597014925373,546.8109452736319,9.601990049751244,0.0,0.0,24.47761194029851
55,0.021623108514284506,0.010343967210543488,0.4925061761195243,161.1,259.56986400000005,-12.217081346989449,-10.922086289452157,7.124115456238362,0.17071239531667465,1.0,1.0,5.865921787709497,6.044692737430168,1.0,1.611234413407822,0.3430167597765363,0.048354924118007514,0.10840702166865873,0.8994413407821229,1.0,0.0,7165.413407821229,20.58100558659218,0.0,13.022346368715084,0.0,20.0,406.8659217877095,30.0,554.2569832402235,10.0,0.0,0.0,0.0
56,0.022214498259446297,0.010374171975552437,0.5023148403025737,138.6,222.699384,-13.892293921356423,-11.207767584592082,6.76417748917749,0.28628726182314324,0.9805194805194806,1.0,6.3311688311688314,6.474025974025974,1.0,1.6067776623376617,0.4641774891774892,0.06562582202377475,0.12492427954575488,0.8896103896103896,0.9805194805194806,0.0,6779.37012987013,15.87012987012987,0.0,13.032467532467532,0.0,19.61038961038961,378.0,29.415584415584416,554.6558441558442,9.805194805194805,0.0,0.0,11.980519480519481
