,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0 0]],2,0.0,0.0,[[1.65e+02 2.00e+01 1.00e-01]],165,20,1.2,0.1,0.0,True
1,[[1.65e+02 2.00e+01 1.00e-01]],2,137.8656,137.8656,[[1.61e+02 2.10e+01 1.00e-01]],161,21,1.2,0.1,0.0,True
2,[[1.61e+02 2.10e+01 1.00e-01]],0,198.99131999999997,198.99131999999997,[[1.52e+02 1.60e+01 1.00e-01]],152,16,1.2,0.15,0.0,True
3,[[1.52e+02 1.60e+01 1.00e-01]],2,185.21285999999998,185.21285999999998,[[140.    10.     0.15]],140,10,1.2,0.15,0.0,True
4,[[140.    10.     0.15]],0,195.5156,195.5156,[[1.62e+02 1.60e+01 1.50e-01]],162,16,1.2,0.2,0.0,True
5,[[1.62e+02 1.60e+01 1.50e-01]],2,264.40944,264.40944,[[123.   10.    0.2]],123,10,1.2,0.2,0.0,True
6,[[123.   10.    0.2]],2,184.99776000000003,184.99776000000003,[[156.   13.    0.2]],156,13,1.2,0.2,0.0,True
7,[[156.   13.    0.2]],0,317.34799999999996,317.34799999999996,[[117.   17.    0.2]],117,17,1.2,0.25,0.0,True
8,[[117.   17.    0.2]],2,244.0467,244.0467,[[128.    10.     0.25]],128,10,1.2,0.25,0.0,True
9,[[128.    10.     0.25]],0,299.24868,299.24868,[[102.     4.     0.25]],102,4,1.2,0.3,0.0,True
10,[[102.     4.     0.25]],0,159.53615999999997,159.53615999999997,[[129.    7.    0.3]],129,7,1.2,0.35,0.0,True
11,[[129.    7.    0.3]],0,305.31904000000003,305.31904000000003,[[119.    12.     0.35]],119,12,1.2,0.4,0.0,True
12,[[119.    12.     0.35]],2,401.41904,401.41904,[[116.   13.    0.4]],116,13,1.2,0.4,0.0,True
13,[[116.   13.    0.4]],0,428.22288,428.22288,[[127.   14.    0.4]],127,14,1.2,0.45,0.0,True
14,[[127.   14.    0.4]],0,512.569,512.569,[[110.    13.     0.45]],110,13,1.2,0.5,0.0,True
15,[[110.    13.     0.45]],1,414.87138,414.87138,[[107.   10.    0.5]],107,10,1.2,0.45,0.0,True
16,[[107.   10.    0.5]],0,421.42519999999996,421.42519999999996,[[115.     9.     0.45]],115,9,1.2,0.5,0.0,True
17,[[115.     9.     0.45]],1,377.51364,377.51364,[[95.   4.   0.5]],95,4,1.2,0.45,0.0,True
18,[[95.   4.   0.5]],1,183.50832000000003,183.50832000000003,[[116.     6.     0.45]],116,6,1.2,0.4,0.0,True
19,[[116.     6.     0.45]],2,277.2056,277.2056,[[94.  10.   0.4]],94,10,1.2,0.4,0.0,True
20,[[94.  10.   0.4]],2,294.19696,294.19696,[[113.    8.    0.4]],113,8,1.2,0.4,0.0,True
21,[[113.    8.    0.4]],0,357.75162,357.75162,[[108.    5.    0.4]],108,5,1.2,0.45,0.0,True
22,[[108.    5.    0.4]],1,218.42704,218.42704,[[75.    7.    0.45]],75,7,1.2,0.4,0.0,True
23,[[75.    7.    0.45]],0,262.10232,262.10232,[[92.   5.   0.4]],92,5,1.2,0.45,0.0,True
24,[[92.   5.   0.4]],0,266.62499999999994,266.62499999999994,[[116.     5.     0.45]],116,5,1.2,0.5,0.0,True
25,[[116.     5.     0.45]],2,290.5144,290.5144,[[94.   4.   0.5]],94,4,1.2,0.5,0.0,True
26,[[94.   4.   0.5]],0,233.73108000000002,233.73108000000002,[[109.    2.    0.5]],109,2,1.2,0.55,0.0,True
27,[[109.    2.    0.5]],0,148.6272,148.6272,[[98.    4.    0.55]],98,4,1.2,0.6,0.0,True
28,[[98.    4.    0.55]],1,241.34132000000002,241.34132000000002,[[80.   4.   0.6]],80,4,1.2,0.55,0.0,True
29,[[80.   4.   0.6]],0,251.8704,251.8704,[[71.    5.    0.55]],71,5,1.2,0.6,0.0,True
30,[[71.    5.    0.55]],0,313.10083999999995,313.10083999999995,[[77.   4.   0.6]],77,4,1.2,0.65,0.0,True
31,[[77.   4.   0.6]],0,290.74584,290.74584,[[76.    3.    0.65]],76,3,1.2,0.7,0.0,True
32,[[76.    3.    0.65]],0,262.29179999999997,262.29179999999997,[[94.   5.   0.7]],94,5,1.2,0.75,0.0,True
33,[[94.   5.   0.7]],2,445.1622,445.1622,[[84.    5.    0.75]],84,5,1.2,0.75,0.0,True
34,[[84.    5.    0.75]],2,359.2125,359.2125,[[85.    3.    0.75]],85,3,1.2,0.75,0.0,True
35,[[85.    3.    0.75]],2,249.9615,249.9615,[[82.    2.    0.75]],82,2,1.2,0.75,0.0,True
36,[[82.    2.    0.75]],1,165.94396,165.94396,[[84.    2.    0.75]],84,2,1.2,0.7,0.0,True
37,[[84.    2.    0.75]],2,172.3134,172.3134,[[81.   1.   0.7]],81,1,1.2,0.7,0.0,True
38,[[81.   1.   0.7]],2,82.85144,82.85144,[[102.    4.    0.7]],102,4,1.2,0.7,0.0,True
39,[[102.    4.    0.7]],0,335.5929,335.5929,[[79.   4.   0.7]],79,4,1.2,0.75,0.0,True
40,[[79.   4.   0.7]],1,278.50955999999996,278.50955999999996,[[85.    3.    0.75]],85,3,1.2,0.7,0.0,True
41,[[85.    3.    0.75]],0,263.10540000000003,263.10540000000003,[[85.   3.   0.7]],85,3,1.2,0.75,0.0,True
42,[[85.   3.   0.7]],1,241.04051999999996,241.04051999999996,[[95.    2.    0.75]],95,2,1.2,0.7,0.0,True
43,[[95.    2.    0.75]],1,150.26518,150.26518,[[76.   4.   0.7]],76,4,1.2,0.65,0.0,True
44,[[76.   4.   0.7]],2,267.96744,267.96744,[[80.    2.    0.65]],80,2,1.2,0.65,0.0,True
45,[[80.    2.    0.65]],0,158.77007999999998,158.77007999999998,[[73.    1.    0.65]],73,1,1.2,0.7,0.0,True
46,[[73.    1.    0.65]],0,87.5862,87.5862,[[85.   4.   0.7]],85,4,1.2,0.75,0.0,True
47,[[85.   4.   0.7]],1,268.33603999999997,268.33603999999997,[[81.    6.    0.75]],81,6,1.2,0.7,0.0,True
48,[[81.    6.    0.75]],2,390.67084,390.67084,[[69.   4.   0.7]],69,4,1.2,0.7,0.0,True
49,[[69.   4.   0.7]],1,276.71618,276.71618,[[70.   1.   0.7]],70,1,1.2,0.65,0.0,True
50,[[70.   1.   0.7]],1,68.09255999999999,68.09255999999999,[[79.    0.    0.65]],79,0,1.2,0.6,0.0,True
51,[[79.    0.    0.65]],1,0.0,0.0,[[71.   1.   0.6]],71,1,1.2,0.55,0.0,True
52,[[71.   1.   0.6]],0,65.51231999999999,65.51231999999999,[[88.    2.    0.55]],88,2,1.2,0.6,0.0,True
53,[[88.    2.    0.55]],0,147.96262000000002,147.96262000000002,[[63.   2.   0.6]],63,2,1.2,0.65,0.0,True
54,[[63.   2.   0.6]],1,127.86023999999999,127.86023999999999,[[79.    3.    0.65]],79,3,1.2,0.6,0.0,True
55,[[79.    3.    0.65]],0,215.51504,215.51504,[[66.   5.   0.6]],66,5,1.2,0.65,0.0,True
56,[[66.   5.   0.6]],1,258.94079999999997,258.94079999999997,[[76.    2.    0.65]],76,2,1.2,0.6,0.0,True
57,[[76.    2.    0.65]],0,147.86824,147.86824,[[72.   1.   0.6]],72,1,1.2,0.65,0.0,True
58,[[72.   1.   0.6]],1,59.2428,59.2428,[[85.    1.    0.65]],85,1,1.2,0.6,0.0,True
59,[[85.    1.    0.65]],2,69.7992,69.7992,[[66.   3.   0.6]],66,3,1.2,0.6,0.0,True
60,[[66.   3.   0.6]],2,190.39272,190.39272,[[73.   6.   0.6]],73,6,1.2,0.6,0.0,True
61,[[73.   6.   0.6]],2,314.64480000000003,314.64480000000003,[[70.   3.   0.6]],70,3,1.2,0.6,0.0,True
62,[[70.   3.   0.6]],0,199.46862,199.46862,[[57.   2.   0.6]],57,2,1.2,0.65,0.0,True
