,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,plat_revenue,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982306,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010018261930511915,0.010000000000000163,0.013486581639849385,51.0,-12.30560626361656,-10.352603055051645,8.377777777777778,0.23793716209666407,1.0,1.0,1.0,0.7770776470588235,0.7770776470588235,0.11078431372549019,0.010572923310172412,0.03149413451316999,0.9607843137254902,1.0,0.0,7226.313725490196,6.647058823529412,0.0,14.117647058823529,0.0,20.0,496.01960784313724,30.0,530.4509803921569,10.0,0.0,0.0,0.0
2,0.01003869068625985,0.010000046640354227,0.015544519480587058,63.0,-12.585339373897705,-10.264832365081302,7.6,0.3456146109387965,1.0,1.0317460317460319,1.0,1.23246,1.23246,0.2060846560846561,0.010561119653733828,0.0314918034938115,0.9365079365079365,1.0,0.0,6753.158730158731,12.365079365079366,0.0,13.571428571428571,0.0,20.0,443.63492063492066,30.0,567.6031746031746,10.0,0.0,0.0,0.0
3,0.010048611191284744,0.01000011393186768,0.0179849873401122,66.0,-47.18845130471381,-11.044728096443817,11.665909090909087,0.28838012511125233,0.5151515151515151,0.6060606060606061,1.0,0.9115842424242423,0.9115842424242423,6.654292929292929,0.010247576009907923,0.0314241370831083,0.9545454545454546,0.5151515151515151,0.0,7994.378787878788,101.07575757575758,0.0,1.1666666666666667,0.0,10.303030303030303,300.6969696969697,15.454545454545455,319.469696969697,5.151515151515151,0.0,0.0,298.1818181818182
4,0.010055951555472536,0.0100001932403043,0.020546473284565457,57.0,-23.63062266081871,-10.67188974210787,11.375146198830407,0.45786939690342787,0.8421052631578947,0.9473684210526315,1.0,1.365103157894737,1.365103157894737,4.264912280701754,0.01024694767158263,0.0314239692550008,0.9649122807017544,0.8421052631578947,0.0,7392.0,158.78947368421052,0.0,4.491228070175438,0.0,16.842105263157894,426.6140350877193,25.263157894736842,470.1929824561403,8.421052631578947,0.0,0.0,97.10526315789474
5,0.01006260651507402,0.010000236965144217,0.023510752987306677,77.0,-27.122764790764787,-10.075207067438779,12.02900432900433,0.2963083727328296,0.7792207792207793,0.8831168831168831,1.0,0.8959885714285716,0.8959885714285716,4.248917748917749,0.010143269126282791,0.03140164036102411,0.961038961038961,0.7792207792207793,0.0,7683.766233766234,119.15584415584415,0.0,4.363636363636363,0.0,15.584415584415584,466.8051948051948,23.376623376623378,406.4935064935065,7.792207792207792,0.0,0.0,135.7792207792208
6,0.010097491002688034,0.010000246892764325,0.026891688550911355,62.0,-11.815277016129032,-10.676268445059288,5.83225806451613,0.17598594664615386,1.0,1.096774193548387,1.0,1.2151809677419358,1.2151809677419358,0.0,0.010965621066036798,0.03157895956654605,0.9838709677419355,1.0,0.0,6895.354838709677,0.0,0.0,15.0,0.0,20.0,349.93548387096774,30.0,557.9516129032259,10.0,0.0,0.0,0.0
7,0.01010228869976999,0.010000491681204775,0.03065029961065967,61.0,-39.47029867941711,-10.366363455074032,10.699726775956279,0.18913827363040106,0.5901639344262295,0.7213114754098361,1.0,0.4835095081967212,0.4835095081967212,5.601912568306011,0.01024131832771173,0.0314229224792573,0.9836065573770492,0.5901639344262295,0.0,7658.245901639344,84.06557377049181,0.0,3.2295081967213113,0.0,11.80327868852459,305.8688524590164,17.704918032786885,333.78688524590166,5.901639344262295,0.0,0.0,252.04918032786884
8,0.010116214245335039,0.010000738108935927,0.034310394726136444,58.0,-16.730301005747126,-10.595879074287774,9.401724137931037,0.24510795061219454,0.9482758620689655,1.1379310344827587,1.0,0.7748910344827588,0.7748910344827588,1.4298850574712645,0.010410081045428867,0.03145899373246594,0.9482758620689655,0.9482758620689655,0.0,7114.482758620689,53.98275862068966,0.0,10.862068965517242,0.0,18.96551724137931,478.3103448275862,28.448275862068964,534.6724137931035,9.482758620689655,0.0,0.0,31.810344827586206
9,0.01012798287802476,0.010000885670829553,0.03874395497103815,57.0,-14.64286876218324,-10.272871947654123,9.141520467836257,0.29176006829733864,0.9649122807017544,1.1754385964912282,1.0,1.1606136842105261,1.1606136842105261,0.7774853801169591,0.010437205428123902,0.031465102490671554,0.9649122807017544,0.9649122807017544,0.0,6581.245614035088,25.07017543859649,0.0,11.771929824561404,0.0,19.29824561403509,501.8421052631579,28.94736842105263,531.7719298245614,9.649122807017545,0.0,0.0,21.57894736842105
10,0.010149675563800338,0.010001116357114296,0.043638454090200396,64.0,-12.693863237847223,-10.85093866252245,8.409635416666665,0.1865832625868364,1.0,1.234375,1.0,1.2109771874999997,1.2109771874999997,0.12890625,0.010630329449883234,0.031507062745815266,0.984375,1.0,0.0,7584.265625,7.734375,0.0,14.0625,0.0,20.0,496.84375,30.0,555.703125,10.0,0.0,0.0,0.0
11,0.010191410607194688,0.010001379498879364,0.04884483910557536,69.0,-13.030485748792271,-11.065121833750664,7.607246376811597,0.25890275877164737,1.0,1.3043478260869565,1.0,0.8571791304347824,0.8571791304347824,0.007246376811594203,0.011167503876011276,0.031624089776499484,0.9710144927536232,1.0,0.0,7398.289855072464,0.43478260869565216,0.0,14.782608695652174,0.0,20.0,456.0,30.0,597.1304347826087,10.0,0.0,0.0,0.0
12,0.010198021594420391,0.010001791686751426,0.054158293649940764,73.0,-30.76800597412481,-10.531223758240632,10.985844748858447,0.24093386852282564,0.7671232876712328,1.0410958904109588,1.0,0.9329531506849316,0.9329531506849316,4.405707762557077,0.010147126904830401,0.03140247232703503,0.9726027397260274,0.7671232876712328,0.0,7717.082191780822,121.12328767123287,0.0,4.47945205479452,0.0,15.342465753424657,394.8082191780822,23.013698630136986,428.45205479452056,7.671232876712328,0.0,0.0,143.21917808219177
13,0.010212579168777294,0.010002213641547426,0.06037257422783039,70.0,-34.96456845238095,-11.361176588530554,10.296666666666665,0.16397181447875914,0.7142857142857143,1.0285714285714285,1.0,0.6058102857142857,0.6058102857142857,4.803571428571427,0.01041690537605534,0.03146098023574557,0.9571428571428572,0.7142857142857143,0.0,7635.942857142857,112.5,0.0,4.257142857142857,0.0,14.285714285714286,329.5857142857143,21.428571428571427,421.2142857142857,7.142857142857143,0.0,0.0,175.71428571428572
14,0.01022288763670197,0.010002483785327176,0.06708472006040643,71.0,-44.16961193270735,-10.66833506903371,11.646948356807513,0.18804641640732705,0.5492957746478874,1.0,1.0,0.2114205633802817,0.2114205633802817,6.833568075117371,0.010309961081679982,0.031437858699395915,0.9577464788732394,0.5492957746478874,0.0,6740.591549295775,132.83098591549296,0.0,1.2112676056338028,0.0,10.985915492957746,288.80281690140845,16.47887323943662,288.01408450704224,5.492957746478873,0.0,0.0,277.1830985915493
15,0.010245480104657418,0.010002765761610494,0.07396283355912907,60.0,-16.42531592592593,-9.956720514435201,10.063888888888888,0.3452436860551275,0.95,1.25,1.0,0.0,0.0,1.2897222222222224,0.010747994726651056,0.031532462752295834,0.95,0.95,0.0,7393.2,46.63333333333333,0.0,10.5,0.0,19.0,526.45,28.5,497.3666666666667,9.5,0.0,0.0,30.75
16,0.01028048784530448,0.010003195768442079,0.08084999342766712,68.0,-12.455827655228758,-10.666252603317716,7.357843137254902,0.19588692328248308,1.0,1.4558823529411764,1.0,0.40907323529411777,0.40907323529411777,0.011029411764705883,0.011138072598636709,0.031619470346372455,1.0,1.0,0.0,7213.294117647059,0.6617647058823529,0.0,14.779411764705882,0.0,20.0,440.80882352941177,30.0,564.6323529411765,10.0,0.0,0.0,0.0
17,0.010312203150635019,0.01000358866760457,0.08873998120661508,57.0,-12.860074951267059,-10.70048242683077,6.7736842105263175,0.30678635077389416,1.0,1.543859649122807,1.0,0.43360000000000004,0.43360000000000004,0.0,0.011023697532568684,0.03159252641125393,0.9824561403508771,1.0,0.0,7359.421052631579,0.0,0.0,15.0,0.0,20.0,406.42105263157896,30.0,605.5087719298245,10.0,0.0,0.0,0.0
18,0.010355425416715748,0.010004005813819007,0.09664855631971583,50.0,-11.761041388888886,-10.555422228020378,7.597999999999998,0.30330620852367,1.0,1.64,1.0,0.0,0.0,0.11266666666666668,0.011707081960123608,0.03174129997003797,0.96,1.0,0.0,6582.4,6.76,0.0,14.1,0.0,20.0,449.12,30.0,512.54,10.0,0.0,0.0,0.0
19,0.010360052851003596,0.010004504882242384,0.10492962244920809,63.0,-54.20427742504412,-11.022320502318104,10.752645502645505,0.1485769704503884,0.4126984126984127,0.9047619047619048,1.0,0.0,0.0,7.306878306878307,0.010441188221705472,0.031466137961872066,0.9206349206349206,0.4126984126984127,0.0,8057.730158730159,77.22222222222223,0.0,1.380952380952381,0.0,8.253968253968255,206.74603174603175,12.380952380952381,224.6031746031746,4.126984126984127,0.0,0.0,361.1904761904762
