,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,working_U,working_P,OUT_TOMORROW,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.01164647635198195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.012366816654708375,0.010000000000000007,0.013413970788892058,11.0,13.454545454545455,0.0,1.0,13535.454545454546,7331.0,57.809999999999995,135.35454545454547,111.88981818181819,33.83863636363637,0.0,111.88981818181819,78.05118181818182,1.0,1.0,0.04442642406848597,0.09308678859083672,0.9090909090909091,0.0,0.0,1113.909090909091,59.81818181818182,0.0,269.09090909090907,0.0,5781.0,0.0,403.6363636363636,7754.454545454545,0.0,0.0,0.0,0.0,6217.090909090909
2,0.01332274627814637,0.010006361921395843,0.015423501395658472,17.0,9.470588235294118,0.0,1.0588235294117647,10208.70588235294,10785.882352941177,46.48529411764707,102.08705882352943,79.9809411764706,25.521764705882358,0.0,79.9809411764706,54.45917647058823,1.0,1.0,0.021731339864011084,0.08408381240465827,0.8235294117647058,0.0,0.0,3768.5882352941176,131.52941176470588,0.0,188.76470588235293,0.0,4648.529411764706,0.0,284.11764705882354,5560.176470588235,0.0,0.0,0.0,0.0,7017.294117647059
3,0.014797913241079964,0.010010754952480412,0.017554050087353057,15.0,10.066666666666666,0.0,1.2,9758.2,11212.4,38.71666666666667,97.58200000000001,84.73173333333334,24.395500000000002,0.0,84.73173333333334,60.33623333333333,1.0,1.0,0.02827267176812104,0.08677907871666755,1.0,0.0,0.0,3784.266666666667,125.06666666666666,0.0,201.33333333333334,0.0,3871.6666666666665,0.0,302.0,5886.533333333334,0.0,0.0,0.0,0.0,7428.133333333333
4,0.015366424127216782,0.01001191045692722,0.021242074373172222,14.0,10.071428571428571,0.0,1.0,10088.214285714286,10892.07142857143,46.56428571428571,100.88214285714284,79.28142857142858,25.22053571428571,0.0,79.28142857142858,54.06089285714285,1.0,1.0,0.016497813043203906,0.08185795807817726,0.9285714285714286,0.0,0.0,3510.1428571428573,115.71428571428571,0.0,200.85714285714286,0.0,4656.428571428572,0.0,302.14285714285717,5431.785714285715,0.0,0.0,0.0,0.0,7381.928571428572
5,0.017155329898763304,0.01001507514542483,0.025390531733791844,14.0,11.5,0.0,1.2857142857142858,12936.5,8015.642857142857,58.396428571428565,129.36500000000004,96.19917142857142,32.34125000000001,5.063114285714286,101.26228571428571,63.85792142857142,1.0,1.0,0.0367110303960294,0.0901026179507906,0.9285714285714286,0.0,0.0,1270.5714285714287,73.07142857142857,0.0,228.78571428571428,0.0,5839.642857142857,0.0,345.0,7096.857142857143,0.0,0.0,0.0,0.0,6745.071428571428
6,0.018066459927599473,0.01002442610928222,0.02864331727347344,18.0,8.833333333333334,0.0,1.3333333333333333,8414.833333333334,12610.0,33.23055555555556,84.14833333333331,69.7946,21.037083333333328,3.673399999999999,73.46799999999999,48.75751666666667,1.0,1.0,0.026882652964109324,0.08651338682337124,0.9444444444444444,0.0,0.0,4768.944444444444,132.5,0.0,176.66666666666666,0.0,3323.0555555555557,0.0,265.0,5091.777777777777,0.0,0.0,0.0,0.0,7841.055555555556
7,0.01864515178205635,0.010032911474490902,0.0322512773129688,21.0,6.666666666666667,0.0,1.380952380952381,5565.571428571428,15600.57142857143,16.651904761904763,55.655714285714296,53.33100952380951,13.913928571428574,2.8068952380952377,56.13790476190477,39.41708095238095,1.0,1.0,0.023840258192972006,0.08555852845314804,1.0,0.0,0.0,7646.714285714285,100.0,0.0,132.85714285714286,0.0,1665.1904761904761,0.0,200.0,3900.3809523809523,0.0,0.0,0.0,0.0,7953.857142857143
8,0.020583470156932154,0.010049928077353654,0.036165578258702834,7.0,14.285714285714286,0.0,1.2857142857142858,13635.857142857143,7220.714285714285,57.688571428571436,136.35857142857142,108.68379999999999,34.089642857142856,5.7202,114.40400000000001,74.59415714285714,1.0,1.0,0.056665073303987935,0.10000014228286333,1.0,0.0,0.0,949.4285714285714,29.428571428571427,0.0,284.42857142857144,0.0,5768.857142857143,0.0,428.57142857142856,7867.0,0.0,0.0,0.0,0.0,6271.285714285715
9,0.022424616060563337,0.010078340015329597,0.03972470470462314,15.0,9.933333333333334,0.0,1.6666666666666667,10831.666666666666,10173.2,48.17733333333334,108.31666666666666,81.77017333333333,27.079166666666666,4.303693333333333,86.07386666666666,54.69100666666667,1.0,1.0,0.03906142003391064,0.09615848754629326,0.9333333333333333,0.0,0.0,3241.4,98.6,0.0,197.53333333333333,0.0,4817.733333333334,0.0,298.0,6013.933333333333,0.0,0.0,0.0,0.0,6931.8
10,0.02265875865154127,0.010089741554874193,0.0446244649034746,17.0,8.470588235294118,0.0,1.411764705882353,7831.588235294118,13219.235294117647,29.661764705882355,78.31588235294119,63.21938823529411,19.578970588235297,7.024376470588236,70.24376470588237,43.640417647058825,1.0,1.0,0.01719849914553182,0.08219447488810148,0.8823529411764706,0.0,0.0,5513.882352941177,126.17647058823529,0.0,167.88235294117646,0.0,2966.176470588235,0.0,254.11764705882354,4865.411764705882,0.0,0.0,0.0,0.0,7705.35294117647
11,0.023180448811308985,0.010110140283443805,0.04897584802623107,19.0,8.421052631578947,0.0,1.894736842105263,7697.210526315789,13354.421052631578,26.07526315789474,76.9721052631579,65.57911578947368,19.243026315789475,7.286568421052631,72.86568421052634,46.33608947368421,1.0,1.0,0.0265320872528058,0.0863093991350009,0.8947368421052632,0.0,0.0,6023.894736842105,126.3157894736842,0.0,168.42105263157896,0.0,2607.5263157894738,0.0,252.6315789473684,5089.684210526316,0.0,0.0,0.0,0.0,7330.526315789473
12,0.026744829771389603,0.010129048545191997,0.05414946322521966,12.0,12.666666666666666,0.0,1.9166666666666667,12763.5,8126.833333333333,55.732499999999995,127.63499999999999,93.61470000000001,31.908749999999998,10.401633333333335,104.01633333333335,61.705949999999994,1.0,1.0,0.09531028895924071,0.14260735905133934,0.9166666666666666,0.0,0.0,1768.4166666666667,78.0,0.0,250.66666666666666,0.0,5573.25,0.0,380.0,7190.25,0.0,0.0,0.0,0.0,6358.416666666667
13,0.028095410793341307,0.01014602316655269,0.059824165527215076,11.0,11.818181818181818,0.0,2.272727272727273,12540.272727272728,8388.454545454546,61.844545454545454,125.40272727272728,83.53374545454545,31.35068181818182,9.281527272727274,92.81527272727271,52.183063636363634,1.0,1.0,0.08867574740492047,0.1435922814229542,0.9090909090909091,0.0,0.0,1864.4545454545455,79.36363636363636,0.0,236.36363636363637,0.0,6184.454545454545,0.0,354.54545454545456,6355.818181818182,0.0,0.0,0.0,0.0,6524.0
14,0.02670421846120358,0.010212778809553518,0.0651187988111318,25.0,6.12,0.0,2.2,4953.16,16248.04,15.531999999999996,49.5316,44.430768,12.3829,4.936752,49.367520000000006,32.047867999999994,1.0,1.0,0.04419939091288558,0.10256244863167026,1.0,0.0,0.0,7705.44,91.8,0.0,122.4,0.0,1553.2,0.0,183.6,3399.96,0.0,0.0,0.0,0.0,8542.6
15,0.02823537469199982,0.010261142036827667,0.07096546096538542,14.0,11.714285714285714,0.0,1.7857142857142858,11839.42857142857,9056.42857142857,53.011428571428574,118.39428571428573,90.11645714285714,29.598571428571432,4.742971428571429,94.85942857142855,60.517885714285704,1.0,1.0,0.032455302428427195,0.08834291636137337,1.0,0.0,0.0,2359.714285714286,118.85714285714286,0.0,232.85714285714286,0.0,5301.142857142857,0.0,351.42857142857144,6538.285714285715,0.0,0.0,0.0,0.0,6696.714285714285
16,0.03021642397907706,0.010298396443493651,0.07855580952300412,12.0,12.083333333333334,0.0,2.0,12837.0,8086.75,60.01666666666667,128.37,93.99363333333334,32.0925,4.947033333333334,98.94066666666667,61.90113333333333,1.0,1.0,0.07881167198316848,0.13483103717658437,0.8333333333333334,0.0,0.0,1335.1666666666667,71.08333333333333,0.0,241.66666666666666,0.0,6001.666666666667,0.0,362.5,6835.333333333333,0.0,0.0,0.0,0.0,6751.583333333333
17,0.03230602937454228,0.010313643692346885,0.08665331657524328,18.0,9.055555555555555,0.0,3.111111111111111,8810.222222222223,12209.666666666666,37.32833333333334,88.10222222222221,69.92612222222222,22.025555555555552,3.6803222222222223,73.60644444444443,47.90056666666667,1.0,1.0,0.10037288883266035,0.1463526119909939,0.8888888888888888,0.0,0.0,4772.277777777777,127.5,0.0,179.94444444444446,0.0,3732.8333333333335,0.0,271.6666666666667,5077.388888888889,0.0,0.0,0.0,0.0,7437.388888888889
18,0.03241329790719964,0.01033705136006838,0.0947545310728025,17.0,7.9411764705882355,0.0,3.0588235294117645,7651.588235294118,13436.176470588236,31.938823529411767,76.51588235294118,61.37961176470588,19.128970588235294,3.2305058823529413,64.61011764705883,42.25064117647059,1.0,1.0,0.06087866141060766,0.1181089711499261,1.0,0.0,0.0,6497.294117647059,114.94117647058823,0.0,158.05882352941177,0.0,3193.8823529411766,0.0,238.23529411764707,4457.705882352941,0.0,0.0,0.0,0.0,6938.882352941177
19,0.035939824652099356,0.01039378048093672,0.10353844804935902,11.0,13.090909090909092,0.0,2.5454545454545454,13158.0,7730.545454545455,59.65909090909091,131.58,99.40074545454544,32.895,5.231618181818182,104.63236363636362,66.50574545454545,1.0,1.0,0.10572566095560236,0.14767260894909204,0.8181818181818182,0.0,0.0,1727.909090909091,57.0,0.0,260.72727272727275,0.0,5965.909090909091,0.0,392.72727272727275,7192.090909090909,0.0,0.0,0.0,0.0,6002.636363636364
20,0.038052597419551595,0.010430075080952934,0.10942241224797503,14.0,11.285714285714286,0.0,3.2857142857142856,12043.857142857143,8885.357142857143,55.26571428571428,120.43857142857144,84.60668571428573,30.10964285714286,9.400742857142857,94.00742857142858,54.49704285714285,1.0,1.0,0.09937814212093347,0.14304191304651015,0.7142857142857143,0.0,0.0,2332.0714285714284,105.5,0.0,225.71428571428572,0.0,5526.571428571428,0.0,338.57142857142856,6517.285714285715,0.0,0.0,0.0,0.0,6553.285714285715
21,0.03840667202414835,0.010460645085201937,0.11908613626857367,18.0,8.5,0.0,3.3333333333333335,8025.833333333333,13027.222222222223,31.95277777777777,80.25833333333334,62.87999999999998,20.064583333333335,6.986666666666666,69.86666666666666,42.81541666666667,1.0,1.0,0.1027866107756381,0.15870150441851927,0.7777777777777778,0.0,0.0,5947.111111111111,120.94444444444444,0.0,170.0,0.0,3195.277777777778,0.0,255.0,4830.555555555556,0.0,0.0,0.0,0.0,7080.111111111111
22,0.039386442875890985,0.010587215564686307,0.12787888254108246,18.0,9.0,0.0,3.9444444444444446,9067.666666666666,11948.166666666666,38.088888888888896,90.67666666666668,68.13479999999998,22.66916666666667,7.5705333333333344,75.70533333333333,45.46563333333333,1.0,1.0,0.11179376804582954,0.16456993785495577,0.8888888888888888,0.0,0.0,5252.777777777777,133.88888888888889,0.0,179.27777777777777,0.0,3808.8888888888887,0.0,270.0,5258.777777777777,0.0,0.0,0.0,0.0,6695.388888888889
23,0.04022930035695851,0.010647507528272659,0.13643402379428227,18.0,8.722222222222221,0.0,4.111111111111111,8289.777777777777,12742.277777777777,30.82388888888889,82.89777777777778,67.22980000000001,20.724444444444444,7.469977777777779,74.69977777777778,46.50535555555556,1.0,1.0,0.1365180831740519,0.17737181104455826,0.8333333333333334,0.0,0.0,5572.444444444444,130.83333333333334,0.0,174.44444444444446,0.0,3082.3888888888887,0.0,261.6666666666667,5207.388888888889,0.0,0.0,0.0,0.0,7169.833333333333
24,0.038962655899207575,0.010676662264796617,0.14497242429370136,21.0,7.238095238095238,0.0,3.0952380952380953,5710.476190476191,15418.047619047618,19.27857142857143,57.10476190476191,49.97228571428571,14.276190476190477,5.552476190476192,55.52476190476192,35.69609523809524,1.0,1.0,0.055652991155564914,0.11537825246035824,0.9047619047619048,0.0,0.0,7164.333333333333,108.57142857142857,0.0,144.76190476190476,0.0,1927.857142857143,0.0,217.14285714285714,3782.6190476190477,0.0,0.0,0.0,0.0,8253.714285714286
25,0.03785162307235898,0.010722204818027404,0.15415391070661022,22.0,7.363636363636363,0.0,3.772727272727273,6903.5,14217.636363636364,24.965000000000007,69.035,53.71412727272729,17.25875,9.478963636363638,63.19309090909092,36.45537727272727,1.0,1.0,0.09195372289935198,0.14765670593663113,0.8181818181818182,0.0,0.0,5995.090909090909,110.45454545454545,0.0,146.5,0.0,2496.5,0.0,220.9090909090909,4407.0,0.0,0.0,0.0,0.0,8222.545454545454
26,0.03835608903510407,0.010859091341879156,0.16330354758463847,14.0,10.857142857142858,0.0,5.0,11092.57142857143,9839.92857142857,50.454285714285724,110.92571428571429,74.60085714285715,27.731428571428573,13.164857142857143,87.76571428571428,46.869428571428564,1.0,1.0,0.14654302087636398,0.190817970737743,0.8571428571428571,0.0,0.0,2865.1428571428573,123.64285714285714,0.0,217.14285714285714,0.0,5045.428571428572,0.0,325.7142857142857,6047.142857142857,0.0,0.0,0.0,0.0,6974.785714285715
27,0.038616362933905996,0.01090805581686144,0.17299823751511575,17.0,9.117647058823529,0.0,4.0,9236.235294117647,11779.941176470587,40.33529411764706,92.36235294117647,63.91759999999999,23.090588235294117,11.279576470588234,75.19717647058823,40.82701176470588,1.0,1.0,0.07944593650946896,0.13173633389654948,0.8823529411764706,0.0,0.0,4736.0,126.94117647058823,0.0,182.35294117647058,0.0,4033.529411764706,0.0,273.52941176470586,5202.705882352941,0.0,0.0,0.0,0.0,7043.941176470588
28,0.036691172031570345,0.010946325635878502,0.18270176538792043,22.0,6.636363636363637,0.0,4.318181818181818,5832.636363636364,15336.0,18.92227272727272,58.32636363636365,48.08944545454545,14.581590909090913,8.486372727272727,56.5758181818182,33.50785454545455,1.0,1.0,0.0779950110162621,0.13801028608038043,0.7727272727272727,0.0,0.0,6773.227272727273,99.54545454545455,0.0,131.72727272727272,0.0,1892.2272727272727,0.0,199.0909090909091,3940.409090909091,0.0,0.0,0.0,0.0,8562.772727272728
