,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0 0]],1,0.0,0.0,[[150.  23.   0.]],150,23,1.2,0.0,0.0,True
1,[[150.  23.   0.]],1,0.0,0.0,[[139.  18.   0.]],139,18,1.2,0.0,0.0,True
2,[[139.  18.   0.]],2,0.0,0.0,[[151.  13.   0.]],151,13,1.2,0.0,0.0,True
3,[[151.  13.   0.]],0,11.769176000000002,11.769176000000002,[[158.  13.   0.]],158,13,1.2,0.01,0.0,True
4,[[158.  13.   0.]],1,0.0,0.0,[[1.43e+02 1.50e+01 1.00e-02]],143,15,1.2,0.0,0.0,True
5,[[1.43e+02 1.50e+01 1.00e-02]],2,0.0,0.0,[[141.  20.   0.]],141,20,1.2,0.0,0.0,True
6,[[141.  20.   0.]],2,0.0,0.0,[[120.  14.   0.]],120,14,1.2,0.0,0.0,True
7,[[120.  14.   0.]],0,10.002108,10.002108,[[135.  16.   0.]],135,16,1.2,0.01,0.0,True
8,[[135.  16.   0.]],2,10.865435999999999,10.865435999999999,[[1.39e+02 1.70e+01 1.00e-02]],139,17,1.2,0.01,0.0,True
9,[[1.39e+02 1.70e+01 1.00e-02]],2,11.423456000000002,11.423456000000002,[[1.31e+02 1.50e+01 1.00e-02]],131,15,1.2,0.01,0.0,True
10,[[1.31e+02 1.50e+01 1.00e-02]],1,0.0,0.0,[[1.48e+02 1.40e+01 1.00e-02]],148,14,1.2,0.0,0.0,True
11,[[1.48e+02 1.40e+01 1.00e-02]],1,0.0,0.0,[[138.  12.   0.]],138,12,1.2,0.0,0.0,True
12,[[138.  12.   0.]],1,0.0,0.0,[[118.  18.   0.]],118,18,1.2,0.0,0.0,True
13,[[118.  18.   0.]],0,9.652724,9.652724,[[128.  14.   0.]],128,14,1.2,0.01,0.0,True
14,[[128.  14.   0.]],1,0.0,0.0,[[1.12e+02 1.00e+01 1.00e-02]],112,10,1.2,0.0,0.0,True
15,[[1.12e+02 1.00e+01 1.00e-02]],0,8.709492000000001,8.709492000000001,[[114.  15.   0.]],114,15,1.2,0.01,0.0,True
16,[[114.  15.   0.]],2,9.37164,9.37164,[[1.11e+02 1.30e+01 1.00e-02]],111,13,1.2,0.01,0.0,True
17,[[1.11e+02 1.30e+01 1.00e-02]],1,0.0,0.0,[[1.31e+02 1.30e+01 1.00e-02]],131,13,1.2,0.0,0.0,True
18,[[1.31e+02 1.30e+01 1.00e-02]],1,0.0,0.0,[[113.  16.   0.]],113,16,1.2,0.0,0.0,True
19,[[113.  16.   0.]],2,0.0,0.0,[[124.  20.   0.]],124,20,1.2,0.0,0.0,True
20,[[124.  20.   0.]],0,9.710612,9.710612,[[108.  18.   0.]],108,18,1.2,0.01,0.0,True
21,[[108.  18.   0.]],2,8.075880000000002,8.075880000000002,[[1.31e+02 1.40e+01 1.00e-02]],131,14,1.2,0.01,0.0,True
22,[[1.31e+02 1.40e+01 1.00e-02]],2,10.800472000000001,10.800472000000001,[[1.26e+02 8.00e+00 1.00e-02]],126,8,1.2,0.01,0.0,True
23,[[1.26e+02 8.00e+00 1.00e-02]],1,0.0,0.0,[[1.0e+02 1.4e+01 1.0e-02]],100,14,1.2,0.0,0.0,True
24,[[1.0e+02 1.4e+01 1.0e-02]],1,0.0,0.0,[[92. 20.  0.]],92,20,1.2,0.0,0.0,True
25,[[92. 20.  0.]],0,7.299688,7.299688,[[108.  18.   0.]],108,18,1.2,0.01,0.0,True
26,[[108.  18.   0.]],0,17.626344,17.626344,[[1.08e+02 2.40e+01 1.00e-02]],108,24,1.2,0.02,0.0,True
27,[[1.08e+02 2.40e+01 1.00e-02]],2,18.865704,18.865704,[[8.9e+01 1.3e+01 2.0e-02]],89,13,1.2,0.02,0.0,True
28,[[8.9e+01 1.3e+01 2.0e-02]],0,21.258731999999995,21.258731999999995,[[8.9e+01 1.3e+01 2.0e-02]],89,13,1.2,0.03,0.0,True
29,[[8.9e+01 1.3e+01 2.0e-02]],0,27.668608,27.668608,[[9.4e+01 1.8e+01 3.0e-02]],94,18,1.2,0.04,0.0,True
30,[[9.4e+01 1.8e+01 3.0e-02]],0,36.31288000000001,36.31288000000001,[[8.6e+01 1.3e+01 4.0e-02]],86,13,1.2,0.05,0.0,True
31,[[8.6e+01 1.3e+01 4.0e-02]],2,33.49496,33.49496,[[1.07e+02 8.00e+00 5.00e-02]],107,8,1.2,0.05,0.0,True
32,[[1.07e+02 8.00e+00 5.00e-02]],0,47.269847999999996,47.269847999999996,[[9.9e+01 1.4e+01 5.0e-02]],99,14,1.2,0.06,0.0,True
33,[[9.9e+01 1.4e+01 5.0e-02]],0,57.13344000000001,57.13344000000001,[[9.8e+01 1.4e+01 6.0e-02]],98,14,1.2,0.07,0.0,True
