,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,wu,nDAYS_HAILED,nDAYS_TRY,INFORMED,plat_revenue,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982299,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010116222387807145,0.010000000000000163,0.01354709068231347,172.0,-12.846334124676998,-11.209532034585475,6.477422480620159,0.26404660175294214,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.025387596899224808,0.01108113849122762,0.0798377053544085,0.9476744186046512,1.0,0.0,7086.447674418605,1.5232558139534884,0.0,14.651162790697674,0.0,20.0,387.1220930232558,30.0,611.6802325581396,10.0,0.0,0.0,0.0
2,0.010151862844625537,0.01000025121314376,0.01587864226540352,142.0,-18.64749158841941,-11.362064436552798,10.579812206572772,0.22547165448403256,0.9014084507042254,1.0,0.9647887323943662,1.0633802816901408,1.0,0.0,0.0,3.0712441314554,0.01045993223973848,0.07960792364967142,0.9084507042253521,0.9014084507042254,0.0,7577.330985915493,123.64084507042253,0.0,4.457746478873239,0.0,18.028169014084508,450.51408450704224,27.04225352112676,525.5070422535211,9.014084507042254,0.0,0.0,60.63380281690141
3,0.010209177079856812,0.01000046634477296,0.01831832214943146,183.0,-17.045102034001214,-10.983897582652611,8.671584699453547,0.27174919875565523,0.9234972677595629,1.0,1.0819672131147542,1.1639344262295082,1.0,0.3887618579234972,0.3887618579234972,1.956739526411658,0.010585266070090985,0.07965474969853248,0.9234972677595629,0.9234972677595629,0.0,7374.846994535519,70.35519125683061,0.0,9.153005464480874,0.0,18.469945355191257,402.89071038251365,27.704918032786885,539.7486338797814,9.234972677595628,0.0,0.0,47.049180327868854
4,0.010312491944526707,0.010000708105133722,0.020987303925700997,144.0,-13.701014872685183,-10.824594411532921,6.674189814814815,0.260899494367245,0.9722222222222222,1.0,1.2152777777777777,1.2569444444444444,1.0,0.7950919444444443,0.7950919444444443,0.5754629629629631,0.011296145704290545,0.07991844449944337,0.9236111111111112,0.9722222222222222,0.0,8146.75,17.444444444444443,0.0,13.180555555555555,0.0,19.444444444444443,365.9236111111111,29.166666666666668,548.7152777777778,9.722222222222221,0.0,0.0,17.083333333333332
5,0.010361570354965112,0.010001179789631196,0.024115521955575602,156.0,-22.361721777065537,-11.155008524270796,10.58461538461538,0.2298052010675749,0.8141025641025641,1.0,1.1025641025641026,1.3397435897435896,1.0,0.98974923076923,0.98974923076923,3.8125000000000013,0.010862459046128783,0.07976817050744799,0.8717948717948718,0.8141025641025641,0.0,7184.653846153846,114.42307692307692,0.0,4.506410256410256,0.0,16.28205128205128,406.3269230769231,24.423076923076923,454.4807692307692,8.14102564102564,0.0,0.0,114.32692307692308
6,0.010389120597444233,0.010001747447278733,0.027604460294783268,175.0,-19.682065142857148,-10.882828291304456,10.712666666666669,0.4023076138499833,0.8742857142857143,1.0,1.2457142857142858,1.3942857142857144,1.0,1.088973257142857,1.088973257142857,3.5789523809523804,0.010535993277885904,0.07963655270814088,0.9085714285714286,0.8742857142857143,0.0,6869.205714285714,137.42285714285714,0.0,3.4,0.0,17.485714285714284,428.02285714285716,26.228571428571428,502.57142857142856,8.742857142857142,0.0,0.0,77.31428571428572
7,0.010422641473324511,0.010002507596652355,0.03144639240607565,186.0,-18.864820728793315,-11.20226103716629,10.401164874551974,0.36653457688526747,0.8924731182795699,1.0,1.3064516129032258,1.4731182795698925,1.0,0.7735810752688171,0.7735810752688171,3.04641577060932,0.01058307581149244,0.07965483036766767,0.9301075268817204,0.8924731182795699,0.0,6826.456989247312,116.65591397849462,0.0,5.827956989247312,0.0,17.849462365591396,441.28494623655916,26.774193548387096,540.1397849462365,8.924731182795698,0.0,0.0,66.12903225806451
8,0.010622000718385762,0.010003274840063732,0.03547095063300814,171.0,-11.68539746588694,-10.817809466853388,5.469980506822612,0.13852957406104466,1.0,1.0,1.567251461988304,1.608187134502924,1.0,0.4050000000000001,0.4050000000000001,0.0,0.012544251835363302,0.08048002668054563,0.9181286549707602,1.0,0.0,7227.649122807017,0.0,0.0,15.0,0.0,20.0,328.19883040935673,30.0,557.8479532163743,10.0,0.0,0.0,0.0
9,0.010703210517991345,0.010004087032831737,0.03965901179331486,153.0,-12.92716960784313,-11.119055394144059,7.123747276688453,0.2561230846384509,1.0,1.0,1.522875816993464,1.5751633986928104,1.0,0.4313094117647061,0.4313094117647061,0.0027233115468409588,0.011231795244930074,0.07989590012578025,0.8823529411764706,1.0,0.0,7417.35294117647,0.16339869281045752,0.0,14.901960784313726,0.0,20.0,427.26143790849676,30.0,601.7385620915032,10.0,0.0,0.0,0.0
10,0.010787886399945084,0.010004876601542362,0.04435827490023166,170.0,-13.100328300653596,-11.13925619637736,7.622843137254901,0.22246020236883499,1.0,1.0,1.6647058823529413,1.7,1.0,0.0,0.0,0.40019607843137256,0.01105890330637959,0.07983177064775755,0.9176470588235294,1.0,0.0,7320.217647058824,24.011764705882353,0.0,12.158823529411764,0.0,20.0,433.3588235294118,30.0,601.5176470588235,10.0,0.0,0.0,0.0
11,0.010915915527562292,0.010006573413070584,0.05007774768163472,141.0,-11.731221355397954,-10.9165138170405,5.290543735224587,0.12146185384080439,1.0,1.0,1.8439716312056738,1.8865248226950355,1.0,0.0,0.0,0.010638297872340425,0.012046107836407983,0.08020529358053485,0.9078014184397163,1.0,0.0,6932.191489361702,0.6382978723404256,0.0,14.893617021276595,0.0,20.0,316.79432624113474,30.0,565.1631205673759,10.0,0.0,0.0,0.0
