,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,wu,nDAYS_HAILED,nDAYS_TRY,INFORMED,plat_revenue,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.0116464763519823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01013056866192141,0.010000000000000163,0.013559192490806298,150.0,-11.97835468518519,-11.287099777385972,4.832999999999998,0.14190132165375047,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.10200726760617321,0.0528841846235169,0.94,1.0,0.0,6923.233333333334,0.0,0.0,15.0,0.0,20.0,289.98,30.0,592.5666666666667,10.0,0.0,0.0,0.0
2,0.01025344395928116,0.009986189358045443,0.015759988106966584,139.0,-11.772843505195848,-10.931567252337766,5.595923261390888,0.23286263908760393,1.0,1.0,1.064748201438849,1.064748201438849,1.0,0.0,0.0,0.0,-0.09873235186087476,0.0536904735025368,0.920863309352518,1.0,0.0,6996.345323741008,0.0,0.0,15.0,0.0,20.0,335.75539568345323,30.0,560.7697841726618,10.0,0.0,0.0,0.0
3,0.010329237739264377,0.00997064192195695,0.018091539690056287,151.0,-15.033671376011773,-10.946840306006429,9.577704194260487,0.2908980911557789,0.9801324503311258,1.0,1.099337748344371,1.119205298013245,1.0,0.07794156291390728,0.07794156291390728,1.3811258278145697,-0.13771356270105659,0.044324827828408374,0.9470198675496688,0.9801324503311258,0.0,7333.92715231788,70.64900662251655,0.0,8.754966887417218,0.0,19.602649006622517,491.79470198675494,29.403973509933774,534.7152317880794,9.801324503311259,0.0,0.0,12.218543046357615
4,0.010404140236019589,0.009928059537253151,0.020814600035151596,158.0,-17.485791315049234,-10.91118608164449,9.390295358649785,0.2837764052850618,0.9493670886075949,1.0,1.120253164556962,1.1708860759493671,1.0,0.0,0.0,1.897362869198312,-0.1404017099140673,0.04368841837652468,0.9620253164556962,0.9493670886075949,0.0,7034.721518987341,82.70253164556962,0.0,8.120253164556962,0.0,18.9873417721519,449.5759493670886,28.481012658227847,552.5822784810126,9.49367088607595,0.0,0.0,31.139240506329113
5,0.010502162102408612,0.009857389094220305,0.023806419599955306,143.0,-12.844860334110333,-11.680425196121874,6.6043123543123565,0.12334166439776416,1.0,1.0,1.2307692307692308,1.2377622377622377,1.0,0.0,0.0,0.20571095571095566,-0.10600221804229507,0.05194984055762562,0.951048951048951,1.0,0.0,7757.818181818182,12.342657342657343,0.0,14.020979020979022,0.0,20.0,383.9160839160839,30.0,608.5314685314685,10.0,0.0,0.0,0.0
6,0.010613941178158998,0.009783635608308944,0.027252622040046293,141.0,-11.521101260835309,-10.707359006206998,4.891843971631204,0.09824001198600496,1.0,1.0,1.1418439716312057,1.1560283687943262,1.0,0.0,0.0,0.0,-0.10470229355774935,0.05225222918445621,0.9148936170212766,1.0,0.0,7284.822695035461,0.0,0.0,15.0,0.0,20.0,293.51063829787233,30.0,560.581560283688,10.0,0.0,0.0,0.0
7,0.010722510017023323,0.009705152025503807,0.03109770719765332,120.0,-12.578896041666676,-11.428779105526166,7.164861111111113,0.234545092165825,1.0,1.0,1.325,1.3416666666666666,1.0,0.08335090000000005,0.08335090000000005,0.10180555555555557,-0.07888284622475868,0.05850370845348099,0.9416666666666667,1.0,0.0,6503.583333333333,6.108333333333333,0.0,14.25,0.0,20.0,423.78333333333336,30.0,577.4416666666667,10.0,0.0,0.0,0.0
8,0.010825649979862219,0.009616485595602941,0.03555219363221693,135.0,-11.651559917695478,-10.804940171894666,5.555308641975307,0.2218617809498584,1.0,1.0,1.3555555555555556,1.3555555555555556,1.0,0.0804847111111111,0.0804847111111111,0.0,-0.10333862544530299,0.05262250669924793,0.9703703703703703,1.0,0.0,7100.177777777778,0.0,0.0,15.0,0.0,20.0,333.31851851851854,30.0,553.6,10.0,0.0,0.0,0.0
9,0.010922179502816246,0.009518313030350863,0.0398561222283966,139.0,-12.314050119904076,-10.988415470407492,6.827458033573142,0.22375992675189538,1.0,1.0,1.410071942446043,1.410071942446043,1.0,0.08218313669064752,0.08218313669064752,0.41630695443645077,-0.0986168514083024,0.053736501526721506,0.935251798561151,1.0,0.0,7832.755395683454,24.97841726618705,0.0,13.014388489208633,0.0,20.0,384.66906474820144,30.0,567.7841726618705,10.0,0.0,0.0,0.0
10,0.011035188742264236,0.009399958669168899,0.04432942083247508,131.0,-12.179030216284987,-10.719301083258348,7.274809160305344,0.2832074825083656,1.0,1.0,1.5419847328244274,1.5419847328244274,1.0,0.0,0.0,0.10916030534351144,-0.11249160075896499,0.050568236294232294,0.9083969465648855,1.0,0.0,7346.740458015267,6.549618320610687,0.0,14.038167938931299,0.0,20.0,429.9389312977099,30.0,548.0839694656488,10.0,0.0,0.0,0.0
11,0.011178723317086164,0.009287226954838695,0.04951812474204527,148.0,-13.126438870120111,-10.969749978039685,7.52072072072072,0.1651980235131618,0.9932432432432432,1.0,1.6418918918918919,1.6554054054054055,1.0,0.0,0.0,0.7262387387387387,-0.10590523954524077,0.052249594552603605,0.9324324324324325,0.9932432432432432,0.0,7183.97972972973,39.41891891891892,0.0,11.574324324324325,0.0,19.864864864864863,407.6689189189189,29.7972972972973,552.3986486486486,9.932432432432432,0.0,0.0,4.155405405405405
