,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0 0]],0,63.466260000000005,0.3835,[[1.51e+02 1.50e+01 5.00e-02]],151,15,1.2,0.05,0.0,True
1,[[1.51e+02 1.50e+01 5.00e-02]],0,108.42988,0.38666666666666666,[[1.6e+02 1.6e+01 1.0e-01]],160,16,1.2,0.1,0.0,True
2,[[1.6e+02 1.6e+01 1.0e-01]],0,158.70924,0.389,[[1.74e+02 1.60e+01 1.50e-01]],174,16,1.2,0.15,0.0,True
3,[[1.74e+02 1.60e+01 1.50e-01]],0,279.65656,0.3906666666666666,[[164.   18.    0.2]],164,18,1.2,0.2,0.0,True
4,[[164.   18.    0.2]],2,277.03704000000005,0.3830443607449557,[[157.   16.    0.2]],157,16,1.2,0.2,0.0,True
5,[[157.   16.    0.2]],2,269.81632,0.3751043755001968,[[161.   16.    0.2]],161,16,1.2,0.2,0.0,True
6,[[161.   16.    0.2]],1,190.0938,0.27224672615105705,[[1.64e+02 1.10e+01 1.50e-01]],164,11,1.2,0.15,0.0,True
7,[[1.64e+02 1.10e+01 1.50e-01]],1,138.567,0.20882996553582248,[[1.52e+02 1.10e+01 1.00e-01]],152,11,1.2,0.1,0.0,True
8,[[1.52e+02 1.10e+01 1.00e-01]],1,62.42696000000001,0.13790907757238619,[[1.91e+02 1.90e+01 5.00e-02]],191,19,1.2,0.05,0.0,True
9,[[1.91e+02 1.90e+01 5.00e-02]],0,132.52179999999998,0.2242911274695886,[[1.88e+02 2.10e+01 1.00e-01]],188,21,1.2,0.1,0.0,True
10,[[1.88e+02 2.10e+01 1.00e-01]],2,150.15268,0.23230604662614268,[[1.8e+02 1.4e+01 1.0e-01]],180,14,1.2,0.1,0.0,True
11,[[1.8e+02 1.4e+01 1.0e-01]],1,76.18196,0.1521375206789356,[[1.68e+02 2.00e+01 5.00e-02]],168,20,1.2,0.05,0.0,True
12,[[1.68e+02 2.00e+01 5.00e-02]],0,142.54248,0.23373515862933214,[[1.93e+02 1.90e+01 1.00e-01]],193,19,1.2,0.1,0.0,True
13,[[1.93e+02 1.90e+01 1.00e-01]],0,219.70229999999998,0.33087156131792506,[[2.04e+02 2.10e+01 1.50e-01]],204,21,1.2,0.15,0.0,True
14,[[2.04e+02 2.10e+01 1.50e-01]],0,341.06255999999996,0.4088333333333333,[[2.23e+02 2.30e+01 2.00e-01]],223,23,1.2,0.2,0.0,True
15,[[2.23e+02 2.30e+01 2.00e-01]],0,358.98720000000003,0.38999999999999996,[[180.    16.     0.25]],180,16,1.2,0.25,0.0,True
16,[[180.    16.     0.25]],0,433.56264,0.3966666666666666,[[240.   14.    0.3]],240,14,1.2,0.3,0.0,True
17,[[240.   14.    0.3]],0,569.03112,0.4031666666666667,[[209.    21.     0.35]],209,21,1.2,0.35,0.0,True
18,[[209.    21.     0.35]],1,541.12536,0.3916530557414857,[[238.   21.    0.3]],238,21,1.2,0.3,0.0,True
19,[[238.   21.    0.3]],2,513.1036799999999,0.36457153991859,[[214.   17.    0.3]],214,17,1.2,0.3,0.0,True
20,[[214.   17.    0.3]],1,459.6549,0.3289283899973696,[[238.    12.     0.25]],238,12,1.2,0.25,0.0,False
21,[[238.    12.     0.25]],2,403.0985999999999,0.3011315493606043,[[240.    15.     0.25]],240,15,1.2,0.25,0.0,False
22,[[240.    15.     0.25]],0,502.14707999999996,0.36548659510924464,[[238.   19.    0.3]],238,19,1.2,0.3,0.0,False
23,[[238.   19.    0.3]],1,437.3151,0.3168419352530315,[[214.    15.     0.25]],214,15,1.2,0.25,0.0,False
24,[[214.    15.     0.25]],0,378.70691999999997,0.29550978835744524,[[262.   18.    0.3]],262,18,1.2,0.3,0.0,False
25,[[262.   18.    0.3]],2,561.5433599999999,0.4001137372592205,[[237.   19.    0.3]],237,19,1.2,0.3,0.0,False
26,[[237.   19.    0.3]],2,515.40588,0.3760868147246499,[[235.   21.    0.3]],235,21,1.2,0.3,0.0,False
27,[[235.   21.    0.3]],2,493.65504,0.36334536747304785,[[285.   16.    0.3]],285,16,1.2,0.3,0.0,False
28,[[285.   16.    0.3]],0,599.7724599999999,0.3966666666666666,[[270.    11.     0.35]],270,11,1.2,0.35,0.0,False
29,[[270.    11.     0.35]],1,545.49732,0.37316903847168975,[[260.   16.    0.3]],260,16,1.2,0.3,0.0,False
30,[[260.   16.    0.3]],2,552.3220799999999,0.36212867689301154,[[271.    6.    0.3]],271,6,1.2,0.3,0.0,False
31,[[271.    6.    0.3]],1,438.1293,0.33366417570534446,[[2.81e+02 2.60e+01 2.50e-01]],281,26,1.2,0.25,0.0,False
32,[[2.81e+02 2.60e+01 2.50e-01]],1,378.96160000000003,0.3002807607738442,[[2.98e+02 2.40e+01 2.00e-01]],298,24,1.2,0.2,0.0,False
33,[[2.98e+02 2.40e+01 2.00e-01]],0,551.4069999999999,0.38045343958162625,[[2.94e+02 1.50e+01 2.50e-01]],294,15,1.2,0.25,0.0,False
34,[[2.94e+02 1.50e+01 2.50e-01]],0,639.7195199999999,0.42166666666666663,[[280.   25.    0.3]],280,25,1.2,0.3,0.0,False
35,[[280.   25.    0.3]],2,668.9197199999999,0.4205,[[3.03e+02 2.20e+01 3.00e-01]],303,22,1.2,0.3,0.0,False
36,[[3.03e+02 2.20e+01 3.00e-01]],0,718.2468999999999,0.4168333333333333,[[291.    21.     0.35]],291,21,1.2,0.35,0.0,False
37,[[291.    21.     0.35]],2,809.6093599999999,0.41833333333333333,[[310.    20.     0.35]],310,20,1.2,0.35,0.0,False
38,[[310.    20.     0.35]],1,606.75396,0.3361467989286422,[[3.28e+02 1.90e+01 3.00e-01]],328,19,1.2,0.3,0.0,False
39,[[3.28e+02 1.90e+01 3.00e-01]],1,488.96950000000004,0.28581910694971874,[[3.07e+02 2.00e+01 2.50e-01]],307,20,1.2,0.25,0.0,False
40,[[3.07e+02 2.00e+01 2.50e-01]],1,428.00800000000004,0.27455329864269357,[[3.1e+02 2.8e+01 2.0e-01]],310,28,1.2,0.2,0.0,False
41,[[3.1e+02 2.8e+01 2.0e-01]],0,624.6614,0.3395196715281717,[[3.04e+02 1.90e+01 2.50e-01]],304,19,1.2,0.25,0.0,False
42,[[3.04e+02 1.90e+01 2.50e-01]],0,435.81431999999995,0.2609339927097681,[[3.19e+02 1.70e+01 3.00e-01]],319,17,1.2,0.3,0.0,False
43,[[3.19e+02 1.70e+01 3.00e-01]],0,729.8536,0.37732952983646345,[[311.    15.     0.35]],311,15,1.2,0.35,0.0,False
44,[[311.    15.     0.35]],1,656.6576399999999,0.3586932017024441,[[3.5e+02 1.8e+01 3.0e-01]],350,18,1.2,0.3,0.0,False
45,[[3.5e+02 1.8e+01 3.0e-01]],1,553.7441,0.32615484934610933,[[3.49e+02 2.40e+01 2.50e-01]],349,24,1.2,0.25,0.0,False
46,[[3.49e+02 2.40e+01 2.50e-01]],1,522.2108000000001,0.3093385880486033,[[3.46e+02 2.20e+01 2.00e-01]],346,22,1.2,0.2,0.0,False
47,[[3.46e+02 2.20e+01 2.00e-01]],0,594.1537000000001,0.35212567148844887,[[3.35e+02 3.10e+01 2.50e-01]],335,31,1.2,0.25,0.0,False
48,[[3.35e+02 3.10e+01 2.50e-01]],0,734.5475999999999,0.41159548246000177,[[3.45e+02 3.10e+01 3.00e-01]],345,31,1.2,0.3,0.0,False
49,[[3.45e+02 3.10e+01 3.00e-01]],2,780.43488,0.4168215815587903,[[3.83e+02 1.90e+01 3.00e-01]],383,19,1.2,0.3,0.0,False
50,[[3.83e+02 1.90e+01 3.00e-01]],0,926.5543,0.44416666666666665,[[3.75e+02 2.90e+01 3.50e-01]],375,29,1.2,0.35,0.0,False
51,[[3.75e+02 2.90e+01 3.50e-01]],0,938.54736,0.4378333333333333,[[357.   27.    0.4]],357,27,1.2,0.4,0.0,False
52,[[357.   27.    0.4]],1,888.37798,0.4125152376469668,[[3.52e+02 2.30e+01 3.50e-01]],352,23,1.2,0.35,0.0,False
53,[[3.52e+02 2.30e+01 3.50e-01]],1,805.9104,0.38255948605513096,[[3.48e+02 2.30e+01 3.00e-01]],348,23,1.2,0.3,0.0,False
54,[[3.48e+02 2.30e+01 3.00e-01]],1,606.5699,0.3192619576988279,[[3.73e+02 2.50e+01 2.50e-01]],373,25,1.2,0.25,0.0,False
55,[[3.73e+02 2.50e+01 2.50e-01]],2,512.9009,0.28682792346959096,[[3.68e+02 2.60e+01 2.50e-01]],368,26,1.2,0.25,0.0,False
56,[[3.68e+02 2.60e+01 2.50e-01]],1,567.5064,0.3167215461135599,[[3.91e+02 3.00e+01 2.00e-01]],391,30,1.2,0.2,0.0,False
57,[[3.91e+02 3.00e+01 2.00e-01]],2,491.04904,0.31090037691154265,[[4.19e+02 4.00e+01 2.00e-01]],419,40,1.2,0.2,0.0,False
58,[[4.19e+02 4.00e+01 2.00e-01]],0,703.2387,0.3622613972298638,[[3.75e+02 3.00e+01 2.50e-01]],375,30,1.2,0.25,0.0,False
59,[[3.75e+02 3.00e+01 2.50e-01]],0,890.89956,0.4344107989180215,[[4.18e+02 2.90e+01 3.00e-01]],418,29,1.2,0.3,0.0,False
