,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0 0]],1,0.0,0.06116666666666666,[[177  19   0]],177,19,1.2,0.0,0.0,True
1,[[177  19   0]],0,74.77152000000001,0.38866666666666666,[[1.62e+02 1.70e+01 5.00e-02]],162,17,1.2,0.05,0.0,True
2,[[1.62e+02 1.70e+01 5.00e-02]],0,133.97796,0.37916666666666665,[[1.65e+02 1.10e+01 1.00e-01]],165,11,1.2,0.1,0.0,True
3,[[1.65e+02 1.10e+01 1.00e-01]],2,110.11272,0.3237906319815588,[[1.79e+02 1.20e+01 1.00e-01]],179,12,1.2,0.1,0.0,True
4,[[1.79e+02 1.20e+01 1.00e-01]],2,126.93440000000001,0.3563091574663972,[[1.33e+02 1.10e+01 1.00e-01]],133,11,1.2,0.1,0.0,True
5,[[1.33e+02 1.10e+01 1.00e-01]],1,51.816559999999996,0.1940847862339945,[[1.31e+02 2.60e+01 5.00e-02]],131,26,1.2,0.05,0.0,True
6,[[1.31e+02 2.60e+01 5.00e-02]],1,0.0,0.05266666666666667,[[156  16   0]],156,16,1.2,0.0,0.0,True
7,[[156  16   0]],0,62.167519999999996,0.21167101205800315,[[1.52e+02 1.90e+01 5.00e-02]],152,19,1.2,0.05,0.0,True
8,[[1.52e+02 1.90e+01 5.00e-02]],2,62.94434,0.20710371800456331,[[1.53e+02 1.50e+01 5.00e-02]],153,15,1.2,0.05,0.0,True
9,[[1.53e+02 1.50e+01 5.00e-02]],2,62.058080000000004,0.20523206180081163,[[1.55e+02 1.50e+01 5.00e-02]],155,15,1.2,0.05,0.0,True
10,[[1.55e+02 1.50e+01 5.00e-02]],1,0.0,0.042666666666666665,[[146  11   0]],146,11,1.2,0.0,0.0,True
11,[[146  11   0]],1,0.0,0.0645,[[167  22   0]],167,22,1.2,0.0,0.0,True
12,[[167  22   0]],0,67.69148,0.21624779991176657,[[1.57e+02 1.30e+01 5.00e-02]],157,13,1.2,0.05,0.0,True
13,[[1.57e+02 1.30e+01 5.00e-02]],2,60.12388,0.19658649417660434,[[1.52e+02 1.30e+01 5.00e-02]],152,13,1.2,0.05,0.0,True
14,[[1.52e+02 1.30e+01 5.00e-02]],1,0.0,0.05583333333333333,[[155  18   0]],155,18,1.2,0.0,0.0,True
15,[[155  18   0]],1,0.0,0.056499999999999995,[[179  16   0]],179,16,1.2,0.0,0.0,True
16,[[179  16   0]],2,0.0,0.060333333333333336,[[152.  21.   0.]],152,21,1.2,0.0,0.0,True
17,[[152.  21.   0.]],2,0.0,0.06416666666666666,[[175.  21.   0.]],175,21,1.2,0.0,0.0,True
18,[[175.  21.   0.]],1,0.0,0.06283333333333332,[[177  20   0]],177,20,1.2,0.0,0.0,True
19,[[177  20   0]],1,0.0,0.06466666666666666,[[168  22   0]],168,22,1.2,0.0,0.0,True
20,[[168  22   0]],0,70.09494,0.21856087299731983,[[1.35e+02 1.30e+01 5.00e-02]],135,13,1.2,0.05,0.0,True
21,[[1.35e+02 1.30e+01 5.00e-02]],2,53.5356,0.18202837526411061,[[1.33e+02 1.60e+01 5.00e-02]],133,16,1.2,0.05,0.0,True
22,[[1.33e+02 1.60e+01 5.00e-02]],2,53.59894,0.1866859633728811,[[1.5e+02 1.7e+01 5.0e-02]],150,17,1.2,0.05,0.0,True
23,[[1.5e+02 1.7e+01 5.0e-02]],2,59.793000000000006,0.2024299408649005,[[1.42e+02 1.80e+01 5.00e-02]],142,18,1.2,0.05,0.0,True
