,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[171  20]],171,20,1.2,0.1,0.0,True
1,[[171  20]],1,67.94724,67.94724,[[160  19]],160,19,1.2,0.05,0.0,True
2,[[160  19]],0,136.83836000000002,136.83836000000002,[[148  18]],148,18,1.2,0.1,0.0,True
3,[[148  18]],0,191.57592,191.57592,[[153  13]],153,13,1.2,0.15,0.0,True
4,[[153  13]],0,238.50568,238.50568,[[132  14]],132,14,1.2,0.2,0.0,True
5,[[132  14]],2,223.3848,223.3848,[[135  16]],135,16,1.2,0.2,0.0,True
6,[[135  16]],0,283.1185,283.1185,[[137  13]],137,13,1.2,0.25,0.0,True
7,[[137  13]],1,232.13968,232.13968,[[127  14]],127,14,1.2,0.2,0.0,True
8,[[127  14]],2,204.442,204.442,[[135  12]],135,12,1.2,0.2,0.0,True
9,[[135  12]],0,250.97410000000002,250.97410000000002,[[129  10]],129,10,1.2,0.25,0.0,True
10,[[129  10]],0,278.50752,278.50752,[[119  17]],119,17,1.2,0.3,0.0,True
11,[[119  17]],2,288.8382,288.8382,[[140   7]],140,7,1.2,0.3,0.0,True
12,[[140   7]],1,194.4961,194.4961,[[131  10]],131,10,1.2,0.25,0.0,True
13,[[131  10]],2,251.691,251.691,[[103   9]],103,9,1.2,0.25,0.0,True
14,[[103   9]],0,240.40992,240.40992,[[102   8]],102,8,1.2,0.3,0.0,True
15,[[102   8]],1,180.31789999999998,180.31789999999998,[[111  10]],111,10,1.2,0.25,0.0,True
16,[[111  10]],2,222.8437,222.8437,[[117   5]],117,5,1.2,0.25,0.0,True
17,[[117   5]],1,115.48888,115.48888,[[106   8]],106,8,1.2,0.2,0.0,True
18,[[106   8]],2,158.56384000000003,158.56384000000003,[[113   7]],113,7,1.2,0.2,0.0,True
19,[[113   7]],2,147.40071999999998,147.40071999999998,[[98 14]],98,14,1.2,0.2,0.0,True
20,[[98 14]],0,195.5506,195.5506,[[80  7]],80,7,1.2,0.25,0.0,True
21,[[80  7]],2,141.8424,141.8424,[[106   8]],106,8,1.2,0.25,0.0,True
22,[[106   8]],0,239.27159999999998,239.27159999999998,[[90  7]],90,7,1.2,0.3,0.0,True
23,[[90  7]],2,196.12931999999998,196.12931999999998,[[103   7]],103,7,1.2,0.3,0.0,True
24,[[103   7]],0,251.76815999999997,251.76815999999997,[[98 11]],98,11,1.2,0.35,0.0,True
25,[[98 11]],1,233.79095999999998,233.79095999999998,[[91  5]],91,5,1.2,0.3,0.0,True
26,[[91  5]],2,162.02424,162.02424,[[93 12]],93,12,1.2,0.3,0.0,True
27,[[93 12]],0,260.92206,260.92206,[[87  6]],87,6,1.2,0.35,0.0,True
28,[[87  6]],0,225.80560000000003,225.80560000000003,[[84  2]],84,2,1.2,0.4,0.0,True
29,[[84  2]],0,104.39063999999999,104.39063999999999,[[94  3]],94,3,1.2,0.45,0.0,True
30,[[94  3]],1,134.29456,134.29456,[[89  8]],89,8,1.2,0.4,0.0,True
31,[[89  8]],1,231.67017999999996,231.67017999999996,[[97  6]],97,6,1.2,0.35,0.0,True
32,[[97  6]],0,244.21840000000003,244.21840000000003,[[98  3]],98,3,1.2,0.4,0.0,True
33,[[98  3]],0,150.69042000000002,150.69042000000002,[[85  2]],85,2,1.2,0.45,0.0,True
34,[[85  2]],0,121.75720000000001,121.75720000000001,[[84  5]],84,5,1.2,0.5,0.0,True
35,[[84  5]],1,204.11514,204.11514,[[91  4]],91,4,1.2,0.45,0.0,True
