,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,working_U,working_P,OUT_TOMORROW,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.01164647635198195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010743044066687822,0.010000000000000007,0.01377702504367652,15.0,10.666666666666666,0.0,1.0,10898.666666666666,10031.666666666666,47.888,108.98666666666666,83.83914666666666,27.246666666666666,4.412586666666667,88.25173333333332,56.592479999999995,1.0,1.0,0.0179258033780035,0.08239820235908463,0.9333333333333333,0.0,0.0,3214.6,136.33333333333334,0.0,212.33333333333334,0.0,4788.8,0.0,320.0,6109.866666666667,0.0,0.0,0.0,0.0,6817.066666666667
2,0.011126160506330165,0.010001719340255717,0.01638376632011299,18.0,9.11111111111111,0.0,1.0555555555555556,8228.5,12778.277777777777,30.86,82.28500000000001,67.01899999999999,20.571250000000003,7.4465555555555545,74.46555555555555,46.447750000000006,1.0,1.0,0.013405479463487548,0.08070599535628949,0.9444444444444444,0.0,0.0,5916.222222222223,136.66666666666666,0.0,182.22222222222223,0.0,3086.0,0.0,273.3333333333333,5142.5,0.0,0.0,0.0,0.0,6862.055555555556
3,0.01233919530233174,0.01000355206085412,0.018635333096735734,14.0,12.5,0.0,1.1428571428571428,13472.285714285714,7459.714285714285,60.76214285714286,134.72285714285718,95.62757142857143,33.680714285714295,10.625285714285715,106.25285714285712,61.94685714285714,1.0,1.0,0.024371043394130813,0.08492177376423175,1.0,0.0,0.0,1056.2857142857142,42.0,0.0,250.0,0.0,6076.214285714285,0.0,375.0,7396.071428571428,0.0,0.0,0.0,0.0,6403.428571428572
4,0.012536642072398114,0.010005207573060672,0.021718266957914113,16.0,9.625,0.0,1.0625,9021.8125,11963.875,36.86375,90.218125,65.8752125,22.55453125,11.6250375,77.50025000000001,43.32068125,1.0,1.0,0.012179639478685366,0.080244551823415,0.875,0.0,0.0,4961.625,132.875,0.0,191.6875,0.0,3686.375,0.0,288.75,5335.4375,0.0,0.0,0.0,0.0,7002.25
5,0.012830891730514745,0.010009553448579494,0.026198547920569425,12.0,12.333333333333334,0.0,1.1666666666666667,13263.0,7649.333333333333,61.24833333333334,132.63000000000002,82.33973333333334,33.157500000000006,20.584933333333336,102.92466666666667,49.182233333333336,1.0,1.0,0.014000643985489806,0.08092381756286411,1.0,0.0,0.0,902.5,71.5,0.0,245.16666666666666,0.0,6124.833333333333,0.0,370.0,7138.166666666667,0.0,0.0,0.0,0.0,6746.833333333333
6,0.012936375341226124,0.010012147427257185,0.029515638196633408,15.0,10.4,0.0,1.1333333333333333,11147.533333333333,9800.533333333333,51.510000000000005,111.47533333333334,64.88879999999999,27.868833333333335,21.6296,86.5184,37.01996666666666,1.0,1.0,0.012032337562423038,0.08020637232299999,1.0,0.0,0.0,3524.733333333333,130.93333333333334,0.0,208.0,0.0,5151.0,0.0,312.0,5996.533333333334,0.0,0.0,0.0,0.0,6275.8
7,0.012804027690792539,0.010015645353758902,0.035440556233853775,18.0,7.888888888888889,0.0,1.3333333333333333,7443.0,13647.444444444445,31.418333333333333,74.42999999999999,46.99383333333333,18.607499999999998,15.664611111111109,62.658444444444434,28.386333333333326,1.0,1.0,0.01192523339368281,0.0801612502241911,1.0,0.0,0.0,7077.611111111111,115.0,0.0,156.88888888888889,0.0,3141.8333333333335,0.0,236.66666666666666,4301.166666666667,0.0,0.0,0.0,0.0,6569.833333333333
8,0.013351306229457675,0.01002083253752321,0.040582352602561544,5.0,16.8,0.0,1.2,13916.4,6822.4,49.72,139.164,98.1396,34.791,32.7132,130.8528,63.3486,1.0,1.0,0.029974189687174097,0.08724853157884598,1.0,0.0,0.0,322.2,20.2,0.0,336.0,0.0,4972.0,0.0,504.0,8944.4,0.0,0.0,0.0,0.0,6500.2
9,0.013237977242710575,0.010027360309248565,0.04518365165014505,24.0,6.166666666666667,0.0,1.5,5042.083333333333,16156.833333333334,14.392083333333332,50.42083333333333,41.49426666666667,12.605208333333332,10.373566666666667,51.86783333333332,28.889058333333338,1.0,1.0,0.010806649171860881,0.07973689377201176,0.9166666666666666,0.0,0.0,8122.458333333333,92.5,0.0,122.58333333333333,0.0,1439.2083333333333,0.0,185.0,3602.875,0.0,0.0,0.0,0.0,8034.375
10,0.013003432561760602,0.01003088765316643,0.04978495069772853,24.0,6.458333333333333,0.0,1.5833333333333333,5655.916666666667,15523.5,20.192083333333333,56.55916666666668,39.511625,14.13979166666667,13.170541666666667,52.68216666666667,25.37183333333333,1.0,1.0,0.011130894428091091,0.0798699494556101,0.9583333333333334,0.0,0.0,7689.583333333333,96.875,0.0,128.95833333333334,0.0,2019.2083333333333,0.0,193.75,3636.7083333333335,0.0,0.0,0.0,0.0,7833.916666666667
11,0.012994021661666305,0.010036487238159676,0.0545545578033283,17.0,9.0,0.0,2.0,8870.941176470587,12156.882352941177,38.358823529411765,88.7094117647059,58.416564705882344,22.177352941176476,14.604141176470586,73.02070588235293,36.239211764705885,1.0,1.0,0.012456815515523845,0.08035714218633254,0.8823529411764706,0.0,0.0,5482.764705882353,122.11764705882354,0.0,179.05882352941177,0.0,3835.8823529411766,0.0,270.0,5035.058823529412,0.0,0.0,0.0,0.0,6674.117647058823
12,0.013416922480902527,0.010041008228431368,0.059987223935467446,13.0,10.846153846153847,0.0,1.8461538461538463,12248.0,8693.461538461539,56.223076923076924,122.48000000000002,80.48898461538462,30.620000000000005,14.20393846153846,94.6929230769231,49.868984615384605,1.0,1.0,0.019158834922881594,0.08291036920741698,0.9230769230769231,0.0,0.0,2175.153846153846,115.23076923076923,0.0,216.92307692307693,0.0,5622.307692307692,0.0,325.38461538461536,6625.692307692308,0.0,0.0,0.0,0.0,6518.307692307692
13,0.014206692606627862,0.010046476152142249,0.06453968938947587,16.0,11.0,0.0,2.0625,11381.3125,9541.0625,51.805,113.813125,80.82877500000001,28.45328125,8.980974999999999,89.80975000000001,52.375493750000004,1.0,1.0,0.020571842230826736,0.08353696047699993,0.9375,0.0,0.0,3145.125,126.625,0.0,220.0,0.0,5180.5,0.0,330.0,6200.8125,0.0,0.0,0.0,0.0,6395.9375
14,0.014214414829486866,0.010053839334184586,0.0705777457566537,20.0,7.2,0.0,2.0,6400.8,14730.25,21.685500000000005,64.00800000000001,51.73695,16.002000000000002,9.13005,60.867000000000004,35.734950000000005,1.0,1.0,0.011889974766137906,0.08016332590100107,0.95,0.0,0.0,7382.3,108.0,0.0,143.95,0.0,2168.55,0.0,216.0,4232.25,0.0,0.0,0.0,0.0,7347.95
15,0.015136434232923823,0.010059371091117503,0.07533398989320114,12.0,12.333333333333334,0.0,2.0,12830.833333333334,8062.75,58.706666666666656,128.30833333333334,90.70979999999999,32.077083333333334,10.078866666666666,100.78866666666666,58.63271666666666,1.0,1.0,0.024821486889497434,0.08514148843769948,0.9166666666666666,0.0,0.0,1924.4166666666667,88.75,0.0,246.66666666666666,0.0,5870.666666666667,0.0,370.0,6960.166666666667,0.0,0.0,0.0,0.0,6138.333333333333
16,0.015801612542195673,0.010068669811257234,0.08151795886357205,16.0,10.375,0.0,2.1875,11082.25,9875.5625,50.135000000000005,110.82250000000002,78.61500000000001,27.705625000000005,8.735000000000001,87.35,50.909375000000004,1.0,1.0,0.021040607461420786,0.08375475676896631,0.9375,0.0,0.0,2892.0625,122.4375,0.0,207.5,0.0,5013.5,0.0,311.25,6068.75,0.0,0.0,0.0,0.0,6983.5
17,0.01718702157843182,0.010072964435527663,0.09082440295500373,10.0,13.6,0.0,2.3,13639.9,7233.2,66.227,136.39900000000003,92.92176,34.09975000000001,10.32464,103.2464,58.82201,1.0,1.0,0.038972216167084496,0.09215616961717837,0.9,0.0,0.0,804.7,47.3,0.0,270.6,0.0,6622.7,0.0,408.0,7017.2,0.0,0.0,0.0,0.0,6428.5
18,0.01704424157282546,0.010084677548425012,0.09783090381200463,20.0,6.55,0.0,2.15,5673.3,15500.8,19.5305,56.73299999999999,45.74105,14.183249999999997,8.07195,53.813,31.557799999999997,1.0,1.0,0.012487603303010922,0.08036946285841774,0.9,0.0,0.0,6860.5,98.25,0.0,130.15,0.0,1953.05,0.0,196.5,3720.25,0.0,0.0,0.0,0.0,8640.3
