,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,wu,nDAYS_HAILED,nDAYS_TRY,INFORMED,plat_revenue,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982326,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01007283358766455,0.010000000000000163,0.013522887065327855,162.0,-13.606989266117967,-10.857875062996456,7.963065843621398,0.2277963696378162,0.9876543209876543,1.0,0.9876543209876543,1.0,1.0,0.4088676543209878,0.4088676543209878,0.5744855967078188,0.010719344075697575,0.0797043136285459,0.8950617283950617,0.9876543209876543,0.0,6765.2037037037035,26.876543209876544,0.0,12.623456790123457,0.0,19.753086419753085,443.31481481481484,29.62962962962963,565.7283950617284,9.876543209876543,0.0,0.0,7.592592592592593
2,0.010176734506938867,0.010000080408061995,0.01567606342301395,164.0,-11.845546798780495,-10.67925178186295,5.645121951219511,0.17811028713080815,1.0,1.0,1.103658536585366,1.103658536585366,1.0,0.8178682926829265,0.8178682926829265,0.0,0.011064219772787182,0.07983159765361642,0.8841463414634146,1.0,0.0,6864.908536585366,0.0,0.0,15.0,0.0,20.0,338.7073170731707,30.0,564.420731707317,10.0,0.0,0.0,0.0
3,0.010214326371893657,0.010000282833819034,0.018204551350352073,185.0,-16.22660073573573,-10.982516086913288,10.788378378378377,0.36928041215048624,0.9459459459459459,1.0,1.1297297297297297,1.1837837837837837,1.0,0.80460627027027,0.80460627027027,3.1246846846846856,0.010564299044399327,0.0796494118858099,0.918918918918919,0.9459459459459459,0.0,7345.8216216216215,154.23783783783784,0.0,3.1783783783783783,0.0,18.91891891891892,459.8216216216216,28.37837837837838,559.7027027027027,9.45945945945946,0.0,0.0,33.24324324324324
4,0.010294806958469077,0.0100007120194955,0.020914566405082494,154.0,-11.992768416305918,-10.718437634925834,6.4861471861471856,0.2026770231492485,1.0,1.0,1.2727272727272727,1.2792207792207793,1.0,1.208654025974025,1.208654025974025,0.10422077922077923,0.010964397316307276,0.07979467824720061,0.9090909090909091,1.0,0.0,6673.331168831169,6.253246753246753,0.0,13.805194805194805,0.0,20.0,382.9155844155844,30.0,554.3311688311688,10.0,0.0,0.0,0.0
5,0.010330203723455634,0.01000131687868003,0.023854671327551473,166.0,-18.057092436412315,-10.9269526329438,10.153313253012048,0.2651906057902368,0.891566265060241,1.0,1.2530120481927711,1.3674698795180722,1.0,1.4890289156626502,1.4890289156626502,2.7758032128514056,0.010495849090409456,0.07962160114680226,0.927710843373494,0.891566265060241,0.0,6789.277108433735,99.86144578313252,0.0,5.168674698795181,0.0,17.83132530120482,442.65060240963857,26.746987951807228,516.0120481927711,8.91566265060241,0.0,0.0,66.6867469879518
6,0.010391563361341226,0.010001860063310131,0.02736951476007421,161.0,-14.390727605244994,-10.922849424405184,8.668633540372669,0.25214984964278375,0.968944099378882,1.0,1.3416149068322982,1.3850931677018634,1.0,2.0163409937888197,2.0163409937888197,0.6701863354037266,0.010854145734484526,0.07975639885668277,0.9440993788819876,0.968944099378882,0.0,7368.11801242236,21.111801242236027,0.0,12.198757763975156,0.0,19.37888198757764,479.90683229813664,29.06832298136646,558.6832298136646,9.68944099378882,0.0,0.0,19.099378881987576
7,0.010489840822875076,0.010002418760979617,0.030985239207686557,142.0,-11.937676075899848,-10.520269812636633,6.71607981220657,0.22883031227969197,1.0,1.0,1.4295774647887325,1.4577464788732395,1.0,1.9870091549295772,1.9870091549295772,0.08028169014084507,0.011362851608548122,0.07994316019207953,0.9084507042253521,1.0,0.0,7391.422535211268,4.816901408450704,0.0,14.577464788732394,0.0,20.0,398.1478873239437,30.0,545.2183098591549,10.0,0.0,0.0,0.0
8,0.010515629572310857,0.010003215084402864,0.034919132408604295,203.0,-37.24577873563218,-10.688280656345778,9.706321839080461,0.10206154041033504,0.41379310344827586,1.0,0.9261083743842364,1.5369458128078817,1.0,0.8062935960591133,0.8062935960591133,7.665270935960592,0.01063476647164058,0.07967534081936752,0.9211822660098522,0.41379310344827586,0.0,7761.467980295566,99.39901477832512,0.0,0.4975369458128079,0.0,8.275862068965518,122.46305418719211,12.413793103448276,220.30541871921181,4.137931034482759,0.0,0.0,360.51724137931035
9,0.010650894592680007,0.010003676807414059,0.03961827113451236,148.0,-11.519005649399405,-10.731307908879911,3.8877252252252235,0.1254951239065826,1.0,1.0,1.5743243243243243,1.662162162162162,1.0,1.683258918918919,1.683258918918919,0.0,0.011832972113175994,0.0801222242506495,0.8986486486486487,1.0,0.0,7809.513513513513,0.0,0.0,15.0,0.0,20.0,233.26351351351352,30.0,584.25,10.0,0.0,0.0,0.0
