,Unnamed: 0,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,plat_revenue,rh_U,alt_U,ACTUAL_WT,U_dif,mu,wu,nDAYS_HAILED,nDAYS_TRY,INFORMED,plat_revenue_wod,MATCHING_T,rh_Ux,rh_P,OUT_TOMORROW,fulfilled,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
11,5,0.0104018315250222,0.0100011866085832,0.0235681389644959,147.0,226.39296,-21.86207562358276,-11.43182007909034,10.251587301587303,0.2413856988148355,0.8979591836734694,1.0,1.1156462585034013,1.217687074829932,1.0,1.540088163265306,2.594557823129251,0.0106102720598414,0.0796642947260626,0.9251700680272108,0.8979591836734694,0.0,6882.489795918367,92.91836734693878,0.0,6.503401360544218,0.0,17.959183673469386,459.421768707483,26.93877551020408,536.5850340136054,8.979591836734693,0.0,0.0,62.755102040816325
12,6,0.0104701411803031,0.0100019037632144,0.0270311122483089,170.0,275.38792,-12.7367097875817,-10.433696252545497,7.499803921568622,0.2766777708278158,0.9941176470588236,1.0,1.3588235294117648,1.376470588235294,1.0,1.6199289411764697,0.4849019607843137,0.0108830037841188,0.0797643641733284,0.9470588235294116,0.9941176470588236,0.0,6920.394117647059,25.47647058823529,0.0,11.670588235294115,0.0,19.88235294117647,420.8941176470588,29.823529411764707,558.5117647058823,9.941176470588236,0.0,0.0,3.6176470588235294
13,6,0.0104701411803031,0.0100019037632144,0.0270311122483089,170.0,275.38792,-12.7367097875817,-10.433696252545497,7.499803921568622,0.2766777708278158,0.9941176470588236,1.0,1.3588235294117648,1.376470588235294,1.0,1.6199289411764697,0.4849019607843137,0.0108830037841188,0.0797643641733284,0.9470588235294116,0.9941176470588236,0.0,6920.394117647059,25.47647058823529,0.0,11.670588235294115,0.0,19.88235294117647,420.8941176470588,29.823529411764707,558.5117647058823,9.941176470588236,0.0,0.0,3.6176470588235294
14,7,0.0105912934150601,0.0100027313831389,0.0306702811741232,161.0,261.49064,-11.69865864389234,-10.690662021543536,5.433747412008279,0.1772164393367742,1.0,1.0,1.4658385093167705,1.4782608695652173,1.0,1.6241654658385092,0.0,0.0114885244095241,0.0799901096264257,0.9130434782608696,1.0,0.0,6941.173913043478,0.0,0.0,15.0,0.0,20.0,326.0248447204969,30.0,559.6335403726708,10.0,0.0,0.0,0.0
15,7,0.0105912934150601,0.0100027313831389,0.0306702811741232,161.0,261.49064,-11.69865864389234,-10.690662021543536,5.433747412008279,0.1772164393367742,1.0,1.0,1.4658385093167705,1.4782608695652173,1.0,1.6241654658385092,0.0,0.0114885244095241,0.0799901096264257,0.9130434782608696,1.0,0.0,6941.173913043478,0.0,0.0,15.0,0.0,20.0,326.0248447204969,30.0,559.6335403726708,10.0,0.0,0.0,0.0
16,8,0.0106594048562321,0.0100036125436475,0.0346160618594054,148.0,248.13768,-13.23973368993993,-10.643812301816222,7.60945945945946,0.354391165045519,0.9932432432432432,1.0,1.587837837837838,1.608108108108108,1.0,1.676605945945946,0.4417792792792792,0.011223175104174,0.0798954462007283,0.9256756756756755,0.9932432432432432,0.0,7184.364864864865,22.35135135135135,0.0,13.27027027027027,0.0,19.864864864864863,430.0608108108109,29.7972972972973,582.25,9.932432432432432,0.0,0.0,4.155405405405405
17,8,0.0106594048562321,0.0100036125436475,0.0346160618594054,148.0,248.13768,-13.23973368993993,-10.643812301816222,7.60945945945946,0.354391165045519,0.9932432432432432,1.0,1.587837837837838,1.608108108108108,1.0,1.676605945945946,0.4417792792792792,0.011223175104174,0.0798954462007283,0.9256756756756755,0.9932432432432432,0.0,7184.364864864865,22.35135135135135,0.0,13.27027027027027,0.0,19.864864864864863,430.0608108108109,29.7972972972973,582.25,9.932432432432432,0.0,0.0,4.155405405405405
18,9,0.0108167190174727,0.0100049618755431,0.0395003449894928,168.0,276.16752,-11.616231349206354,-11.03788412839736,4.854761904761905,0.1290190034814032,1.0,1.0,1.5595238095238095,1.5714285714285714,1.0,1.6438542857142862,0.0,0.0119402622359919,0.0801586475755781,0.9464285714285714,1.0,0.0,7239.5952380952385,0.0,0.0,15.0,0.0,20.0,291.2857142857143,30.0,567.8571428571429,10.0,0.0,0.0,0.0
19,9,0.0108167190174727,0.0100049618755431,0.0395003449894928,168.0,276.16752,-11.616231349206354,-11.03788412839736,4.854761904761905,0.1290190034814032,1.0,1.0,1.5595238095238095,1.5714285714285714,1.0,1.6438542857142862,0.0,0.0119402622359919,0.0801586475755781,0.9464285714285714,1.0,0.0,7239.5952380952385,0.0,0.0,15.0,0.0,20.0,291.2857142857143,30.0,567.8571428571429,10.0,0.0,0.0,0.0
20,10,0.0108925361206113,0.010006146433444,0.0441214147093911,138.0,231.13832,-13.346265318035428,-11.113279006317924,7.9216183574879215,0.3046515173402858,0.9927536231884058,1.0,1.6666666666666667,1.673913043478261,1.0,1.6749153623188402,0.2944444444444444,0.0115821795361394,0.0800470246284621,0.9057971014492754,0.9927536231884058,0.0,7121.702898550725,13.210144927536232,0.0,13.014492753623188,0.0,19.85507246376812,457.6304347826087,29.782608695652176,581.6159420289855,9.92753623188406,0.0,0.0,4.456521739130435
21,10,0.0108925361206113,0.010006146433444,0.0441214147093911,138.0,231.13832,-13.346265318035428,-11.113279006317924,7.9216183574879215,0.3046515173402858,0.9927536231884058,1.0,1.6666666666666667,1.673913043478261,1.0,1.6749153623188402,0.2944444444444444,0.0115821795361394,0.0800470246284621,0.9057971014492754,0.9927536231884058,0.0,7121.702898550725,13.210144927536232,0.0,13.014492753623188,0.0,19.85507246376812,457.6304347826087,29.782608695652176,581.6159420289855,9.92753623188406,0.0,0.0,4.456521739130435
22,11,0.0111187828000921,0.0100073559319002,0.0494497691813953,149.0,244.24856,-11.333477796420574,-10.903378164049196,4.13836689038031,0.0642303524856176,1.0,1.0,1.7852348993288591,1.7986577181208054,1.0,1.6392520805369126,0.0,0.0134633897026773,0.0808459638177468,0.906040268456376,1.0,0.0,7852.0,0.0,0.0,15.0,0.0,20.0,248.3020134228188,30.0,565.8590604026846,10.0,0.0,0.0,0.0
23,11,0.0111187828000921,0.0100073559319002,0.0494497691813953,149.0,244.24856,-11.333477796420574,-10.903378164049196,4.13836689038031,0.0642303524856176,1.0,1.0,1.7852348993288591,1.7986577181208054,1.0,1.6392520805369126,0.0,0.0134633897026773,0.0808459638177468,0.906040268456376,1.0,0.0,7852.0,0.0,0.0,15.0,0.0,20.0,248.3020134228188,30.0,565.8590604026846,10.0,0.0,0.0,0.0
24,12,0.0112498232695428,0.0100086982613994,0.0548696054916244,148.0,237.09544,-11.39328582957958,-10.442672383790867,4.96216216216216,0.1609758623950956,1.0,1.0,1.8175675675675675,1.8243243243243243,1.0,1.601996216216217,0.0,0.0121877437263705,0.0802556469676745,0.9324324324324323,1.0,0.0,7059.824324324324,0.0,0.0,15.0,0.0,20.0,297.72972972972974,30.0,550.3445945945946,10.0,0.0,0.0,0.0
25,12,0.0112498232695428,0.0100086982613994,0.0548696054916244,148.0,237.09544,-11.39328582957958,-10.442672383790867,4.96216216216216,0.1609758623950956,1.0,1.0,1.8175675675675675,1.8243243243243243,1.0,1.601996216216217,0.0,0.0121877437263705,0.0802556469676745,0.9324324324324323,1.0,0.0,7059.824324324324,0.0,0.0,15.0,0.0,20.0,297.72972972972974,30.0,550.3445945945946,10.0,0.0,0.0,0.0
26,13,0.0113348937573325,0.0100105737819544,0.0611803033393473,147.0,236.03232000000003,-14.162144104308387,-10.526848956376954,8.440702947845809,0.3447990675088793,0.979591836734694,1.0,1.9523809523809523,1.9727891156462585,1.0,1.605662040816327,1.15374149659864,0.0118306501775223,0.080140980797745,0.9455782312925172,0.979591836734694,0.0,7028.857142857143,56.67346938775511,0.0,9.299319727891156,0.0,19.59183673469388,437.21768707482994,29.387755102040817,554.2585034013606,9.79591836734694,0.0,0.0,12.551020408163266
27,13,0.0113348937573325,0.0100105737819544,0.0611803033393473,147.0,236.03232000000003,-14.162144104308387,-10.526848956376954,8.440702947845809,0.3447990675088793,0.979591836734694,1.0,1.9523809523809523,1.9727891156462585,1.0,1.605662040816327,1.15374149659864,0.0118306501775223,0.080140980797745,0.9455782312925172,0.979591836734694,0.0,7028.857142857143,56.67346938775511,0.0,9.299319727891156,0.0,19.59183673469388,437.21768707482994,29.387755102040817,554.2585034013606,9.79591836734694,0.0,0.0,12.551020408163266
28,14,0.0114625478582039,0.0100122776914229,0.0668252103803664,161.0,264.10376,-11.939664924085571,-10.681504561478812,5.828571428571426,0.1687868338451014,1.0,1.0,1.9316770186335404,1.937888198757764,1.0,1.64039602484472,0.0191511387163561,0.0121383165270709,0.0802412918747759,0.9006211180124224,1.0,0.0,7170.186335403727,1.1490683229813663,0.0,14.813664596273291,0.0,20.0,348.5652173913044,30.0,566.3913043478261,10.0,0.0,0.0,0.0
29,14,0.0114625478582039,0.0100122776914229,0.0668252103803664,161.0,264.10376,-11.939664924085571,-10.681504561478812,5.828571428571426,0.1687868338451014,1.0,1.0,1.9316770186335404,1.937888198757764,1.0,1.64039602484472,0.0191511387163561,0.0121383165270709,0.0802412918747759,0.9006211180124224,1.0,0.0,7170.186335403727,1.1490683229813663,0.0,14.813664596273291,0.0,20.0,348.5652173913044,30.0,566.3913043478261,10.0,0.0,0.0,0.0
30,15,0.0115270112929037,0.0100145457627271,0.0737586769744435,183.0,238.7276,-25.583060640558585,-10.594637917374506,10.018943533697632,0.2806082532280085,0.8306010928961749,1.0,1.9562841530054644,2.1475409836065573,1.0,1.304522404371584,3.973406193078321,0.0116474928192127,0.0800621738808471,0.8961748633879781,0.8306010928961749,0.0,7366.497267759562,134.224043715847,0.0,3.2131147540983607,0.0,16.612021857923498,362.73224043715845,24.918032786885245,446.27868852459017,8.306010928961749,0.0,0.0,104.18032786885246
31,15,0.0115270112929037,0.0100145457627271,0.0737586769744435,183.0,238.7276,-25.583060640558585,-10.594637917374506,10.018943533697632,0.2806082532280085,0.8306010928961749,1.0,1.9562841530054644,2.1475409836065573,1.0,1.304522404371584,3.973406193078321,0.0116474928192127,0.0800621738808471,0.8961748633879781,0.8306010928961749,0.0,7366.497267759562,134.224043715847,0.0,3.2131147540983607,0.0,16.612021857923498,362.73224043715845,24.918032786885245,446.27868852459017,8.306010928961749,0.0,0.0,104.18032786885246
32,16,0.0116345859456914,0.010016464097213,0.0807398899183209,162.0,255.1412,-17.51937565157751,-10.862109630168083,9.573456790123458,0.2901615935490159,0.9382716049382716,1.0,2.055555555555556,2.154320987654321,1.0,1.5749456790123462,1.7247942386831274,0.0129136192819151,0.0808901757916421,0.9074074074074074,0.9382716049382716,0.0,6869.049382716049,65.5246913580247,0.0,8.314814814814815,0.0,18.765432098765437,470.91975308641975,28.14814814814815,546.3456790123457,9.382716049382717,0.0,0.0,37.96296296296296
33,16,0.0116345859456914,0.010016464097213,0.0807398899183209,162.0,255.1412,-17.51937565157751,-10.862109630168083,9.573456790123458,0.2901615935490159,0.9382716049382716,1.0,2.055555555555556,2.154320987654321,1.0,1.5749456790123462,1.7247942386831274,0.0129136192819151,0.0808901757916421,0.9074074074074074,0.9382716049382716,0.0,6869.049382716049,65.5246913580247,0.0,8.314814814814815,0.0,18.765432098765437,470.91975308641975,28.14814814814815,546.3456790123457,9.382716049382717,0.0,0.0,37.96296296296296
34,17,0.0117835582493602,0.0100187961250695,0.0878028882528212,161.0,271.28384,-12.51208526570048,-10.775481782687576,6.660041407867496,0.2102446068903838,1.0,1.0,2.093167701863354,2.130434782608696,1.0,1.6849927950310557,0.001863354037267,0.0129280970459628,0.08056105708113,0.9316770186335404,1.0,0.0,6945.341614906833,0.1118012422360248,0.0,14.906832298136646,0.0,20.0,399.49068322981367,30.0,584.9565217391304,10.0,0.0,0.0,0.0
35,17,0.0117835582493602,0.0100187961250695,0.0878028882528212,161.0,271.28384,-12.51208526570048,-10.775481782687576,6.660041407867496,0.2102446068903838,1.0,1.0,2.093167701863354,2.130434782608696,1.0,1.6849927950310557,0.001863354037267,0.0129280970459628,0.08056105708113,0.9316770186335404,1.0,0.0,6945.341614906833,0.1118012422360248,0.0,14.906832298136646,0.0,20.0,399.49068322981367,30.0,584.9565217391304,10.0,0.0,0.0,0.0
36,18,0.0117964528604689,0.0100206026621785,0.0956450057226246,167.0,215.82304,-25.852866899534263,-10.644554880815049,10.42894211576846,0.2322901411432207,0.8143712574850299,1.0,2.0838323353293413,2.287425149700599,1.0,1.2923535329341311,4.185828343313374,0.0116965377296999,0.0800873856184525,0.8562874251497006,0.8143712574850299,0.0,7089.407185628743,136.9880239520958,0.0,2.2275449101796405,0.0,16.2874251497006,374.58682634730536,24.431137724550897,443.0898203592814,8.1437125748503,0.0,0.0,114.16167664670658
37,18,0.0117964528604689,0.0100206026621785,0.0956450057226246,167.0,215.82304,-25.852866899534263,-10.644554880815049,10.42894211576846,0.2322901411432207,0.8143712574850299,1.0,2.0838323353293413,2.287425149700599,1.0,1.2923535329341311,4.185828343313374,0.0116965377296999,0.0800873856184525,0.8562874251497006,0.8143712574850299,0.0,7089.407185628743,136.9880239520958,0.0,2.2275449101796405,0.0,16.2874251497006,374.58682634730536,24.431137724550897,443.0898203592814,8.1437125748503,0.0,0.0,114.16167664670658
38,19,0.012016720564739,0.0100233056717469,0.1041225717907449,144.0,228.62496,-11.109506462191357,-10.571198577241285,4.413078703703701,0.0753855184029142,1.0,1.0,2.4444444444444446,2.520833333333333,1.0,1.5876733333333335,0.0,0.014490540270089,0.0812387708266556,0.9097222222222222,1.0,0.0,6981.111111111111,0.0,0.0,15.0,0.0,20.0,264.78472222222223,30.0,544.3819444444445,10.0,0.0,0.0,0.0
39,19,0.012016720564739,0.0100233056717469,0.1041225717907449,144.0,228.62496,-11.109506462191357,-10.571198577241285,4.413078703703701,0.0753855184029142,1.0,1.0,2.4444444444444446,2.520833333333333,1.0,1.5876733333333335,0.0,0.014490540270089,0.0812387708266556,0.9097222222222222,1.0,0.0,6981.111111111111,0.0,0.0,15.0,0.0,20.0,264.78472222222223,30.0,544.3819444444445,10.0,0.0,0.0,0.0
40,20,0.0121361825730802,0.0100260739993733,0.1123865433808817,175.0,270.32104000000004,-18.7904509047619,-10.871318372648004,10.054857142857143,0.4187353351863556,0.9314285714285714,1.0,2.422857142857143,2.537142857142857,1.0,1.5446916571428566,2.352285714285714,0.0143899363087885,0.0816337088240442,0.9428571428571428,0.9314285714285714,0.0,7296.308571428572,98.96571428571428,0.0,5.531428571428571,0.0,18.62857142857143,462.1542857142857,27.942857142857143,534.5314285714286,9.314285714285717,0.0,0.0,42.17142857142857
41,20,0.0121361825730802,0.0100260739993733,0.1123865433808817,175.0,270.32104000000004,-18.7904509047619,-10.871318372648004,10.054857142857143,0.4187353351863556,0.9314285714285714,1.0,2.422857142857143,2.537142857142857,1.0,1.5446916571428566,2.352285714285714,0.0143899363087885,0.0816337088240442,0.9428571428571428,0.9314285714285714,0.0,7296.308571428572,98.96571428571428,0.0,5.531428571428571,0.0,18.62857142857143,462.1542857142857,27.942857142857143,534.5314285714286,9.314285714285717,0.0,0.0,42.17142857142857
42,21,0.0121949625153096,0.0100302412882695,0.1214082752186224,178.0,294.04848,-14.962984503745322,-10.79398853403657,8.928932584269667,0.3730538618119686,0.9775280898876404,1.0,2.5168539325842696,2.5730337078651684,1.0,1.6519577528089904,0.9488764044943816,0.0119096383866925,0.0801713961004359,0.9269662921348316,0.9775280898876404,0.0,7243.112359550561,43.1123595505618,0.0,9.51685393258427,0.0,19.55056179775281,478.8033707865168,29.325842696629213,573.8258426966293,9.775280898876405,0.0,0.0,13.820224719101123
43,21,0.0121949625153096,0.0100302412882695,0.1214082752186224,178.0,294.04848,-14.962984503745322,-10.79398853403657,8.928932584269667,0.3730538618119686,0.9775280898876404,1.0,2.5168539325842696,2.5730337078651684,1.0,1.6519577528089904,0.9488764044943816,0.0119096383866925,0.0801713961004359,0.9269662921348316,0.9775280898876404,0.0,7243.112359550561,43.1123595505618,0.0,9.51685393258427,0.0,19.55056179775281,478.8033707865168,29.325842696629213,573.8258426966293,9.775280898876405,0.0,0.0,13.820224719101123
