,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],2,8.57166,20.462026136363637,[[27  2]],27,2,1.2,0.05,0.0,True
2,[[27  2]],0,26.52588,36.782152272727274,[[33  5]],33,5,1.2,0.1,0.0,True
3,[[33  5]],1,18.82578,49.51964659090909,[[54  6]],54,6,1.2,0.05,0.0,True
4,[[54  6]],1,0.0,53.975,[[77  5]],77,5,1.2,0.0,0.0,True
5,[[77  5]],1,0.0,56.525000000000006,[[83  5]],83,5,1.2,0.0,0.0,True
6,[[83  5]],2,0.0,107.1,[[112  14]],112,14,1.2,0.0,0.0,True
7,[[112  14]],1,0.0,98.6,[[122  11]],122,11,1.2,0.0,0.0,True
8,[[122  11]],2,0.0,119.00000000000001,[[130  15]],130,15,1.2,0.0,0.0,True
9,[[130  15]],0,47.127720000000004,97.45271136363637,[[123  10]],123,10,1.2,0.05,0.0,True
10,[[123  10]],2,56.381420000000006,110.30348977272726,[[152  10]],152,10,1.2,0.05,0.0,True
11,[[152  10]],2,68.46997999999999,141.16533977272724,[[173  15]],173,15,1.2,0.05,0.0,True
12,[[173  15]],0,104.44216,138.95921363636364,[[143  17]],143,17,1.2,0.1,0.0,True
13,[[143  17]],1,51.76668,130.86628863636363,[[141  16]],141,16,1.2,0.05,0.0,True
14,[[141  16]],1,0.0,129.2,[[144  16]],144,16,1.2,0.0,0.0,True
15,[[144  16]],0,56.955740000000006,139.23612159090908,[[170  15]],170,15,1.2,0.05,0.0,True
16,[[170  15]],0,129.25583999999998,170.96908181818182,[[165  22]],165,22,1.2,0.1,0.0,True
17,[[165  22]],1,57.45682,140.96459204545457,[[154  17]],154,17,1.2,0.05,0.0,True
18,[[154  17]],0,121.54592000000001,124.63101818181819,[[157  12]],157,12,1.2,0.1,0.0,True
19,[[157  12]],1,60.316880000000005,125.82709545454547,[[158  13]],158,13,1.2,0.05,0.0,True
20,[[158  13]],1,0.0,165.75,[[160  23]],160,23,1.2,0.0,0.0,True
21,[[160  23]],0,63.003800000000005,136.60476136363636,[[173  14]],173,14,1.2,0.05,0.0,True
22,[[173  14]],1,0.0,151.725,[[157  20]],157,20,1.2,0.0,0.0,True
23,[[157  20]],0,49.34428,135.40365227272727,[[142  17]],142,17,1.2,0.05,0.0,True
24,[[142  17]],2,56.151219999999995,162.14041022727272,[[154  22]],154,22,1.2,0.05,0.0,True
25,[[154  22]],0,124.54108000000001,137.97619772727273,[[158  15]],158,15,1.2,0.1,0.0,True
26,[[158  15]],0,176.1273,123.05723295454547,[[156  11]],156,11,1.2,0.15,0.0,True
27,[[156  11]],2,174.22967999999997,156.09941363636364,[[154  19]],154,19,1.2,0.15,0.0,True
28,[[154  19]],1,112.21756,137.70099772727272,[[149  16]],149,16,1.2,0.1,0.0,True
29,[[149  16]],0,176.6427,141.78651704545456,[[170  14]],170,14,1.2,0.15,0.0,True
30,[[170  14]],0,216.64544,136.40940000000003,[[152  14]],152,14,1.2,0.2,0.0,True
31,[[152  14]],1,201.74777999999998,169.98794204545456,[[183  19]],183,19,1.2,0.15,0.0,True
32,[[183  19]],2,184.56563999999997,139.2616840909091,[[163  14]],163,14,1.2,0.15,0.0,True
33,[[163  14]],2,190.08942000000002,156.5755352272727,[[173  17]],173,17,1.2,0.15,0.0,True
34,[[173  17]],2,180.78786,161.1470375,[[165  19]],165,19,1.2,0.15,0.0,True
35,[[165  19]],1,107.8956,137.88043181818182,[[150  16]],150,16,1.2,0.1,0.0,True
36,[[150  16]],1,58.06244,145.67400227272725,[[155  18]],155,18,1.2,0.05,0.0,True
37,[[155  18]],2,60.48876000000001,156.01186136363634,[[159  20]],159,20,1.2,0.05,0.0,True
38,[[159  20]],1,0.0,132.6,[[142  17]],142,17,1.2,0.0,0.0,True
39,[[142  17]],0,65.27554,137.5838375,[[175  14]],175,14,1.2,0.05,0.0,True
40,[[175  14]],2,61.819900000000004,147.16249431818179,[[178  16]],178,16,1.2,0.05,0.0,True
41,[[178  16]],1,0.0,139.825,[[179  15]],179,15,1.2,0.0,0.0,True
42,[[179  15]],2,0.0,172.125,[[195  21]],195,21,1.2,0.0,0.0,True
43,[[195  21]],2,0.0,138.55,[[156  17]],156,17,1.2,0.0,0.0,True
44,[[156  17]],2,0.0,148.75,[[170  18]],170,18,1.2,0.0,0.0,True
45,[[170  18]],0,70.03518,157.8292715909091,[[192  17]],192,17,1.2,0.05,0.0,True
46,[[192  17]],2,64.57406,146.8939806818182,[[167  17]],167,17,1.2,0.05,0.0,True
47,[[167  17]],0,125.8418,145.27510227272725,[[175  15]],175,15,1.2,0.1,0.0,True
48,[[175  15]],1,64.38002,116.70795568181819,[[176   9]],176,9,1.2,0.05,0.0,True
49,[[176   9]],1,0.0,150.875,[[155  20]],155,20,1.2,0.0,0.0,True
50,[[155  20]],2,0.0,132.175,[[161  15]],161,15,1.2,0.0,0.0,True
51,[[161  15]],2,0.0,135.575,[[179  14]],179,14,1.2,0.0,0.0,True
52,[[179  14]],1,0.0,167.025,[[183  21]],183,21,1.2,0.0,0.0,True
53,[[183  21]],0,64.8175,124.80781249999998,[[175  11]],175,11,1.2,0.05,0.0,True
54,[[175  11]],1,0.0,171.275,[[193  21]],193,21,1.2,0.0,0.0,True
55,[[193  21]],0,67.68238,179.37058977272727,[[193  22]],193,22,1.2,0.05,0.0,True
56,[[193  22]],2,58.58066000000001,160.5784465909091,[[170  20]],170,20,1.2,0.05,0.0,True
57,[[170  20]],0,105.59432000000001,167.92467727272728,[[151  23]],151,23,1.2,0.1,0.0,True
58,[[151  23]],2,121.86532000000001,185.42416590909093,[[170  25]],170,25,1.2,0.1,0.0,True
59,[[170  25]],0,206.36363999999998,183.00020681818182,[[193  21]],193,21,1.2,0.15,0.0,True
60,[[193  21]],2,202.90506,167.92869659090908,[[188  18]],188,18,1.2,0.15,0.0,True
61,[[188  18]],1,138.44864,163.8414,[[187  18]],187,18,1.2,0.1,0.0,True
62,[[187  18]],2,122.89832000000001,148.0828590909091,[[172  16]],172,16,1.2,0.1,0.0,True
63,[[172  16]],2,136.31848000000002,162.87036818181818,[[185  18]],185,18,1.2,0.1,0.0,True
64,[[185  18]],1,60.96114,156.46370113636362,[[180  18]],180,18,1.2,0.05,0.0,True
65,[[180  18]],1,0.0,171.275,[[183  22]],183,22,1.2,0.0,0.0,True
66,[[183  22]],2,0.0,144.075,[[179  16]],179,16,1.2,0.0,0.0,True
67,[[179  16]],0,69.5712,164.6029090909091,[[198  18]],198,18,1.2,0.05,0.0,True
68,[[198  18]],1,0.0,159.375,[[175  20]],175,20,1.2,0.0,0.0,True
69,[[175  20]],1,0.0,146.2,[[184  16]],184,16,1.2,0.0,0.0,True
70,[[184  16]],0,74.55404,184.861025,[[215  21]],215,21,1.2,0.05,0.0,True
71,[[215  21]],2,67.47682,166.60891022727273,[[193  19]],193,19,1.2,0.05,0.0,True
72,[[193  19]],2,75.57002,172.16875113636362,[[215  18]],215,18,1.2,0.05,0.0,True
73,[[215  18]],1,0.0,177.65,[[208  21]],208,21,1.2,0.0,0.0,True
74,[[208  21]],0,66.06262000000001,158.45355795454543,[[184  18]],184,18,1.2,0.05,0.0,True
75,[[184  18]],2,58.52586,145.27533295454543,[[174  16]],174,16,1.2,0.05,0.0,True
76,[[174  16]],2,66.4204,189.07388636363638,[[196  24]],196,24,1.2,0.05,0.0,True
