,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],0,16.596200000000003,14.54296590909091,[[22  1]],22,1,1.2,0.1,0.0,True
2,[[22  1]],1,12.49954,19.41020113636364,[[34  1]],34,1,1.2,0.05,0.0,True
3,[[34  1]],1,0.0,44.62500000000001,[[55  5]],55,5,1.2,0.0,0.0,True
4,[[55  5]],2,0.0,68.42499999999998,[[71  9]],71,9,1.2,0.0,0.0,True
5,[[71  9]],0,30.47286,65.90641250000002,[[81  7]],81,7,1.2,0.05,0.0,True
6,[[81  7]],1,0.0,67.15,[[88  7]],88,7,1.2,0.0,0.0,True
7,[[88  7]],0,41.86709999999999,94.6038125,[[117  10]],117,10,1.2,0.05,0.0,True
8,[[117  10]],2,55.372780000000006,107.27118068181818,[[145  10]],145,10,1.2,0.05,0.0,True
9,[[145  10]],2,47.54572,105.97646136363636,[[133  11]],133,11,1.2,0.05,0.0,True
10,[[133  11]],2,52.23934,107.09314431818181,[[145  10]],145,10,1.2,0.05,0.0,True
11,[[145  10]],2,50.4658,145.24237499999998,[[145  19]],145,19,1.2,0.05,0.0,True
12,[[145  19]],2,47.15934,105.52950795454545,[[132  11]],132,11,1.2,0.05,0.0,True
13,[[132  11]],0,127.02512000000002,152.56733636363637,[[172  17]],172,17,1.2,0.1,0.0,True
14,[[172  17]],0,173.99772,167.5612340909091,[[171  20]],171,20,1.2,0.15,0.0,True
15,[[171  20]],2,142.32384000000002,135.16158181818184,[[129  17]],129,17,1.2,0.15,0.0,True
16,[[129  17]],0,232.78608,157.3014818181818,[[159  18]],159,18,1.2,0.2,0.0,True
17,[[159  18]],0,280.6767,144.7225397727273,[[153  15]],153,15,1.2,0.25,0.0,True
18,[[153  15]],2,308.9276,151.85270454545454,[[166  15]],166,15,1.2,0.25,0.0,True
19,[[166  15]],2,279.29449999999997,124.24400568181818,[[145  11]],145,11,1.2,0.25,0.0,True
20,[[145  11]],0,306.45816,126.21239545454546,[[136  12]],136,12,1.2,0.3,0.0,True
21,[[136  12]],2,335.6106,137.21878409090908,[[148  13]],148,13,1.2,0.3,0.0,True
22,[[148  13]],2,316.74636,144.64695227272728,[[138  16]],138,16,1.2,0.3,0.0,True
23,[[138  16]],2,342.19295999999997,129.94278181818183,[[150  11]],150,11,1.2,0.3,0.0,True
24,[[150  11]],0,393.05377999999996,168.95760113636362,[[155  19]],155,19,1.2,0.35,0.0,True
25,[[155  19]],1,370.26324,168.93768409090907,[[168  18]],168,18,1.2,0.3,0.0,True
26,[[168  18]],1,326.69759999999997,170.28736363636364,[[177  18]],177,18,1.2,0.25,0.0,True
27,[[177  18]],2,323.27649999999994,148.84298295454548,[[167  14]],167,14,1.2,0.25,0.0,True
28,[[167  14]],2,286.9921,179.50636931818184,[[164  22]],164,22,1.2,0.25,0.0,True
29,[[164  22]],1,273.00056,150.66139545454547,[[188  13]],188,13,1.2,0.2,0.0,True
30,[[188  13]],0,323.898,161.62829545454545,[[177  16]],177,16,1.2,0.25,0.0,True
31,[[177  16]],0,370.25723999999997,196.56234318181816,[[173  24]],173,24,1.2,0.3,0.0,True
32,[[173  24]],2,338.94672,165.45833636363636,[[154  19]],154,19,1.2,0.3,0.0,True
33,[[154  19]],1,273.9302,153.68921590909088,[[145  18]],145,18,1.2,0.25,0.0,True
34,[[145  18]],0,400.43243999999993,177.87684318181817,[[185  18]],185,18,1.2,0.3,0.0,True
35,[[185  18]],0,368.39068,177.33128863636364,[[148  22]],148,22,1.2,0.35,0.0,True
36,[[148  22]],2,460.09992,179.1420409090909,[[180  18]],180,18,1.2,0.35,0.0,True
37,[[180  18]],1,414.05147999999997,163.77565227272726,[[180  15]],180,15,1.2,0.3,0.0,True
38,[[180  15]],1,324.8984,146.81013636363636,[[172  13]],172,13,1.2,0.25,0.0,True
39,[[172  13]],1,219.49128000000002,118.72109545454546,[[150  10]],150,10,1.2,0.2,0.0,True
40,[[150  10]],2,223.38296,153.79221363636364,[[152  18]],152,18,1.2,0.2,0.0,True
41,[[152  18]],1,185.66429999999997,141.02410795454549,[[167  14]],167,14,1.2,0.15,0.0,True
42,[[167  14]],0,228.84344,121.37746818181819,[[155  10]],155,10,1.2,0.2,0.0,True
43,[[155  10]],0,320.3667,169.9276534090909,[[177  18]],177,18,1.2,0.25,0.0,True
44,[[177  18]],1,245.29552,136.76224545454548,[[169  12]],169,12,1.2,0.2,0.0,True
45,[[169  12]],0,325.9668,160.4708409090909,[[174  16]],174,16,1.2,0.25,0.0,True
46,[[174  16]],0,334.6266,143.11287500000003,[[152  14]],152,14,1.2,0.3,0.0,True
47,[[152  14]],0,449.28576,141.9776,[[174  10]],174,10,1.2,0.35,0.0,True
48,[[174  10]],0,476.6712,151.18359090909092,[[162  13]],162,13,1.2,0.4,0.0,True
49,[[162  13]],0,512.60778,171.07544204545454,[[154  18]],154,18,1.2,0.45,0.0,True
50,[[154  18]],2,585.1994400000001,165.84996818181818,[[172  14]],172,14,1.2,0.45,0.0,True
51,[[172  14]],2,507.95766000000003,162.3112306818182,[[164  15]],164,15,1.2,0.45,0.0,True
52,[[164  15]],0,540.1197999999999,156.063625,[[145  15]],145,15,1.2,0.5,0.0,True
53,[[145  15]],2,637.6866,162.45719318181818,[[177  12]],177,12,1.2,0.5,0.0,True
54,[[177  12]],1,536.75802,153.74761477272727,[[170  12]],170,12,1.2,0.45,0.0,True
55,[[170  12]],2,502.12746000000004,190.45496931818184,[[151  23]],151,23,1.2,0.45,0.0,True
56,[[151  23]],0,684.7484,172.35615909090907,[[194  12]],194,12,1.2,0.5,0.0,True
57,[[194  12]],0,664.9874000000001,162.308375,[[163  13]],163,13,1.2,0.55,0.0,True
58,[[163  13]],1,585.9298,148.04146590909093,[[160  11]],160,11,1.2,0.5,0.0,True
59,[[160  11]],0,736.241,186.331875,[[190  15]],190,15,1.2,0.55,0.0,True
60,[[190  15]],0,795.0419999999999,172.6728409090909,[[180  12]],180,12,1.2,0.6,0.0,True
61,[[180  12]],2,816.3924,168.78593181818184,[[188  10]],188,10,1.2,0.6,0.0,True
62,[[188  10]],2,617.8970400000001,130.73278636363636,[[155   7]],155,7,1.2,0.6,0.0,True
63,[[155   7]],1,720.9754200000001,191.4145125,[[174  18]],174,18,1.2,0.55,0.0,True
64,[[174  18]],2,716.7795799999999,202.6511125,[[181  20]],181,20,1.2,0.55,0.0,True
65,[[181  20]],0,712.48608,187.95716363636365,[[177  17]],177,17,1.2,0.6,0.0,True
66,[[177  17]],0,897.48204,217.59329772727273,[[192  20]],192,20,1.2,0.65,0.0,True
67,[[192  20]],0,744.10476,155.75367954545456,[[147  12]],147,12,1.2,0.7,0.0,True
68,[[147  12]],0,936.7334999999998,173.92349431818178,[[174  11]],174,11,1.2,0.75,0.0,True
69,[[174  11]],0,914.44832,192.63229090909093,[[161  17]],161,17,1.2,0.8,0.0,True
70,[[161  17]],1,1087.356,202.45659090909092,[[191  14]],191,14,1.2,0.75,0.0,True
71,[[191  14]],0,916.0137599999999,173.17123636363638,[[165  12]],165,12,1.2,0.8,0.0,True
72,[[165  12]],1,984.3576,178.75440909090912,[[169  12]],169,12,1.2,0.75,0.0,True
73,[[169  12]],2,979.5998999999999,193.78408522727273,[[185  14]],185,14,1.2,0.75,0.0,True
74,[[185  14]],0,952.9446399999999,205.8695818181818,[[157  20]],157,20,1.2,0.8,0.0,True
75,[[157  20]],2,943.57248,193.01207272727274,[[168  16]],168,16,1.2,0.8,0.0,True
76,[[168  16]],2,1041.64416,240.23432727272726,[[186  24]],186,24,1.2,0.8,0.0,True
77,[[186  24]],1,898.2174,188.31007954545453,[[173  15]],173,15,1.2,0.75,0.0,True
78,[[173  15]],2,1059.3831,237.8422215909091,[[188  23]],188,23,1.2,0.75,0.0,True
79,[[188  23]],2,860.7696,171.73236363636366,[[169  12]],169,12,1.2,0.75,0.0,True
80,[[169  12]],0,1161.97408,211.37125454545458,[[202  14]],202,14,1.2,0.8,0.0,True
81,[[202  14]],1,997.4697,201.17441477272726,[[190  15]],190,15,1.2,0.75,0.0,True
82,[[190  15]],1,802.17172,184.55293863636365,[[167  16]],167,16,1.2,0.7,0.0,True
83,[[167  16]],1,905.3431400000001,204.43995113636362,[[200  16]],200,16,1.2,0.65,0.0,True
84,[[200  16]],2,756.44192,167.92965454545455,[[164  13]],164,13,1.2,0.65,0.0,True
85,[[164  13]],1,863.6404799999999,216.9454818181818,[[205  19]],205,19,1.2,0.6,0.0,True
86,[[205  19]],2,863.7636,202.92747727272726,[[202  16]],202,16,1.2,0.6,0.0,True
87,[[202  16]],0,844.25224,208.19387727272726,[[187  19]],187,19,1.2,0.65,0.0,True
88,[[187  19]],0,1070.2423199999998,227.83422272727273,[[213  18]],213,18,1.2,0.7,0.0,True
89,[[213  18]],2,978.8497599999998,211.1664636363636,[[206  16]],206,16,1.2,0.7,0.0,True
90,[[206  16]],1,929.8161599999999,187.98046363636362,[[198  12]],198,12,1.2,0.65,0.0,True
91,[[198  12]],1,878.67168,216.52452727272725,[[212  18]],212,18,1.2,0.6,0.0,True
92,[[212  18]],2,941.15208,247.69955,[[217  24]],217,24,1.2,0.6,0.0,True
93,[[217  24]],1,825.4081000000001,204.9981875,[[212  16]],212,16,1.2,0.55,0.0,True
94,[[212  16]],2,816.4703800000001,194.7153625,[[209  14]],209,14,1.2,0.55,0.0,True
95,[[209  14]],0,760.76424,212.80024090909092,[[189  21]],189,21,1.2,0.6,0.0,True
96,[[189  21]],2,924.68904,203.41415,[[215  14]],215,14,1.2,0.6,0.0,True
97,[[215  14]],2,773.96664,182.95037727272725,[[187  14]],187,14,1.2,0.6,0.0,True
98,[[187  14]],0,995.33928,209.5533681818182,[[210  15]],210,15,1.2,0.65,0.0,True
99,[[210  15]],0,1024.20444,206.94343409090908,[[210  14]],210,14,1.2,0.7,0.0,True
100,[[210  14]],2,993.0995199999999,202.20110909090909,[[203  14]],203,14,1.2,0.7,0.0,False
101,[[203  14]],0,1041.57,218.55511363636361,[[195  18]],195,18,1.2,0.75,0.0,False
102,[[195  18]],2,1147.2402,230.50910227272726,[[209  18]],209,18,1.2,0.75,0.0,False
103,[[209  18]],1,1072.89784,236.06010454545458,[[212  20]],212,20,1.2,0.7,0.0,False
104,[[212  20]],2,1023.5467199999998,195.85606363636361,[[204  12]],204,12,1.2,0.7,0.0,False
105,[[204  12]],0,1054.4439,234.16158522727272,[[200  21]],200,21,1.2,0.75,0.0,False
106,[[200  21]],0,1008.3478399999999,202.21749090909088,[[191  15]],191,15,1.2,0.8,0.0,False
107,[[191  15]],1,1136.9753999999998,242.67587500000002,[[219  20]],219,20,1.2,0.75,0.0,False
108,[[219  20]],0,1305.9568,256.52709090909093,[[229  20]],229,20,1.2,0.8,0.0,False
109,[[229  20]],1,1195.7228999999998,239.63880113636364,[[234  17]],234,17,1.2,0.75,0.0,False
110,[[234  17]],0,1077.42976,226.54260000000002,[[199  19]],199,19,1.2,0.8,0.0,False
