,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],2,13.40536,13.40536,[[17  1]],17,1,1.2,0.1,0.0,True
2,[[17  1]],1,17.17408,17.17408,[[46  6]],46,6,1.2,0.05,0.0,True
3,[[46  6]],0,36.97528,36.97528,[[47  5]],47,5,1.2,0.1,0.0,True
4,[[47  5]],1,26.165399999999998,26.165399999999998,[[72  5]],72,5,1.2,0.05,0.0,True
5,[[72  5]],1,0.0,0.0,[[92  7]],92,7,1.2,0.0,0.0,True
6,[[92  7]],2,0.0,0.0,[[114  13]],114,13,1.2,0.0,0.0,True
7,[[114  13]],1,0.0,0.0,[[116  15]],116,15,1.2,0.0,0.0,True
8,[[116  15]],0,54.44911999999999,54.44911999999999,[[140   6]],140,6,1.2,0.05,0.0,True
9,[[140   6]],1,0.0,0.0,[[119  15]],119,15,1.2,0.0,0.0,True
10,[[119  15]],2,0.0,0.0,[[107  17]],107,17,1.2,0.0,0.0,True
11,[[107  17]],1,0.0,0.0,[[151  15]],151,15,1.2,0.0,0.0,True
12,[[151  15]],0,55.215540000000004,55.215540000000004,[[147  15]],147,15,1.2,0.05,0.0,True
13,[[147  15]],2,65.59258,65.59258,[[181  14]],181,14,1.2,0.05,0.0,True
14,[[181  14]],2,67.45134,67.45134,[[171  15]],171,15,1.2,0.05,0.0,True
15,[[171  15]],2,56.39960000000001,56.39960000000001,[[152  15]],152,15,1.2,0.05,0.0,True
16,[[152  15]],1,0.0,0.0,[[163  13]],163,13,1.2,0.0,0.0,True
17,[[163  13]],0,62.692499999999995,62.692499999999995,[[174  16]],174,16,1.2,0.05,0.0,True
18,[[174  16]],2,54.08416,54.08416,[[145  17]],145,17,1.2,0.05,0.0,True
19,[[145  17]],2,55.99383999999999,55.99383999999999,[[148  17]],148,17,1.2,0.05,0.0,True
20,[[148  17]],1,0.0,0.0,[[150  14]],150,14,1.2,0.0,0.0,True
21,[[150  14]],1,0.0,0.0,[[158  16]],158,16,1.2,0.0,0.0,True
22,[[158  16]],1,0.0,0.0,[[177  22]],177,22,1.2,0.0,0.0,True
23,[[177  22]],1,0.0,0.0,[[169  17]],169,17,1.2,0.0,0.0,True
24,[[169  17]],2,0.0,0.0,[[155  19]],155,19,1.2,0.0,0.0,True
25,[[155  19]],2,0.0,0.0,[[172  15]],172,15,1.2,0.0,0.0,True
26,[[172  15]],0,55.772760000000005,55.772760000000005,[[153  19]],153,19,1.2,0.05,0.0,True
27,[[153  19]],0,118.98216000000001,118.98216000000001,[[165  16]],165,16,1.2,0.1,0.0,True
28,[[165  16]],0,176.27334000000002,176.27334000000002,[[164  14]],164,14,1.2,0.15,0.0,True
29,[[164  14]],2,172.99559999999997,172.99559999999997,[[154  16]],154,16,1.2,0.15,0.0,True
30,[[154  16]],0,222.09752000000003,222.09752000000003,[[155  20]],155,20,1.2,0.2,0.0,True
31,[[155  20]],0,321.85609999999997,321.85609999999997,[[169  15]],169,15,1.2,0.25,0.0,True
32,[[169  15]],0,308.81507999999997,308.81507999999997,[[139  10]],139,10,1.2,0.3,0.0,True
33,[[139  10]],2,364.65131999999994,364.65131999999994,[[167  17]],167,17,1.2,0.3,0.0,True
34,[[167  17]],2,353.41416000000004,353.41416000000004,[[162  24]],162,24,1.2,0.3,0.0,True
35,[[162  24]],2,379.58556,379.58556,[[179  16]],179,16,1.2,0.3,0.0,True
36,[[179  16]],0,386.29233999999997,386.29233999999997,[[154  20]],154,20,1.2,0.35,0.0,True
37,[[154  20]],2,454.77725999999996,454.77725999999996,[[168  21]],168,21,1.2,0.35,0.0,True
38,[[168  21]],1,351.01847999999995,351.01847999999995,[[155  19]],155,19,1.2,0.3,0.0,True
39,[[155  19]],0,404.73019999999997,404.73019999999997,[[161  19]],161,19,1.2,0.35,0.0,True
40,[[161  19]],2,452.98609999999996,452.98609999999996,[[167  23]],167,23,1.2,0.35,0.0,True
41,[[167  23]],0,501.2912,501.2912,[[169  17]],169,17,1.2,0.4,0.0,True
42,[[169  17]],0,455.94431999999995,455.94431999999995,[[140  20]],140,20,1.2,0.45,0.0,True
43,[[140  20]],1,481.11072,481.11072,[[165  16]],165,16,1.2,0.4,0.0,True
