,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],2,21.121979999999997,21.121979999999997,[[20  4]],20,4,1.2,0.15,0.0,True
2,[[20  4]],1,21.92164,21.92164,[[32  3]],32,3,1.2,0.1,0.0,True
3,[[32  3]],0,58.06943999999999,58.06943999999999,[[54  5]],54,5,1.2,0.15,0.0,True
4,[[54  5]],2,83.73312,83.73312,[[75  8]],75,8,1.2,0.15,0.0,True
5,[[75  8]],2,102.98088,102.98088,[[90  7]],90,7,1.2,0.15,0.0,True
6,[[90  7]],1,73.44424,73.44424,[[101   9]],101,9,1.2,0.1,0.0,True
7,[[101   9]],2,63.84644,63.84644,[[82  4]],82,4,1.2,0.1,0.0,True
8,[[82  4]],1,47.6456,47.6456,[[128  16]],128,16,1.2,0.05,0.0,True
9,[[128  16]],1,0.0,0.0,[[139  14]],139,14,1.2,0.0,0.0,True
10,[[139  14]],1,0.0,0.0,[[139  20]],139,20,1.2,0.0,0.0,True
11,[[139  20]],2,0.0,0.0,[[121  13]],121,13,1.2,0.0,0.0,True
12,[[121  13]],2,0.0,0.0,[[137  20]],137,20,1.2,0.0,0.0,True
13,[[137  20]],0,52.24548,52.24548,[[138  16]],138,16,1.2,0.05,0.0,True
14,[[138  16]],1,0.0,0.0,[[155  10]],155,10,1.2,0.0,0.0,True
15,[[155  10]],0,52.85856,52.85856,[[144  17]],144,17,1.2,0.05,0.0,True
16,[[144  17]],2,59.139300000000006,59.139300000000006,[[150  21]],150,21,1.2,0.05,0.0,True
17,[[150  21]],1,0.0,0.0,[[163  18]],163,18,1.2,0.0,0.0,True
18,[[163  18]],2,0.0,0.0,[[154  16]],154,16,1.2,0.0,0.0,True
19,[[154  16]],2,0.0,0.0,[[194  18]],194,18,1.2,0.0,0.0,True
20,[[194  18]],1,0.0,0.0,[[149  11]],149,11,1.2,0.0,0.0,True
21,[[149  11]],0,55.18414,55.18414,[[145  12]],145,12,1.2,0.05,0.0,True
22,[[145  12]],2,54.80078,54.80078,[[143  16]],143,16,1.2,0.05,0.0,True
23,[[143  16]],0,112.45439999999999,112.45439999999999,[[150  17]],150,17,1.2,0.1,0.0,True
24,[[150  17]],1,53.795100000000005,53.795100000000005,[[153  20]],153,20,1.2,0.05,0.0,True
25,[[153  20]],0,116.98688,116.98688,[[166  22]],166,22,1.2,0.1,0.0,True
26,[[166  22]],1,52.0602,52.0602,[[141  18]],141,18,1.2,0.05,0.0,True
27,[[141  18]],2,56.545640000000006,56.545640000000006,[[152  15]],152,15,1.2,0.05,0.0,True
28,[[152  15]],2,57.58348,57.58348,[[157  18]],157,18,1.2,0.05,0.0,True
29,[[157  18]],1,0.0,0.0,[[152  22]],152,22,1.2,0.0,0.0,True
30,[[152  22]],2,0.0,0.0,[[178  12]],178,12,1.2,0.0,0.0,True
31,[[178  12]],2,0.0,0.0,[[155  23]],155,23,1.2,0.0,0.0,True
32,[[155  23]],2,0.0,0.0,[[148  21]],148,21,1.2,0.0,0.0,True
33,[[148  21]],1,0.0,0.0,[[164  17]],164,17,1.2,0.0,0.0,True
34,[[164  17]],1,0.0,0.0,[[149  15]],149,15,1.2,0.0,0.0,True
35,[[149  15]],2,0.0,0.0,[[171  18]],171,18,1.2,0.0,0.0,True
36,[[171  18]],2,0.0,0.0,[[188  17]],188,17,1.2,0.0,0.0,True
37,[[188  17]],1,0.0,0.0,[[178  16]],178,16,1.2,0.0,0.0,True
38,[[178  16]],2,0.0,0.0,[[162  19]],162,19,1.2,0.0,0.0,True
39,[[162  19]],2,0.0,0.0,[[162  14]],162,14,1.2,0.0,0.0,True
40,[[162  14]],2,0.0,0.0,[[181  19]],181,19,1.2,0.0,0.0,True
41,[[181  19]],2,0.0,0.0,[[173  26]],173,26,1.2,0.0,0.0,True
42,[[173  26]],2,0.0,0.0,[[177  11]],177,11,1.2,0.0,0.0,True
43,[[177  11]],2,0.0,0.0,[[179  19]],179,19,1.2,0.0,0.0,True
44,[[179  19]],2,0.0,0.0,[[168  17]],168,17,1.2,0.0,0.0,True
45,[[168  17]],1,0.0,0.0,[[157  16]],157,16,1.2,0.0,0.0,True
46,[[157  16]],2,0.0,0.0,[[153  21]],153,21,1.2,0.0,0.0,True
47,[[153  21]],0,64.61356,64.61356,[[181  19]],181,19,1.2,0.05,0.0,True
48,[[181  19]],0,123.60688,123.60688,[[161  29]],161,29,1.2,0.1,0.0,True
49,[[161  29]],2,116.34916,116.34916,[[170  23]],170,23,1.2,0.1,0.0,True
50,[[170  23]],1,57.328140000000005,57.328140000000005,[[159  22]],159,22,1.2,0.05,0.0,True
51,[[159  22]],2,54.853899999999996,54.853899999999996,[[157  30]],157,30,1.2,0.05,0.0,True
52,[[157  30]],0,119.48692,119.48692,[[164  22]],164,22,1.2,0.1,0.0,True
53,[[164  22]],2,115.82576,115.82576,[[163  11]],163,11,1.2,0.1,0.0,True
54,[[163  11]],1,55.96152,55.96152,[[156  17]],156,17,1.2,0.05,0.0,True
55,[[156  17]],2,62.99576,62.99576,[[173  22]],173,22,1.2,0.05,0.0,True
56,[[173  22]],1,0.0,0.0,[[166  15]],166,15,1.2,0.0,0.0,True
57,[[166  15]],1,0.0,0.0,[[164  20]],164,20,1.2,0.0,0.0,True
58,[[164  20]],1,0.0,0.0,[[190  21]],190,21,1.2,0.0,0.0,True
59,[[190  21]],0,53.62188,53.62188,[[153  17]],153,17,1.2,0.05,0.0,True
60,[[153  17]],0,134.16228,134.16228,[[189  21]],189,21,1.2,0.1,0.0,True
61,[[189  21]],0,206.12933999999998,206.12933999999998,[[192  22]],192,22,1.2,0.15,0.0,True
62,[[192  22]],1,131.47532,131.47532,[[193  19]],193,19,1.2,0.1,0.0,True
