,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],1,15.564639999999999,0.01,[[20  2]],20,2,1.2,0.1,0.0,True
2,[[20  2]],2,25.3598,0.0235,[[34  6]],34,6,1.2,0.1,0.0,True
3,[[34  6]],1,27.4506,0.029750000000000002,[[69  5]],69,5,1.2,0.05,0.0,True
4,[[69  5]],1,0.0,0.0305,[[72  5]],72,5,1.2,0.0,0.0,True
5,[[72  5]],0,35.01216,0.04325,[[93  8]],93,8,1.2,0.05,0.0,True
6,[[93  8]],1,0.0,0.05075,[[113   9]],113,9,1.2,0.0,0.0,True
7,[[113   9]],2,0.0,0.0625,[[130  12]],130,12,1.2,0.0,0.0,True
8,[[130  12]],2,0.0,0.05575,[[113  11]],113,11,1.2,0.0,0.0,True
9,[[113  11]],0,40.52436,0.04025,[[111   5]],111,5,1.2,0.05,0.0,True
10,[[111   5]],0,103.31464,0.07675000000000001,[[137  17]],137,17,1.2,0.1,0.0,True
11,[[137  17]],2,109.05803999999999,0.07425,[[147  15]],147,15,1.2,0.1,0.0,True
12,[[147  15]],2,113.76508000000001,0.07200000000000001,[[158  13]],158,13,1.2,0.1,0.0,True
13,[[158  13]],1,61.43582000000001,0.0895,[[158  20]],158,20,1.2,0.05,0.0,True
14,[[158  20]],1,0.0,0.0875,[[130  22]],130,22,1.2,0.0,0.0,True
15,[[130  22]],2,0.0,0.07675000000000001,[[167  14]],167,14,1.2,0.0,0.0,True
16,[[167  14]],0,54.96664,0.07775,[[151  16]],151,16,1.2,0.05,0.0,True
17,[[151  16]],1,0.0,0.07725,[[149  16]],149,16,1.2,0.0,0.0,True
18,[[149  16]],0,52.21302000000001,0.09025,[[141  22]],141,22,1.2,0.05,0.0,True
19,[[141  22]],0,119.10168000000002,0.079,[[156  16]],156,16,1.2,0.1,0.0,True
20,[[156  16]],1,50.84492,0.0765,[[146  16]],146,16,1.2,0.05,0.0,True
21,[[146  16]],2,57.563599999999994,0.079,[[146  17]],146,17,1.2,0.05,0.0,True
22,[[146  17]],1,0.0,0.0885,[[164  19]],164,19,1.2,0.0,0.0,True
23,[[164  19]],2,0.0,0.07375,[[145  15]],145,15,1.2,0.0,0.0,True
24,[[145  15]],1,0.0,0.09425,[[147  23]],147,23,1.2,0.0,0.0,True
25,[[147  23]],2,0.0,0.08074999999999999,[[143  18]],143,18,1.2,0.0,0.0,True
26,[[143  18]],0,63.71022000000001,0.1135,[[174  28]],174,28,1.2,0.05,0.0,True
27,[[174  28]],0,115.24716000000001,0.06475,[[159  10]],159,10,1.2,0.1,0.0,True
28,[[159  10]],1,65.71672,0.08625,[[175  17]],175,17,1.2,0.05,0.0,True
29,[[175  17]],0,108.87032,0.07625,[[145  16]],145,16,1.2,0.1,0.0,True
