,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],1,10.57756,10.57756,[[17  2]],17,2,1.2,0.1,0.0,True
2,[[17  2]],1,13.773700000000002,13.773700000000002,[[37  3]],37,3,1.2,0.05,0.0,True
3,[[37  3]],2,19.709580000000003,19.709580000000003,[[54  6]],54,6,1.2,0.05,0.0,True
4,[[54  6]],2,29.55178,29.55178,[[76 11]],76,11,1.2,0.05,0.0,True
5,[[76 11]],2,38.55416,38.55416,[[101  12]],101,12,1.2,0.05,0.0,True
6,[[101  12]],2,42.78654,42.78654,[[114   6]],114,6,1.2,0.05,0.0,True
7,[[114   6]],2,48.54712000000001,48.54712000000001,[[118   7]],118,7,1.2,0.05,0.0,True
8,[[118   7]],0,84.72556,84.72556,[[122   9]],122,9,1.2,0.1,0.0,True
9,[[122   9]],0,142.88747999999998,142.88747999999998,[[128  12]],128,12,1.2,0.15,0.0,True
10,[[128  12]],1,105.15844,105.15844,[[134  20]],134,20,1.2,0.1,0.0,True
11,[[134  20]],0,150.30671999999998,150.30671999999998,[[143  11]],143,11,1.2,0.15,0.0,True
12,[[143  11]],0,206.64567999999997,206.64567999999997,[[139  20]],139,20,1.2,0.2,0.0,True
13,[[139  20]],2,225.07080000000002,225.07080000000002,[[147  11]],147,11,1.2,0.2,0.0,True
14,[[147  11]],0,279.1435,279.1435,[[161  17]],161,17,1.2,0.25,0.0,True
15,[[161  17]],2,299.7589,299.7589,[[161  19]],161,19,1.2,0.25,0.0,True
16,[[161  19]],2,266.74120000000005,266.74120000000005,[[146  12]],146,12,1.2,0.25,0.0,True
17,[[146  12]],2,301.964,301.964,[[166  20]],166,20,1.2,0.25,0.0,True
18,[[166  20]],0,339.45791999999994,339.45791999999994,[[148  11]],148,11,1.2,0.3,0.0,True
19,[[148  11]],1,256.4928,256.4928,[[150  13]],150,13,1.2,0.25,0.0,True
20,[[150  13]],1,242.83992,242.83992,[[159   9]],159,9,1.2,0.2,0.0,True
21,[[159   9]],2,193.2176,193.2176,[[131  14]],131,14,1.2,0.2,0.0,True
22,[[131  14]],2,209.58192000000003,209.58192000000003,[[147  15]],147,15,1.2,0.2,0.0,True
23,[[147  15]],1,183.66071999999997,183.66071999999997,[[164  21]],164,21,1.2,0.15,0.0,True
24,[[164  21]],0,258.02552000000003,258.02552000000003,[[179  20]],179,20,1.2,0.2,0.0,True
25,[[179  20]],0,287.5469,287.5469,[[160  28]],160,28,1.2,0.25,0.0,True
26,[[160  28]],1,221.47576,221.47576,[[151  17]],151,17,1.2,0.2,0.0,True
27,[[151  17]],2,236.82616,236.82616,[[163  11]],163,11,1.2,0.2,0.0,True
28,[[163  11]],2,251.98728,251.98728,[[165  15]],165,15,1.2,0.2,0.0,True
29,[[165  15]],2,239.54023999999998,239.54023999999998,[[170  17]],170,17,1.2,0.2,0.0,True
30,[[170  17]],2,221.23224,221.23224,[[159  14]],159,14,1.2,0.2,0.0,True
31,[[159  14]],0,275.28920000000005,275.28920000000005,[[154  20]],154,20,1.2,0.25,0.0,True
32,[[154  20]],2,266.42159999999996,266.42159999999996,[[144  13]],144,13,1.2,0.25,0.0,True
33,[[144  13]],0,375.72035999999997,375.72035999999997,[[163  17]],163,17,1.2,0.3,0.0,True
34,[[163  17]],0,494.1629,494.1629,[[188  20]],188,20,1.2,0.35,0.0,True
35,[[188  20]],0,403.78832,403.78832,[[127  16]],127,16,1.2,0.4,0.0,True
36,[[127  16]],0,445.73885999999993,445.73885999999993,[[143  21]],143,21,1.2,0.45,0.0,True
37,[[143  21]],0,591.4056,591.4056,[[156  12]],156,12,1.2,0.5,0.0,True
38,[[156  12]],0,650.6519800000001,650.6519800000001,[[167  16]],167,16,1.2,0.55,0.0,True
39,[[167  16]],0,737.0270399999999,737.0270399999999,[[169  15]],169,15,1.2,0.6,0.0,True
40,[[169  15]],2,685.34736,685.34736,[[152  16]],152,16,1.2,0.6,0.0,True
41,[[152  16]],2,683.7115199999998,683.7115199999998,[[149  16]],149,16,1.2,0.6,0.0,True
42,[[149  16]],2,688.12272,688.12272,[[153  10]],153,10,1.2,0.6,0.0,True
43,[[153  10]],2,739.61304,739.61304,[[167  16]],167,16,1.2,0.6,0.0,True
44,[[167  16]],0,760.9131400000001,760.9131400000001,[[166  12]],166,12,1.2,0.65,0.0,True
45,[[166  12]],2,943.99838,943.99838,[[203  14]],203,14,1.2,0.65,0.0,True
46,[[203  14]],2,782.27604,782.27604,[[165  20]],165,20,1.2,0.65,0.0,True
47,[[165  20]],2,786.77664,786.77664,[[171  22]],171,22,1.2,0.65,0.0,True
48,[[171  22]],2,719.3482399999999,719.3482399999999,[[155  18]],155,18,1.2,0.65,0.0,True
49,[[155  18]],1,660.5196,660.5196,[[158  12]],158,12,1.2,0.6,0.0,True
50,[[158  12]],1,693.98076,693.98076,[[165  11]],165,11,1.2,0.55,0.0,True
51,[[165  11]],0,712.32552,712.32552,[[162  19]],162,19,1.2,0.6,0.0,True
52,[[162  19]],2,787.52736,787.52736,[[177  13]],177,13,1.2,0.6,0.0,True
53,[[177  13]],1,612.1579200000001,612.1579200000001,[[150  16]],150,16,1.2,0.55,0.0,True
54,[[150  16]],0,668.50632,668.50632,[[156  20]],156,20,1.2,0.6,0.0,True
55,[[156  20]],1,643.3244400000001,643.3244400000001,[[159  12]],159,12,1.2,0.55,0.0,True
56,[[159  12]],0,742.4073599999999,742.4073599999999,[[164  15]],164,15,1.2,0.6,0.0,True
57,[[164  15]],1,795.7030400000001,795.7030400000001,[[199  18]],199,18,1.2,0.55,0.0,True
58,[[199  18]],1,584.822,584.822,[[164  15]],164,15,1.2,0.5,0.0,True
59,[[164  15]],1,488.02392,488.02392,[[153  15]],153,15,1.2,0.45,0.0,True
60,[[153  15]],2,545.1453,545.1453,[[164  18]],164,18,1.2,0.45,0.0,True
61,[[164  18]],0,612.6904,612.6904,[[163  19]],163,19,1.2,0.5,0.0,True
62,[[163  19]],1,598.9608000000001,598.9608000000001,[[184  14]],184,14,1.2,0.45,0.0,True
63,[[184  14]],2,548.96886,548.96886,[[174  20]],174,20,1.2,0.45,0.0,True
64,[[174  20]],0,640.335,640.335,[[171  22]],171,22,1.2,0.5,0.0,True
65,[[171  22]],0,708.55092,708.55092,[[180  11]],180,11,1.2,0.55,0.0,True
66,[[180  11]],2,731.9283399999999,731.9283399999999,[[182  15]],182,15,1.2,0.55,0.0,True
67,[[182  15]],2,702.7433599999999,702.7433599999999,[[181  13]],181,13,1.2,0.55,0.0,True
68,[[181  13]],0,747.6096,747.6096,[[160  15]],160,15,1.2,0.6,0.0,True
69,[[160  15]],1,804.8491,804.8491,[[203  18]],203,18,1.2,0.55,0.0,True
70,[[203  18]],2,670.4887200000001,670.4887200000001,[[174  15]],174,15,1.2,0.55,0.0,True
71,[[174  15]],1,543.2678,543.2678,[[158  24]],158,24,1.2,0.5,0.0,True
72,[[158  24]],0,692.3004000000001,692.3004000000001,[[183  20]],183,20,1.2,0.55,0.0,True
73,[[183  20]],1,695.4627999999999,695.4627999999999,[[193  19]],193,19,1.2,0.5,0.0,True
74,[[193  19]],0,766.0710200000001,766.0710200000001,[[196  12]],196,12,1.2,0.55,0.0,True
75,[[196  12]],2,667.2908000000001,667.2908000000001,[[172  16]],172,16,1.2,0.55,0.0,True
76,[[172  16]],2,751.4078,751.4078,[[196  17]],196,17,1.2,0.55,0.0,True
77,[[196  17]],2,648.2423200000001,648.2423200000001,[[164  21]],164,21,1.2,0.55,0.0,True
