,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],2,7.64034,0.012,[[18  3]],18,3,1.2,0.05,0.0,True
2,[[18  3]],2,16.60424,0.01525,[[41  2]],41,2,1.2,0.05,0.0,True
3,[[41  2]],1,0.0,0.027000000000000003,[[58  5]],58,5,1.2,0.0,0.0,True
4,[[58  5]],1,0.0,0.0345,[[78  6]],78,6,1.2,0.0,0.0,True
5,[[78  6]],2,0.0,0.04825,[[103   9]],103,9,1.2,0.0,0.0,True
6,[[103   9]],0,40.92474,0.0595,[[108  13]],108,13,1.2,0.05,0.0,True
7,[[108  13]],2,35.55494,0.06425,[[107  15]],107,15,1.2,0.05,0.0,True
8,[[107  15]],1,0.0,0.05275,[[121   9]],121,9,1.2,0.0,0.0,True
9,[[121   9]],1,0.0,0.06475,[[129  13]],129,13,1.2,0.0,0.0,True
10,[[129  13]],0,45.05632,0.07250000000000001,[[130  16]],130,16,1.2,0.05,0.0,True
11,[[130  16]],1,0.0,0.0685,[[154  12]],154,12,1.2,0.0,0.0,True
12,[[154  12]],1,0.0,0.08175,[[167  16]],167,16,1.2,0.0,0.0,True
13,[[167  16]],1,0.0,0.07400000000000001,[[136  16]],136,16,1.2,0.0,0.0,True
14,[[136  16]],0,48.66224,0.07750000000000001,[[140  17]],140,17,1.2,0.05,0.0,True
15,[[140  17]],2,50.2798,0.064,[[136  12]],136,12,1.2,0.05,0.0,True
16,[[136  12]],0,106.24008,0.10075,[[153  25]],153,25,1.2,0.1,0.0,True
17,[[153  25]],1,46.57726,0.06675,[[127  14]],127,14,1.2,0.05,0.0,True
18,[[127  14]],2,63.23218,0.07225000000000001,[[169  12]],169,12,1.2,0.05,0.0,True
19,[[169  12]],0,124.90491999999999,0.0825,[[170  16]],170,16,1.2,0.1,0.0,True
20,[[170  16]],0,188.44866,0.0845,[[168  17]],168,17,1.2,0.15,0.0,True
21,[[168  17]],0,236.086,0.07425000000000001,[[157  14]],157,14,1.2,0.2,0.0,True
22,[[157  14]],2,256.21104,0.07125000000000001,[[165  12]],165,12,1.2,0.2,0.0,True
23,[[165  12]],0,329.3346,0.0875,[[180  17]],180,17,1.2,0.25,0.0,True
24,[[180  17]],1,234.25208000000003,0.07350000000000001,[[164  13]],164,13,1.2,0.2,0.0,True
25,[[164  13]],0,310.17359999999996,0.0845,[[168  17]],168,17,1.2,0.25,0.0,True
26,[[168  17]],2,287.1165,0.06875,[[165  11]],165,11,1.2,0.25,0.0,True
27,[[165  11]],1,244.00415999999996,0.07525000000000001,[[171  13]],171,13,1.2,0.2,0.0,True
28,[[171  13]],2,240.25072000000003,0.10400000000000001,[[166  25]],166,25,1.2,0.2,0.0,True
29,[[166  25]],0,262.26609999999994,0.07825,[[143  17]],143,17,1.2,0.25,0.0,True
30,[[143  17]],1,230.2076,0.0695,[[158  12]],158,12,1.2,0.2,0.0,True
31,[[158  12]],0,316.091,0.098,[[172  22]],172,22,1.2,0.25,0.0,True
32,[[172  22]],1,266.33576000000005,0.07675000000000001,[[167  14]],167,14,1.2,0.2,0.0,True
33,[[167  14]],0,277.3555,0.07975,[[149  17]],149,17,1.2,0.25,0.0,True
34,[[149  17]],0,400.25856,0.09825,[[173  22]],173,22,1.2,0.3,0.0,True
