,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],1,10.34434,10.34434,[[25  2]],25,2,1.2,0.05,0.0,True
2,[[25  2]],0,30.072960000000002,30.072960000000002,[[42  1]],42,1,1.2,0.1,0.0,True
3,[[42  1]],2,36.11536,36.11536,[[50  2]],50,2,1.2,0.1,0.0,True
4,[[50  2]],1,28.95096,28.95096,[[84  8]],84,8,1.2,0.05,0.0,True
5,[[84  8]],0,68.52088,68.52088,[[95  7]],95,7,1.2,0.1,0.0,True
6,[[95  7]],0,125.76407999999999,125.76407999999999,[[110  11]],110,11,1.2,0.15,0.0,True
7,[[110  11]],1,87.95052000000001,87.95052000000001,[[126  14]],126,14,1.2,0.1,0.0,True
8,[[126  14]],2,96.63364000000001,96.63364000000001,[[137  11]],137,11,1.2,0.1,0.0,True
9,[[137  11]],1,48.57982,48.57982,[[127  18]],127,18,1.2,0.05,0.0,True
10,[[127  18]],2,46.837180000000004,46.837180000000004,[[127  13]],127,13,1.2,0.05,0.0,True
11,[[127  13]],1,0.0,0.0,[[122  23]],122,23,1.2,0.0,0.0,True
12,[[122  23]],0,52.298519999999996,52.298519999999996,[[147  15]],147,15,1.2,0.05,0.0,True
13,[[147  15]],2,50.21012,50.21012,[[140   9]],140,9,1.2,0.05,0.0,True
14,[[140   9]],2,66.77256,66.77256,[[180  13]],180,13,1.2,0.05,0.0,True
15,[[180  13]],2,52.480740000000004,52.480740000000004,[[138  16]],138,16,1.2,0.05,0.0,True
16,[[138  16]],1,0.0,0.0,[[134   9]],134,9,1.2,0.0,0.0,True
17,[[134   9]],0,52.27478,52.27478,[[143  15]],143,15,1.2,0.05,0.0,True
18,[[143  15]],0,127.31752,127.31752,[[161  13]],161,13,1.2,0.1,0.0,True
19,[[161  13]],2,106.66116000000001,106.66116000000001,[[147  13]],147,13,1.2,0.1,0.0,True
20,[[147  13]],2,121.06956000000001,121.06956000000001,[[165  18]],165,18,1.2,0.1,0.0,True
21,[[165  18]],2,113.75540000000001,113.75540000000001,[[148  13]],148,13,1.2,0.1,0.0,True
22,[[148  13]],0,183.79788000000002,183.79788000000002,[[164  19]],164,19,1.2,0.15,0.0,True
23,[[164  19]],1,132.58704,132.58704,[[168   9]],168,9,1.2,0.1,0.0,True
24,[[168   9]],0,189.42485999999997,189.42485999999997,[[176  14]],176,14,1.2,0.15,0.0,True
25,[[176  14]],0,272.75,272.75,[[176  20]],176,20,1.2,0.2,0.0,True
26,[[176  20]],2,230.55328000000003,230.55328000000003,[[157  18]],157,18,1.2,0.2,0.0,True
27,[[157  18]],0,283.60519999999997,283.60519999999997,[[154  14]],154,14,1.2,0.25,0.0,True
28,[[154  14]],1,197.0768,197.0768,[[137  11]],137,11,1.2,0.2,0.0,True
29,[[137  11]],2,217.84184,217.84184,[[158  10]],158,10,1.2,0.2,0.0,True
30,[[158  10]],0,309.85119999999995,309.85119999999995,[[170  12]],170,12,1.2,0.25,0.0,True
31,[[170  12]],0,415.2654,415.2654,[[180  15]],180,15,1.2,0.3,0.0,True
32,[[180  15]],0,499.01711999999986,499.01711999999986,[[183  13]],183,13,1.2,0.35,0.0,True
33,[[183  13]],1,331.39068,331.39068,[[145  10]],145,10,1.2,0.3,0.0,True
34,[[145  10]],1,325.49469999999997,325.49469999999997,[[179  18]],179,18,1.2,0.25,0.0,True
35,[[179  18]],0,389.61155999999994,389.61155999999994,[[173  16]],173,16,1.2,0.3,0.0,True
36,[[173  16]],1,298.1214,298.1214,[[165  15]],165,15,1.2,0.25,0.0,True
37,[[165  15]],0,323.89727999999997,323.89727999999997,[[148  15]],148,15,1.2,0.3,0.0,True
