,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],0,27.366239999999998,0.010499999999999999,[[22  2]],22,2,1.2,0.15,0.0,True
2,[[22  2]],2,45.82692,0.023,[[42  5]],42,5,1.2,0.15,0.0,True
3,[[42  5]],2,80.8287,0.03425,[[77  6]],77,6,1.2,0.15,0.0,True
4,[[77  6]],1,55.95568,0.040249999999999994,[[71  9]],71,9,1.2,0.1,0.0,True
5,[[71  9]],0,101.12214,0.037,[[88  6]],88,6,1.2,0.15,0.0,True
6,[[88  6]],1,83.11972,0.0725,[[110  18]],110,18,1.2,0.1,0.0,True
7,[[110  18]],1,42.84854,0.055,[[110  11]],110,11,1.2,0.05,0.0,True
8,[[110  11]],0,82.19056,0.06,[[110  13]],110,13,1.2,0.1,0.0,True
9,[[110  13]],1,47.324540000000006,0.062,[[128  12]],128,12,1.2,0.05,0.0,True
10,[[128  12]],2,42.53894,0.04475,[[119   6]],119,6,1.2,0.05,0.0,True
11,[[119   6]],2,63.2743,0.07075000000000001,[[163  12]],163,12,1.2,0.05,0.0,True
12,[[163  12]],1,0.0,0.075,[[150  15]],150,15,1.2,0.0,0.0,True
13,[[150  15]],0,57.85736,0.07775,[[161  15]],161,15,1.2,0.05,0.0,True
14,[[161  15]],0,108.73088,0.08625,[[145  20]],145,20,1.2,0.1,0.0,True
15,[[145  20]],2,112.84548000000001,0.10400000000000001,[[156  26]],156,26,1.2,0.1,0.0,True
16,[[156  26]],1,60.5034,0.07300000000000001,[[162  13]],162,13,1.2,0.05,0.0,True
17,[[162  13]],0,108.3548,0.08374999999999999,[[145  19]],145,19,1.2,0.1,0.0,True
18,[[145  19]],1,50.8604,0.06925,[[137  14]],137,14,1.2,0.05,0.0,True
19,[[137  14]],2,49.75958,0.064,[[146  11]],146,11,1.2,0.05,0.0,True
20,[[146  11]],0,119.16572,0.0935,[[154  22]],154,22,1.2,0.1,0.0,True
21,[[154  22]],1,58.742639999999994,0.078,[[162  15]],162,15,1.2,0.05,0.0,True
22,[[162  15]],0,116.94456000000001,0.07725,[[159  15]],159,15,1.2,0.1,0.0,True
23,[[159  15]],1,61.46502,0.08225,[[159  17]],159,17,1.2,0.05,0.0,True
24,[[159  17]],1,0.0,0.0885,[[164  19]],164,19,1.2,0.0,0.0,True
25,[[164  19]],0,63.63102,0.0675,[[180   9]],180,9,1.2,0.05,0.0,True
26,[[180   9]],2,56.042880000000004,0.08725,[[159  19]],159,19,1.2,0.05,0.0,True
27,[[159  19]],2,60.986140000000006,0.07650000000000001,[[166  14]],166,14,1.2,0.05,0.0,True
