,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],0,27.18296,27.18296,[[20  3]],20,3,1.2,0.2,0.0,True
2,[[20  3]],2,65.01656,65.01656,[[44  5]],44,5,1.2,0.2,0.0,True
3,[[44  5]],2,80.09407999999999,80.09407999999999,[[56  9]],56,9,1.2,0.2,0.0,True
4,[[56  9]],1,80.6883,80.6883,[[74  2]],74,2,1.2,0.15,0.0,True
5,[[74  2]],2,122.14937999999998,122.14937999999998,[[103  12]],103,12,1.2,0.15,0.0,True
6,[[103  12]],2,114.46728,114.46728,[[98  7]],98,7,1.2,0.15,0.0,True
7,[[98  7]],2,118.23605999999998,118.23605999999998,[[105  11]],105,11,1.2,0.15,0.0,True
8,[[105  11]],2,129.40926000000002,129.40926000000002,[[116  14]],116,14,1.2,0.15,0.0,True
9,[[116  14]],0,217.28872,217.28872,[[139  22]],139,22,1.2,0.2,0.0,True
10,[[139  22]],2,230.57672000000002,230.57672000000002,[[149  15]],149,15,1.2,0.2,0.0,True
11,[[149  15]],0,275.377,275.377,[[146  19]],146,19,1.2,0.25,0.0,True
12,[[146  19]],0,341.66868,341.66868,[[157  12]],157,12,1.2,0.3,0.0,True
13,[[157  12]],0,371.95032,371.95032,[[141  16]],141,16,1.2,0.35,0.0,True
14,[[141  16]],0,430.76848,430.76848,[[146  21]],146,21,1.2,0.4,0.0,True
15,[[146  21]],1,418.24887999999993,418.24887999999993,[[160  19]],160,19,1.2,0.35,0.0,True
16,[[160  19]],2,419.05513999999994,419.05513999999994,[[155   7]],155,7,1.2,0.35,0.0,True
17,[[155   7]],2,402.53919999999994,402.53919999999994,[[154  18]],154,18,1.2,0.35,0.0,True
18,[[154  18]],1,313.20588,313.20588,[[143  11]],143,11,1.2,0.3,0.0,True
19,[[143  11]],1,323.892,323.892,[[177  18]],177,18,1.2,0.25,0.0,True
20,[[177  18]],0,354.25187999999997,354.25187999999997,[[162  11]],162,11,1.2,0.3,0.0,True
21,[[162  11]],2,379.34087999999997,379.34087999999997,[[178  14]],178,14,1.2,0.3,0.0,True
22,[[178  14]],2,343.10891999999996,343.10891999999996,[[149  14]],149,14,1.2,0.3,0.0,True
23,[[149  14]],2,370.29467999999997,370.29467999999997,[[170  21]],170,21,1.2,0.3,0.0,True
24,[[170  21]],0,396.57365999999996,396.57365999999996,[[150  22]],150,22,1.2,0.35,0.0,True
25,[[150  22]],2,453.79963999999995,453.79963999999995,[[176  16]],176,16,1.2,0.35,0.0,True
26,[[176  16]],0,412.72224000000006,412.72224000000006,[[144  18]],144,18,1.2,0.4,0.0,True
27,[[144  18]],2,439.84816,439.84816,[[149  16]],149,16,1.2,0.4,0.0,True
28,[[149  16]],1,377.77152,377.77152,[[150  13]],150,13,1.2,0.35,0.0,True
29,[[150  13]],2,443.9042999999999,443.9042999999999,[[177  18]],177,18,1.2,0.35,0.0,True
30,[[177  18]],2,405.06143999999995,405.06143999999995,[[159  11]],159,11,1.2,0.35,0.0,True
