,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],0,20.57214,20.57214,[[19  0]],19,0,1.2,0.15,0.0,True
2,[[19  0]],0,51.09192,51.09192,[[36  6]],36,6,1.2,0.2,0.0,True
3,[[36  6]],0,119.8098,119.8098,[[54  2]],54,2,1.2,0.25,0.0,True
4,[[54  2]],2,107.08579999999999,107.08579999999999,[[61  6]],61,6,1.2,0.25,0.0,True
5,[[61  6]],2,160.62239999999997,160.62239999999997,[[90 15]],90,15,1.2,0.25,0.0,True
6,[[90 15]],2,190.4065,190.4065,[[104  14]],104,14,1.2,0.25,0.0,True
7,[[104  14]],1,164.69024000000002,164.69024000000002,[[116   8]],116,8,1.2,0.2,0.0,True
8,[[116   8]],0,249.264,249.264,[[135  11]],135,11,1.2,0.25,0.0,True
9,[[135  11]],2,249.75869999999998,249.75869999999998,[[135   9]],135,9,1.2,0.25,0.0,True
10,[[135   9]],2,267.04650000000004,267.04650000000004,[[144   8]],144,8,1.2,0.25,0.0,True
11,[[144   8]],1,233.27496000000002,233.27496000000002,[[147  10]],147,10,1.2,0.2,0.0,True
12,[[147  10]],0,244.4725,244.4725,[[137  16]],137,16,1.2,0.25,0.0,True
13,[[137  16]],2,290.23900000000003,290.23900000000003,[[152  11]],152,11,1.2,0.25,0.0,True
14,[[152  11]],0,272.59068,272.59068,[[131  13]],131,13,1.2,0.3,0.0,True
15,[[131  13]],0,392.12991999999997,392.12991999999997,[[154  11]],154,11,1.2,0.35,0.0,True
16,[[154  11]],1,369.08508,369.08508,[[170  15]],170,15,1.2,0.3,0.0,True
17,[[170  15]],2,328.8762,328.8762,[[150  22]],150,22,1.2,0.3,0.0,True
18,[[150  22]],2,476.847,476.847,[[204  13]],204,13,1.2,0.3,0.0,True
19,[[204  13]],1,296.01649999999995,296.01649999999995,[[160  12]],160,12,1.2,0.25,0.0,True
20,[[160  12]],0,341.13888,341.13888,[[147  17]],147,17,1.2,0.3,0.0,True
21,[[147  17]],2,369.72924,369.72924,[[163  13]],163,13,1.2,0.3,0.0,True
22,[[163  13]],0,408.09047999999996,408.09047999999996,[[159  17]],159,17,1.2,0.35,0.0,True
23,[[159  17]],2,383.39279999999997,383.39279999999997,[[150  21]],150,21,1.2,0.35,0.0,True
24,[[150  21]],0,453.28784,453.28784,[[163  16]],163,16,1.2,0.4,0.0,True
25,[[163  16]],1,423.68199999999996,423.68199999999996,[[169  15]],169,15,1.2,0.35,0.0,True
26,[[169  15]],0,432.32784000000004,432.32784000000004,[[147  19]],147,19,1.2,0.4,0.0,True
27,[[147  19]],1,444.97894,444.97894,[[172  11]],172,11,1.2,0.35,0.0,True
28,[[172  11]],1,309.89639999999997,309.89639999999997,[[137  16]],137,16,1.2,0.3,0.0,True
29,[[137  16]],2,403.29335999999995,403.29335999999995,[[182  18]],182,18,1.2,0.3,0.0,True
30,[[182  18]],2,358.59623999999997,358.59623999999997,[[166  18]],166,18,1.2,0.3,0.0,True
31,[[166  18]],2,334.58556,334.58556,[[152  18]],152,18,1.2,0.3,0.0,True
32,[[152  18]],2,356.9976,356.9976,[[153  14]],153,14,1.2,0.3,0.0,True
33,[[153  14]],2,374.22132,374.22132,[[163  13]],163,13,1.2,0.3,0.0,True
34,[[163  13]],1,269.0203,269.0203,[[149  16]],149,16,1.2,0.25,0.0,True
35,[[149  16]],2,318.1494,318.1494,[[171   7]],171,7,1.2,0.25,0.0,True
