,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],2,16.72784,0.013,[[22  3]],22,3,1.2,0.1,0.0,True
2,[[22  3]],2,23.37348,0.019,[[36  4]],36,4,1.2,0.1,0.0,True
3,[[36  4]],2,33.32088,0.0245,[[48  5]],48,5,1.2,0.1,0.0,True
4,[[48  5]],0,73.20504,0.0385,[[64  9]],64,9,1.2,0.15,0.0,True
5,[[64  9]],0,153.42792000000003,0.039,[[96  6]],96,6,1.2,0.2,0.0,True
6,[[96  6]],2,143.02872000000002,0.056249999999999994,[[105  12]],105,12,1.2,0.2,0.0,True
7,[[105  12]],2,162.72719999999998,0.07275,[[111  18]],111,18,1.2,0.2,0.0,True
8,[[111  18]],1,126.90162000000001,0.065,[[120  14]],120,14,1.2,0.15,0.0,True
9,[[120  14]],2,143.91078,0.07525000000000001,[[131  17]],131,17,1.2,0.15,0.0,True
10,[[131  17]],1,96.8912,0.06925,[[127  15]],127,15,1.2,0.1,0.0,True
11,[[127  15]],1,55.918260000000004,0.08075,[[153  17]],153,17,1.2,0.05,0.0,True
12,[[153  17]],0,120.97492,0.08524999999999999,[[161  18]],161,18,1.2,0.1,0.0,True
13,[[161  18]],2,98.40808000000001,0.07,[[140  14]],140,14,1.2,0.1,0.0,True
14,[[140  14]],0,164.29469999999998,0.0665,[[146  12]],146,12,1.2,0.15,0.0,True
15,[[146  12]],2,179.77259999999998,0.099,[[166  23]],166,23,1.2,0.15,0.0,True
16,[[166  23]],0,224.78928,0.0625,[[150  10]],150,10,1.2,0.2,0.0,True
17,[[150  10]],1,175.28873999999996,0.07525000000000001,[[161  14]],161,14,1.2,0.15,0.0,True
18,[[161  14]],0,256.08135999999996,0.07625,[[175  13]],175,13,1.2,0.2,0.0,True
19,[[175  13]],0,313.9157,0.07400000000000001,[[166  13]],166,13,1.2,0.25,0.0,True
20,[[166  13]],1,244.99704000000003,0.08025,[[171  15]],171,15,1.2,0.2,0.0,True
21,[[171  15]],0,285.984,0.089,[[156  20]],156,20,1.2,0.25,0.0,True
22,[[156  20]],0,316.84248,0.06775,[[141  13]],141,13,1.2,0.3,0.0,True
23,[[141  13]],2,312.52236,0.06225,[[139  11]],139,11,1.2,0.3,0.0,True
24,[[139  11]],1,262.0756,0.07675000000000001,[[137  17]],137,17,1.2,0.25,0.0,True
25,[[137  17]],1,196.9676,0.066,[[134  13]],134,13,1.2,0.2,0.0,True
