,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],2,8.10506,0.00575,[[23  0]],23,0,1.2,0.05,0.0,True
2,[[23  0]],1,0.0,0.018750000000000003,[[35  4]],35,4,1.2,0.0,0.0,True
3,[[35  4]],1,0.0,0.027000000000000003,[[58  5]],58,5,1.2,0.0,0.0,True
4,[[58  5]],2,0.0,0.02375,[[75  2]],75,2,1.2,0.0,0.0,True
5,[[75  2]],2,0.0,0.0575,[[100  13]],100,13,1.2,0.0,0.0,True
6,[[100  13]],2,0.0,0.056999999999999995,[[108  12]],108,12,1.2,0.0,0.0,True
7,[[108  12]],1,0.0,0.06575,[[123  14]],123,14,1.2,0.0,0.0,True
8,[[123  14]],2,0.0,0.056499999999999995,[[106  12]],106,12,1.2,0.0,0.0,True
9,[[106  12]],0,46.36656,0.05725,[[129  10]],129,10,1.2,0.05,0.0,True
10,[[129  10]],1,0.0,0.074,[[146  15]],146,15,1.2,0.0,0.0,True
11,[[146  15]],1,0.0,0.06925,[[127  15]],127,15,1.2,0.0,0.0,True
12,[[127  15]],0,58.413579999999996,0.07075000000000001,[[163  12]],163,12,1.2,0.05,0.0,True
13,[[163  12]],1,0.0,0.07175000000000001,[[147  14]],147,14,1.2,0.0,0.0,True
14,[[147  14]],1,0.0,0.08025,[[151  17]],151,17,1.2,0.0,0.0,True
15,[[151  17]],1,0.0,0.08175,[[157  17]],157,17,1.2,0.0,0.0,True
16,[[157  17]],1,0.0,0.101,[[154  25]],154,25,1.2,0.0,0.0,True
17,[[154  25]],2,0.0,0.0695,[[178  10]],178,10,1.2,0.0,0.0,True
18,[[178  10]],0,51.293859999999995,0.07275000000000001,[[151  14]],151,14,1.2,0.05,0.0,True
19,[[151  14]],2,52.82836,0.06975,[[139  14]],139,14,1.2,0.05,0.0,True
20,[[139  14]],2,59.06352,0.088,[[162  19]],162,19,1.2,0.05,0.0,True
21,[[162  19]],2,57.612899999999996,0.07475000000000001,[[159  14]],159,14,1.2,0.05,0.0,True
22,[[159  14]],2,60.0375,0.0905,[[162  20]],162,20,1.2,0.05,0.0,True
23,[[162  20]],0,112.19452000000001,0.07025,[[161  12]],161,12,1.2,0.1,0.0,True
24,[[161  12]],0,148.30158,0.08225,[[139  19]],139,19,1.2,0.15,0.0,True
25,[[139  19]],0,250.34168,0.07425000000000001,[[167  13]],167,13,1.2,0.2,0.0,True
26,[[167  13]],2,254.86408,0.07725000000000001,[[169  14]],169,14,1.2,0.2,0.0,True
27,[[169  14]],1,185.27411999999998,0.08625,[[175  17]],175,17,1.2,0.15,0.0,True
28,[[175  17]],2,154.81470000000002,0.07725000000000001,[[139  17]],139,17,1.2,0.15,0.0,True
29,[[139  17]],1,111.77452000000001,0.077,[[158  15]],158,15,1.2,0.1,0.0,True
30,[[158  15]],1,57.15826,0.066,[[154  11]],154,11,1.2,0.05,0.0,True
31,[[154  11]],0,107.75740000000002,0.064,[[146  11]],146,11,1.2,0.1,0.0,True
32,[[146  11]],0,166.51421999999997,0.10825000000000001,[[153  28]],153,28,1.2,0.15,0.0,True
33,[[153  28]],0,223.58256,0.08174999999999999,[[147  18]],147,18,1.2,0.2,0.0,True
34,[[147  18]],0,356.66729999999995,0.08324999999999999,[[183  15]],183,15,1.2,0.25,0.0,True
35,[[183  15]],0,326.52768,0.056499999999999995,[[146   8]],146,8,1.2,0.3,0.0,True
36,[[146   8]],1,342.2839,0.0965,[[176  21]],176,21,1.2,0.25,0.0,True
37,[[176  21]],0,333.15936,0.08374999999999999,[[145  19]],145,19,1.2,0.3,0.0,True
38,[[145  19]],2,382.45992,0.0895,[[178  18]],178,18,1.2,0.3,0.0,True
39,[[178  18]],1,298.7274,0.089,[[156  20]],156,20,1.2,0.25,0.0,True
40,[[156  20]],1,262.78064,0.089,[[176  18]],176,18,1.2,0.2,0.0,True
41,[[176  18]],2,230.32688000000002,0.09275,[[161  21]],161,21,1.2,0.2,0.0,True
42,[[161  21]],0,281.1789,0.079,[[156  16]],156,16,1.2,0.25,0.0,True
43,[[156  16]],2,261.7253,0.09025,[[151  21]],151,21,1.2,0.25,0.0,True
44,[[151  21]],2,262.1587,0.06725,[[149  12]],149,12,1.2,0.25,0.0,True
45,[[149  12]],0,338.66136,0.09725,[[159  23]],159,23,1.2,0.3,0.0,True
46,[[159  23]],0,439.26932,0.0825,[[170  16]],170,16,1.2,0.35,0.0,True
47,[[170  16]],2,396.09752,0.08625,[[155  19]],155,19,1.2,0.35,0.0,True
48,[[155  19]],0,447.64624000000003,0.07450000000000001,[[158  14]],158,14,1.2,0.4,0.0,True
49,[[158  14]],2,499.2064,0.07825,[[173  14]],173,14,1.2,0.4,0.0,True
50,[[173  14]],1,452.1773199999999,0.0895,[[178  18]],178,18,1.2,0.35,0.0,True
51,[[178  18]],2,429.5137,0.087,[[178  17]],178,17,1.2,0.35,0.0,True
52,[[178  17]],1,379.75212,0.06775,[[171  10]],171,10,1.2,0.3,0.0,True
53,[[171  10]],1,304.92769999999996,0.093,[[172  20]],172,20,1.2,0.25,0.0,True
54,[[172  20]],2,293.6008,0.06525,[[161  10]],161,10,1.2,0.25,0.0,True
55,[[161  10]],0,350.59332,0.08875,[[155  20]],155,20,1.2,0.3,0.0,True
