,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],0,9.019079999999999,0.008,[[12  2]],12,2,1.2,0.1,0.0,True
2,[[12  2]],1,13.86414,0.0165,[[36  3]],36,3,1.2,0.05,0.0,True
3,[[36  3]],2,13.72512,0.00975,[[39  0]],39,0,1.2,0.05,0.0,True
4,[[39  0]],1,0.0,0.043,[[72 10]],72,10,1.2,0.0,0.0,True
5,[[72 10]],0,31.49328,0.051000000000000004,[[84 12]],84,12,1.2,0.05,0.0,True
6,[[84 12]],1,0.0,0.041,[[94  7]],94,7,1.2,0.0,0.0,True
7,[[94  7]],1,0.0,0.0595,[[128  11]],128,11,1.2,0.0,0.0,True
8,[[128  11]],0,45.4559,0.06125,[[125  12]],125,12,1.2,0.05,0.0,True
9,[[125  12]],0,93.54104000000001,0.07025,[[121  16]],121,16,1.2,0.1,0.0,True
10,[[121  16]],0,134.62338,0.06925,[[127  15]],127,15,1.2,0.15,0.0,True
11,[[127  15]],2,171.55793999999997,0.07925,[[157  16]],157,16,1.2,0.15,0.0,True
12,[[157  16]],2,161.19648,0.08775,[[141  21]],141,21,1.2,0.15,0.0,True
13,[[141  21]],0,227.1868,0.081,[[154  17]],154,17,1.2,0.2,0.0,True
14,[[154  17]],2,238.1872,0.086,[[154  19]],154,19,1.2,0.2,0.0,True
15,[[154  19]],0,279.2926,0.07375000000000001,[[155  14]],155,14,1.2,0.25,0.0,True
16,[[155  14]],2,325.7277,0.07450000000000001,[[168  13]],168,13,1.2,0.25,0.0,True
17,[[168  13]],2,348.20120000000003,0.09275,[[181  19]],181,19,1.2,0.25,0.0,True
18,[[181  19]],2,327.03549999999996,0.08399999999999999,[[176  16]],176,16,1.2,0.25,0.0,True
19,[[176  16]],2,288.0877,0.0935,[[164  21]],164,21,1.2,0.25,0.0,True
20,[[164  21]],2,342.999,0.08249999999999999,[[180  15]],180,15,1.2,0.25,0.0,True
21,[[180  15]],2,278.66339999999997,0.09375,[[165  21]],165,21,1.2,0.25,0.0,True
22,[[165  21]],2,246.8764,0.061,[[134  11]],134,11,1.2,0.25,0.0,True
