,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],2,23.71344,0.01325,[[23  3]],23,3,1.2,0.15,0.0,True
2,[[23  3]],1,28.003040000000002,0.02175,[[37  5]],37,5,1.2,0.1,0.0,True
3,[[37  5]],1,26.5548,0.034,[[66  7]],66,7,1.2,0.05,0.0,True
4,[[66  7]],0,49.31312,0.0285,[[64  5]],64,5,1.2,0.1,0.0,True
5,[[64  5]],1,34.96416,0.0465,[[96  9]],96,9,1.2,0.05,0.0,True
6,[[96  9]],2,44.14108,0.05875,[[115  12]],115,12,1.2,0.05,0.0,True
7,[[115  12]],0,90.35852,0.051750000000000004,[[127   8]],127,8,1.2,0.1,0.0,True
8,[[127   8]],0,138.28248000000002,0.05925,[[117  12]],117,12,1.2,0.15,0.0,True
9,[[117  12]],0,171.66672,0.058249999999999996,[[123  11]],123,11,1.2,0.2,0.0,True
10,[[123  11]],0,227.8022,0.058499999999999996,[[124  11]],124,11,1.2,0.25,0.0,True
11,[[124  11]],0,308.24196,0.06975,[[139  14]],139,14,1.2,0.3,0.0,True
12,[[139  14]],0,359.83107999999993,0.07125000000000001,[[145  14]],145,14,1.2,0.35,0.0,True
13,[[145  14]],0,372.62896,0.07200000000000001,[[128  16]],128,16,1.2,0.4,0.0,True
14,[[128  16]],0,583.64856,0.08725,[[169  18]],169,18,1.2,0.45,0.0,True
15,[[169  18]],0,536.23,0.06625,[[145  12]],145,12,1.2,0.5,0.0,True
16,[[145  12]],0,638.09086,0.0885,[[164  19]],164,19,1.2,0.55,0.0,True
17,[[164  19]],1,578.6192,0.09125,[[155  21]],155,21,1.2,0.5,0.0,True
18,[[155  21]],2,574.9226,0.08025,[[161  16]],161,16,1.2,0.5,0.0,True
19,[[161  16]],2,567.4086,0.08725,[[159  19]],159,19,1.2,0.5,0.0,True
20,[[159  19]],0,682.20306,0.0905,[[162  20]],162,20,1.2,0.55,0.0,True
21,[[162  20]],0,735.3124799999999,0.07825,[[173  14]],173,14,1.2,0.6,0.0,True
22,[[173  14]],2,727.8936,0.07025,[[161  12]],161,12,1.2,0.6,0.0,True
23,[[161  12]],0,856.91346,0.075,[[180  12]],180,12,1.2,0.65,0.0,True
24,[[180  12]],0,892.4179599999999,0.1065,[[176  25]],176,25,1.2,0.7,0.0,True
25,[[176  25]],0,923.2437,0.07675000000000001,[[167  14]],167,14,1.2,0.75,0.0,True
26,[[167  14]],0,1051.0144,0.08875,[[175  18]],175,18,1.2,0.8,0.0,True
27,[[175  18]],2,786.80544,0.096,[[144  24]],144,24,1.2,0.8,0.0,True
28,[[144  24]],1,829.4478,0.08925,[[157  20]],157,20,1.2,0.75,0.0,True
29,[[157  20]],1,781.56736,0.07725,[[149  16]],149,16,1.2,0.7,0.0,True
30,[[149  16]],1,810.17976,0.08249999999999999,[[180  15]],180,15,1.2,0.65,0.0,True
31,[[180  15]],0,828.0739599999999,0.0695,[[158  12]],158,12,1.2,0.7,0.0,True
32,[[158  12]],2,796.95168,0.07050000000000001,[[162  12]],162,12,1.2,0.7,0.0,True
33,[[162  12]],1,782.9837600000001,0.08425,[[167  17]],167,17,1.2,0.65,0.0,True
34,[[167  17]],0,807.8727999999999,0.06175,[[167   8]],167,8,1.2,0.7,0.0,True
35,[[167   8]],0,911.1774,0.0885,[[164  19]],164,19,1.2,0.75,0.0,True
36,[[164  19]],0,900.7872,0.075,[[150  15]],150,15,1.2,0.8,0.0,True
37,[[150  15]],1,916.8689999999999,0.09925,[[167  23]],167,23,1.2,0.75,0.0,True
38,[[167  23]],1,702.4077199999999,0.08549999999999999,[[142  20]],142,20,1.2,0.7,0.0,True
39,[[142  20]],2,930.1401199999999,0.088,[[172  18]],172,18,1.2,0.7,0.0,True
40,[[172  18]],1,811.7135000000001,0.08675,[[167  18]],167,18,1.2,0.65,0.0,True
41,[[167  18]],1,712.78224,0.09925,[[167  23]],167,23,1.2,0.6,0.0,True
42,[[167  23]],2,768.26808,0.086,[[174  17]],174,17,1.2,0.6,0.0,True
43,[[174  17]],1,663.0131200000001,0.08025,[[161  16]],161,16,1.2,0.55,0.0,True
44,[[161  16]],1,598.2226,0.0865,[[166  18]],166,18,1.2,0.5,0.0,True
45,[[166  18]],1,525.40524,0.081,[[154  17]],154,17,1.2,0.45,0.0,True
46,[[154  17]],0,592.505,0.086,[[164  18]],164,18,1.2,0.5,0.0,True
47,[[164  18]],2,513.4546,0.073,[[142  15]],142,15,1.2,0.5,0.0,True
48,[[142  15]],1,510.43158,0.08,[[160  16]],160,16,1.2,0.45,0.0,True
49,[[160  16]],2,528.5305800000001,0.08025,[[161  16]],161,16,1.2,0.45,0.0,True
50,[[161  16]],0,652.6116,0.09925,[[177  22]],177,22,1.2,0.5,0.0,True
51,[[177  22]],0,676.80184,0.07075,[[173  11]],173,11,1.2,0.55,0.0,True
52,[[173  11]],2,732.2442599999999,0.08075,[[183  14]],183,14,1.2,0.55,0.0,True
53,[[183  14]],0,723.582,0.092,[[168  20]],168,20,1.2,0.6,0.0,True
54,[[168  20]],2,779.5226399999999,0.07725,[[179  13]],179,13,1.2,0.6,0.0,True
55,[[179  13]],2,770.2281599999999,0.07600000000000001,[[164  14]],164,14,1.2,0.6,0.0,True
56,[[164  14]],0,720.93944,0.0695,[[158  12]],158,12,1.2,0.65,0.0,True
57,[[158  12]],0,840.3413199999999,0.096,[[164  22]],164,22,1.2,0.7,0.0,True
58,[[164  22]],0,856.614,0.07300000000000001,[[152  14]],152,14,1.2,0.75,0.0,True
59,[[152  14]],0,906.46144,0.07175000000000001,[[157  13]],157,13,1.2,0.8,0.0,True
60,[[157  13]],2,900.42208,0.096,[[154  23]],154,23,1.2,0.8,0.0,True
61,[[154  23]],2,1085.37952,0.08274999999999999,[[181  15]],181,15,1.2,0.8,0.0,True
62,[[181  15]],2,938.18688,0.068,[[162  11]],162,11,1.2,0.8,0.0,True
63,[[162  11]],2,966.8403200000001,0.054,[[176   4]],176,4,1.2,0.8,0.0,True
64,[[176   4]],1,967.6722,0.06825,[[173  10]],173,10,1.2,0.75,0.0,True
65,[[173  10]],2,956.9973,0.07325,[[173  12]],173,12,1.2,0.75,0.0,True
66,[[173  12]],1,826.3807999999999,0.07725000000000001,[[169  14]],169,14,1.2,0.7,0.0,True
67,[[169  14]],1,811.66748,0.07475,[[179  12]],179,12,1.2,0.65,0.0,True
68,[[179  12]],0,875.66388,0.07275000000000001,[[171  12]],171,12,1.2,0.7,0.0,True
69,[[171  12]],1,943.3125,0.097,[[198  19]],198,19,1.2,0.65,0.0,True
70,[[198  19]],2,826.3049599999999,0.074,[[176  12]],176,12,1.2,0.65,0.0,True
71,[[176  12]],1,639.91968,0.08299999999999999,[[152  18]],152,18,1.2,0.6,0.0,True
72,[[152  18]],2,884.0433599999999,0.087,[[198  15]],198,15,1.2,0.6,0.0,True
73,[[198  15]],2,772.98,0.09225,[[179  19]],179,19,1.2,0.6,0.0,True
74,[[179  19]],0,935.29124,0.09925,[[197  20]],197,20,1.2,0.65,0.0,True
75,[[197  20]],1,774.89424,0.08075,[[183  14]],183,14,1.2,0.6,0.0,True
76,[[183  14]],1,704.26774,0.1015,[[176  23]],176,23,1.2,0.55,0.0,True
77,[[176  23]],0,810.1257599999999,0.08325,[[193  14]],193,14,1.2,0.6,0.0,True
78,[[193  14]],0,869.82168,0.083,[[192  14]],192,14,1.2,0.65,0.0,True
79,[[192  14]],2,855.15326,0.08025,[[191  13]],191,13,1.2,0.65,0.0,True
80,[[191  13]],1,756.71544,0.092,[[178  19]],178,19,1.2,0.6,0.0,True
81,[[178  19]],2,915.8349599999999,0.09,[[210  15]],210,15,1.2,0.6,0.0,True
82,[[210  15]],1,730.6736800000001,0.0885,[[194  16]],194,16,1.2,0.55,0.0,True
83,[[194  16]],0,739.6845599999999,0.098,[[172  22]],172,22,1.2,0.6,0.0,True
84,[[172  22]],1,786.46964,0.0865,[[196  15]],196,15,1.2,0.55,0.0,True
85,[[196  15]],0,794.73072,0.095,[[190  19]],190,19,1.2,0.6,0.0,True
86,[[190  19]],0,998.56276,0.07525,[[211   9]],211,9,1.2,0.65,0.0,True
87,[[211   9]],1,772.10448,0.07375,[[185  11]],185,11,1.2,0.6,0.0,True
88,[[185  11]],0,903.71294,0.08925,[[197  16]],197,16,1.2,0.65,0.0,True
89,[[197  16]],2,965.5094799999999,0.098,[[202  19]],202,19,1.2,0.65,0.0,True
90,[[202  19]],2,957.7698,0.092,[[198  17]],198,17,1.2,0.65,0.0,True
91,[[198  17]],2,983.3857800000001,0.096,[[204  18]],204,18,1.2,0.65,0.0,True
92,[[204  18]],1,858.5251199999999,0.0775,[[210  10]],210,10,1.2,0.6,0.0,True
93,[[210  10]],0,949.77636,0.08424999999999999,[[207  13]],207,13,1.2,0.65,0.0,True
94,[[207  13]],1,845.4153599999999,0.08025,[[201  12]],201,12,1.2,0.6,0.0,True
95,[[201  12]],1,724.74534,0.088,[[192  16]],192,16,1.2,0.55,0.0,True
96,[[192  16]],2,932.734,0.0985,[[224  17]],224,17,1.2,0.55,0.0,True
97,[[224  17]],2,859.2298000000001,0.10275000000000001,[[221  19]],221,19,1.2,0.55,0.0,True
98,[[221  19]],1,691.5727999999999,0.07075000000000001,[[203   8]],203,8,1.2,0.5,0.0,True
99,[[203   8]],0,809.18068,0.10125,[[215  19]],215,19,1.2,0.55,0.0,True
100,[[215  19]],2,709.7345200000001,0.08449999999999999,[[188  15]],188,15,1.2,0.55,0.0,False
101,[[188  15]],0,909.4600799999998,0.10475000000000001,[[219  20]],219,20,1.2,0.6,0.0,False
102,[[219  20]],0,907.50686,0.07575000000000001,[[203  10]],203,10,1.2,0.65,0.0,False
103,[[203  10]],2,931.4032,0.08625,[[205  14]],205,14,1.2,0.65,0.0,False
104,[[205  14]],0,1094.9357999999997,0.10700000000000001,[[228  20]],228,20,1.2,0.7,0.0,False
105,[[228  20]],0,1081.4223,0.0995,[[218  18]],218,18,1.2,0.75,0.0,False
106,[[218  18]],1,1043.7596399999998,0.09575,[[213  17]],213,17,1.2,0.7,0.0,False
107,[[213  17]],0,1088.8044,0.08775,[[211  14]],211,14,1.2,0.75,0.0,False
108,[[211  14]],0,1226.05184,0.0895,[[218  14]],218,14,1.2,0.8,0.0,False
109,[[218  14]],0,1280.49814,0.09625,[[215  17]],215,17,1.2,0.85,0.0,False
110,[[215  17]],0,1280.83536,0.09625,[[205  18]],205,18,1.2,0.9,0.0,False
111,[[205  18]],2,1383.98652,0.10250000000000001,[[210  20]],210,20,1.2,0.9,0.0,False
112,[[210  20]],2,1372.83696,0.0995,[[218  18]],218,18,1.2,0.9,0.0,False
113,[[218  18]],0,1370.09494,0.097,[[208  18]],208,18,1.2,0.95,0.0,False
114,[[208  18]],0,1534.0331999999999,0.10200000000000001,[[228  18]],228,18,1.2,1.0,0.0,False
115,[[228  18]],0,1482.6272,0.106,[[214  21]],214,21,1.2,1.0,0.0,False
116,[[214  21]],2,1710.8011999999999,0.1235,[[244  25]],244,25,1.2,1.0,0.0,False
117,[[244  25]],1,1484.1253399999998,0.09925,[[227  17]],227,17,1.2,0.95,0.0,False
118,[[227  17]],1,1485.144,0.11649999999999999,[[236  23]],236,23,1.2,0.9,0.0,False
119,[[236  23]],2,1496.86236,0.0985,[[244  15]],244,15,1.2,0.9,0.0,False
120,[[244  15]],1,1397.28134,0.09875,[[235  16]],235,16,1.2,0.85,0.0,False
121,[[235  16]],0,1379.03292,0.10175000000000001,[[227  18]],227,18,1.2,0.9,0.0,False
122,[[227  18]],0,1606.7448799999997,0.112,[[248  20]],248,20,1.2,0.95,0.0,False
123,[[248  20]],0,1703.446,0.088,[[242  11]],242,11,1.2,1.0,0.0,False
124,[[242  11]],2,1685.024,0.08775,[[241  11]],241,11,1.2,1.0,0.0,False
125,[[241  11]],0,1697.4712,0.09775,[[251  14]],251,14,1.2,1.0,0.0,False
126,[[251  14]],1,1540.06324,0.096,[[244  14]],244,14,1.2,0.95,0.0,False
127,[[244  14]],2,1437.1486,0.08975,[[229  13]],229,13,1.2,0.95,0.0,False
128,[[229  13]],2,1617.8936999999996,0.099,[[246  15]],246,15,1.2,0.95,0.0,False
129,[[246  15]],0,1763.9908,0.09425,[[257  12]],257,12,1.2,1.0,0.0,False
130,[[257  12]],1,1579.0003199999999,0.1105,[[252  19]],252,19,1.2,0.95,0.0,False
131,[[252  19]],1,1391.85504,0.09725,[[229  16]],229,16,1.2,0.9,0.0,False
132,[[229  16]],0,1523.84864,0.092,[[248  12]],248,12,1.2,0.95,0.0,False
133,[[248  12]],0,1733.4371999999998,0.10125,[[255  15]],255,15,1.2,1.0,0.0,False
