,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],0,14.622680000000003,0.010499999999999999,[[22  2]],22,2,1.2,0.1,0.0,True
2,[[22  2]],2,24.75924,0.018250000000000002,[[33  4]],33,4,1.2,0.1,0.0,True
3,[[33  4]],0,42.919799999999995,0.02025,[[41  4]],41,4,1.2,0.15,0.0,True
4,[[41  4]],1,54.74216,0.049,[[76 12]],76,12,1.2,0.1,0.0,True
5,[[76 12]],0,93.19577999999998,0.04725,[[89 10]],89,10,1.2,0.15,0.0,True
6,[[89 10]],1,71.47776000000002,0.0465,[[96  9]],96,9,1.2,0.1,0.0,True
7,[[96  9]],0,123.72371999999999,0.06525,[[111  15]],111,15,1.2,0.15,0.0,True
8,[[111  15]],1,79.06360000000001,0.06675,[[107  16]],107,16,1.2,0.1,0.0,True
9,[[107  16]],0,124.79711999999999,0.069,[[116  16]],116,16,1.2,0.15,0.0,True
10,[[116  16]],2,155.50169999999997,0.07750000000000001,[[140  17]],140,17,1.2,0.15,0.0,True
11,[[140  17]],2,156.46566,0.09025,[[151  21]],151,21,1.2,0.15,0.0,True
12,[[151  21]],0,234.0584,0.068,[[152  12]],152,12,1.2,0.2,0.0,True
13,[[152  12]],0,256.0507,0.07250000000000001,[[140  15]],140,15,1.2,0.25,0.0,True
14,[[140  15]],2,316.3768,0.08025,[[161  16]],161,16,1.2,0.25,0.0,True
15,[[161  16]],2,308.2222,0.08524999999999999,[[161  18]],161,18,1.2,0.25,0.0,True
16,[[161  18]],2,336.95649999999995,0.08125,[[185  14]],185,14,1.2,0.25,0.0,True
17,[[185  14]],2,278.7655,0.0805,[[152  17]],152,17,1.2,0.25,0.0,True
18,[[152  17]],0,380.42015999999995,0.084,[[166  17]],166,17,1.2,0.3,0.0,True
19,[[166  17]],1,320.983,0.07600000000000001,[[164  14]],164,14,1.2,0.25,0.0,True
20,[[164  14]],2,274.4569,0.08549999999999999,[[152  19]],152,19,1.2,0.25,0.0,True
21,[[152  19]],2,273.75260000000003,0.07250000000000001,[[160  13]],160,13,1.2,0.25,0.0,True
22,[[160  13]],0,341.23548,0.07025,[[161  12]],161,12,1.2,0.3,0.0,True
23,[[161  12]],2,346.76411999999993,0.09925,[[157  24]],157,24,1.2,0.3,0.0,True
24,[[157  24]],0,439.73285999999996,0.06125,[[165   8]],165,8,1.2,0.35,0.0,True
25,[[165   8]],0,477.33072000000004,0.08125,[[165  16]],165,16,1.2,0.4,0.0,True
26,[[165  16]],2,512.92912,0.09325,[[173  20]],173,20,1.2,0.4,0.0,True
27,[[173  20]],1,461.66385999999994,0.0795,[[178  14]],178,14,1.2,0.35,0.0,True
28,[[178  14]],1,346.61087999999995,0.06975,[[159  12]],159,12,1.2,0.3,0.0,True
29,[[159  12]],1,288.30949999999996,0.06425,[[157  10]],157,10,1.2,0.25,0.0,True
30,[[157  10]],0,406.14444,0.07675,[[177  13]],177,13,1.2,0.3,0.0,True
31,[[177  13]],2,389.81639999999993,0.11175000000000002,[[167  28]],167,28,1.2,0.3,0.0,True
32,[[167  28]],0,409.12829999999997,0.083,[[162  17]],162,17,1.2,0.35,0.0,True
33,[[162  17]],2,377.39771999999994,0.0865,[[156  19]],156,19,1.2,0.35,0.0,True
34,[[156  19]],0,409.78544,0.05375,[[145   7]],145,7,1.2,0.4,0.0,True
35,[[145   7]],1,365.42729999999995,0.06675,[[147  12]],147,12,1.2,0.35,0.0,True
36,[[147  12]],1,332.41452000000004,0.08374999999999999,[[145  19]],145,19,1.2,0.3,0.0,True
