,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],1,5.465260000000001,5.465260000000001,[[13  0]],13,0,1.2,0.05,0.0,True
2,[[13  0]],0,28.127280000000003,28.127280000000003,[[33  2]],33,2,1.2,0.1,0.0,True
3,[[33  2]],1,20.05338,20.05338,[[57  4]],57,4,1.2,0.05,0.0,True
4,[[57  4]],2,26.933840000000004,26.933840000000004,[[74  3]],74,3,1.2,0.05,0.0,True
5,[[74  3]],0,79.56728,79.56728,[[100  11]],100,11,1.2,0.1,0.0,True
6,[[100  11]],1,36.44146,36.44146,[[103  13]],103,13,1.2,0.05,0.0,True
7,[[103  13]],2,48.48988,48.48988,[[121  11]],121,11,1.2,0.05,0.0,True
8,[[121  11]],1,0.0,0.0,[[137  14]],137,14,1.2,0.0,0.0,True
9,[[137  14]],1,0.0,0.0,[[143  12]],143,12,1.2,0.0,0.0,True
10,[[143  12]],2,0.0,0.0,[[150  12]],150,12,1.2,0.0,0.0,True
11,[[150  12]],0,57.17768,57.17768,[[152  14]],152,14,1.2,0.05,0.0,True
12,[[152  14]],1,0.0,0.0,[[174  14]],174,14,1.2,0.0,0.0,True
13,[[174  14]],2,0.0,0.0,[[154  16]],154,16,1.2,0.0,0.0,True
14,[[154  16]],0,57.42022,57.42022,[[163  15]],163,15,1.2,0.05,0.0,True
15,[[163  15]],1,0.0,0.0,[[164  18]],164,18,1.2,0.0,0.0,True
16,[[164  18]],0,61.869060000000005,61.869060000000005,[[171  11]],171,11,1.2,0.05,0.0,True
17,[[171  11]],2,64.00444,64.00444,[[172  16]],172,16,1.2,0.05,0.0,True
18,[[172  16]],0,127.28904,127.28904,[[168  13]],168,13,1.2,0.1,0.0,True
19,[[168  13]],0,155.27706,155.27706,[[143  20]],143,20,1.2,0.15,0.0,True
20,[[143  20]],2,182.90699999999998,182.90699999999998,[[165  16]],165,16,1.2,0.15,0.0,True
21,[[165  16]],0,248.47184000000001,248.47184000000001,[[164  12]],164,12,1.2,0.2,0.0,True
22,[[164  12]],0,295.11699999999996,295.11699999999996,[[152  16]],152,16,1.2,0.25,0.0,True
23,[[152  16]],2,295.1164,295.1164,[[161  27]],161,27,1.2,0.25,0.0,True
24,[[161  27]],2,311.7957,311.7957,[[162  12]],162,12,1.2,0.25,0.0,True
25,[[162  12]],1,248.1868,248.1868,[[163  19]],163,19,1.2,0.2,0.0,True
26,[[163  19]],1,166.96373999999997,166.96373999999997,[[152  15]],152,15,1.2,0.15,0.0,True
27,[[152  15]],2,158.50152000000003,158.50152000000003,[[138  18]],138,18,1.2,0.15,0.0,True
28,[[138  18]],1,108.93096,108.93096,[[150  17]],150,17,1.2,0.1,0.0,True
29,[[150  17]],2,114.67211999999999,114.67211999999999,[[162  16]],162,16,1.2,0.1,0.0,True
30,[[162  16]],1,62.16086,62.16086,[[161  23]],161,23,1.2,0.05,0.0,True
31,[[161  23]],1,0.0,0.0,[[138  25]],138,25,1.2,0.0,0.0,True
32,[[138  25]],0,66.57512,66.57512,[[167  13]],167,13,1.2,0.05,0.0,True
33,[[167  13]],1,0.0,0.0,[[160  10]],160,10,1.2,0.0,0.0,True
34,[[160  10]],1,0.0,0.0,[[158  15]],158,15,1.2,0.0,0.0,True
35,[[158  15]],1,0.0,0.0,[[163  23]],163,23,1.2,0.0,0.0,True
36,[[163  23]],2,0.0,0.0,[[162  15]],162,15,1.2,0.0,0.0,True
37,[[162  15]],2,0.0,0.0,[[149  20]],149,20,1.2,0.0,0.0,True
38,[[149  20]],0,61.54236,61.54236,[[165  25]],165,25,1.2,0.05,0.0,True
39,[[165  25]],0,106.99572,106.99572,[[162  25]],162,25,1.2,0.1,0.0,True
40,[[162  25]],1,62.63958,62.63958,[[168  15]],168,15,1.2,0.05,0.0,True
41,[[168  15]],0,105.2116,105.2116,[[143  18]],143,18,1.2,0.1,0.0,True
42,[[143  18]],2,121.06132000000002,121.06132000000002,[[164  19]],164,19,1.2,0.1,0.0,True
43,[[164  19]],0,172.82831999999996,172.82831999999996,[[152  16]],152,16,1.2,0.15,0.0,True
44,[[152  16]],2,182.40552,182.40552,[[165  15]],165,15,1.2,0.15,0.0,True
