,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.009999999999999832,0.009999999999999832,0.011646476351981834,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000847674353372,0.01000030995219281,0.013607599724777063,3.0,11.0,0.0,1.0,12228.0,8775.0,61.923333333333325,122.28000000000002,70.2624,30.570000000000004,17.5656,87.82800000000002,39.6924,1.0,1.0,0.0,0.0,2449.3333333333335,46.0,0.0,220.0,0.0,6192.333333333333,0.0,330.0,6035.666666666667,0.0,0.0,0.0,0.0,6325.666666666667
2,0.010000847674353372,0.010000928975102104,0.01566396161452066,6.0,10.5,0.0,1.0,11206.833333333334,9772.166666666666,52.85166666666667,112.06833333333333,68.608,28.017083333333332,17.152,85.75999999999999,40.590916666666665,1.0,1.0,0.0,0.0,2827.6666666666665,95.0,0.0,210.0,0.0,5285.166666666667,0.0,315.0,5921.666666666667,0.0,0.0,0.0,0.0,6944.5
3,0.010001910767774142,0.01000218931527422,0.017988139242100406,13.0,8.846153846153847,0.0,1.0,9325.692307692309,11718.461538461539,41.75307692307693,93.25692307692309,59.35138461538462,23.31423076923077,14.837846153846154,74.18923076923076,36.037153846153835,1.0,1.0,0.0,0.0,4857.076923076923,112.53846153846153,0.0,176.92307692307693,0.0,4175.307692307692,0.0,265.38461538461536,5150.384615384615,0.0,0.0,0.0,0.0,6861.384615384615
4,0.010081380339492364,0.010003623847638449,0.020622236037510865,9.0,13.777777777777779,0.0,1.1111111111111112,14012.777777777777,6862.444444444444,59.76222222222222,140.12777777777777,92.58204444444443,35.03194444444444,23.14551111111111,115.72755555555555,57.550100000000015,1.0,1.0,0.0,0.0,478.3333333333333,34.888888888888886,0.0,275.55555555555554,0.0,5976.222222222223,0.0,413.3333333333333,8036.555555555556,0.0,0.0,0.0,0.0,6384.111111111111
5,0.010156336172547185,0.010005436346227425,0.023999076217255295,13.0,13.0,0.0,1.0,13907.307692307691,6999.538461538462,61.607692307692304,139.0730769230769,88.92676923076925,34.76826923076923,22.231692307692313,111.15846153846154,54.158500000000004,1.0,1.0,0.0,0.0,805.0,42.15384615384615,0.0,260.0,0.0,6160.7692307692305,0.0,390.0,7746.538461538462,0.0,0.0,0.0,0.0,6194.538461538462
6,0.010170425692192788,0.010008048584319175,0.027816989054650566,23.0,9.521739130434783,0.0,1.0869565217391304,8689.91304347826,12290.173913043478,33.37260869565218,86.89913043478263,62.04980869565217,21.72478260869566,15.512452173913042,77.56226086956522,40.32502608695652,1.0,1.0,0.0,0.0,5114.217391304348,142.82608695652175,0.0,190.43478260869566,0.0,3337.2608695652175,0.0,285.6521739130435,5352.652173913043,0.0,0.0,0.0,0.0,7175.95652173913
7,0.010227598062937736,0.010012152332956275,0.03136325455329434,20.0,11.4,0.0,1.1,11431.6,9461.05,47.7175,114.31600000000003,76.70256000000002,28.579000000000008,19.175640000000005,95.8782,48.12355999999999,1.0,1.0,0.0,0.0,2809.05,136.35,0.0,228.0,0.0,4771.75,0.0,342.0,6659.85,0.0,0.0,0.0,0.0,6652.0
8,0.010259261042320644,0.010016646275868235,0.03502586795731059,26.0,9.423076923076923,0.0,1.0769230769230769,8956.923076923076,12030.923076923076,33.589615384615385,89.56923076923077,64.29427692307694,22.392307692307693,16.073569230769234,80.36784615384614,41.90196923076924,1.0,1.0,0.0,0.0,4919.961538461538,141.34615384615384,0.0,187.1153846153846,0.0,3358.9615384615386,0.0,282.6923076923077,5597.961538461538,0.0,0.0,0.0,0.0,7110.961538461538
9,0.010313243474309697,0.010021554688824784,0.03963789222640828,23.0,10.608695652173912,0.0,1.0434782608695652,9957.130434782608,10976.95652173913,37.95521739130435,99.57130434782609,71.03318260869564,24.89282608695652,17.75829565217391,88.79147826086957,46.14035652173913,1.0,1.0,0.0,0.0,4395.434782608696,135.2173913043478,0.0,211.43478260869566,0.0,3795.521739130435,0.0,318.2608695652174,6161.608695652174,0.0,0.0,0.0,0.0,6581.521739130435
10,0.010334893567289232,0.010028637991249256,0.04416426938833944,31.0,9.161290322580646,0.0,1.1290322580645162,9025.774193548386,11984.451612903225,34.77129032258065,90.25774193548389,63.52763870967741,22.564435483870973,15.881909677419353,79.40954838709678,40.96320322580646,1.0,1.0,0.0,0.0,4681.1612903225805,131.06451612903226,0.0,182.8709677419355,0.0,3477.1290322580644,0.0,274.83870967741933,5548.645161290323,0.0,0.0,0.0,0.0,7303.290322580645
11,0.010387476864071186,0.010036067705740712,0.04947220575879409,37.0,9.135135135135135,0.0,1.2432432432432432,7905.378378378378,13100.243243243243,25.60054054054054,79.05378378378377,61.546464864864866,19.763445945945943,15.386616216216217,76.93308108108108,41.78301891891892,1.0,1.0,0.0,0.0,5878.378378378378,137.02702702702703,0.0,182.2972972972973,0.0,2560.054054054054,0.0,274.05405405405406,5345.324324324324,0.0,0.0,0.0,0.0,7221.864864864865
