,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000001426,0.010000000000001426,0.01164647635198397,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0.010004573153604479,0.01000030179555768,0.013515625980233474,39.0,-12.854680555555557,-10.367311552364198,8.094444444444447,0.9734578281886613,1.0,1.0,1.0,0.8292184615384616,0.0,0.0,7153.128205128205,0.0,0.0,15.0,0.0,20.0,485.6666666666667,30.0,573.8205128205128,10.0,0.0,0.0,0.0
2,0.010012072636167947,0.01000097391530269,0.015719157148289697,69.0,-12.741075603864731,-11.235416707630819,6.665217391304347,0.16838254798512714,1.0,1.0144927536231885,1.0,0.8607443478260869,0.09468599033816424,0.0,7612.333333333333,5.681159420289855,0.0,14.347826086956522,0.0,20.0,394.231884057971,30.0,600.0869565217391,10.0,0.0,0.0,0.0
3,0.01002561463303123,0.010002139210328146,0.018228245313420738,99.0,-12.106474354657692,-10.967762465132596,6.70824915824916,0.2186117548435138,1.0,1.0303030303030303,1.0,0.8085745454545455,0.0,0.0,6690.707070707071,0.0,0.0,15.0,0.0,20.0,402.4949494949495,30.0,556.6868686868687,10.0,0.0,0.0,0.0
4,0.010039389809105456,0.01000365273145195,0.021024844778040754,151.0,-13.4316038263429,-10.679455418994566,8.940838852097128,0.3261165877905013,1.0,1.0596026490066226,1.0,0.8085652980132454,1.5979028697571744,0.0,6784.152317880795,71.43708609271523,0.0,8.920529801324504,0.0,19.205298013245034,440.57615894039736,28.807947019867548,534.317880794702,9.602649006622517,0.0,0.0,24.43708609271523
5,0.010047077852091116,0.010005795757415465,0.024173371272099783,173.0,-14.848095809248552,-10.56517816561805,9.76127167630058,0.7295176918330424,1.0,1.046242774566474,1.0,0.8614011560693642,2.0267822736030836,0.0,7333.271676300578,75.39306358381504,0.0,8.104046242774567,0.0,18.497109826589597,464.0693641618497,27.745664739884393,559.0578034682081,9.248554913294798,0.0,0.0,46.213872832369944
6,0.010079317264643256,0.010008481521436201,0.02762658915494568,228.0,-12.66764796539961,-10.99968709610576,7.135014619883036,0.2695101481513161,1.0,1.0614035087719298,1.0,0.8341799999999997,0.3328216374269006,0.0,6877.833333333333,17.271929824561404,0.0,12.93421052631579,0.0,19.912280701754387,408.13157894736844,29.86842105263158,573.4517543859649,9.956140350877194,0.0,0.0,2.6973684210526314
7,0.010093817499704805,0.010011728949877773,0.03118161382802269,238.0,-15.043800478524744,-10.787965148683984,10.350910364145657,0.582398314352927,1.0,1.0756302521008403,1.0,0.8430285714285718,2.8342436974789913,0.0,7036.310924369748,123.54201680672269,0.0,3.226890756302521,0.0,18.48739495798319,451.0,27.73109243697479,529.4747899159664,9.243697478991596,0.0,0.0,46.51260504201681
8,0.01011899933168237,0.010015693133206525,0.035184461862469575,291.0,-14.232621210385641,-11.33930822914818,9.26156930126002,0.35289710322106527,1.0,1.127147766323024,1.0,0.8575241237113401,1.7182703321878579,0.0,7414.522336769759,79.8487972508591,0.0,6.6632302405498285,0.0,19.243986254295532,452.5979381443299,28.8659793814433,569.319587628866,9.621993127147766,0.0,0.0,23.24742268041237
9,0.010157929008379658,0.010020717538493982,0.03970463376125324,252.0,-11.79696419753086,-10.880050064209959,4.9622354497354495,0.1558482979391794,1.0,1.1785714285714286,1.0,0.8333871428571431,0.0,0.0,6491.123015873016,0.0,0.0,15.0,0.0,20.0,297.734126984127,30.0,577.3571428571429,10.0,0.0,0.0,0.0
10,0.01017186032125152,0.010026597138254665,0.04472529769648236,298.0,-16.418054567486955,-10.818059343506158,9.673322147651007,0.9039793621501754,1.0,1.1812080536912752,1.0,0.8392891275167783,4.304697986577182,0.0,6676.426174496644,132.39261744966444,0.0,2.389261744966443,0.0,15.906040268456376,322.11744966442956,23.859060402684563,458.76510067114094,7.953020134228188,0.0,0.0,125.88926174496645
11,0.010196317449175594,0.010033342038996322,0.04995445495844162,300.0,-13.459090592592593,-11.084649935292559,8.71405555555556,0.2863473685995038,1.0,1.1266666666666667,1.0,0.8563567999999998,0.6257777777777775,0.0,7433.68,35.49666666666667,0.0,11.383333333333333,0.0,19.933333333333334,485.2966666666667,29.9,594.54,9.966666666666667,0.0,0.0,2.05
12,0.01022700150219594,0.01004110671969215,0.055784205675193974,318.0,-12.525301668413695,-10.796572830096492,6.947851153039833,0.24650628978228925,1.0,1.2044025157232705,1.0,0.8269788679245286,0.5766247379454925,0.0,6780.022012578616,28.79559748427673,0.0,11.481132075471699,0.0,19.81132075471698,382.27358490566036,29.71698113207547,568.2044025157232,9.90566037735849,0.0,0.0,5.80188679245283
13,0.010252646360199206,0.010050605805346044,0.06191478759817284,309.0,-13.481995855807268,-11.10893038573272,8.69789644012946,0.2721635033298992,1.0,1.203883495145631,1.0,0.839069126213592,1.3709816612729238,0.0,7305.300970873786,68.32686084142395,0.0,8.288025889967637,0.0,19.54692556634304,439.6148867313916,29.320388349514563,570.3074433656958,9.77346278317152,0.0,0.0,13.932038834951456
