,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],2,17.41352,18.839404545454542,[[22  2]],22,2,1.2,0.1,0.0,True
2,[[22  2]],1,12.600820000000002,35.140955681818184,[[31  5]],31,5,1.2,0.05,0.0,True
3,[[31  5]],0,36.98328,32.27632272727273,[[51  2]],51,2,1.2,0.1,0.0,True
4,[[51  2]],1,33.358200000000004,63.09535227272728,[[84  6]],84,6,1.2,0.05,0.0,True
5,[[84  6]],1,0.0,84.15,[[88 11]],88,11,1.2,0.0,0.0,True
6,[[88 11]],2,0.0,90.52499999999999,[[103  11]],103,11,1.2,0.0,0.0,True
7,[[103  11]],1,0.0,86.275,[[113   9]],113,9,1.2,0.0,0.0,True
8,[[113   9]],1,0.0,104.125,[[125  12]],125,12,1.2,0.0,0.0,True
9,[[125  12]],1,0.0,106.675,[[131  12]],131,12,1.2,0.0,0.0,True
10,[[131  12]],0,52.10652,116.86059772727273,[[138  13]],138,13,1.2,0.05,0.0,True
11,[[138  13]],1,0.0,110.075,[[149  11]],149,11,1.2,0.0,0.0,True
12,[[149  11]],0,53.715540000000004,139.0520193181818,[[150  17]],150,17,1.2,0.05,0.0,True
13,[[150  17]],1,0.0,125.80000000000001,[[166  13]],166,13,1.2,0.0,0.0,True
14,[[166  13]],1,0.0,100.725,[[127  11]],127,11,1.2,0.0,0.0,True
15,[[127  11]],2,0.0,125.37500000000001,[[155  14]],155,14,1.2,0.0,0.0,True
16,[[155  14]],0,58.630880000000005,144.4313,[[152  18]],152,18,1.2,0.05,0.0,True
17,[[152  18]],0,120.19948000000001,140.2795159090909,[[164  15]],164,15,1.2,0.1,0.0,True
18,[[164  15]],1,56.39922,150.67950113636363,[[147  20]],147,20,1.2,0.05,0.0,True
19,[[147  20]],2,54.2185,136.53059659090908,[[154  16]],154,16,1.2,0.05,0.0,True
20,[[154  16]],2,60.112680000000005,151.31549318181817,[[168  18]],168,18,1.2,0.05,0.0,True
21,[[168  18]],1,0.0,169.57500000000002,[[169  23]],169,23,1.2,0.0,0.0,True
22,[[169  23]],0,65.41126,153.31654886363637,[[172  18]],172,18,1.2,0.05,0.0,True
23,[[172  18]],0,107.88216000000001,142.12966818181818,[[150  17]],150,17,1.2,0.1,0.0,True
24,[[150  17]],0,195.46044,164.10570681818183,[[170  19]],170,19,1.2,0.15,0.0,True
25,[[170  19]],1,114.17800000000001,154.38738636363635,[[158  19]],158,19,1.2,0.1,0.0,True
26,[[158  19]],0,180.7896,140.74713636363634,[[157  15]],157,15,1.2,0.15,0.0,True
27,[[157  15]],0,237.6452,147.3775681818182,[[155  16]],155,16,1.2,0.2,0.0,True
28,[[155  16]],2,249.59136,152.3063272727273,[[165  16]],165,16,1.2,0.2,0.0,True
29,[[165  16]],0,308.3338,129.7189659090909,[[164  10]],164,10,1.2,0.25,0.0,True
30,[[164  10]],2,305.4926,145.7075340909091,[[172  13]],172,13,1.2,0.25,0.0,True
31,[[172  13]],1,221.23752,154.94531363636364,[[165  17]],165,17,1.2,0.2,0.0,True
32,[[165  17]],1,209.17536,165.73496363636363,[[182  18]],182,18,1.2,0.15,0.0,True
33,[[182  18]],2,184.63439999999997,163.0655909090909,[[169  19]],169,19,1.2,0.15,0.0,True
34,[[169  19]],1,111.98012,138.53750681818184,[[151  16]],151,16,1.2,0.1,0.0,True
35,[[151  16]],0,172.30596,166.19011136363636,[[158  21]],158,21,1.2,0.15,0.0,True
36,[[158  21]],0,227.00376,159.9479409090909,[[156  19]],156,19,1.2,0.2,0.0,True
37,[[156  19]],1,191.62734,140.08791704545456,[[164  14]],164,14,1.2,0.15,0.0,True
38,[[164  14]],0,264.74088,155.29209545454543,[[180  15]],180,15,1.2,0.2,0.0,True
39,[[180  15]],0,284.21410000000003,159.7985284090909,[[158  18]],158,18,1.2,0.25,0.0,True
40,[[158  18]],2,303.0757,154.92021022727275,[[164  16]],164,16,1.2,0.25,0.0,True
41,[[164  16]],0,376.33331999999996,162.90757499999998,[[173  16]],173,16,1.2,0.3,0.0,True
42,[[173  16]],0,404.17103999999995,144.51426363636364,[[156  13]],156,13,1.2,0.35,0.0,True
43,[[156  13]],2,390.56793999999996,154.36636022727274,[[151  16]],151,16,1.2,0.35,0.0,True
44,[[151  16]],1,321.91355999999996,180.64054318181817,[[152  23]],152,23,1.2,0.3,0.0,True
45,[[152  23]],0,457.49619999999993,139.89410227272728,[[178   9]],178,9,1.2,0.35,0.0,True
46,[[178   9]],1,413.73659999999995,173.10776136363634,[[182  17]],182,17,1.2,0.3,0.0,True
47,[[182  17]],2,416.8692,183.48575,[[186  19]],186,19,1.2,0.3,0.0,True
48,[[186  19]],2,379.18931999999995,175.39484772727272,[[172  19]],172,19,1.2,0.3,0.0,True
49,[[172  19]],2,377.1948,147.65652272727274,[[167  13]],167,13,1.2,0.3,0.0,True
50,[[167  13]],0,482.39967999999993,177.00907272727272,[[202  15]],202,15,1.2,0.35,0.0,True
51,[[202  15]],2,433.573,155.95982954545457,[[169  14]],169,14,1.2,0.35,0.0,True
52,[[169  14]],0,499.27472,148.2178818181818,[[172  11]],172,11,1.2,0.4,0.0,True
53,[[172  11]],1,449.4852599999999,171.3139352272727,[[183  16]],183,16,1.2,0.35,0.0,True
54,[[183  16]],1,374.2428,170.86379545454545,[[182  17]],182,17,1.2,0.3,0.0,True
55,[[182  17]],2,366.71736,178.08621363636362,[[170  20]],170,20,1.2,0.3,0.0,True
56,[[170  20]],1,310.15189999999996,154.47226704545452,[[172  15]],172,15,1.2,0.25,0.0,True
57,[[172  15]],1,245.91208,150.82227727272723,[[172  15]],172,15,1.2,0.2,0.0,True
58,[[172  15]],2,271.46952,138.24940454545455,[[189  10]],189,10,1.2,0.2,0.0,True
59,[[189  10]],1,200.35152,137.1836090909091,[[186  11]],186,11,1.2,0.15,0.0,True
60,[[186  11]],2,184.28766,188.9708897727273,[[170  25]],170,25,1.2,0.15,0.0,True
61,[[170  25]],0,251.38048,167.7079818181818,[[181  18]],181,18,1.2,0.2,0.0,True
62,[[181  18]],1,197.89745999999997,148.09417386363634,[[182  14]],182,14,1.2,0.15,0.0,True
63,[[182  14]],0,283.22783999999996,164.4174909090909,[[189  16]],189,16,1.2,0.2,0.0,True
64,[[189  16]],0,341.1544,179.6087727272727,[[197  18]],197,18,1.2,0.25,0.0,True
65,[[197  18]],2,323.1429,164.13539204545452,[[183  16]],183,16,1.2,0.25,0.0,True
66,[[183  16]],0,396.75431999999995,173.41785909090908,[[185  17]],185,17,1.2,0.3,0.0,True
67,[[185  17]],1,349.94360000000006,197.1081590909091,[[187  23]],187,23,1.2,0.25,0.0,True
