,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],0,12.917840000000002,19.10473,[[13  4]],13,4,1.2,0.1,0.0,True
2,[[13  4]],1,16.64344,34.09043,[[37  6]],37,6,1.2,0.05,0.0,True
3,[[37  6]],1,0.0,31.35,[[55  4]],55,4,1.2,0.0,0.0,True
4,[[55  4]],1,0.0,51.81,[[77  8]],77,8,1.2,0.0,0.0,True
5,[[77  8]],2,0.0,56.099999999999994,[[80  9]],80,9,1.2,0.0,0.0,True
6,[[80  9]],0,38.86424,77.78803,[[101  12]],101,12,1.2,0.05,0.0,True
7,[[101  12]],2,37.243860000000005,65.7054825,[[105   8]],105,8,1.2,0.05,0.0,True
8,[[105   8]],2,49.57992,81.76749000000001,[[129  10]],129,10,1.2,0.05,0.0,True
9,[[129  10]],2,49.418459999999996,100.22730750000001,[[135  15]],135,15,1.2,0.05,0.0,True
10,[[135  15]],1,0.0,76.56,[[132  10]],132,10,1.2,0.0,0.0,True
11,[[132  10]],0,55.23852,102.60481500000002,[[150  14]],150,14,1.2,0.05,0.0,True
12,[[150  14]],2,55.90012,99.717515,[[151  13]],151,13,1.2,0.05,0.0,True
13,[[151  13]],1,0.0,123.09,[[153  22]],153,22,1.2,0.0,0.0,True
14,[[153  22]],0,59.17754,94.8471925,[[155  11]],155,11,1.2,0.05,0.0,True
15,[[155  11]],0,127.36292,129.110365,[[163  18]],163,18,1.2,0.1,0.0,True
16,[[163  18]],0,189.09743999999998,127.25718,[[164  15]],164,15,1.2,0.15,0.0,True
17,[[164  15]],2,189.01445999999999,152.32680750000003,[[170  22]],170,22,1.2,0.15,0.0,True
18,[[170  22]],2,190.0662,127.048275,[[173  14]],173,14,1.2,0.15,0.0,True
19,[[173  14]],0,211.84752000000003,126.47094,[[153  15]],153,15,1.2,0.2,0.0,True
20,[[153  15]],2,210.10696000000002,152.32337,[[142  24]],142,24,1.2,0.2,0.0,True
21,[[142  24]],1,174.17507999999998,112.52188500000001,[[155  12]],155,12,1.2,0.15,0.0,True
22,[[155  12]],1,113.6216,114.1927,[[163  14]],163,14,1.2,0.1,0.0,True
23,[[163  14]],1,61.20658,86.52082250000001,[[169   7]],169,7,1.2,0.05,0.0,True
24,[[169   7]],1,0.0,98.67,[[149  15]],149,15,1.2,0.0,0.0,True
25,[[149  15]],1,0.0,105.27,[[159  16]],159,16,1.2,0.0,0.0,True
26,[[159  16]],0,57.67764,101.58970500000001,[[156  13]],156,13,1.2,0.05,0.0,True
27,[[156  13]],0,113.32748000000001,147.485935,[[154  25]],154,25,1.2,0.1,0.0,True
28,[[154  25]],0,185.3028,133.71285,[[165  17]],165,17,1.2,0.15,0.0,True
29,[[165  17]],1,112.20996,110.71624500000001,[[153  14]],153,14,1.2,0.1,0.0,True
30,[[153  14]],1,57.12784,106.47098,[[151  15]],151,15,1.2,0.05,0.0,True
31,[[151  15]],1,0.0,101.31,[[157  15]],157,15,1.2,0.0,0.0,True
32,[[157  15]],1,0.0,116.49,[[173  18]],173,18,1.2,0.0,0.0,True
33,[[173  18]],1,0.0,104.94,[[158  16]],158,16,1.2,0.0,0.0,True
34,[[158  16]],2,0.0,125.07000000000001,[[159  22]],159,22,1.2,0.0,0.0,True
35,[[159  22]],1,0.0,87.78,[[136  13]],136,13,1.2,0.0,0.0,True
36,[[136  13]],0,62.6096,126.6262,[[170  19]],170,19,1.2,0.05,0.0,True
37,[[170  19]],2,62.088280000000005,127.221035,[[172  19]],172,19,1.2,0.05,0.0,True
38,[[172  19]],1,0.0,133.32000000000002,[[164  24]],164,24,1.2,0.0,0.0,True
39,[[164  24]],1,0.0,123.75,[[185  19]],185,19,1.2,0.0,0.0,True
40,[[185  19]],0,61.14298,116.2128725,[[169  16]],169,16,1.2,0.05,0.0,True
41,[[169  16]],2,70.50824,111.44353,[[191  12]],191,12,1.2,0.05,0.0,True
42,[[191  12]],2,57.27706,113.08963250000001,[[151  17]],151,17,1.2,0.05,0.0,True
43,[[151  17]],1,0.0,119.13,[[161  20]],161,20,1.2,0.0,0.0,True
44,[[161  20]],0,62.064260000000004,139.7580325,[[170  23]],170,23,1.2,0.05,0.0,True
45,[[170  23]],1,0.0,91.08000000000001,[[166  11]],166,11,1.2,0.0,0.0,True
