,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_fare,P2_fare,P1_revenue,P2_revenue,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
823,0.15249295019690262,0.16890266494220005,0.1405112344625038,0.1564615222375403,0.9867958271039928,0.9867943152645771,272.0,320.0,3.010906862745096,3.1967187500000005,0.0,0.0,3.0167892156862743,3.199583333333333,3.1155968468468473,1.4,1.4,454.91908,537.1254,-85238.91355999984,-95641.60119999998,-10.951745753566076,-11.455015144425248,3.1113457207207214,-0.007689742532362107,0.0,1.0,1.0,350.08952702702703,364.78547297297297,1.0,1.0,1.5405405405405406,1.675750810810811,0.0,1.2010135135135136,1.491554054054054,0.0,7122.04222972973,0.0,0.0,15.0,0.0,20.0,186.68074324324326,30.0,498.0185810810811,10.0,0.0,0.0,0.0
824,0.15259103516900163,0.1690081269564428,0.1404318304786698,0.1560223931711669,0.9868133019466546,0.9868112919759998,254.0,301.0,3.443044619422571,2.828737541528238,0.0,0.0,3.4443569553805773,2.832059800664452,3.112282282282283,1.4,1.4,403.83028,496.0034800000001,-85335.08327999985,-95645.59771999998,-10.621701436436442,-11.386901846107016,3.109879879879881,-0.05134642959432002,0.0,1.0,1.0,371.7081081081081,386.9315315315315,1.0,1.0,1.5423423423423424,1.6213220900900902,0.0,0.9621621621621622,1.1063063063063063,0.0,7019.508108108108,0.0,0.0,15.0,0.0,20.0,186.5927927927928,30.0,478.5855855855856,10.0,0.0,0.0,0.0
825,0.15275870719127457,0.16915139027399506,0.1403766686030191,0.15646238282729139,0.9868300851171435,0.9868284644471934,271.0,307.0,3.0456334563345626,3.236536373507058,0.0,0.0,3.047047970479705,3.238545059717698,3.1487600922722025,1.4,1.4,433.75136000000003,500.48124000000007,-85401.33191999985,-95645.11647999998,-10.604587129950026,-11.280958885720372,3.1470299884659734,-0.041581887676259574,0.0,1.0,1.0,354.4584775086505,369.2283737024221,1.0,1.0,1.5311418685121108,1.6163193771626305,0.0,1.1557093425605536,1.1245674740484428,0.0,7108.631487889274,0.0,0.0,15.0,0.0,20.0,188.82179930795849,30.0,476.80276816608995,10.0,0.0,0.0,0.0
826,0.15281353652430882,0.16918578921601693,0.1400792468062681,0.15609232888764898,0.9868474858868315,0.9868452142966329,270.0,318.0,3.400061728395059,3.1296121593291404,0.0,0.0,3.401049382716049,3.1332809224318656,3.256235827664399,1.4,1.4,441.01148,525.60004,-85460.32043999985,-95619.51643999998,-10.809393216175344,-11.35923094850935,3.2537981859410454,0.0025136213194433374,0.0,1.0,1.0,355.25680272108843,369.9829931972789,1.0,1.0,1.5408163265306123,1.6438971428571434,0.0,1.1377551020408163,1.248299319727891,0.0,6953.687074829932,0.0,0.0,15.0,0.0,20.0,195.2278911564626,30.0,486.6530612244898,10.0,0.0,0.0,0.0
827,0.15280380517290112,0.16926210333855593,0.13987277285788072,0.15627015157436802,0.9868648016129061,0.9868624992846721,275.0,290.0,4.255212121212119,3.925287356321842,0.0,0.0,4.255818181818182,3.9272413793103444,4.087168141592921,1.4,1.4,446.95000000000005,473.2406,-85513.37043999985,-95646.27583999997,-11.011947679449367,-11.436247224720594,4.085870206489675,-0.015484205079995067,0.0,1.0,1.0,371.5557522123894,387.0477876106195,1.0,1.0,1.5132743362831858,1.6286559292035405,0.0,1.0920353982300885,0.9964601769911504,0.0,7182.148672566372,0.0,0.0,15.0,0.0,20.0,245.15221238938054,30.0,481.21061946902654,10.0,0.0,0.0,0.0
828,0.15285927275527553,0.16934975727029614,0.13976742012792243,0.1560076338987205,0.9868812716560617,0.9868798210184401,280.0,309.0,3.9560119047619033,2.844983818770227,0.0,0.0,3.9576190476190476,2.84848975188781,3.375749858517261,1.4,1.4,454.86728,511.90860000000004,-85558.50315999985,-95634.36723999998,-10.836462318430481,-11.48556118476718,3.3731465761177137,-0.048750825650468364,0.0,1.0,1.0,361.82342954159594,376.50594227504246,1.0,1.0,1.5246179966044142,1.6413851952461804,0.0,1.1086587436332767,1.0916808149405772,0.0,7274.899830220713,0.0,0.0,15.0,0.0,20.0,202.38879456706283,30.0,485.75212224108657,10.0,0.0,0.0,0.0
829,0.15298833245690818,0.16944467445561737,0.13969080662271313,0.15629509204449038,0.9868984611685191,0.9868969332373553,295.0,303.0,2.877570621468925,3.054895489548952,0.0,0.0,2.881242937853107,3.0582508250825082,2.9709308807134893,1.4,1.4,484.7024,498.65004000000005,-85573.80075999985,-95635.71719999998,-10.710979835562977,-11.292279568381561,2.9674191750278722,0.021796758694918133,0.0,1.0,1.0,355.933110367893,370.7876254180602,1.0,1.0,1.5066889632107023,1.644402073578596,0.0,1.2441471571906355,1.105351170568562,0.0,6949.058528428093,0.0,0.0,15.0,0.0,20.0,178.04515050167225,30.0,486.8344481605351,10.0,0.0,0.0,0.0
830,0.15296886416790054,0.1695059884965204,0.14000991920884195,0.15650874571358017,0.9869149664440111,0.9869139446009915,287.0,328.0,5.2482578397212585,3.658739837398373,0.005110336817653891,0.0,5.246689895470383,3.6621951219512203,4.401626016260162,1.4,1.4,476.20384,548.2125599999999,-85597.59691999985,-95587.50463999998,-11.347801495031621,-11.45971509322515,4.400514905149049,0.02567369518874704,0.0,1.0,1.0,356.67317073170733,371.49756097560976,1.0,1.0,1.5333333333333334,1.6657177235772362,0.0023848238482384824,1.4617886178861788,1.2829268292682927,0.0,7023.759349593496,0.14308943089430895,0.0,14.939837398373983,0.0,20.0,263.88780487804877,30.0,494.43739837398374,10.0,0.0,0.0,0.0
831,0.15306632935585615,0.16958190860897535,0.14066123023562435,0.1562306418803282,0.9869317413700321,0.9869306742124925,282.0,297.0,3.346867612293143,3.6950617283950633,0.0,0.0,3.3487588652482265,3.695061728395062,3.5263960852043748,1.4,1.4,465.68368,504.64848,-85631.91323999985,-95582.85615999998,-11.099244938591445,-11.57587149393485,3.5254749568221078,-0.019724369914191985,0.0,1.0,1.0,360.86873920552677,375.63212435233163,1.0,1.0,1.5129533678756477,1.6758759240069088,0.0,1.2918825561312608,1.2867012089810017,0.0,7082.055267702936,0.0,0.0,15.0,0.0,20.0,211.52849740932643,30.0,498.06390328151986,10.0,0.0,0.0,0.0
832,0.15325806577105758,0.16973450025833625,0.14052725585991482,0.15611743825434288,0.9869483387244256,0.9869477035530358,270.0,313.0,2.9585802469135793,3.1940362087326943,0.0,0.0,2.9616666666666664,3.1958466453674124,3.087392795883362,1.4,1.4,435.74468,526.19336,-85696.16855999985,-95556.66279999998,-10.786409510196295,-11.532486691119116,3.0849914236706697,-0.04282028483015504,0.0,1.0,1.0,373.2504288164665,388.6295025728988,1.0,1.0,1.536878216123499,1.6499794854202396,0.0,0.9090909090909091,1.0686106346483706,0.0,7025.4236706689535,0.0,0.0,15.0,0.0,20.0,185.09948542024014,30.0,488.82675814751286,10.0,0.0,0.0,0.0
