,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,P1_hate,P2_hate,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
434,0.11709438335545913,0.1486070700802711,0.08815757498378529,0.1311442644897524,0.010000000000000007,0.010000000000000007,25.0,24.0,290.06266666666664,250.0513888888889,49.69152000000001,66.13253333333334,40.03882000000001,50.95336666666668,9.652700000000001,15.179166666666672,6.591836734693878,0.0,102.28571428571429,4943.816326530612,16227.918367346938,16.02081632653061,49.43816326530613,57.7442612244898,12.359540816326533,14.43606530612245,72.18032653061225,45.38472040816326,0.0,1.0,0.0,0.0,-0.0673734809069442,1.489795918367347,1.0204081632653061,1.0,0.0,0.0,7528.551020408163,98.87755102040816,0.0,130.6326530612245,0.0,1602.0816326530612,0.0,197.75510204081633,3341.734693877551,0.0,0.0,0.0,0.0,8699.367346938776
435,0.11702377661994276,0.14924113470616723,0.08910502471695195,0.13052559754915516,0.010000000000000007,0.010000000000000007,23.0,24.0,286.67318840579713,252.36597222222224,51.20834782608695,66.34453333333333,41.09889130434782,51.47109583333333,10.109456521739132,14.8734375,6.680851063829787,0.0,103.08510638297872,5016.851063829788,16149.27659574468,15.967659574468085,50.16851063829787,58.93746382978723,12.542127659574467,14.734365957446803,73.67182978723403,46.39533617021277,0.0,1.0,0.0,0.0,-0.09114149036248274,1.5106382978723405,1.1914893617021276,0.3617021276595745,0.0,0.0,7651.36170212766,100.2127659574468,0.0,132.2340425531915,0.0,1596.7659574468084,0.0,200.4255319148936,3420.0851063829787,0.0,0.0,0.0,0.0,8497.91489361702
436,0.1142012328162279,0.14831914189547543,0.08955032687775354,0.131821990984437,0.010000000000000007,0.010000000000000007,25.0,29.0,289.15133333333335,275.60057471264366,48.76352,54.495393103448286,38.97442000000001,42.9284103448276,9.789100000000003,11.566982758620691,6.0,0.0,107.64814814814815,4297.555555555556,16912.444444444445,13.022962962962968,42.97555555555555,51.84174814814815,10.743888888888888,12.960437037037035,64.80218518518521,41.09785925925926,0.0,1.0,0.0,0.0,0.033446395595972234,1.537037037037037,0.3333333333333333,0.42592592592592593,0.0,0.0,7828.944444444444,90.0,0.0,119.0,0.0,1302.2962962962963,0.0,180.0,2995.259259259259,0.0,0.0,0.0,0.0,9083.5
437,0.11657845144986799,0.14513880459800466,0.09093889655791293,0.1321488393537409,0.010000000000000007,0.010000000000000007,24.0,30.0,280.75694444444446,281.7922222222222,55.28199999999999,53.681760000000004,44.310854166666665,43.02376,10.971145833333333,10.658000000000003,6.166666666666667,0.0,97.74074074074075,4318.87037037037,16879.925925925927,11.72388888888889,43.1887037037037,54.39297777777777,10.797175925925925,13.598244444444438,67.99122222222223,43.59580185185186,0.0,1.0,0.0,0.0,-0.025301078359639042,1.5555555555555556,0.5185185185185185,0.46296296296296297,0.0,0.0,7803.925925925926,92.5,0.0,122.70370370370371,0.0,1172.388888888889,0.0,185.0,3146.4814814814813,0.0,0.0,0.0,0.0,9076.0
438,0.11422350569431916,0.14475566949125682,0.09151826493212038,0.13266101490317594,0.010000000000000007,0.010000000000000007,25.0,29.0,289.0573333333333,267.4344827586207,49.63647999999999,58.303337931034484,39.807680000000005,45.56782068965517,9.8288,12.735517241379307,6.111111111111111,0.0,108.31481481481481,4555.925925925926,16646.703703703704,14.026111111111113,45.559259259259264,54.29090370370371,11.389814814814816,13.572725925925921,67.86362962962963,42.90108888888889,0.0,1.0,0.0,0.0,-0.008962579701055717,1.537037037037037,0.8703703703703703,0.42592592592592593,0.0,0.0,7504.574074074074,91.66666666666667,0.0,121.37037037037037,0.0,1402.611111111111,0.0,183.33333333333334,3153.314814814815,0.0,0.0,0.0,0.0,9142.12962962963
439,0.11131619806093941,0.1461890179355349,0.0927419467909648,0.13317967281582893,0.010000000000000007,0.010000000000000007,26.0,25.0,286.3775641025641,261.866,42.438769230769225,63.10905599999999,34.20521153846153,49.636655999999995,8.233557692307691,13.4724,6.0588235294117645,0.0,117.80392156862744,4320.64705882353,16461.725490196077,12.73509803921569,43.206470588235305,52.571262745098046,10.801617647058826,13.142815686274504,65.71407843137256,41.76964509803923,0.0,1.0,0.0,0.0,0.017647104937929977,1.4901960784313726,0.8627450980392157,0.6274509803921569,0.0,0.0,7718.686274509804,90.88235294117646,0.0,120.47058823529412,0.0,1273.5098039215686,0.0,181.76470588235293,3047.1372549019607,0.0,0.0,0.0,0.0,9166.549019607843
440,0.1133636161524822,0.1438480258249596,0.09255218211534849,0.13428963518877116,0.010000000000000007,0.010000000000000007,20.0,37.0,265.34,295.9148648648649,62.413599999999995,42.97656216216217,49.247975,34.25325135135136,13.165624999999997,8.723310810810808,5.7894736842105265,0.0,104.54385964912281,4112.80701754386,17111.21052631579,12.397543859649126,41.1280701754386,49.796575438596484,10.28201754385965,12.44914385964912,62.24571929824562,39.514557894736846,0.0,1.0,0.0,0.0,0.07068302223102438,1.6491228070175439,0.43859649122807015,0.7894736842105263,0.0,0.0,8289.105263157895,86.84210526315789,0.0,114.45614035087719,0.0,1239.7543859649122,0.0,173.68421052631578,2873.0526315789475,0.0,0.0,0.0,0.0,8822.105263157895
441,0.11301802783032062,0.1427077741549676,0.0930587923954144,0.1339587774287708,0.010000000000000007,0.010000000000000007,20.0,31.0,271.36333333333334,275.5435483870968,59.13440000000001,55.59685161290323,46.839150000000004,43.99749677419356,12.29525,11.59935483870968,6.411764705882353,0.0,106.84313725490196,4748.901960784314,16434.254901960783,14.326470588235301,47.48901960784314,56.98412549019611,11.872254901960785,14.24603137254902,71.23015686274509,45.1118705882353,0.0,1.0,0.0,0.0,-0.060956504897349384,1.607843137254902,0.0,0.37254901960784315,0.0,0.0,8010.137254901961,96.17647058823529,0.0,127.31372549019608,0.0,1432.6470588235295,0.0,192.35294117647058,3316.2549019607845,0.0,0.0,0.0,0.0,8424.117647058823
442,0.11633047626862006,0.13766356710490427,0.09298995153982613,0.13439080196648187,0.010000000000000007,0.010000000000000007,19.0,31.0,262.309649122807,288.4698924731183,61.98736842105264,46.49341935483872,48.40539473684211,36.70616129032259,13.581973684210526,9.78725806451613,6.1,0.0,111.68,4491.7,16711.74,14.727000000000002,44.91699999999999,52.38111999999999,11.229249999999997,13.095279999999995,65.47640000000001,41.15186999999999,0.0,1.0,0.0,0.0,0.0321761523988711,1.62,0.46,0.78,0.0,0.0,7835.6,91.5,0.0,121.06,0.0,1472.7,0.0,183.0,3019.0,0.0,0.0,0.0,0.0,8876.14
443,0.11207950891495745,0.1376828780212861,0.09299678730142269,0.13383583022060447,0.010000000000000007,0.010000000000000007,29.0,32.0,296.2879310344827,284.05104166666666,46.25655172413793,50.53545,37.45758620689655,40.14951250000001,8.79896551724138,10.385937500000002,5.459016393442623,0.0,103.95081967213115,3852.590163934426,17392.114754098362,10.445409836065572,38.525901639344255,48.501219672131164,9.631475409836064,12.12530491803279,60.62652459016397,38.869744262295065,0.0,1.0,0.0,0.0,0.08584797125364341,1.5245901639344261,0.8360655737704918,0.6065573770491803,0.0,0.0,7810.049180327869,81.88524590163935,0.0,108.63934426229508,0.0,1044.5409836065573,0.0,163.7704918032787,2808.0491803278687,0.0,0.0,0.0,0.0,9582.065573770491
