,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_fare,P2_fare,P1_revenue,P2_revenue,P1_profit,P2_profit,P1_min_wage_sub,P2_min_wage_sub,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
548,0.16887609442404045,0.18899630431916817,0.14528410191511965,0.16070572295500435,0.9793559955772666,0.9793671171396602,307.0,349.0,2.3725841476655813,5.678462273161415,0.0,0.020343839541547278,2.3767100977198696,5.658787010506209,4.122815040650407,1.4,1.2,509.8814,519.3956800000001,9.881399999999985,19.395680000000084,0.0,0.0,-56342.57560000001,-55380.31047999998,-11.158178963414631,-12.711713720984514,4.131351626016261,-0.10615581017670636,0.0,1.0,1.0,204.78506097560975,217.1783536585366,1.0,1.0,1.5320121951219512,1.56901993902439,0.010823170731707316,0.8612804878048781,0.9115853658536586,0.0,6856.019817073171,0.649390243902439,0.0,14.78048780487805,0.0,20.0,247.23170731707316,30.0,498.1615853658537,10.0,0.0,0.0,0.0
549,0.16881556237900983,0.18983439715055758,0.14546531922791778,0.16132880709449068,0.97939854453388,0.9794093683660305,307.0,367.0,6.124212812160692,4.4577202543142596,0.10048859934853421,0.0,6.024321389793704,4.458219800181654,5.171562809099901,1.4,1.2,528.8676399999999,542.55736,28.867639999999938,42.55736000000002,0.0,0.0,-56313.707960000014,-55337.75311999998,-11.72201038575668,-12.726670219136778,5.216790306627106,-0.0495510418414824,0.0,1.0,1.0,202.03709198813056,214.1587537091988,1.0,1.0,1.5445103857566767,1.5896513353115722,0.04577151335311573,1.1142433234421365,0.7225519287833828,0.0,6954.152818991098,2.7462908011869436,0.0,14.660237388724036,0.0,20.0,310.26112759643917,30.0,506.11127596439167,10.0,0.0,0.0,0.0
550,0.16902594237104054,0.18992827582875746,0.14608739324794934,0.16209553637391605,0.9794403880439657,0.9794535486164919,294.0,318.0,3.6876417233560086,5.06996855345912,0.0,0.002672955974842767,3.688321995464852,5.06850104821803,4.4054738562091496,1.4,1.4,502.52552000000003,534.79076,2.5255200000000286,34.79075999999998,0.0,0.0,-56311.18244000001,-55302.962359999976,-11.92012755991284,-13.02627426874476,4.405909586056645,-0.06126562980523348,0.0,1.0,1.0,218.15686274509804,231.3251633986928,1.0,1.0,1.5196078431372548,1.6949612418300655,0.001388888888888889,0.7728758169934641,0.8415032679738562,0.0,6942.220588235294,0.08333333333333333,0.0,14.957516339869281,0.0,20.0,264.2712418300654,30.0,504.8872549019608,10.0,0.0,0.0,0.0
551,0.1692583468629885,0.18961004736408357,0.14620738445411535,0.16141362356640257,0.9794823675208956,0.9794960323605769,311.0,327.0,3.0923901393354782,7.594138634046885,0.0,0.5368501529051988,3.0942658092175783,7.08118609406953,5.134667713239142,1.4,1.4,522.22828,550.18488,22.22828000000004,50.18488000000002,0.0,0.0,-56288.95416000001,-55252.777479999975,-12.296334064785787,-12.785467781139012,5.3997126436781615,0.0044159285152154835,0.0,0.9984326018808778,1.0,212.4655172413793,225.17084639498432,1.0,1.0,1.5125391849529781,1.6808983699059559,0.2751567398119122,0.9623824451410659,0.9592476489028213,0.0,6813.509404388715,15.545454545454545,0.0,12.622257053291536,0.0,19.968652037617556,307.4733542319749,29.952978056426332,500.02037617554856,9.984326018808778,0.0,0.0,0.9639498432601881
552,0.16928812589341505,0.1894802095198531,0.14684504666196393,0.16202355332876808,0.9795244639806324,0.97953740384026,322.0,346.0,4.467701863354034,6.7489402697495215,0.0,0.5682562620423891,4.472515527950311,6.217490310077519,5.373823823823824,1.4,1.4,545.86616,588.8526,45.866160000000036,88.85260000000005,0.0,0.0,-56243.08800000001,-55163.92487999998,-12.590750399201589,-12.778976306478599,5.649301397205588,0.0018212158059548466,0.0,0.9970059880239521,1.0,208.8323353293413,221.0194610778443,1.0,1.0,1.5179640718562875,1.6986807784431135,0.29433632734530935,1.0673652694610778,1.0434131736526946,0.0,6795.434131736527,15.818862275449101,0.0,12.907185628742514,0.0,19.940119760479043,321.2979041916168,29.910179640718564,506.51197604790417,9.970059880239521,0.0,0.0,1.841317365269461
553,0.16945970407121255,0.18950796251956784,0.14724218839925274,0.16259623867880196,0.979566106218952,0.9795778598001716,298.0,356.0,4.74765100671141,5.045037453183519,0.0019574944071588363,0.011844569288389513,4.747595078299776,5.0345505617977535,4.903797145769623,1.4,1.4,498.22051999999996,608.2888,-1.779480000000035,108.28880000000004,0.0,0.0,-56244.86748000001,-55055.636079999975,-12.102731804281357,-12.82226958656338,4.9095310907237515,-0.03375133514360447,0.0,1.0,1.0,211.80733944954127,224.5,1.0,1.0,1.54434250764526,1.6919102752293567,0.007339449541284405,0.9801223241590215,0.908256880733945,0.0,6784.934250764526,0.44036697247706424,0.0,14.792048929663608,0.0,20.0,294.13149847094803,30.0,503.8103975535168,10.0,0.0,0.0,0.0
554,0.1695729820892862,0.18948338135147202,0.14738841072313322,0.16365128386338199,0.9796092111766344,0.9796180275119454,301.0,348.0,3.6560354374307873,5.874185823754788,0.0,0.05967432950191573,3.6578073089700998,5.814942528735632,4.814483821263483,1.4,1.4,502.57368,592.2392,2.5736800000000244,92.23919999999998,0.0,0.0,-56242.29380000001,-54963.39687999997,-12.046206060606062,-12.800734400017056,4.845428864920392,-0.04502777791341567,0.0,1.0,1.0,212.58705701078583,225.13097072419106,1.0,1.0,1.5362095531587057,1.6869227734976884,0.0319979455572676,0.9537750385208013,0.975346687211094,0.0,6833.297380585516,1.9198767334360554,0.0,14.442218798151002,0.0,20.0,288.80585516178735,30.0,502.0261941448382,10.0,0.0,0.0,0.0
555,0.16983794814776107,0.18975430387185288,0.14736817560971208,0.1647293401330227,0.9796508529266879,0.9796578155028358,312.0,317.0,3.4241987179487174,3.805415352260779,0.0,0.0,3.4270299145299146,3.8064668769716086,3.6182564917859033,1.4,1.4,522.80452,526.9516,22.804520000000025,26.951599999999985,0.0,0.0,-56219.48928000001,-54936.44527999997,-11.443127609962904,-12.773686596136947,3.6163222045575,-0.07168348949196533,0.0,1.0,1.0,219.59300476947536,232.2670906200318,1.0,1.0,1.5039745627980923,1.668928648648649,0.0,0.8616852146263911,0.7360890302066773,0.0,6776.0079491255965,0.0,0.0,15.0,0.0,20.0,216.97933227344993,30.0,495.5866454689984,10.0,0.0,0.0,0.0
556,0.17014278976346012,0.18997373309369273,0.14757362586292627,0.164845299810363,0.9796920648431827,0.9796991978756963,295.0,343.0,2.8501694915254228,3.8523323615160354,0.0,0.0,2.852090395480226,3.8546161321671533,3.3910658307210033,1.4,1.4,493.82032000000004,577.27628,-6.179679999999962,77.27628000000004,0.0,0.0,-56225.66896000001,-54859.16899999997,-11.413520898641588,-12.77533890729531,3.388949843260187,-0.08372111325217294,0.0,1.0,1.0,217.4294670846395,230.19122257053291,1.0,1.0,1.5376175548589341,1.6788347962382433,0.0,0.8824451410658307,0.8463949843260188,0.0,6840.213166144201,0.0,0.0,15.0,0.0,20.0,203.3369905956113,30.0,499.13009404388714,10.0,0.0,0.0,0.0
557,0.17023584148089196,0.19017948838143212,0.14728452047882468,0.1652319014519585,0.9797337367846023,0.9797411733747496,300.0,354.0,3.3542222222222238,4.466431261770243,0.003166666666666667,0.0,3.356833333333334,4.467325800376648,3.957925586136596,1.4,1.4,506.00452000000007,610.6128,6.0045200000000705,110.6128,0.0,0.0,-56219.66444000001,-54748.55619999997,-11.817084505606513,-12.929470041445494,3.9562436289500513,-0.06870988547084765,0.0,1.0,1.0,215.88073394495413,228.46330275229357,1.0,1.0,1.5412844036697249,1.7073659327217112,0.001452599388379205,0.7844036697247706,0.963302752293578,0.0,6744.209480122324,0.0871559633027523,0.0,14.9434250764526,0.0,20.0,237.2874617737003,30.0,509.3272171253823,10.0,0.0,0.0,0.0
558,0.17038240893854995,0.19018270812338356,0.14735980837203036,0.1656710616021924,0.9797744035513063,0.9797814267827546,306.0,346.0,2.8851851851851857,5.542292870905589,0.0,0.05337186897880539,2.886928104575164,5.490317919075144,4.268481595092025,1.4,1.4,508.3344000000001,582.8698400000001,8.334400000000073,82.86984000000007,0.0,0.0,-56211.33004000001,-54665.68635999997,-11.743769734151314,-12.736944646517376,4.295245398773009,-0.0560086207233424,0.0,1.0,1.0,217.25153374233128,230.12269938650306,1.0,1.0,1.530674846625767,1.673626134969325,0.028323108384458076,0.8880368098159509,0.8512269938650306,0.0,6835.21472392638,1.6993865030674846,0.0,14.51840490797546,0.0,20.0,256.0153374233129,30.0,497.2622699386503,10.0,0.0,0.0,0.0
559,0.17059357854809748,0.18980644852965123,0.14866133546442165,0.16580410481343086,0.979814795028368,0.9798211949272478,297.0,330.0,2.876823793490461,8.020656565656566,0.0,1.4193939393939392,2.881762065095399,6.747007223942209,4.895430107526882,1.4,1.4,491.58536000000004,550.27392,-8.414639999999963,50.273919999999976,0.0,0.0,-56219.74468000001,-54615.41243999997,-12.905621903242961,-12.810794593618121,5.584104199893677,-0.017633064353643292,0.0,0.988835725677831,1.0,219.62360446570972,232.14832535885168,1.0,1.0,1.5263157894736843,1.6616575438596493,0.7470494417862837,0.7320574162679426,0.9250398724082934,0.0,6626.653907496013,37.95693779904306,0.0,10.5933014354067,0.0,19.77671451355662,290.2232854864434,29.66507177033493,494.1212121212121,9.88835725677831,0.0,0.0,6.866028708133971
560,0.1705373216570208,0.18993974552134427,0.1495591166640458,0.16542716133044302,0.9798553869190662,0.9798608721614468,293.0,333.0,6.465756541524459,4.524074074074076,0.31063708759954506,0.0,6.176369863013699,4.525875875875875,5.296986666666666,1.4,1.4,502.77443999999997,564.0642,2.77443999999997,64.06420000000003,0.0,0.0,-56216.97024000001,-54551.34823999997,-12.48744941427049,-12.946145724611629,5.432880724174655,-0.023606856545275397,0.0,0.9984025559105432,1.0,220.2108626198083,232.81150159744408,1.0,1.0,1.5319488817891374,1.704215079872205,0.14539403620873273,1.0814696485623003,0.8162939297124601,0.0,6942.88178913738,7.741214057507987,0.0,13.669329073482428,0.0,19.968051118210862,317.24920127795525,29.952076677316295,508.3674121405751,9.984025559105431,0.0,0.0,0.9824281150159745
561,0.17073597332775622,0.19031529920057721,0.149563176637106,0.1659571225064643,0.9798969976683316,0.9799017803413674,312.0,339.0,3.679220085470085,4.108456243854476,0.0,0.0,3.68258547008547,4.110324483775811,3.905325140809012,1.4,1.4,522.87564,576.92684,22.875639999999976,76.92683999999997,0.0,0.0,-56194.09460000001,-54474.42139999997,-11.684463492063497,-12.70595997399702,3.9027393753200177,-0.007240082868857194,0.0,1.0,1.0,216.44086021505376,228.89554531490015,1.0,1.0,1.5207373271889402,1.6894047311827964,0.0,0.9078341013824884,0.9354838709677419,0.0,6755.2104454685095,0.0,0.0,15.0,0.0,20.0,234.16436251920123,30.0,502.9032258064516,10.0,0.0,0.0,0.0
562,0.17077544836527406,0.19075267604312235,0.1496127010007498,0.16646882407366623,0.9799367600930046,0.9799422104742033,307.0,344.0,3.905863192182407,3.7089631782945753,0.0,0.0,3.906948968512487,3.70906007751938,3.8023809523809526,1.4,1.4,524.90536,586.64424,24.905359999999973,86.64423999999997,0.0,0.0,-56169.189240000014,-54387.77715999997,-11.75579313876088,-12.827545788892497,3.801817716333845,-0.042352185239350006,0.0,1.0,1.0,220.64055299539172,233.56989247311827,1.0,1.0,1.5284178187403994,1.7074494623655918,0.0,0.8448540706605223,0.7818740399385561,0.0,6779.477726574501,0.0,0.0,15.0,0.0,20.0,228.10906298003073,30.0,509.3456221198157,10.0,0.0,0.0,0.0
563,0.1709224285173432,0.1909471423396168,0.15033124158221514,0.1664803463364225,0.979976876183483,0.9799827780106117,302.0,336.0,4.408664459161149,4.549999999999997,0.0,0.0,4.411258278145696,4.550843253968255,4.4847701149425285,1.4,1.4,509.97548000000006,570.75788,9.975480000000061,70.75788,0.0,0.0,-56159.21376000001,-54317.01927999997,-11.944697178683379,-12.827742276285898,4.483098223615459,-0.030933340656393395,0.0,1.0,1.0,219.95611285266457,232.75078369905955,1.0,1.0,1.5266457680250785,1.6939394357366788,0.0,0.9122257053291536,0.8056426332288401,0.0,6769.741379310345,0.0,0.0,15.0,0.0,20.0,268.9858934169279,30.0,504.5282131661442,10.0,0.0,0.0,0.0
564,0.17111709716189755,0.1908632997300504,0.15069222311821,0.16641653526765385,0.9800160749398328,0.9800233921463625,298.0,336.0,3.3370246085011197,4.628124999999996,0.0,0.0,3.3392058165548097,4.629910714285714,4.023238696109359,1.4,1.4,502.44096,563.9583600000001,2.4409600000000182,63.958360000000084,0.0,0.0,-56156.77280000001,-54253.060919999974,-11.686156572029438,-12.762336242890667,4.021267087276554,-0.059634328716717644,0.0,1.0,1.0,222.85015772870662,235.25867507886434,1.0,1.0,1.5299684542586751,1.6820178548895899,0.0,0.8375394321766562,0.8217665615141956,0.0,6765.600946372239,0.0,0.0,15.0,0.0,20.0,241.27602523659306,30.0,500.26813880126184,10.0,0.0,0.0,0.0
565,0.1714099659263571,0.19076245916613285,0.1511678086805896,0.1662741492702359,0.9800560148444439,0.9800628288341273,307.0,342.0,3.6431596091205214,5.138547758284603,0.0,0.08182261208576998,3.6455483170466887,5.058625730994152,4.390190035952749,1.4,1.4,503.2244,597.8218400000001,3.224400000000003,97.82184000000007,0.0,0.0,-56153.548400000014,-54155.23907999998,-11.939919671289152,-12.802642853096948,4.431176168464304,-0.036012834976754775,0.0,1.0,1.0,216.36671802773498,229.01232665639446,1.0,1.0,1.526964560862866,1.6965273343605551,0.0431176168464304,0.8181818181818182,0.9830508474576272,0.0,6714.408320493067,2.5870570107858244,0.0,14.613251155624036,0.0,20.0,263.28351309707244,30.0,505.4437596302003,10.0,0.0,0.0,0.0
566,0.17160493436800828,0.1910271078156775,0.15156186718755071,0.167004287725338,0.9800945871575194,0.9801021661948933,300.0,348.0,2.9504444444444426,3.8603927203065145,0.0,0.0,2.9532777777777772,3.860536398467433,3.440509259259259,1.4,1.4,492.2276800000001,607.58208,-7.772319999999922,107.58208000000002,0.0,0.0,-56161.32072000001,-54047.65699999998,-11.54748271604938,-12.865152000380204,3.439120370370367,-0.08144836956569675,0.0,1.0,1.0,222.25925925925927,234.83179012345678,1.0,1.0,1.537037037037037,1.6972372839506173,0.0,0.7916666666666666,1.0,0.0,6841.586419753086,0.0,0.0,15.0,0.0,20.0,206.34722222222223,30.0,505.69444444444446,10.0,0.0,0.0,0.0
567,0.17177905758519257,0.19120414476681158,0.15209385258704014,0.16718382527173753,0.9801341422809119,0.9801404904438464,295.0,354.0,3.509435028248586,4.192325800376647,0.0,0.0,3.5133333333333336,4.194491525423729,3.8848741653826404,1.4,1.4,493.29616000000004,608.419,-6.703839999999957,108.41899999999998,0.0,0.0,-56168.02456000001,-53939.237999999976,-11.726639650744728,-12.912506490489816,3.8819209039548026,-0.08057941855376242,0.0,1.0,1.0,219.27272727272728,231.83204930662558,1.0,1.0,1.5454545454545454,1.6975580277349769,0.0,0.8181818181818182,0.8567026194144838,0.0,6759.986132511556,0.0,0.0,15.0,0.0,20.0,232.91525423728814,30.0,505.824345146379,10.0,0.0,0.0,0.0
