,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_fare,P2_fare,P1_revenue,P2_revenue,P1_min_wage_sub,P2_min_wage_sub,P1_profit,P2_profit,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
476,0.1626826606631199,0.16281924925419475,0.13410325550854021,0.13644899701184718,0.9757788729094654,0.9757701754069245,294.0,314.0,8.836054421768704,7.97356687898089,2.181292517006803,1.649628450106157,7.0132616487455195,6.512185792349727,6.751569634703197,1.2,1.2,416.73312,464.65256,0.0,0.0,-83.26688000000001,-35.347440000000006,-73603.99627999993,-80634.24517999998,-14.395907894736835,-12.95736013829798,8.390625,0.029764702033958014,0.0,0.9605263157894737,1.0,160.04276315789474,177.7121710526316,1.0,1.0,1.5164473684210527,1.4496474999999998,1.906716008771928,0.7911184210526315,0.962171052631579,0.0,7292.011513157895,90.12664473684211,0.0,5.300986842105263,0.0,19.210526315789473,389.0345394736842,28.81578947368421,491.52138157894734,9.605263157894736,0.0,0.0,24.276315789473685
477,0.16313050692593897,0.16295085219935693,0.1342709292502386,0.1365984272218684,0.9758387062113756,0.9758278978379644,310.0,315.0,6.752580645161294,6.771904761904761,0.2817741935483871,0.5567724867724867,6.471774193548387,6.2548455804046865,6.362787586944891,1.2,1.2,473.93176000000005,475.6948,0.5494999999999948,11.657999999999994,-26.61773999999994,-35.96320000000001,-73630.61401999994,-80670.20837999998,-12.184023040000005,-13.027339624940272,6.762319999999997,-0.0468437759925514,0.0,0.9968,1.0,159.408,176.8288,1.0,1.0,1.504,1.5194024959999985,0.4203733333333331,0.9904,0.9744,0.0,7006.1136,23.2544,0.0,12.1072,0.0,19.936,380.5168,29.904,516.336,9.968,0.0,0.0,1.968
478,0.16386246437593366,0.16349967907339416,0.13403930571794775,0.13625867049633264,0.9758975483405026,0.9758856076855837,284.0,294.0,4.245833333333332,3.899943310657596,0.0,0.0,4.247593896713615,3.9009637188208623,4.071280276816609,1.2,1.2,430.97264,439.50216,116.63719999999998,112.47649999999999,-185.66455999999997,-172.97433999999998,-73816.27857999994,-80843.18271999998,-10.85930911188004,-13.013618490085374,4.0698961937716245,-0.1331160264189825,0.0,1.0,1.0,163.64705882352942,181.41695501730104,1.0,1.0,1.508650519031142,1.5060117647058813,0.0,0.7508650519031141,0.7006920415224913,0.0,6818.250865051903,0.0,0.0,15.0,0.0,20.0,244.19377162629758,30.0,510.38754325259515,10.0,0.0,0.0,0.0
479,0.16398058998051707,0.16374153791813253,0.1341935345583348,0.1365127727040607,0.9759550992182382,0.97594252898016,315.0,291.0,7.957989417989416,5.858132875143186,0.8186772486772487,0.1547537227949599,7.208600427350427,5.724195402298851,6.493521594684386,1.2,1.2,468.93048,426.48464,7.342099999999995,60.99929999999997,-38.411620000000006,-134.51465999999996,-73854.69019999994,-80977.69737999998,-12.14702266226624,-12.870185252680226,6.949642464246421,-0.05317873215625936,0.0,0.9933993399339934,1.0,165.76732673267327,183.55115511551156,1.0,1.0,1.4801980198019802,1.4775827062706257,0.4998624862486248,1.037953795379538,0.6683168316831684,0.0,7019.869636963696,25.932343234323433,0.0,11.754125412541255,0.0,19.86798679867987,386.986798679868,29.801980198019802,499.3085808580858,9.933993399339935,0.0,0.0,4.0594059405940595
480,0.16417500118767436,0.16391117555669174,0.13494387162227897,0.13668661847425997,0.9760108668604708,0.9759993731534039,307.0,318.0,6.85917480998914,6.5359538784067075,0.9461454940282307,0.31745283018867926,6.051777777777778,6.220440251572328,6.13856526429342,1.2,1.2,459.86496,494.40504000000004,16.405099999999994,1.8880999999999872,-56.540139999999994,-7.483059999999945,-73911.23033999994,-80985.18043999998,-12.563341440000007,-13.037370217622135,6.6947200000000056,-0.030662380893049426,0.0,0.9888,1.0,158.1312,176.04,1.0,1.0,1.5088,1.5268319999999982,0.6262666666666667,0.8832,0.9584,0.0,7126.9184,30.688,0.0,11.4672,0.0,19.776,364.1072,29.664,520.3648,9.888,0.0,0.0,6.888
481,0.164295173429434,0.1644163685195367,0.13501620583653245,0.13702698169836708,0.9760664756387574,0.976057790193666,308.0,303.0,7.096753246753248,4.540869086908692,0.857792207792208,0.0,6.363852097130243,4.540869086908692,5.450853994490358,1.2,1.2,454.85552,447.9528,3.8342000000000027,67.49719999999999,-48.97867999999999,-119.54439999999997,-73960.20901999994,-81104.72483999998,-11.882604691762129,-12.842286260126512,5.829268957992365,-0.07353290946227856,0.0,0.9901800327332242,1.0,166.05073649754502,183.50572831423895,1.0,1.0,1.4959083469721768,1.4775913584288045,0.4324058919803601,0.9181669394435352,0.734860883797054,0.0,7115.810147299509,19.905073649754502,0.0,12.693944353518821,0.0,19.803600654664486,323.8117839607201,29.70540098199673,499.69558101472995,9.901800327332243,0.0,0.0,6.039279869067103
482,0.16421876867197902,0.16419274122872246,0.13518885910806847,0.13765784800279834,0.9761224738354022,0.9761131337188035,295.0,301.0,6.867966101694917,7.7923588039867075,0.7359322033898306,0.8124584717607977,6.13271186440678,7.029487179487179,6.584118967452301,1.2,1.2,445.4212,449.81672,18.411299999999997,9.960300000000004,-72.9901,-60.14358000000003,-74033.19911999993,-81164.86841999998,-12.358138255033557,-12.92348947881566,7.334815436241606,-0.042463379475118086,0.0,0.9966442953020134,1.0,164.71644295302013,182.40771812080536,1.0,1.0,1.50503355704698,1.5020770469798654,0.7745805369127522,0.889261744966443,1.00503355704698,0.0,6941.503355704698,44.41107382550336,0.0,9.931208053691275,0.0,19.93288590604027,393.6140939597315,29.899328859060404,509.13758389261744,9.966442953020135,0.0,0.0,2.063758389261745
483,0.164278527473195,0.16415257394666075,0.13618067665518488,0.13840050008252847,0.9761809020323123,0.9761700113668609,326.0,309.0,8.570040899795497,8.301186623516722,2.7159509202453975,2.033872707659115,6.3625,6.609556313993174,6.484569983136593,1.2,1.2,448.70856000000003,444.80552,0.0,0.0,-51.291439999999966,-55.19448,-74084.49055999993,-81220.06289999999,-15.523649343832032,-12.962775154365886,8.439212598425197,0.0011420195975479612,0.0,0.9338582677165355,1.0,164.63464566929133,182.38110236220473,1.0,1.0,1.4866141732283464,1.4071087874015729,2.384041994750656,0.7559055118110236,0.9007874015748032,0.0,7233.47874015748,102.36535433070866,0.0,4.883464566929134,0.0,18.677165354330707,363.31023622047246,28.015748031496063,476.9102362204724,9.338582677165354,0.0,0.0,40.67716535433071
484,0.16453585324664066,0.16424569980784404,0.1362974178536854,0.13894022149689647,0.9762375351890832,0.9762246355444262,297.0,299.0,6.113804713804708,8.117335562987734,0.14775533108866443,1.4002787068004454,5.966498316498317,6.974247685185186,6.462621082621082,1.2,1.2,445.01736,442.13232000000005,35.553500000000014,0.0,-90.53614000000002,-57.86767999999995,-74175.02669999993,-81277.93057999999,-12.846926174496659,-12.966075946733808,7.118931767337818,-0.0009001179600471177,0.0,0.9815436241610739,1.0,167.81879194630872,185.1224832214765,1.0,1.0,1.5016778523489933,1.488506174496644,0.7761185682326618,0.8489932885906041,1.0721476510067114,0.0,6861.761744966443,35.216442953020135,0.0,10.609060402684564,0.0,19.630872483221477,380.56879194630875,29.446308724832214,505.26006711409394,9.815436241610739,0.0,0.0,11.350671140939598
485,0.16528869762746556,0.16426576307942403,0.13731982979892718,0.1390301945410095,0.9762957577996922,0.976281403296606,325.0,296.0,4.451846153846156,8.696846846846846,0.016717948717948718,3.5044481981981974,4.436461538461538,5.9118589743589745,5.092193732193732,1.2,1.2,479.64088000000004,384.82784,28.691299999999963,0.0,-49.050419999999924,-115.17216000000002,-74224.07711999993,-81393.10273999999,-14.21562190016102,-12.748170000563382,6.475228126677397,-0.0431193029268847,0.0,0.9420289855072463,1.0,165.44927536231884,182.52495974235106,1.0,1.0,1.4766505636070852,1.3920591304347822,1.6791465378421897,0.7697262479871175,0.7552334943639292,0.0,7116.410628019324,65.09661835748793,0.0,8.898550724637682,0.0,18.840579710144926,287.7648953301127,28.26086956521739,469.6940418679549,9.420289855072463,0.0,0.0,35.65217391304348
