,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,P1_hate,P2_hate,MIN_WAGE_SUB,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
169,0.010536014861458913,0.0103930083648951,0.010038533161414502,0.010029884666252112,0.907445825026345,0.9115192309979884,8.0,3.0,120.17708333333333,95.83333333333333,79.726,89.25066666666667,45.72475000000001,51.847333333333346,34.00125,37.403333333333336,15.454545454545455,0.0,14.454545454545455,13971.636363636364,6812.272727272727,58.44818181818184,139.71636363636364,82.32363636363635,34.92909090909091,20.580909090909085,102.90454545454546,47.39454545454546,0.0,1.0,1.0,1.0,0.012613636363636245,1.2727272727272727,5.2727272727272725,2.6363636363636362,0.0,0.0,0.0,612.0,42.54545454545455,0.0,308.90909090909093,0.0,5844.818181818182,0.0,463.6363636363636,8126.818181818182,0.0,0.0,0.0,0.0,6200.272727272727
170,0.01051281500972316,0.010506761345584006,0.010039148314956992,0.01003130817707009,0.9080866751716663,0.912184074710793,12.0,7.0,132.65833333333333,109.71904761904761,68.16333333333334,89.50742857142858,39.640375,54.16350000000001,32.29416666666666,35.34392857142857,14.368421052631579,0.0,13.157894736842104,13367.105263157895,7452.421052631579,58.75315789473685,133.67105263157896,76.02694736842106,33.41776315789474,19.00673684210526,95.0336842105263,44.991,0.0,1.0,1.0,1.0,0.06268749999999995,1.368421052631579,7.315789473684211,1.2105263157894737,2.3818157894736833,0.0,0.0,700.7894736842105,61.94736842105263,0.0,286.4736842105263,0.0,5875.315789473684,0.0,431.05263157894734,7491.789473684211,0.0,0.0,0.0,0.0,6751.631578947368
171,0.01069045910146404,0.010468461477665347,0.010040612068198292,0.010031683095607275,0.9091273920371357,0.9130595529958658,6.0,11.0,107.775,144.8348484848485,86.05466666666668,69.94327272727271,50.248833333333344,41.30004545454545,35.80583333333333,30.482045454545457,13.823529411764707,0.0,15.411764705882353,12944.411764705883,7905.294117647059,54.26000000000002,129.44411764705885,75.62964705882354,32.36102941176471,18.90741176470588,94.5370588235294,44.45844117647058,0.0,1.0,1.0,1.0,0.07378247549019601,1.6470588235294117,3.2941176470588234,5.411764705882353,1.189823529411764,0.0,0.0,1155.0588235294117,59.23529411764706,0.0,275.3529411764706,0.0,5426.0,0.0,414.70588235294116,7518.411764705882,0.0,0.0,0.0,0.0,6750.235294117647
172,0.010714269478957695,0.01047306977849492,0.010043399118389942,0.010032439761247703,0.9099433602535747,0.9136925177316967,7.0,9.0,105.19047619047619,119.88148148148147,83.72342857142858,72.17866666666667,47.59507142857143,40.40961111111112,36.24571428571429,34.1575,14.4375,0.0,14.6875,14028.4375,6807.25,63.96000000000001,140.284375,77.2295,35.07109375,19.307374999999997,96.53687500000001,43.55325,0.0,1.0,1.0,1.0,0.09264062499999991,1.5625,2.875,6.0625,1.3948437499999984,0.0,0.0,465.0625,42.5625,0.0,287.625,0.0,6396.0,0.0,433.125,7632.4375,0.0,0.0,0.0,0.0,6342.1875
173,0.010703042676085064,0.010463405385596156,0.010044106356827166,0.01003363688876518,0.9104488519977616,0.914292291347748,11.0,10.0,116.56666666666666,123.74666666666667,75.84800000000001,76.1152,42.19386363636363,43.6973,34.639545454545456,33.542500000000004,14.095238095238095,0.0,15.333333333333334,13646.857142857143,7199.142857142857,61.23285714285715,136.4685714285714,75.9752380952381,34.11714285714285,18.993809523809524,94.96904761904763,42.90978571428571,0.0,1.0,1.0,1.0,0.10604613095238091,1.4761904761904763,3.857142857142857,5.428571428571429,1.0516904761904746,0.0,0.0,686.0,48.95238095238095,0.0,281.1904761904762,0.0,6123.285714285715,0.0,422.85714285714283,7523.571428571428,0.0,0.0,0.0,0.0,6513.142857142857
174,0.010702654649009737,0.010431196222631778,0.01004500239958588,0.010034678688024838,0.9112408395650806,0.9149403176477959,9.0,14.0,107.39444444444445,164.09404761904761,80.94222222222223,62.05142857142857,44.973333333333336,40.251249999999985,35.96888888888889,27.523750000000003,13.130434782608695,0.0,15.217391304347826,12331.347826086956,8514.434782608696,54.8917391304348,123.31347826086959,69.44347826086957,30.828369565217397,17.36086956521739,86.80434782608695,42.09902173913043,0.0,1.0,1.0,1.0,0.12293704710144925,1.608695652173913,3.8260869565217392,5.826086956521739,3.4839130434782595,0.0,0.0,2272.913043478261,97.08695652173913,0.0,262.2173913043478,0.0,5489.173913043478,0.0,393.9130434782609,6842.173913043478,0.0,0.0,0.0,0.0,6241.521739130435
175,0.010731443991908727,0.010430177261971494,0.01004593223937523,0.010035831972479127,0.9118952068841889,0.9157417329350213,9.0,6.0,116.87407407407407,112.55555555555556,77.31644444444446,81.04933333333334,44.217222222222226,45.984333333333346,34.56388888888889,35.065000000000005,15.0,0.0,13.866666666666667,13905.733333333334,6908.8,61.54533333333333,139.05733333333333,78.80959999999999,34.76433333333333,19.702399999999997,98.51199999999999,44.92406666666667,0.0,1.0,1.0,1.0,0.06408194444444439,1.4,5.066666666666666,2.533333333333333,0.8788000000000001,0.0,0.0,424.73333333333335,35.0,0.0,299.46666666666664,0.0,6154.533333333334,0.0,450.0,7751.2,0.0,0.0,0.0,0.0,6484.066666666667
176,0.010768459051105012,0.010441555166634786,0.010046016711973738,0.010036405058472149,0.9125834891882907,0.9165737324570096,9.0,6.0,110.76666666666667,110.45555555555555,83.14133333333334,82.29200000000002,47.81938888888889,46.943250000000006,35.32194444444444,35.34875,15.866666666666667,0.0,14.466666666666667,14133.066666666668,6638.533333333334,60.04200000000001,141.3306666666667,82.80160000000001,35.332666666666675,20.70039999999999,103.502,47.46893333333333,0.0,1.0,1.0,1.0,0.011063888888888773,1.4,4.066666666666666,1.4,0.0,0.0,0.0,394.8666666666667,35.266666666666666,0.0,316.1333333333333,0.0,6004.2,0.0,476.0,8128.866666666667,0.0,0.0,0.0,0.0,6243.666666666667
177,0.010892325807377392,0.010386048905815752,0.010046754545151082,0.010037337122761916,0.9132761365008066,0.9171543028689932,7.0,13.0,108.79523809523809,144.83205128205128,89.17485714285715,67.91569230769231,53.67557142857142,40.28042307692307,35.49928571428572,30.455,14.25,0.0,14.65,12888.2,7933.15,54.6365,128.882,75.35640000000002,32.2205,18.839100000000002,94.19550000000001,44.968725,0.0,1.0,1.0,1.0,0.06315156249999992,1.65,0.65,5.35,1.8328249999999966,0.0,0.0,1303.6,66.05,0.0,284.1,0.0,5463.65,0.0,427.5,7424.55,0.0,0.0,0.0,0.0,6629.55
178,0.010905901260935037,0.010390534088413741,0.010048333303346361,0.01003869928383225,0.9138666941650352,0.917883960556242,12.0,8.0,123.02916666666667,109.55208333333333,76.56600000000002,81.26800000000001,43.41320833333334,45.600500000000004,33.666666666666664,35.667500000000004,14.1,0.0,15.0,13786.8,7058.3,59.5495,137.86800000000002,78.4468,34.467000000000006,19.611699999999992,98.05849999999998,44.288125,0.0,1.0,1.0,1.0,0.07733072916666657,1.4,5.45,3.95,0.3083249999999989,0.0,0.0,684.7,49.4,0.0,281.5,0.0,5954.95,0.0,423.0,7831.85,0.0,0.0,0.0,0.0,6373.6
