,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,P1_hate,P2_hate,MIN_WAGE_SUB,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
250,0.040375322173140625,0.05645967906735433,0.011883208552660032,0.012896575555415329,0.9470262799709779,0.9475657679412623,15.0,11.0,120.20666666666666,116.67424242424242,80.80000000000001,90.71636363636365,49.81366666666667,56.53281818181819,33.89483333333333,34.23272727272728,16.5,0.0,29.26923076923077,13615.115384615385,7122.7307692307695,53.006923076923094,136.15115384615385,84.99538461538462,34.03778846153846,21.248846153846145,106.24423076923077,52.65638461538462,0.0,1.0,1.0,1.0,-0.09700801282051294,1.4230769230769231,0.0,0.0,1.6987884615384572,0.0,0.0,528.6153846153846,36.61538461538461,0.0,329.53846153846155,0.0,5300.692307692308,0.0,495.0,8314.423076923076,0.0,0.0,0.0,0.0,6594.115384615385
251,0.040788756360896204,0.05732041258726823,0.011923296239231575,0.012988877556695881,0.9472734618438855,0.9477986711293427,13.0,17.0,115.25641025641025,121.10098039215686,85.66584615384616,80.62447058823531,52.342423076923076,50.25088235294118,34.620384615384616,33.78220588235294,15.766666666666667,0.0,31.5,13658.166666666666,7114.1,55.14366666666667,136.58166666666662,82.80906666666668,34.145416666666655,20.702266666666663,103.51133333333331,51.15721666666668,0.0,1.0,1.0,1.0,-0.06577534722222232,1.5666666666666667,0.0,0.0,2.493566666666663,0.0,0.0,450.46666666666664,39.6,0.0,314.1333333333333,0.0,5514.366666666667,0.0,473.0,8143.8,0.0,0.0,0.0,0.0,6663.633333333333
252,0.041635376681399244,0.057392147997708864,0.011960503104312386,0.013058341305478956,0.9475441283958799,0.9480575264871243,8.0,18.0,113.16458333333334,120.18703703703704,93.282,80.93733333333334,58.53606250000001,48.53297222222223,34.745937500000004,33.89333333333333,16.192307692307693,0.0,30.653846153846153,13662.26923076923,7081.576923076923,53.3723076923077,136.62269230769232,84.73569230769232,34.15567307692308,21.183923076923065,105.91961538461535,51.610846153846154,0.0,1.0,1.0,1.0,-0.0752259615384616,1.6923076923076923,0.0,0.0,1.0308269230769211,0.0,0.0,491.65384615384613,48.57692307692308,0.0,320.8076923076923,0.0,5337.2307692307695,0.0,485.7692307692308,8325.038461538461,0.0,0.0,0.0,0.0,6589.923076923077
253,0.04173144836484709,0.05817078670098988,0.012023906045848031,0.01310776080215484,0.9477899103870914,0.9483166142363948,19.0,16.0,129.32456140350877,116.24166666666666,76.1061052631579,82.35600000000001,48.483421052631584,50.967000000000006,32.57644736842104,34.48640625,14.857142857142858,0.0,31.257142857142856,13379.828571428572,7400.628571428571,55.8942857142857,133.79828571428573,78.9632,33.44957142857143,19.74079999999999,98.70400000000001,49.618771428571435,0.0,1.0,1.0,1.0,-0.033724404761904796,1.457142857142857,0.0,0.0,4.105142857142854,0.0,0.0,944.9142857142857,75.97142857142858,0.0,296.85714285714283,0.0,5589.428571428572,0.0,445.7142857142857,7790.4,0.0,0.0,0.0,0.0,6455.714285714285
254,0.04190594846736715,0.059528198303839035,0.012081029217830035,0.0132126672001434,0.948068707672525,0.9486057306650832,18.0,13.0,125.90925925925926,115.93461538461538,75.59644444444446,87.05907692307693,48.595444444444446,52.90611538461538,33.148055555555565,34.503076923076925,15.161290322580646,0.0,31.903225806451612,13486.516129032258,7303.580645161291,55.586774193548386,134.8651612903226,80.40335483870967,33.71629032258065,20.10083870967742,100.50419354838708,50.40314516129032,0.0,1.0,1.0,1.0,-0.05006552419354845,1.4193548387096775,0.0,0.0,3.7160806451612873,0.0,0.0,695.5483870967741,52.064516129032256,0.0,302.0,0.0,5558.677419354839,0.0,454.83870967741933,7927.8387096774195,0.0,0.0,0.0,0.0,6608.032258064516
255,0.042583732866379995,0.06101949169031918,0.012138173462935711,0.013367521697691469,0.9483198618769992,0.9488364956635871,10.0,9.0,112.65,114.32592592592593,89.3328,91.06222222222225,55.23350000000001,57.28027777777778,34.953500000000005,34.56916666666667,17.263157894736842,0.0,33.10526315789474,13908.578947368422,6806.631578947368,50.56421052631579,139.08578947368423,90.15199999999999,34.77144736842106,22.537999999999997,112.69000000000001,56.20302631578948,0.0,1.0,1.0,1.0,-0.17089638157894746,1.4736842105263157,0.0,0.0,0.8224736842105249,0.0,0.0,330.05263157894734,20.789473684210527,0.0,345.10526315789474,0.0,5056.421052631579,0.0,517.8947368421053,8852.157894736842,0.0,0.0,0.0,0.0,6476.578947368421
256,0.04353741183606206,0.06239981357375854,0.012211722104083224,0.0134436686080451,0.9485350975609967,0.9491036130201735,10.0,12.0,108.30833333333334,115.85833333333333,96.77120000000001,88.88133333333333,61.339700000000015,54.845583333333344,35.4315,34.43625,17.545454545454547,0.0,29.772727272727273,13955.454545454546,6745.590909090909,48.533636363636376,139.55454545454546,92.46763636363637,34.888636363636365,23.116909090909083,115.58454545454546,57.79745454545455,0.0,1.0,1.0,1.0,-0.20411363636363647,1.5454545454545454,0.0,0.0,0.21845454545454565,0.0,0.0,358.90909090909093,22.181818181818183,0.0,349.40909090909093,0.0,4853.363636363636,0.0,526.3636363636364,9102.09090909091,0.0,0.0,0.0,0.0,6386.681818181818
