,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],2,2.9318,9.091579545454545,[[11  1]],11,1,1.2,0.05,0.0,True
2,[[11  1]],0,37.88244,39.55241136363636,[[48  4]],48,4,1.2,0.1,0.0,True
3,[[48  4]],2,53.30748,45.103834090909096,[[69  3]],69,3,1.2,0.1,0.0,True
4,[[69  3]],0,77.56139999999999,74.10689772727272,[[64 10]],64,10,1.2,0.15,0.0,True
5,[[64 10]],2,85.51038,71.15854431818181,[[76  8]],76,8,1.2,0.15,0.0,True
6,[[76  8]],0,137.0636,83.86270454545455,[[89  9]],89,9,1.2,0.2,0.0,True
7,[[89  9]],2,174.87640000000002,115.33615909090909,[[118  13]],118,13,1.2,0.2,0.0,True
8,[[118  13]],1,136.30788,99.54476590909091,[[126   9]],126,9,1.2,0.15,0.0,True
9,[[126   9]],2,170.04827999999998,132.06183409090912,[[148  14]],148,14,1.2,0.15,0.0,True
10,[[148  14]],1,100.91596000000001,114.95886136363637,[[137  12]],137,12,1.2,0.1,0.0,True
11,[[137  12]],2,105.40432,123.28888181818184,[[146  13]],146,13,1.2,0.1,0.0,True
12,[[146  13]],0,167.07204,119.99272954545455,[[150  11]],150,11,1.2,0.15,0.0,True
13,[[150  11]],0,231.98648000000003,122.40605000000001,[[167   9]],167,9,1.2,0.2,0.0,True
14,[[167   9]],0,263.3904,135.66536363636365,[[144  14]],144,14,1.2,0.25,0.0,True
15,[[144  14]],2,292.0531,174.26892613636363,[[161  21]],161,21,1.2,0.25,0.0,True
16,[[161  21]],2,285.20629999999994,143.70490340909092,[[160  14]],160,14,1.2,0.25,0.0,True
17,[[160  14]],1,214.7928,185.60413636363637,[[138  27]],138,27,1.2,0.2,0.0,True
18,[[138  27]],0,302.5072,148.93790909090913,[[170  14]],170,14,1.2,0.25,0.0,True
19,[[170  14]],1,228.83232,138.80183636363637,[[156  14]],156,14,1.2,0.2,0.0,True
20,[[156  14]],0,270.6328,149.67686363636363,[[146  17]],146,17,1.2,0.25,0.0,True
21,[[146  17]],1,248.73232,145.4575181818182,[[169  14]],169,14,1.2,0.2,0.0,True
22,[[169  14]],0,234.7138,121.71101136363636,[[125  13]],125,13,1.2,0.25,0.0,True
23,[[125  13]],1,300.4572,159.8714318181818,[[186  15]],186,15,1.2,0.2,0.0,True
24,[[186  15]],2,238.56640000000004,155.50490909090908,[[154  18]],154,18,1.2,0.2,0.0,True
25,[[154  18]],2,244.03176000000002,171.96544090909092,[[162  21]],162,21,1.2,0.2,0.0,True
26,[[162  21]],1,193.46555999999998,146.56736136363634,[[169  15]],169,15,1.2,0.15,0.0,True
27,[[169  15]],2,184.93896,174.55789545454547,[[166  22]],166,22,1.2,0.15,0.0,True
28,[[166  22]],1,118.76795999999999,153.37317954545455,[[165  18]],165,18,1.2,0.1,0.0,True
29,[[165  18]],2,105.00196,114.76602045454545,[[146  11]],146,11,1.2,0.1,0.0,True
30,[[146  11]],2,117.64648,161.38445909090908,[[164  20]],164,20,1.2,0.1,0.0,True
31,[[164  20]],1,57.74736,122.28110000000001,[[150  13]],150,13,1.2,0.05,0.0,True
32,[[150  13]],2,57.603120000000004,141.82290454545455,[[156  17]],156,17,1.2,0.05,0.0,True
33,[[156  17]],1,0.0,159.8,[[196  18]],196,18,1.2,0.0,0.0,True
34,[[196  18]],2,0.0,126.64999999999999,[[178  12]],178,12,1.2,0.0,0.0,True
35,[[178  12]],2,0.0,158.1,[[172  20]],172,20,1.2,0.0,0.0,True
36,[[172  20]],0,58.98766,146.57657159090908,[[157  18]],157,18,1.2,0.05,0.0,True
37,[[157  18]],0,123.04079999999999,149.36595454545454,[[165  17]],165,17,1.2,0.1,0.0,True
38,[[165  17]],0,183.95327999999998,153.6768909090909,[[157  18]],157,18,1.2,0.15,0.0,True
39,[[157  18]],2,173.89385999999996,135.68033295454546,[[156  14]],156,14,1.2,0.15,0.0,True
40,[[156  14]],1,114.91388,158.25419772727273,[[157  20]],157,20,1.2,0.1,0.0,True
41,[[157  20]],0,160.69824,142.5805818181818,[[144  17]],144,17,1.2,0.15,0.0,True
42,[[144  17]],0,233.76608,156.50716363636366,[[167  17]],167,17,1.2,0.2,0.0,True
43,[[167  17]],2,224.49568000000002,173.40543636363637,[[148  23]],148,23,1.2,0.2,0.0,True
44,[[148  23]],0,265.7305,128.14832386363636,[[146  12]],146,12,1.2,0.25,0.0,True
45,[[146  12]],1,253.85888,171.2488,[[179  19]],179,19,1.2,0.2,0.0,True
46,[[179  19]],1,199.3659,148.17760795454544,[[182  14]],182,14,1.2,0.15,0.0,True
47,[[182  14]],0,225.92664000000002,153.9367409090909,[[162  17]],162,17,1.2,0.2,0.0,True
48,[[162  17]],2,212.66720000000004,125.13336363636365,[[146  12]],146,12,1.2,0.2,0.0,True
49,[[146  12]],0,351.3963,179.76569886363637,[[186  19]],186,19,1.2,0.25,0.0,True
50,[[186  19]],0,419.49864,198.93515000000002,[[192  22]],192,22,1.2,0.3,0.0,True
51,[[192  22]],0,456.52768000000003,158.53907272727272,[[172  14]],172,14,1.2,0.35,0.0,True
52,[[172  14]],1,366.74472,141.5377681818182,[[164  12]],164,12,1.2,0.3,0.0,True
53,[[164  12]],1,276.7028,147.89675,[[151  16]],151,16,1.2,0.25,0.0,True
54,[[151  16]],1,268.63896,162.73857727272727,[[177  17]],177,17,1.2,0.2,0.0,True
55,[[177  17]],0,297.2509,143.1142556818182,[[167  13]],167,13,1.2,0.25,0.0,True
56,[[167  13]],0,319.13736,143.50780454545455,[[145  15]],145,15,1.2,0.3,0.0,True
57,[[145  15]],0,435.50303999999994,176.4694909090909,[[177  18]],177,18,1.2,0.35,0.0,True
58,[[177  18]],2,499.90079999999995,185.22845454545453,[[189  18]],189,18,1.2,0.35,0.0,True
59,[[189  18]],0,502.1328,160.28027272727272,[[180  13]],180,13,1.2,0.4,0.0,True
60,[[180  13]],1,381.332,140.24159090909092,[[149  13]],149,13,1.2,0.35,0.0,True
61,[[149  13]],1,345.79812000000004,144.59762045454548,[[164  13]],164,13,1.2,0.3,0.0,True
62,[[164  13]],2,402.51635999999996,180.12024772727273,[[180  19]],180,19,1.2,0.3,0.0,True
63,[[180  19]],0,468.46394,171.96726931818182,[[182  16]],182,16,1.2,0.35,0.0,True
64,[[182  16]],2,396.74879999999996,157.69254545454547,[[168  15]],168,15,1.2,0.35,0.0,True
65,[[168  15]],1,325.76184,155.35919545454544,[[162  16]],162,16,1.2,0.3,0.0,True
66,[[162  16]],1,346.8627,166.75810795454544,[[186  16]],186,16,1.2,0.25,0.0,True
67,[[186  16]],0,371.00784,143.05499090909092,[[167  12]],167,12,1.2,0.3,0.0,True
68,[[167  12]],2,421.67819999999995,167.60898863636362,[[188  15]],188,15,1.2,0.3,0.0,True
69,[[188  15]],1,357.44599999999997,182.65943181818182,[[202  18]],202,18,1.2,0.25,0.0,True
70,[[202  18]],0,355.83755999999994,199.56804318181818,[[172  25]],172,25,1.2,0.3,0.0,True
71,[[172  25]],0,558.7346799999999,197.49628863636363,[[220  17]],220,17,1.2,0.35,0.0,True
