,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],2,0.0,0.0,[[0 0]],0,0,1.2,0.1,0.0,True
1,[[0 0]],1,11.72644,14.995805,[[31  1]],31,1,1.2,0.05,0.0,True
2,[[31  1]],0,33.89808,25.687260000000002,[[45  2]],45,2,1.2,0.1,0.0,True
3,[[45  2]],2,39.710080000000005,44.56376,[[50  7]],50,7,1.2,0.1,0.0,True
4,[[50  7]],2,63.17912,47.16739,[[79  4]],79,4,1.2,0.1,0.0,True
5,[[79  4]],0,99.89508,60.996885000000006,[[97  5]],97,5,1.2,0.15,0.0,True
6,[[97  5]],0,130.89032,86.32128999999999,[[92 12]],92,12,1.2,0.2,0.0,True
7,[[92 12]],1,125.75099999999999,88.978875,[[112  11]],112,11,1.2,0.15,0.0,True
8,[[112  11]],0,208.0088,97.61110000000002,[[137   8]],137,8,1.2,0.2,0.0,True
9,[[137   8]],2,201.176,123.48700000000002,[[128  17]],128,17,1.2,0.2,0.0,True
10,[[128  17]],1,161.78106,117.5726325,[[145  15]],145,15,1.2,0.15,0.0,True
11,[[145  15]],2,146.55707999999998,117.64963499999999,[[141  16]],141,16,1.2,0.15,0.0,True
12,[[141  16]],0,235.02984,142.56873,[[153  19]],153,19,1.2,0.2,0.0,True
13,[[153  19]],1,184.83875999999998,112.864845,[[162  11]],162,11,1.2,0.15,0.0,True
14,[[162  11]],1,108.76616000000001,120.84576999999999,[[145  18]],145,18,1.2,0.1,0.0,True
15,[[145  18]],1,60.18846,126.98355749999999,[[162  20]],162,20,1.2,0.05,0.0,True
16,[[162  20]],2,56.5448,97.81810000000002,[[155  12]],155,12,1.2,0.05,0.0,True
17,[[155  12]],2,66.97592,108.36198999999999,[[173  13]],173,13,1.2,0.05,0.0,True
18,[[173  13]],2,53.224940000000004,116.5431175,[[143  19]],143,19,1.2,0.05,0.0,True
19,[[143  19]],0,122.75404,144.374255,[[161  23]],161,23,1.2,0.1,0.0,True
20,[[161  23]],2,125.15428,122.23428499999999,[[173  15]],173,15,1.2,0.1,0.0,True
21,[[173  15]],1,61.613299999999995,115.61166250000001,[[167  16]],167,16,1.2,0.05,0.0,True
22,[[167  16]],2,56.82364,108.742955,[[148  16]],148,16,1.2,0.05,0.0,True
23,[[148  16]],2,54.019819999999996,107.7324775,[[146  16]],146,16,1.2,0.05,0.0,True
24,[[146  16]],2,58.15666,132.3395825,[[169  21]],169,21,1.2,0.05,0.0,True
25,[[169  21]],1,0.0,101.64,[[158  15]],158,15,1.2,0.0,0.0,True
26,[[158  15]],0,63.86872,103.35359000000001,[[169  12]],169,12,1.2,0.05,0.0,True
27,[[169  12]],2,62.0373,131.5046625,[[165  21]],165,21,1.2,0.05,0.0,True
28,[[165  21]],2,55.58872,99.67859,[[151  13]],151,13,1.2,0.05,0.0,True
29,[[151  13]],0,108.48616000000001,113.22077,[[152  15]],152,15,1.2,0.1,0.0,True
30,[[152  15]],2,130.63344,118.62917999999999,[[180  13]],180,13,1.2,0.1,0.0,True
31,[[180  13]],2,107.32032000000001,88.32504,[[147   8]],147,8,1.2,0.1,0.0,True
32,[[147   8]],1,55.04678,120.0708475,[[143  20]],143,20,1.2,0.05,0.0,True
33,[[143  20]],2,59.50668,116.998335,[[162  17]],162,17,1.2,0.05,0.0,True
34,[[162  17]],1,0.0,117.80999999999999,[[147  21]],147,21,1.2,0.0,0.0,True
35,[[147  21]],0,52.83816,116.82476999999999,[[144  19]],144,19,1.2,0.05,0.0,True
36,[[144  19]],2,60.819500000000005,116.83243750000001,[[161  17]],161,17,1.2,0.05,0.0,True
37,[[161  17]],1,0.0,117.47999999999999,[[156  20]],156,20,1.2,0.0,0.0,True
38,[[156  20]],1,0.0,129.36,[[182  21]],182,21,1.2,0.0,0.0,True
39,[[182  21]],1,0.0,115.16999999999999,[[169  18]],169,18,1.2,0.0,0.0,True
40,[[169  18]],1,0.0,116.49,[[173  18]],173,18,1.2,0.0,0.0,True
41,[[173  18]],1,0.0,101.31,[[177  13]],177,13,1.2,0.0,0.0,True
42,[[177  13]],0,62.72934,117.0711675,[[171  16]],171,16,1.2,0.05,0.0,True
43,[[171  16]],2,55.96898,142.95612250000002,[[152  26]],152,26,1.2,0.05,0.0,True
44,[[152  26]],0,129.3468,128.69835,[[171  17]],171,17,1.2,0.1,0.0,True
45,[[171  17]],2,115.72608,140.52576,[[162  22]],162,22,1.2,0.1,0.0,True
46,[[162  22]],1,61.24176,124.80521999999999,[[165  19]],165,19,1.2,0.05,0.0,True
47,[[165  19]],1,0.0,111.87,[[169  17]],169,17,1.2,0.0,0.0,True
48,[[169  17]],1,0.0,139.59,[[183  24]],183,24,1.2,0.0,0.0,True
49,[[183  24]],0,60.74271999999999,134.64284,[[175  21]],175,21,1.2,0.05,0.0,True
50,[[175  21]],0,122.19392,146.94424,[[169  23]],169,23,1.2,0.1,0.0,True
51,[[169  23]],1,57.870560000000005,108.87382,[[158  15]],158,15,1.2,0.05,0.0,True
52,[[158  15]],0,117.28128000000001,113.00016000000002,[[168  13]],168,13,1.2,0.1,0.0,True
53,[[168  13]],0,184.57925999999998,118.77240750000001,[[170  12]],170,12,1.2,0.15,0.0,True
54,[[170  12]],2,228.68177999999997,141.7752225,[[203  14]],203,14,1.2,0.15,0.0,True
