,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],1,0.0,0.0,[[0 0]],0,0,1.2,0.05,0.0,True
1,[[0 0]],2,10.71072,29.08356363636364,[[27  4]],27,4,1.2,0.05,0.0,True
2,[[27  4]],0,24.173560000000002,33.24849772727273,[[35  4]],35,4,1.2,0.1,0.0,True
3,[[35  4]],1,21.651539999999997,50.95520113636363,[[57  6]],57,6,1.2,0.05,0.0,True
4,[[57  6]],2,24.3976,52.38622727272728,[[70  5]],70,5,1.2,0.05,0.0,True
5,[[70  5]],0,69.09200000000001,62.15068181818182,[[97  4]],97,4,1.2,0.1,0.0,True
6,[[97  4]],2,76.62752,82.12883636363635,[[103   8]],103,8,1.2,0.1,0.0,True
7,[[103   8]],0,155.98721999999998,116.38791022727273,[[133  12]],133,12,1.2,0.15,0.0,True
8,[[133  12]],1,86.59356,129.87008863636362,[[114  18]],114,18,1.2,0.1,0.0,True
9,[[114  18]],0,131.90957999999998,100.9948625,[[120  10]],120,10,1.2,0.15,0.0,True
10,[[120  10]],0,185.60176,133.79555454545456,[[130  16]],130,16,1.2,0.2,0.0,True
11,[[130  16]],1,151.30428,147.57183409090908,[[137  19]],137,19,1.2,0.15,0.0,True
12,[[137  19]],2,192.08105999999998,149.8886965909091,[[177  15]],177,15,1.2,0.15,0.0,True
13,[[177  15]],1,111.29452,112.57355227272727,[[140  11]],140,11,1.2,0.1,0.0,True
14,[[140  11]],2,114.86972,167.17668863636365,[[148  23]],148,23,1.2,0.1,0.0,True
15,[[148  23]],0,186.07847999999998,156.3476409090909,[[173  17]],173,17,1.2,0.15,0.0,True
16,[[173  17]],2,214.65443999999997,165.19627499999999,[[190  17]],190,17,1.2,0.15,0.0,True
17,[[190  17]],1,112.61072,134.32333636363637,[[151  15]],151,15,1.2,0.1,0.0,True
18,[[151  15]],2,119.39848,121.95900454545456,[[161  11]],161,11,1.2,0.1,0.0,True
19,[[161  11]],1,60.93736,166.23735,[[163  22]],163,22,1.2,0.05,0.0,True
20,[[163  22]],0,125.57576,143.13498636363636,[[160  16]],160,16,1.2,0.1,0.0,True
21,[[160  16]],2,110.25464000000001,115.9144681818182,[[148  11]],148,11,1.2,0.1,0.0,True
22,[[148  11]],2,102.07208,172.39955,[[142  25]],142,25,1.2,0.1,0.0,True
23,[[142  25]],2,131.64136000000002,140.07962272727272,[[182  13]],182,13,1.2,0.1,0.0,True
24,[[182  13]],2,123.25232,155.3279727272727,[[169  18]],169,18,1.2,0.1,0.0,True
25,[[169  18]],0,191.02571999999998,130.2787340909091,[[171  11]],171,11,1.2,0.15,0.0,True
26,[[171  11]],2,151.69158,128.0438397727273,[[141  14]],141,14,1.2,0.15,0.0,True
27,[[141  14]],1,133.3426,151.6512840909091,[[179  16]],179,16,1.2,0.1,0.0,True
28,[[179  16]],2,129.91776000000002,148.90669090909088,[[183  15]],183,15,1.2,0.1,0.0,True
29,[[183  15]],0,173.03753999999998,144.5566784090909,[[157  16]],157,16,1.2,0.15,0.0,True
30,[[157  16]],2,190.13298,152.3280102272727,[[173  16]],173,16,1.2,0.15,0.0,True
31,[[173  16]],1,115.97916000000001,133.664725,[[159  14]],159,14,1.2,0.1,0.0,True
32,[[159  14]],2,123.65876,149.82606590909091,[[166  17]],166,17,1.2,0.1,0.0,True
33,[[166  17]],0,177.79211999999998,132.926825,[[159  13]],159,13,1.2,0.15,0.0,True
34,[[159  13]],1,111.84896,137.25505454545456,[[148  16]],148,16,1.2,0.1,0.0,True
35,[[148  16]],1,54.40712,153.96631363636362,[[155  20]],155,20,1.2,0.05,0.0,True
36,[[155  20]],0,115.96368,116.66384545454545,[[159  10]],159,10,1.2,0.1,0.0,True
37,[[159  10]],0,167.64749999999998,157.85042613636364,[[159  19]],159,19,1.2,0.15,0.0,True
38,[[159  19]],0,218.57944,119.51928636363635,[[142  11]],142,11,1.2,0.2,0.0,True
39,[[142  11]],1,158.89968,145.02839090909092,[[150  17]],150,17,1.2,0.15,0.0,True
40,[[150  17]],1,128.3946,146.27014772727273,[[177  15]],177,15,1.2,0.1,0.0,True
41,[[177  15]],2,138.18448,154.47639090909092,[[185  16]],185,16,1.2,0.1,0.0,True
42,[[185  16]],2,128.0958,167.92817045454547,[[168  21]],168,21,1.2,0.1,0.0,True
43,[[168  21]],2,121.36168,147.14555000000001,[[170  16]],170,16,1.2,0.1,0.0,True
44,[[170  16]],2,142.27668,135.58390227272727,[[180  12]],180,12,1.2,0.1,0.0,True
45,[[180  12]],1,60.177400000000006,136.86917045454544,[[154  16]],154,16,1.2,0.05,0.0,True
46,[[154  16]],2,63.051260000000006,156.58245795454545,[[170  19]],170,19,1.2,0.05,0.0,True
47,[[170  19]],1,0.0,162.35,[[172  21]],172,21,1.2,0.0,0.0,True
48,[[172  21]],0,62.69372,140.83714318181816,[[173  15]],173,15,1.2,0.05,0.0,True
49,[[173  15]],1,0.0,136.0,[[170  15]],170,15,1.2,0.0,0.0,True
