,state,action,revenue,reward,next_state,nP,nV,fare,comm_rate,discount,Marketing
0,[[0 0]],0,0.0,0.0,[[0 0]],0,0,1.2,0.15,0.0,True
1,[[0 0]],1,8.59544,8.66443,[[13  1]],13,1,1.2,0.1,0.0,True
2,[[13  1]],2,26.49868,35.652335,[[38  6]],38,6,1.2,0.1,0.0,True
3,[[38  6]],0,74.90064,55.89258,[[61  8]],61,8,1.2,0.15,0.0,True
4,[[61  8]],0,131.57744000000002,86.40718,[[92 12]],92,12,1.2,0.2,0.0,True
5,[[92 12]],0,169.45010000000002,88.50126250000001,[[94 11]],94,11,1.2,0.25,0.0,True
6,[[94 11]],2,206.5066,93.13332500000001,[[104  10]],104,10,1.2,0.25,0.0,True
7,[[104  10]],1,186.58096,93.94262,[[124   9]],124,9,1.2,0.2,0.0,True
8,[[124   9]],1,136.66152,91.99269,[[127  10]],127,10,1.2,0.15,0.0,True
9,[[127  10]],2,130.74114,115.6726425,[[121  18]],121,18,1.2,0.15,0.0,True
10,[[121  18]],0,167.01896,120.86737,[[113  19]],113,19,1.2,0.2,0.0,True
11,[[113  19]],0,229.2858,121.060725,[[120  16]],120,16,1.2,0.25,0.0,True
12,[[120  16]],1,206.77751999999998,118.57719,[[141  14]],141,14,1.2,0.2,0.0,True
13,[[141  14]],1,194.60693999999998,148.4058675,[[166  21]],166,21,1.2,0.15,0.0,True
14,[[166  21]],1,123.36572000000001,100.890715,[[169   9]],169,9,1.2,0.1,0.0,True
15,[[169   9]],0,184.56449999999998,147.1505625,[[176  20]],176,20,1.2,0.15,0.0,True
16,[[176  20]],1,107.23455999999999,122.96431999999999,[[152  18]],152,18,1.2,0.1,0.0,True
17,[[152  18]],0,188.04318,111.6153975,[[167  10]],167,10,1.2,0.15,0.0,True
18,[[167  10]],2,167.88948,129.556185,[[149  18]],149,18,1.2,0.15,0.0,True
19,[[149  18]],0,256.56968,136.35121,[[176  14]],176,14,1.2,0.2,0.0,True
20,[[176  14]],0,338.3383,149.54228750000001,[[185  14]],185,14,1.2,0.25,0.0,True
21,[[185  14]],1,230.31632000000002,146.92954,[[158  20]],158,20,1.2,0.2,0.0,True
22,[[158  20]],1,184.12524,130.595655,[[156  17]],156,17,1.2,0.15,0.0,True
23,[[156  17]],1,109.5046,107.07807500000001,[[143  14]],143,14,1.2,0.1,0.0,True
24,[[143  14]],1,57.500440000000005,102.88755500000002,[[160  13]],160,13,1.2,0.05,0.0,True
25,[[160  13]],0,125.39952000000001,131.83494,[[162  19]],162,19,1.2,0.1,0.0,True
26,[[162  19]],0,173.38464,118.36308000000001,[[153  14]],153,14,1.2,0.15,0.0,True
27,[[153  14]],0,235.25439999999998,148.2068,[[160  20]],160,20,1.2,0.2,0.0,True
28,[[160  20]],0,308.9579,149.4997375,[[166  17]],166,17,1.2,0.25,0.0,True
29,[[166  17]],0,368.83151999999995,144.77394,[[159  14]],159,14,1.2,0.3,0.0,True
30,[[159  14]],0,418.07093999999995,172.7088675,[[165  20]],165,20,1.2,0.35,0.0,True
31,[[165  20]],2,380.07381999999996,177.5292275,[[154  24]],154,24,1.2,0.35,0.0,True
32,[[154  24]],0,501.20336000000003,191.02042,[[169  22]],169,22,1.2,0.4,0.0,True
33,[[169  22]],0,482.12136,175.43516999999997,[[149  20]],149,20,1.2,0.45,0.0,True
34,[[149  20]],2,490.77,156.71625,[[149  14]],149,14,1.2,0.45,0.0,True
35,[[149  14]],1,421.24944000000005,152.64618000000002,[[153  15]],153,15,1.2,0.4,0.0,True
36,[[153  15]],1,423.01868,166.397335,[[164  18]],164,18,1.2,0.35,0.0,True
37,[[164  18]],1,378.65279999999996,154.91159999999996,[[176  15]],176,15,1.2,0.3,0.0,True
38,[[176  15]],0,434.90216,152.37277,[[167  13]],167,13,1.2,0.35,0.0,True
39,[[167  13]],0,452.90464,153.96308000000002,[[155  14]],155,14,1.2,0.4,0.0,True
40,[[155  14]],1,398.58294,168.2928675,[[159  20]],159,20,1.2,0.35,0.0,True
41,[[159  20]],1,338.69183999999996,161.13648,[[160  20]],160,20,1.2,0.3,0.0,True
42,[[160  20]],0,440.72741999999994,143.53092750000002,[[168  10]],168,10,1.2,0.35,0.0,True
43,[[168  10]],2,393.56897999999995,161.3961225,[[150  19]],150,19,1.2,0.35,0.0,True
44,[[150  19]],0,471.45632,142.75204000000002,[[154  10]],154,10,1.2,0.4,0.0,True
45,[[154  10]],1,499.46988,164.073735,[[198  11]],198,11,1.2,0.35,0.0,True
46,[[198  11]],0,451.48464,164.01558,[[156  17]],156,17,1.2,0.4,0.0,True
47,[[156  17]],2,464.08768,137.54095999999998,[[161   8]],161,8,1.2,0.4,0.0,True
48,[[161   8]],1,403.65878,151.1073475,[[155  15]],155,15,1.2,0.35,0.0,True
49,[[155  15]],2,447.94427999999994,172.483035,[[183  17]],183,17,1.2,0.35,0.0,True
50,[[183  17]],1,386.63532,137.759415,[[171  10]],171,10,1.2,0.3,0.0,True
51,[[171  10]],0,471.10573999999997,169.43821749999998,[[185  15]],185,15,1.2,0.35,0.0,True
52,[[185  15]],0,502.18336000000005,167.05292000000003,[[176  14]],176,14,1.2,0.4,0.0,True
53,[[176  14]],1,421.5946,152.689325,[[163  14]],163,14,1.2,0.35,0.0,True
54,[[163  14]],0,406.55072,160.04883999999998,[[151  18]],151,18,1.2,0.4,0.0,True
55,[[151  18]],0,580.34394,188.04299249999997,[[180  17]],180,17,1.2,0.45,0.0,True
56,[[180  17]],1,446.14848,149.15856000000002,[[153  13]],153,13,1.2,0.4,0.0,True
57,[[153  13]],1,405.6879399999999,153.0109925,[[160  15]],160,15,1.2,0.35,0.0,True
58,[[160  15]],1,389.66616,151.33827000000002,[[171  14]],171,14,1.2,0.3,0.0,True
59,[[171  14]],0,424.89131999999995,167.951415,[[168  18]],168,18,1.2,0.35,0.0,True
60,[[168  18]],2,421.01009999999997,165.15626250000003,[[171  17]],171,17,1.2,0.35,0.0,True
61,[[171  17]],0,511.1128,177.0791,[[173  17]],173,17,1.2,0.4,0.0,True
62,[[173  17]],1,388.2445,142.25056250000003,[[154  13]],154,13,1.2,0.35,0.0,True
63,[[154  13]],0,505.49472000000003,182.31684,[[171  19]],171,19,1.2,0.4,0.0,True
64,[[171  19]],1,353.12395999999995,140.83049499999998,[[143  15]],143,15,1.2,0.35,0.0,True
65,[[143  15]],1,382.55328,166.61916,[[180  18]],180,18,1.2,0.3,0.0,True
66,[[180  18]],1,351.23720000000003,180.19465000000002,[[193  22]],193,22,1.2,0.25,0.0,True
67,[[193  22]],2,338.01279999999997,172.2716,[[194  20]],194,20,1.2,0.25,0.0,True
68,[[194  20]],2,315.1832,150.93789999999998,[[178  16]],178,16,1.2,0.25,0.0,True
69,[[178  16]],1,292.68000000000006,166.60500000000002,[[204  19]],204,19,1.2,0.2,0.0,True
70,[[204  19]],2,284.04408,126.25551000000002,[[195   8]],195,8,1.2,0.2,0.0,True
71,[[195   8]],2,290.74904000000004,168.34363000000002,[[200  20]],200,20,1.2,0.2,0.0,True
72,[[200  20]],1,211.41804,125.09725500000002,[[199  10]],199,10,1.2,0.15,0.0,True
73,[[199  10]],2,184.33014,141.5112675,[[179  18]],179,18,1.2,0.15,0.0,True
