,P_WOM_U,P_MARKETING_U,P_EXPERIENCE_U,P_SHARE,V_WOM_U,V_MARKETING_U,V_EXPERIENCE_U,V_SHARE,yw,ym,yp,yi,yr,yprof,yc
190,0.5703424665589106,0.7821852131817995,0.5705484179378735,0.5815,0.6433024351515693,0.7820178638769303,0.6525192926708661,0.685,2.0914792993817226,0.0,2.1009007633337546,257.1354032689218,59.613398315309006,45.60313581673007,14.001624233485325
191,0.5712554104269125,0.7821852131817995,0.5706526267348603,0.556,0.643149553605988,0.7820178638769303,0.6475762313913838,0.65,2.1036646713905918,0.0,2.1131454824249607,257.0035635017649,59.629001072661936,45.59851224136242,14.021850566205913
192,0.5718815186241248,0.7821852131817995,0.5708454390851099,0.5815,0.6443840810253352,0.7820178638769303,0.6486896912321211,0.66,2.0996032243511564,0.0,2.108941198059456,256.6442634944486,59.86011234625719,45.781429546838716,14.07004453432488
193,0.5720040597473992,0.7821852131817995,0.5708586981747726,0.583,0.6459410336918782,0.7820178638769303,0.6479938257745378,0.65,2.0921210066434646,0.0,2.1013745114808446,256.11995923097516,60.202008353127106,46.05679668478879,14.141083836907226
194,0.5724177211009095,0.7821852131817995,0.5709321847156292,0.5855,0.6457705267086693,0.7820178638769303,0.6480187195677248,0.625,2.0931782799408913,0.0,2.1022958005432058,255.6542224103775,60.46521707722743,46.25621505814322,14.204874187653122
195,0.5733090088586847,0.7821852131817995,0.5708148281669772,0.5665,0.6489497462051906,0.7820178638769303,0.6454638857802827,0.67,2.098528124452788,0.0,2.1075274476038155,255.11478103440223,60.75679248610365,46.4731331326192,14.279531522053373
196,0.574109344205588,0.7821852131817995,0.5708574222508461,0.5895,0.6496027624579852,0.7820178638769303,0.6473448922031838,0.665,2.0919835121973165,0.0,2.100924526116792,255.07378954784545,60.80633795736033,46.519477184813944,14.282732941115317
197,0.5750052135813692,0.7821852131817995,0.5710913625359728,0.5845,0.6514690652205128,0.7820178638769303,0.6459877013555652,0.66,2.0950606193457277,0.0,2.1040419801437222,254.7845055119137,60.94939572065302,46.62400668583327,14.321261203388673
198,0.5765965045075225,0.7821852131817995,0.571219837496996,0.571,0.6522097647148459,0.7820178638769303,0.641620691631499,0.675,2.119367035552188,0.0,2.1283275319567245,254.01419551986004,61.269172898744515,46.833650604700395,14.431394462613046
199,0.5762399697367786,0.7821852131817995,0.5711578337754721,0.5785,0.653601354016465,0.7820178638769303,0.6414261641680047,0.64,2.140349161437205,0.0,2.1491612902198822,253.06262715049965,61.70860575883363,47.14059257128,14.563885356122539
200,0.5762931382728441,0.7821852131817995,0.5712313400211314,0.5755,0.650024129676118,0.7820178638769303,0.6435150204596951,0.64,2.147586377973766,0.0,2.1564986057938422,252.83384578480647,61.80706348816312,47.206534737740995,14.59640091899104
201,0.5774133946821829,0.7821852131817995,0.5712231116770436,0.587,0.6526801906658092,0.7820178638769303,0.6446458710435311,0.63,2.153031797200798,0.0,2.161789098750809,252.59710654365546,61.917938660050055,47.2845012006898,14.629309627929162
202,0.5792123675525405,0.7821852131817995,0.5712227237320002,0.584,0.6571986432270426,0.7820178638769303,0.6485853223130111,0.63,2.154696551602074,0.0,2.163410534941388,252.31090361804078,62.07642059928729,47.40318801674957,14.66910475110664
203,0.5796795852046388,0.7821852131817995,0.571387513897654,0.585,0.6601176268593525,0.7820178638769303,0.6466098070239954,0.66,2.1563922460226963,0.0,2.1651558462347573,252.5000719484032,61.868442400356805,47.241937206410874,14.62237736251484
204,0.5801829160641216,0.7821852131817995,0.5714154162461781,0.576,0.657972236805811,0.7820178638769303,0.6499637969711698,0.64,2.1596388330981964,0.0,2.1683337508275815,251.47368072406627,62.434142723268664,47.670043474174754,14.764099249093906
205,0.5794266796129445,0.7821852131817995,0.5716074562003837,0.572,0.6584207396621328,0.7820178638769303,0.6488938567373203,0.635,2.158971410112882,0.0,2.1677293486514997,251.69411938656978,62.305214590821656,47.57198535862689,14.733229232194766
206,0.5809756604088384,0.7821852131817995,0.5716161217017298,0.587,0.6600628493422803,0.7820178638769303,0.6471371497626377,0.615,2.1603711906575915,0.0,2.169159059102457,251.945137788583,62.14720990381317,47.448916382533774,14.698293521279384
207,0.5829862521631055,0.7821852131817995,0.571640737184761,0.5825,0.6592661111501121,0.7820178638769303,0.6528803736434844,0.61,2.1686521714647973,0.0,2.177498035223038,252.0725364705544,62.12182329567737,47.415557732645965,14.702137731600331
208,0.5829512958677919,0.7821852131817995,0.5716231906643439,0.578,0.6605471370015134,0.7820178638769303,0.652847106192661,0.66,2.176216021985237,0.0,2.1849508920604346,251.92744609065247,62.16417954567737,47.43763365176362,14.722418062482681
209,0.5835834785772542,0.7821852131817995,0.5719516300873234,0.571,0.6624229177767808,0.7820178638769303,0.6548745984942015,0.63,2.1917222280877184,0.0,2.200589931487384,251.62915249291035,62.167409408645284,47.41921641412993,14.744065163084288
210,0.5844323762141411,0.7821852131817995,0.5718579168005812,0.5855,0.6652492250847815,0.7820178638769303,0.6597782311609183,0.63,2.183483248225473,0.0,2.192525274619526,252.1517035003368,61.90665947305061,47.22966142731769,14.672870214301854
211,0.5847004419012789,0.7821852131817995,0.5717588491550734,0.579,0.6673478198061654,0.7820178638769303,0.6584595380848384,0.66,2.1720136461496207,0.0,2.1811997520850457,252.58585586213624,61.70919234958584,47.09397886896101,14.61108564919376
212,0.5849210990058809,0.7821852131817995,0.5715324939954656,0.5795,0.6673644247179245,0.7820178638769303,0.6609978256540178,0.59,2.1659351227902977,0.0,2.175234796458603,252.7214134795749,61.663042441372895,47.06647679776618,14.592437812175643
213,0.5855675529590639,0.7821852131817995,0.5715365970082517,0.579,0.668431419826409,0.7820178638769303,0.6619674873178408,0.67,2.178448622767914,0.0,2.1877305762583465,252.6105729582702,61.662718812979215,47.049405202036546,14.609185779511614
