,P_P1_WOM_U,P_P1_MARKETING_U,P_P1_EXPERIENCE_U,P_P1_SHARE,P_P2_WOM_U,P_P2_MARKETING_U,P_P2_EXPERIENCE_U,P_P2_SHARE,V_P1_WOM_U,V_P1_MARKETING_U,V_P1_EXPERIENCE_U,V_P1_SHARE,V_P2_WOM_U,V_P2_MARKETING_U,V_P2_EXPERIENCE_U,V_P2_SHARE
0,0.010000000000000163,0.011646476351982286,0.010000000000000163,0.0,0.010000000000000163,0.011646476351982281,0.010000000000000163,0.0,0.010000000000000007,0.011646476351981945,0.010000000000000007,0.0,0.010000000000000007,0.011646476351981946,0.010000000000000007,0.0
1,0.010000318108829799,0.013510785256835009,0.010000000000000163,0.01,0.010000285482283171,0.013522887065327824,0.010012376309791017,0.0115,0.010000570964566016,0.013413970788892046,0.010000000000000007,0.0,0.010000570964566014,0.013534988873820208,0.010045165532924035,0.005
2,0.010000888503249063,0.015748674273970836,0.010057614756933998,0.0195,0.01000088035960094,0.015676063423013916,0.0100673638297693,0.02,0.010001385464032944,0.015423501395658464,0.010006038943175597,0.02,0.010001059715462567,0.015665537565514774,0.010081008857375997,0.015
3,0.01000191344364107,0.01818113570886354,0.010163982182797739,0.0225,0.010002265493690713,0.018139946924027563,0.010174030614995269,0.0225,0.01000276768488135,0.01790922458716678,0.010006038943175597,0.03,0.01000181533453335,0.018506435256836852,0.010120916352921982,0.025
4,0.010003756171979386,0.0208991571882263,0.01023431312528729,0.0315,0.010003752061788012,0.02074104570232267,0.01029355466732051,0.0335,0.010003822991621204,0.02111317653327333,0.010181554330647309,0.02,0.01000437455175017,0.020992158448345174,0.010232220383171514,0.035
5,0.010006199758680792,0.02384411663333943,0.010402786240155778,0.0315,0.010006025681326757,0.023810330640727274,0.010434046528637435,0.0325,0.01000677112513514,0.02371991780970982,0.01022604401443891,0.045,0.010006056767785695,0.024244943988026773,0.010289674446146148,0.045
6,0.010009458532295245,0.027226532603642762,0.010683136647660928,0.047,0.01000942074197753,0.027231511507295778,0.010617971904484312,0.0325,0.01000974317469819,0.02620564100121816,0.010249480033678862,0.055,0.01000896069394168,0.02744889593413332,0.010256674622646018,0.04
7,0.010013709650057061,0.030880322770816173,0.010852973639886876,0.035,0.010013223247914212,0.03120653467529569,0.010676966413605507,0.04,0.010012194603859053,0.029175436532439133,0.010243692002697386,0.04,0.010012736510467933,0.03041081171038356,0.010562508054608843,0.015
8,0.010019144025642874,0.03504858205966859,0.010996675505564359,0.037,0.010018422099074668,0.03513163347608404,0.010846204499370973,0.048,0.010017064149183375,0.03286346081825832,0.010482345583920194,0.025,0.010019033216104735,0.03501211075796704,0.01098953325623494,0.04
9,0.010025757515174944,0.03958323649946169,0.01121879516429935,0.043,0.010024543039552494,0.03971130008701826,0.011059774831177384,0.0445,0.010020824658765961,0.03822394245904435,0.010636962212680519,0.04,0.010023244851437746,0.04004076879671738,0.011048650860552588,0.045
10,0.010033163432932566,0.044698206384193764,0.011542027336536597,0.042,0.01003056467969994,0.044143244147630364,0.011262104907551031,0.0395,0.010025330960691404,0.04407608782737959,0.010623950243762987,0.065,0.010029180893684564,0.04452104975937274,0.010994001731577505,0.045
11,0.010041507674024388,0.04958575668934919,0.01188707001447895,0.0435,0.01003769231042599,0.04912539935628584,0.011686170360473458,0.0395,0.010033798263480283,0.048160240451616876,0.010619357659619535,0.07,0.01003635568982411,0.04904044112974756,0.010977260414686567,0.07
12,0.010051496730645587,0.05512727237334629,0.01219622909097365,0.0425,0.010047214463556036,0.0546368450884305,0.011714810760523095,0.0525,0.010042259061988374,0.054174357743484614,0.010649598532716863,0.055,0.010048579473062287,0.05381004823534735,0.011228426566253865,0.015
13,0.010062594400067133,0.06095981327037176,0.012594516606390244,0.0455,0.010058960307189327,0.06085070814922902,0.01181786076930489,0.0435,0.010050153589331872,0.05925184937581002,0.010646445214863765,0.06,0.010056128763937048,0.058200541765823274,0.01169776046440442,0.03
14,0.01007530607553443,0.06767967830449605,0.01276878161217413,0.0505,0.010071270446359738,0.06684748228169862,0.012010687984306547,0.051,0.010062509128168895,0.0675835128429348,0.01127774440680502,0.025,0.010069263814127673,0.06556317256559292,0.01208721223400754,0.035
15,0.010088244760082764,0.07485016101745257,0.01336827161363212,0.0475,0.01008468668243923,0.0736725830821849,0.012303567844424329,0.051,0.010075411628905835,0.07469401702156968,0.011173052393799782,0.07,0.010080985884591847,0.07149962215202593,0.012248354535110003,0.05
16,0.010103223594996068,0.08174222013856237,0.013544227877946256,0.0445,0.010099265074286913,0.08059674995511473,0.012497460311306679,0.051,0.0100861207791488,0.08205904436222838,0.011504846521325747,0.035,0.010097466795170889,0.08000054912012187,0.01328299617995727,0.035
17,0.010122203595227846,0.08949826866424714,0.013930892529271207,0.056,0.010116514822307415,0.08820233267995849,0.012646221366639182,0.045,0.010102386772194527,0.09057054743658201,0.011676669448382172,0.05,0.01012063555061015,0.08560152331027719,0.013598451611076132,0.03
