,P_P1_WOM_U,P_P1_MARKETING_U,P_P1_EXPERIENCE_U,P_P1_SHARE,P_P2_WOM_U,P_P2_MARKETING_U,P_P2_EXPERIENCE_U,P_P2_SHARE,V_P1_WOM_U,V_P1_MARKETING_U,V_P1_EXPERIENCE_U,V_P1_SHARE,V_P2_WOM_U,V_P2_MARKETING_U,V_P2_EXPERIENCE_U,V_P2_SHARE
0,0.010000000000000163,0.011646476351982292,0.010000000000000163,0.0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010000000000000007,0.01164647635198195,0.010000000000000007,0.0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
1,0.010000334422103118,0.013522887065327845,0.010022344742480349,0.01,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010000326265466295,0.013413970788892046,0.01002904948942408,0.01,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
2,0.010001082953328454,0.015688953207003815,0.010088685304056865,0.0215,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010001261756102924,0.01589969398040036,0.010068584896773822,0.025,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
3,0.010002301910429043,0.01825043915145702,0.010237513382814607,0.026,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010002328648823769,0.018151260757023092,0.010106760402346678,0.035,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
4,0.010004093400451879,0.021314052755007026,0.01035681696376796,0.039,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010003136591998328,0.021121056288244046,0.010487996685218957,0.025,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
5,0.010006656294749805,0.024079848999219177,0.010567392713081726,0.0485,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010004476943546807,0.02397771348950758,0.010873031953229712,0.04,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
6,0.010010212920443701,0.027291991713046408,0.010959415115842471,0.046,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.01000803395745588,0.02840916085858786,0.010752783354083393,0.095,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
7,0.010014617305973136,0.031029765381925624,0.011425527924951525,0.055,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.01001420347151885,0.03200924114311248,0.010840414604225954,0.07,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
8,0.010020323029246325,0.03505883828203854,0.011886003336528006,0.062,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010018920946399688,0.03748286111385593,0.011072262596286901,0.065,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
9,0.010028400101461627,0.039570961744461904,0.012415069004948586,0.0555,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010022761071845708,0.04180117015297877,0.010885571800502538,0.075,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
10,0.010036740974411847,0.04434862581702307,0.012637191753130425,0.0815,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010027065326859187,0.04778125791825803,0.012094117135053026,0.04,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
11,0.010046556248445178,0.04933744995230112,0.013020981790490932,0.0805,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010042405449784209,0.05312049683502099,0.01324115288134116,0.05,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
12,0.010058061507132341,0.054880838858030086,0.013670828111866581,0.0745,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.0100515283956983,0.05884614090434652,0.013461803371826208,0.08,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
13,0.010071697623514819,0.06112879480653099,0.01431147500826665,0.0805,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0,0.010064841407357162,0.06450412825344565,0.01417077687457229,0.075,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.0
