,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_plat_revenue,P2_plat_revenue,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
259,0.1003593705215681,0.10977488207384864,0.16372160183289414,0.1702961534013804,0.9495867709731819,0.9497770827536883,305.0,313.0,442.45160000000004,489.7372,-12.657843158935618,-11.252205437174332,7.876105717367857,0.12166414466452226,0.0,0.970873786407767,1.0,69.79611650485437,72.54368932038835,1.0,1.0,1.506472491909385,1.5083961165048532,1.2942017259978427,0.0,7119.930420711974,59.73948220064725,0.0,8.728155339805825,0.0,19.41747572815534,394.9142394822006,29.12621359223301,514.7864077669902,9.70873786407767,0.0,0.0,17.9126213592233
260,0.10061520235086523,0.11034341698917448,0.16429887470341187,0.17119566003322145,0.949843352876413,0.9500156974530807,301.0,284.0,459.39648,438.88304,-11.867828941120608,-11.365296620523463,6.858176638176643,0.08118528017604125,0.0,0.9931623931623932,1.0,72.87692307692308,75.48376068376068,1.0,1.0,1.4854700854700855,1.5355205470085465,0.6482336182336181,0.0,6831.57094017094,34.68888888888889,0.0,11.297435897435898,0.0,19.863247863247864,372.5965811965812,29.794871794871796,523.4786324786324,9.931623931623932,0.0,0.0,4.205128205128205
261,0.10140666527894673,0.1110800367487379,0.16526570712659766,0.17206832347678477,0.9500969831325958,0.9502603169641193,307.0,287.0,478.3672,444.23384000000004,-10.835772432659917,-11.361759340493727,4.246408529741865,0.012843700830012374,0.0,1.0,1.0,73.51683501683502,76.23737373737374,1.0,1.0,1.4831649831649831,1.5532004040404035,0.0,0.0,7115.535353535353,0.0,0.0,15.0,0.0,20.0,254.78451178451178,30.0,530.0521885521886,10.0,0.0,0.0,0.0
262,0.10143206697521587,0.11149635725199915,0.16607594812612797,0.1733082236804915,0.9503328616131479,0.9505068038970212,320.0,311.0,487.6248,502.60040000000004,-11.792520505370653,-11.332436754856365,6.466798732171155,0.1196038888644938,0.0,0.9968304278922345,1.0,73.26148969889066,76.0459587955626,1.0,1.0,1.4928684627575277,1.5692950871632327,0.26151611199154784,0.0,7010.364500792393,13.741679873217116,0.0,13.011093502377179,0.0,19.93660855784469,372.31695721077654,29.904912836767036,537.13470681458,9.968304278922345,0.0,0.0,1.9492868462757529
263,0.10146107488168368,0.11195565839793373,0.16731736952010975,0.1744629985504751,0.9505813591950221,0.9507499394153778,278.0,304.0,425.91952000000003,482.73112,-11.754165502100031,-11.328582039734158,6.612886597938148,0.12928549201461623,0.0,0.9982817869415808,1.0,74.22508591065292,77.07388316151203,1.0,1.0,1.52233676975945,1.561255395189002,0.22268041237113412,0.0,7133.194158075601,12.304123711340207,0.0,13.362542955326461,0.0,19.965635738831615,383.41237113402065,29.948453608247423,533.6013745704468,9.982817869415808,0.0,0.0,1.056701030927835
264,0.10147329812434344,0.1118465992125073,0.16858625530170998,0.17578170568561857,0.9508115054916939,0.9509768505703621,328.0,308.0,490.55416,400.7405600000001,-13.585333189203359,-11.269618190887284,9.026808176100623,0.1464672236125246,0.0,0.9198113207547169,1.0,71.39779874213836,74.0754716981132,1.0,1.0,1.4842767295597483,1.4014067924528302,2.602017819706499,0.0,6932.803459119496,106.80503144654088,0.0,4.2924528301886795,0.0,18.39622641509434,385.4874213836478,27.59433962264151,476.19025157232704,9.19811320754717,0.0,0.0,49.31603773584906
265,0.10152824712883661,0.11273382943400402,0.16917172724656312,0.17636018449400745,0.9510536019557917,0.9512132947294837,307.0,331.0,430.63152,523.7749600000001,-12.719785179380008,-11.468386435272738,6.8791274817136925,0.0673963137617814,0.0,0.95141065830721,1.0,73.42163009404389,76.27115987460814,1.0,1.0,1.5188087774294672,1.4959349216300932,1.5839341692789968,0.0,6862.669278996866,65.15360501567397,0.0,9.106583072100314,0.0,19.0282131661442,317.7115987460815,28.5423197492163,511.87460815047024,9.5141065830721,0.0,0.0,29.88244514106583
266,0.10213295607047272,0.1135414184425675,0.1699608374363414,0.17697035989228954,0.9512856686397645,0.9514516256214514,295.0,326.0,456.87616,501.42344,-11.018409796027909,-11.128035449908628,4.938459473966717,0.07648443176509928,0.0,1.0,1.0,74.2512077294686,76.96135265700484,1.0,1.0,1.5249597423510468,1.5431555555555534,0.0035695115405260333,0.0,7039.803542673108,0.214170692431562,0.0,14.925925925925926,0.0,20.0,296.0933977455717,30.0,525.8679549114331,10.0,0.0,0.0,0.0
267,0.10226447948580662,0.1140024774873108,0.17111280673422988,0.17832547170677965,0.9515125586630745,0.951680254011469,299.0,345.0,459.4072,527.18752,-11.897105072463743,-11.190185376942196,7.280512422360249,0.09098286147412397,0.0,0.9953416149068323,1.0,74.01242236024845,76.75776397515529,1.0,1.0,1.5357142857142858,1.5319793788819869,0.44857660455486525,0.0,6944.649068322981,24.049689440993788,0.0,11.922360248447205,0.0,19.906832298136646,409.91614906832297,29.86024844720497,521.7422360248447,9.953416149068323,0.0,0.0,2.8649068322981366
268,0.10273581527954097,0.11464140307031115,0.17182113682187186,0.1792112752759071,0.9517420486824134,0.9518961815390257,309.0,319.0,473.25167999999996,502.35688000000005,-11.632680851910811,-11.262932885627007,6.4899946921443785,0.10051423337847863,0.0,1.0,1.0,76.0812101910828,78.90127388535032,1.0,1.0,1.5079617834394905,1.5535168152866237,0.09593949044585982,0.0,6896.132165605096,5.756369426751593,0.0,14.205414012738853,0.0,20.0,383.64331210191085,30.0,530.1703821656051,10.0,0.0,0.0,0.0
