,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,res_wage,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.01164647635198194,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000007,0.01000040783183287,0.013413970788892044,4.0,3.5,0.0,1.0,4042.0,17344.5,18.4375,40.42,28.5404,10.105,7.1351,35.6755,18.4354,1.0,1.0,44.64,0.0,0.0,10885.75,37.5,0.0,70.0,0.0,1843.75,0.0,105.0,2198.25,0.0,0.0,0.0,0.0,6458.75
2,0.010000000000000007,0.010000978796398876,0.015423501395658472,1.0,9.0,0.0,2.0,12511.0,8563.0,68.96000000000001,125.11,72.968,31.2775,18.242,91.21,41.6905,1.0,1.0,44.64,0.0,0.0,2310.0,75.0,0.0,180.0,0.0,6896.0,0.0,270.0,5615.0,0.0,0.0,0.0,0.0,6253.0
3,0.01001712398872745,0.010002036183985444,0.017796086257209368,8.0,6.0,0.0,1.375,5308.25,15900.75,20.243750000000002,53.0825,43.499399999999994,13.270625,10.874849999999999,54.374249999999996,30.228775000000002,1.0,1.0,44.63999999999999,0.0,0.0,9014.5,90.0,0.0,120.0,0.0,2024.375,0.0,180.0,3283.875,0.0,0.0,0.0,0.0,6886.25
4,0.010224772703529967,0.010002685225143228,0.02004765303383211,6.0,11.166666666666666,0.0,1.0,12742.333333333334,8226.0,60.843333333333334,127.42333333333333,87.07626666666668,31.855833333333333,21.76906666666667,108.84533333333331,55.22043333333334,1.0,1.0,44.63999999999999,0.0,0.0,2078.3333333333335,72.33333333333333,0.0,223.33333333333334,0.0,6084.333333333333,0.0,335.0,6658.0,0.0,0.0,0.0,0.0,6147.666666666667
5,0.010515578970112746,0.010005649028884844,0.024332887989321338,8.0,11.0,0.0,1.0,12605.0,8363.625,59.52875000000001,126.05,86.8238,31.5125,21.70595,108.52975,55.311299999999996,1.0,1.0,44.63999999999999,0.0,0.0,2200.25,80.625,0.0,219.75,0.0,5952.875,0.0,330.0,6652.125,0.0,0.0,0.0,0.0,6163.375
6,0.010794205129157654,0.010009292275656709,0.028053986358774128,11.0,10.909090909090908,0.0,1.1818181818181819,11076.09090909091,9855.181818181818,50.25727272727273,110.76090909090908,79.98225454545455,27.69022727272727,19.995563636363638,99.97781818181817,52.292027272727275,1.0,1.0,44.63999999999999,0.0,0.0,2850.909090909091,122.27272727272727,0.0,218.1818181818182,0.0,5025.727272727273,0.0,327.27272727272725,6050.363636363636,0.0,0.0,0.0,0.0,7004.272727272727
7,0.011309268515064372,0.01001386172479513,0.032323461804321905,8.0,12.625,0.0,1.125,12787.375,8108.625,55.72875,127.87375000000002,94.94239999999999,31.968437500000004,23.735599999999998,118.67799999999998,62.973962500000006,1.0,1.0,44.63999999999999,0.0,0.0,2049.625,73.5,0.0,250.75,0.0,5572.875,0.0,378.75,7214.5,0.0,0.0,0.0,0.0,6059.0
8,0.011500713971151827,0.010019887309609234,0.036165578258702834,13.0,8.615384615384615,0.0,1.3846153846153846,8779.692307692309,12266.23076923077,39.01692307692308,87.7969230769231,64.28283076923077,21.949230769230773,16.070707692307693,80.35353846153846,42.333600000000004,1.0,1.0,44.63999999999999,0.0,0.0,4710.846153846154,122.3076923076923,0.0,172.30769230769232,0.0,3901.6923076923076,0.0,258.46153846153845,4878.0,0.0,0.0,0.0,0.0,7555.384615384615
9,0.012137126317611316,0.010026508227612429,0.03965252021327003,13.0,11.461538461538462,0.0,1.1538461538461537,12162.846153846154,8748.76923076923,53.46923076923077,121.62846153846152,89.17526153846153,30.40711538461538,22.29381538461538,111.46907692307693,58.76814615384616,1.0,1.0,44.63999999999999,0.0,0.0,2236.923076923077,114.3076923076923,0.0,229.23076923076923,0.0,5346.923076923077,0.0,343.84615384615387,6815.923076923077,0.0,0.0,0.0,0.0,6511.846153846154
10,0.012303532626728482,0.010035268238768885,0.04468117825202035,18.0,8.5,0.0,1.5,7404.444444444444,13648.055555555555,27.883333333333326,74.04444444444444,61.220444444444446,18.51111111111111,15.305111111111112,76.52555555555556,42.709333333333326,1.0,1.0,44.63999999999999,0.0,0.0,6213.666666666667,122.5,0.0,169.0,0.0,2788.3333333333335,0.0,255.0,4616.111111111111,0.0,0.0,0.0,0.0,7434.388888888889
11,0.012445726000406837,0.010041008811395252,0.049265462536309625,20.0,8.25,0.0,1.45,7685.0,13379.55,30.225000000000005,76.85000000000001,61.46,19.212500000000002,15.365,76.82500000000002,42.2475,1.0,1.0,44.63999999999999,0.0,0.0,6280.85,123.75,0.0,163.2,0.0,3022.5,0.0,247.5,4662.5,0.0,0.0,0.0,0.0,7098.7
12,0.013166710551085313,0.010054321875793271,0.05417310249013184,11.0,12.0,0.0,1.7272727272727273,13242.545454545454,7674.636363636364,62.04363636363635,132.4254545454545,92.26763636363636,33.106363636363625,23.06690909090909,115.33454545454546,59.161272727272724,1.0,1.0,44.63999999999999,0.0,0.0,1138.8181818181818,81.81818181818181,0.0,240.0,0.0,6204.363636363636,0.0,360.0,7038.181818181818,0.0,0.0,0.0,0.0,6535.818181818182
13,0.014722529912497178,0.010067020950818028,0.06111625405370531,9.0,13.444444444444445,0.0,1.6666666666666667,13967.555555555555,6928.222222222223,62.341111111111104,139.67555555555558,101.67235555555557,34.918888888888894,25.418088888888892,127.09044444444446,66.75346666666665,1.0,1.0,44.63999999999999,0.0,0.0,982.5555555555555,31.0,0.0,268.8888888888889,0.0,6234.111111111111,0.0,403.3333333333333,7733.444444444444,0.0,0.0,0.0,0.0,5945.666666666667
14,0.015088667394850026,0.010077819427624176,0.06737145207247448,14.0,10.642857142857142,0.0,1.3571428571428572,10925.142857142857,10027.92857142857,48.39142857142857,109.25142857142855,80.0832,27.312857142857137,20.0208,100.10400000000001,52.77034285714286,1.0,1.0,44.63999999999999,0.0,0.0,3404.6428571428573,114.57142857142857,0.0,212.07142857142858,0.0,4839.142857142857,0.0,319.2857142857143,6086.0,0.0,0.0,0.0,0.0,6623.285714285715
15,0.015395273520772492,0.010094165754671956,0.07421693644889786,18.0,9.166666666666666,0.0,2.1666666666666665,9162.555555555555,11858.055555555555,36.675000000000004,91.62555555555554,71.8112888888889,22.906388888888884,17.952822222222224,89.76411111111109,48.904900000000005,1.0,1.0,44.63999999999999,0.0,0.0,4552.0,120.05555555555556,0.0,183.33333333333334,0.0,3667.5,0.0,275.0,5495.055555555556,0.0,0.0,0.0,0.0,7306.055555555556
16,0.01544378251007822,0.010109020653927015,0.07971390731741936,19.0,8.052631578947368,0.0,1.631578947368421,7719.263157894737,13357.052631578947,29.76473684210527,77.19263157894737,62.1381894736842,19.298157894736843,15.53454736842105,77.67273684210527,42.84003157894736,1.0,1.0,44.63999999999999,0.0,0.0,5615.315789473684,120.78947368421052,0.0,160.31578947368422,0.0,2976.4736842105262,0.0,241.57894736842104,4742.789473684211,0.0,0.0,0.0,0.0,7741.736842105263
17,0.016951319090853526,0.010131579391664198,0.08847292977571093,12.0,11.916666666666666,0.0,2.3333333333333335,12454.916666666666,8440.5,54.89500000000001,124.54916666666668,91.35933333333332,31.13729166666667,22.83983333333333,114.19916666666666,60.22204166666666,1.0,1.0,44.63999999999999,0.0,0.0,1967.75,107.75,0.0,238.33333333333334,0.0,5489.5,0.0,357.5,6965.416666666667,0.0,0.0,0.0,0.0,6472.75
18,0.01743281672245925,0.010158657061512614,0.09623408545478762,18.0,9.166666666666666,0.0,1.8888888888888888,8453.166666666666,12550.0,32.32666666666667,84.53166666666667,68.73626666666668,21.132916666666667,17.18406666666667,85.92033333333333,47.603350000000006,1.0,1.0,44.63999999999999,0.0,0.0,5889.5,137.5,0.0,183.33333333333334,0.0,3232.6666666666665,0.0,275.0,5220.5,0.0,0.0,0.0,0.0,6660.5
19,0.017905373942486102,0.01018064028427211,0.10324154175474343,13.0,11.923076923076923,0.0,1.5384615384615385,12488.384615384615,8416.153846153846,59.98846153846155,124.88384615384615,86.03667692307691,31.220961538461538,21.509169230769228,107.54584615384616,54.81571538461538,1.0,1.0,44.63999999999999,0.0,0.0,2123.153846153846,98.53846153846153,0.0,238.23076923076923,0.0,5998.846153846154,0.0,357.6923076923077,6489.538461538462,0.0,0.0,0.0,0.0,6293.0
20,0.019124196387219784,0.010217111648316332,0.11039395521493749,12.0,12.0,0.0,2.1666666666666665,12281.75,8650.583333333334,51.99333333333334,122.8175,92.76306666666669,30.704375,23.190766666666672,115.95383333333332,62.058691666666654,1.0,1.0,44.63999999999999,0.0,0.0,1712.0833333333333,68.25,0.0,238.41666666666666,0.0,5199.333333333333,0.0,360.0,7082.416666666667,0.0,0.0,0.0,0.0,6938.5
21,0.019366682219010903,0.010238917571661631,0.11944940421483878,17.0,9.352941176470589,0.0,2.235294117647059,9082.764705882353,11916.882352941177,38.13411764705882,90.82764705882354,69.49204705882352,22.706911764705886,17.37301176470588,86.86505882352942,46.78513529411765,1.0,1.0,44.63999999999999,0.0,0.0,5120.882352941177,131.7058823529412,0.0,187.05882352941177,0.0,3813.4117647058824,0.0,280.5882352941176,5269.35294117647,0.0,0.0,0.0,0.0,6796.0
22,0.01957772378395229,0.010269273953510256,0.1292496438318386,17.0,8.941176470588236,0.0,2.3529411764705883,8388.176470588236,12639.70588235294,32.58,83.88176470588235,67.47209411764706,20.970441176470587,16.868023529411765,84.34011764705882,46.501652941176474,1.0,1.0,44.63999999999999,0.0,0.0,5656.705882352941,124.05882352941177,0.0,178.8235294117647,0.0,3258.0,0.0,268.2352941176471,5130.176470588235,0.0,0.0,0.0,0.0,6983.0
23,0.02019940978020529,0.01030056220415273,0.1374308669246435,18.0,9.444444444444445,0.0,2.611111111111111,8964.611111111111,12025.5,34.282222222222224,89.64611111111111,72.58533333333334,22.411527777777778,18.146333333333335,90.73166666666667,50.17380555555556,1.0,1.0,44.63999999999999,0.0,0.0,5268.722222222223,136.66666666666666,0.0,188.88888888888889,0.0,3428.222222222222,0.0,283.3333333333333,5536.388888888889,0.0,0.0,0.0,0.0,6756.777777777777
24,0.021831098577355185,0.010346200913375464,0.14788175214011196,11.0,13.0,0.0,2.3636363636363638,13365.363636363636,7543.818181818182,62.14636363636364,133.65363636363634,94.64814545454547,33.413409090909084,23.662036363636368,118.3101818181818,61.23473636363636,1.0,1.0,44.63999999999999,0.0,0.0,685.9090909090909,39.81818181818182,0.0,260.0,0.0,6214.636363636364,0.0,390.0,7150.727272727273,0.0,0.0,0.0,0.0,6857.909090909091
25,0.02256984826795697,0.0103894571629207,0.15780357165090622,17.0,10.823529411764707,0.0,2.3529411764705883,11325.470588235294,9601.64705882353,50.14588235294117,113.25470588235294,82.80423529411766,28.313676470588234,20.701058823529415,103.50529411764708,54.490558823529405,1.0,1.0,44.63999999999999,0.0,0.0,3146.6470588235293,131.41176470588235,0.0,215.76470588235293,0.0,5014.588235294118,0.0,324.70588235294116,6310.882352941177,0.0,0.0,0.0,0.0,6455.0
26,0.02292338436693412,0.010446881078451115,0.168908584074409,18.0,8.277777777777779,0.0,2.6666666666666665,8272.722222222223,12794.388888888889,31.575555555555557,82.72722222222222,66.56097777777777,20.681805555555556,16.64024444444444,83.20122222222221,45.87917222222222,1.0,1.0,44.63999999999999,0.0,0.0,5917.277777777777,119.16666666666667,0.0,164.38888888888889,0.0,3157.5555555555557,0.0,248.33333333333334,5115.166666666667,0.0,0.0,0.0,0.0,6877.111111111111
27,0.023264433330702713,0.010494858948964444,0.1802656205964939,24.0,7.875,0.0,2.7083333333333335,6044.416666666667,15042.708333333334,18.28166666666667,60.44416666666669,56.04200000000001,15.111041666666672,14.010500000000002,70.05250000000001,40.93095833333333,1.0,1.0,44.63999999999999,0.0,0.0,6851.833333333333,118.125,0.0,157.5,0.0,1828.1666666666667,0.0,236.25,4216.25,0.0,0.0,0.0,0.0,8190.875
28,0.024657240680685172,0.010557985025974494,0.19062314014963774,11.0,12.818181818181818,0.0,3.272727272727273,12669.0,8191.818181818182,57.206363636363626,126.69,92.17803636363635,31.6725,23.044509090909088,115.22254545454544,60.50553636363636,1.0,1.0,44.63999999999999,0.0,0.0,1686.8181818181818,97.27272727272727,0.0,256.3636363636364,0.0,5720.636363636364,0.0,384.54545454545456,6948.363636363636,0.0,0.0,0.0,0.0,6505.0
29,0.026647325126746543,0.010604578903041331,0.20144256283397227,15.0,11.533333333333333,0.0,3.1333333333333333,11817.533333333333,9070.266666666666,52.73933333333333,118.17533333333333,86.20565333333334,29.543833333333332,21.551413333333336,107.75706666666665,56.661820000000006,1.0,1.0,44.63999999999999,0.0,0.0,2260.133333333333,134.53333333333333,0.0,230.66666666666666,0.0,5273.933333333333,0.0,346.0,6543.6,0.0,0.0,0.0,0.0,6810.133333333333
30,0.028229087092563616,0.010660621575271471,0.21164176225782558,18.0,9.222222222222221,0.0,3.5555555555555554,8768.111111111111,12253.611111111111,34.18888888888889,87.68111111111112,70.24017777777777,21.92027777777778,17.560044444444443,87.80022222222222,48.31990000000001,1.0,1.0,44.63999999999999,0.0,0.0,5499.5,116.5,0.0,184.11111111111111,0.0,3418.8888888888887,0.0,276.6666666666667,5349.222222222223,0.0,0.0,0.0,0.0,6754.111111111111
31,0.028747065176953093,0.010732167698848619,0.22310194918114212,21.0,7.857142857142857,0.0,3.8095238095238093,6984.523809523809,14103.952380952382,23.39714285714286,69.8452380952381,60.821866666666665,17.461309523809526,15.205466666666666,76.02733333333332,43.36055714285715,1.0,1.0,44.63999999999999,0.0,0.0,6568.142857142857,117.85714285714286,0.0,156.95238095238096,0.0,2339.714285714286,0.0,235.71428571428572,4644.809523809524,0.0,0.0,0.0,0.0,7535.809523809524
32,0.030308977324845176,0.010802777656677183,0.23298530801480052,18.0,10.444444444444445,0.0,3.611111111111111,9975.277777777777,10973.222222222223,39.94944444444444,99.7527777777778,78.67751111111112,24.93819444444445,19.66937777777778,98.34688888888888,53.73931666666667,1.0,1.0,44.63999999999999,0.0,0.0,3932.6666666666665,128.61111111111111,0.0,208.55555555555554,0.0,3994.9444444444443,0.0,313.3333333333333,5980.333333333333,0.0,0.0,0.0,0.0,7040.555555555556
33,0.03174096480299513,0.010902920447055544,0.2443752154307004,17.0,10.470588235294118,0.0,2.823529411764706,10957.529411764706,9982.941176470587,47.063529411764705,109.57529411764705,81.74023529411762,27.393823529411762,20.435058823529406,102.17529411764706,54.3464117647059,1.0,1.0,44.63999999999999,0.0,0.0,3423.294117647059,137.41176470588235,0.0,207.0,0.0,4706.35294117647,0.0,314.11764705882354,6251.176470588235,0.0,0.0,0.0,0.0,6559.64705882353
34,0.033430578883790245,0.01097618711016471,0.255495593730056,16.0,10.875,0.0,4.3125,11648.875,9278.8125,52.679375,116.48875000000001,83.6465,29.122187500000003,20.911625,104.558125,54.52431250000001,1.0,1.0,44.63999999999999,0.0,0.0,2672.75,127.5625,0.0,217.5,0.0,5267.9375,0.0,326.25,6380.9375,0.0,0.0,0.0,0.0,6606.0625
35,0.033324212920709376,0.011047033061767209,0.2663749815772571,19.0,9.105263157894736,0.0,3.736842105263158,8871.473684210527,12137.263157894737,35.51105263157895,88.71473684210524,69.78602105263158,22.17868421052631,17.446505263157896,87.23252631578947,47.60733684210527,1.0,1.0,44.63999999999999,0.0,0.0,5414.0526315789475,135.0,0.0,182.10526315789474,0.0,3551.1052631578946,0.0,273.1578947368421,5320.368421052632,0.0,0.0,0.0,0.0,6723.210526315789
36,0.03340141728043276,0.011125675607783157,0.2782491328198304,22.0,8.363636363636363,0.0,3.727272727272727,6947.909090909091,14107.772727272728,22.36,69.47909090909091,62.14065454545455,17.36977272727273,15.535163636363638,77.67581818181817,44.77088181818182,1.0,1.0,44.63999999999999,0.0,0.0,6718.545454545455,125.45454545454545,0.0,166.95454545454547,0.0,2236.0,0.0,250.9090909090909,4711.909090909091,0.0,0.0,0.0,0.0,7389.227272727273
37,0.03352390522206652,0.011219933309327022,0.29079017885770025,22.0,8.0,0.0,3.227272727272727,6991.272727272727,14088.227272727272,25.696818181818184,69.9127272727273,58.48181818181819,17.478181818181824,14.620454545454548,73.10227272727273,41.00363636363637,1.0,1.0,44.63999999999999,0.0,0.0,6804.454545454545,120.0,0.0,159.5,0.0,2569.681818181818,0.0,240.0,4421.590909090909,0.0,0.0,0.0,0.0,7283.772727272727
38,0.033823550589214074,0.011309182671286517,0.3021334836126177,19.0,8.052631578947368,0.0,3.3684210526315788,7537.894736842105,13537.684210526315,28.54421052631579,75.37894736842107,61.47385263157894,18.844736842105267,15.368463157894736,76.84231578947367,42.62911578947369,1.0,1.0,44.63999999999999,0.0,0.0,6483.105263157895,120.78947368421052,0.0,161.05263157894737,0.0,2854.4210526315787,0.0,241.57894736842104,4683.473684210527,0.0,0.0,0.0,0.0,7054.578947368421
39,0.0332354538804476,0.011409787751996445,0.3134526212664329,22.0,8.090909090909092,0.0,3.4545454545454546,6772.363636363636,14301.5,21.828636363636363,67.72363636363637,60.46421818181819,16.930909090909093,15.116054545454547,75.58027272727271,43.53330909090909,1.0,1.0,44.63999999999999,0.0,0.0,6916.181818181818,121.36363636363636,0.0,161.04545454545453,0.0,2182.8636363636365,0.0,242.72727272727272,4589.5,0.0,0.0,0.0,0.0,7385.318181818182
