,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,plat_revenue,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,MATCHING_T,VoT,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982292,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000496341468395,0.010000342578739774,0.013559192490806301,15.0,24.02592,-19.987661851851847,-11.003753500616577,9.47888888888889,0.9345049158528566,1.0,1.0,1.0,2.7333333333333334,10.629999999999999,0.0,6773.133333333333,82.0,0.0,9.0,0.0,17.333333333333332,404.73333333333335,26.0,501.6,8.666666666666666,0.0,0.0,82.0
2,0.010020356846568735,0.010000934715100582,0.015856802574909113,41.0,71.48264,-15.66008895663957,-11.500354236395106,9.740243902439024,0.5172111055285903,1.0,1.0,1.0,0.9158536585365853,10.629999999999997,0.0,6794.048780487805,39.951219512195124,0.0,12.804878048780488,0.0,19.51219512195122,529.4634146341464,29.26829268292683,594.8536585365854,9.75609756097561,0.0,0.0,15.0
3,0.01003482676765258,0.010002061084553655,0.01832147405141976,68.0,108.49040000000001,-15.357478227124185,-10.74027850732406,10.659803921568622,0.46030652253257653,1.0,1.1029411764705883,1.0,1.9249999999999996,10.629999999999997,0.0,7756.191176470588,97.41176470588235,0.0,8.161764705882353,0.0,19.41176470588235,524.0882352941177,29.11764705882353,530.9852941176471,9.705882352941176,0.0,0.0,18.08823529411765
4,0.010106679975967875,0.010003351005904427,0.02084586659489751,67.0,104.548,-11.004575373134323,-11.00076402019986,4.596019900497512,0.03620616895474737,1.0,1.1044776119402986,1.0,0.0,10.629999999999997,0.0,7195.164179104478,0.0,0.0,15.0,0.0,20.0,275.76119402985074,30.0,533.044776119403,10.0,0.0,0.0,0.0
5,0.01012700210318105,0.01000559974088527,0.02382227694284503,69.0,123.49176,-19.219483051529792,-11.124337030963892,10.696135265700486,0.9700615196347007,1.0,1.144927536231884,1.0,1.772222222222222,10.629999999999997,0.0,7998.507246376812,70.68115942028986,0.0,9.08695652173913,0.0,18.840579710144926,535.4347826086956,28.26086956521739,586.2753623188406,9.420289855072463,0.0,0.0,35.65217391304348
6,0.010206422992786878,0.010008287617765553,0.027302362064170048,92.0,150.91088000000002,-11.716286201690822,-10.912212804965977,5.19945652173913,0.11650018326482874,1.0,1.1304347826086956,1.0,0.0,10.629999999999997,0.0,6566.945652173913,0.0,0.0,15.0,0.0,20.0,311.9673913043478,30.0,566.3369565217391,10.0,0.0,0.0,0.0
7,0.010225595252741797,0.01001144434533071,0.031276442894624154,128.0,205.52216,-35.14541799045139,-11.043079876813778,10.578515625,2.7061314719405285,1.0,1.265625,1.0,5.808984375000001,10.630000000000024,0.0,7128.515625,161.15625,0.0,1.9140625,0.0,13.90625,286.171875,20.859375,363.7578125,6.953125,0.0,0.0,187.3828125
8,0.010398160205610072,0.010016321658411135,0.03554403959103834,137.0,222.47552000000002,-11.636949452554738,-10.91169705627767,5.263990267639901,0.21015649059285793,1.0,1.3284671532846715,1.0,0.0,10.63000000000003,0.0,7248.3576642335765,0.0,0.0,15.0,0.0,20.0,315.83941605839414,30.0,559.5401459854014,10.0,0.0,0.0,0.0
9,0.010457627903173741,0.010021704075250376,0.03973325390626634,123.0,212.91696000000002,-12.914458897922314,-11.363175441172556,6.986178861788617,0.1994032228957889,1.0,1.4390243902439024,1.0,0.007723577235772357,10.63000000000002,0.0,7421.878048780488,0.4634146341463415,0.0,14.878048780487806,0.0,20.0,418.7073170731707,30.0,604.130081300813,10.0,0.0,0.0,0.0
10,0.010605992099147895,0.010027675083987393,0.0451490213069224,143.0,239.71159999999998,-13.592062393162394,-11.158627201350862,8.495454545454548,0.5630705482598554,1.0,1.4895104895104896,1.0,0.6002331002331001,10.630000000000033,0.0,6766.629370629371,31.713286713286713,0.0,10.762237762237762,0.0,19.86013986013986,473.7132867132867,29.79020979020979,577.2307692307693,9.93006993006993,0.0,0.0,4.300699300699301
11,0.010763664298334976,0.010035015316639074,0.050282014241345645,149.0,244.29752,-22.020227535421327,-10.740790114514727,10.67751677852349,1.2856051584213966,1.0,1.604026845637584,1.0,2.9079418344519015,10.630000000000036,0.0,7260.892617449665,100.18120805369128,0.0,5.785234899328859,0.0,17.583892617449663,466.1744966442953,26.375838926174495,494.8255033557047,8.791946308724832,0.0,0.0,74.29530201342281
12,0.010796723497807874,0.010046250713404276,0.0558862141113555,144.0,244.7364,-20.71990219907407,-10.887670494481275,10.98310185185185,1.0662592047418744,1.0,1.4791666666666667,1.0,2.862037037037038,10.630000000000033,0.0,7670.041666666667,111.93055555555556,0.0,5.708333333333333,0.0,18.055555555555557,487.2638888888889,27.083333333333332,535.6944444444445,9.027777777777779,0.0,0.0,59.791666666666664
13,0.010871386887242734,0.010055490819444228,0.06183846677744368,155.0,245.30552000000003,-15.863725734767028,-10.55089585144223,8.362365591397849,0.6414210546505926,1.0,1.5806451612903225,1.0,1.3145161290322582,10.630000000000038,0.0,7702.232258064516,51.096774193548384,0.0,9.748387096774193,0.0,19.096774193548388,422.8709677419355,28.64516129032258,512.2451612903226,9.548387096774194,0.0,0.0,27.774193548387096
14,0.011015572033743178,0.010065979277786824,0.06818422929803467,142.0,238.62136,-11.914510524256643,-11.348882991669434,5.053521126760561,0.0834131181714038,1.0,1.732394366197183,1.0,0.0,10.630000000000033,0.0,8529.978873239437,0.0,0.0,15.0,0.0,20.0,303.2112676056338,30.0,583.0845070422536,10.0,0.0,0.0,0.0
15,0.011141385125148793,0.010083310830139042,0.07545444284449296,135.0,218.21544,-11.560819259259262,-10.918039931639587,5.180864197530867,0.07416003619561325,1.0,1.8296296296296297,1.0,0.010987654320987654,10.630000000000027,0.0,7392.829629629629,0.6592592592592592,0.0,14.88888888888889,0.0,20.0,310.1925925925926,30.0,556.4296296296296,10.0,0.0,0.0,0.0
16,0.011355315558427153,0.010097558341527313,0.08256247254549975,167.0,283.0784,-12.364775332668001,-10.831289173072623,6.066666666666667,0.23898208969210383,1.0,1.8263473053892216,1.0,0.0,10.630000000000043,0.0,7217.724550898203,0.0,0.0,15.0,0.0,20.0,364.0,30.0,589.1916167664671,10.0,0.0,0.0,0.0
17,0.011467091652720725,0.010112736422539592,0.08963319405995618,167.0,279.01424,-17.870574334664003,-11.15020502678291,9.643213572854288,1.2084495811264304,1.0,1.9520958083832336,1.0,1.8056886227544915,10.630000000000043,0.0,7291.592814371257,71.51497005988024,0.0,7.383233532934132,0.0,18.802395209580837,470.251497005988,28.20359281437126,540.4850299401197,9.401197604790418,0.0,0.0,36.82634730538922
18,0.01169812015136103,0.010129233904392434,0.0977995549994302,182.0,295.59560000000005,-11.410477167277163,-10.920364945917427,4.621062271062274,0.07892285416420088,1.0,1.934065934065934,1.0,0.0,10.630000000000049,0.0,7482.093406593406,0.0,0.0,15.0,0.0,20.0,277.2637362637363,30.0,559.5824175824176,10.0,0.0,0.0,0.0
19,0.011902451203303546,0.010152377006658178,0.10585479280335694,170.0,275.69816000000003,-11.53098674836601,-10.632262359089088,5.0030392156862735,0.1592596634232442,1.0,2.0941176470588236,1.0,0.0,10.630000000000045,0.0,7791.011764705882,0.0,0.0,15.0,0.0,20.0,300.1823529411765,30.0,558.6176470588235,10.0,0.0,0.0,0.0
20,0.011920094462989148,0.010175804278492013,0.11366409296215269,150.0,243.15096,-22.754254944444448,-10.919649235189453,9.757111111111112,1.0233868607332288,1.0,2.1466666666666665,1.0,3.1744444444444433,10.630000000000036,0.0,7957.8533333333335,112.56666666666666,0.0,4.533333333333333,0.0,17.466666666666665,394.96,26.2,473.32666666666665,8.733333333333333,0.0,0.0,77.9
21,0.012016519740241675,0.010197997132400195,0.12257092226941832,167.0,276.81632,-12.850167614770454,-10.88161258613619,8.096207584830339,0.3129703938455532,1.0,2.3652694610778444,1.0,0.32854291417165676,10.630000000000043,0.0,7070.574850299401,19.7125748502994,0.0,12.538922155688622,0.0,20.0,466.05988023952096,30.0,573.5269461077844,10.0,0.0,0.0,0.0
22,0.012203429297500713,0.010223375577126659,0.13160661672894045,172.0,287.00631999999996,-11.932703213824288,-10.97487297813329,5.312306201550386,0.12773200302969334,1.0,2.4244186046511627,1.0,0.029748062015503878,10.630000000000045,0.0,7300.622093023256,1.7848837209302326,0.0,14.598837209302326,0.0,20.0,316.95348837209303,30.0,578.1569767441861,10.0,0.0,0.0,0.0
