,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_plat_revenue,P2_plat_revenue,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0116464763519823,0.011646476351982325,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010017640644950216,0.010001708090320423,0.010000269169009857,0.010000318108829799,0.013607599724777573,0.013583396107791936,18.0,21.0,27.02112,40.396480000000004,7.378703703703705,11.80873015873016,0.5527777777777777,1.9634920634920636,6.825925925925926,11.48611111111111,9.156018518518518,-15.650426282051285,-11.183941215825358,9.764102564102567,0.27029607280854134,0.0,0.9230769230769231,1.0,0.9230769230769231,1.0,0.5897435897435898,0.6410256410256411,1.5384615384615385,1.7286564102564108,1.3123931623931624,0.0,7449.48717948718,31.435897435897434,0.0,11.923076923076923,0.0,18.46153846153846,507.1025641025641,27.692307692307693,517.7179487179487,9.23076923076923,0.0,0.0,47.30769230769231
2,0.010019884298527515,0.010004165722108485,0.010000863424465206,0.010000895350417371,0.015905209808880372,0.01584154886442805,36.0,41.0,35.40536,92.33440000000003,11.908796296296295,9.737398373983742,6.61388888888889,0.2528455284552846,9.530833333333334,9.484552845528457,9.499726775956283,-18.61849318181819,-11.260314221691527,10.752597402597402,0.41444979801683535,0.0,0.7922077922077922,1.0,0.8571428571428571,1.0649350649350648,0.5454545454545454,0.6103896103896104,1.5324675324675325,1.658957922077922,3.226839826839827,0.0,7047.623376623376,65.81818181818181,0.0,8.831168831168831,0.0,15.844155844155845,451.54545454545456,23.766233766233768,489.0779220779221,7.922077922077922,0.0,0.0,127.79220779220779
3,0.010034089441151523,0.010009306318121686,0.010001864396412279,0.010001970591020684,0.01828516862594135,0.018366913726491244,55.0,59.0,82.19927999999999,116.25152,10.597272727272728,9.31271186440678,3.2100000000000004,1.4014124293785308,9.030740740740741,8.18888888888889,8.560294117647059,-16.265401364522415,-10.620107190403363,9.93245614035088,0.4357045092030169,0.0,0.8947368421052632,1.0,0.9824561403508771,1.105263157894737,0.6666666666666666,0.6842105263157895,1.5175438596491229,1.74079649122807,2.2739766081871347,0.0,6934.578947368421,71.70175438596492,0.0,7.771929824561403,0.0,17.894736842105264,459.50877192982455,26.842105263157894,528.9473684210526,8.947368421052632,0.0,0.0,64.73684210526316
4,0.01004791183075069,0.010017004431691762,0.0100035921638064,0.01000327597301803,0.020929791278850217,0.02110838082838237,61.0,62.0,100.70512,134.98048,9.16612021857924,7.374999999999997,0.946448087431694,0.24462365591397853,8.644827586206896,7.130376344086022,7.862361111111111,-14.670644896115629,-10.883459464322103,8.263279132791325,0.4396879508938698,0.0,0.975609756097561,1.0,1.08130081300813,1.1219512195121952,0.7560975609756098,0.7317073170731707,1.5040650406504066,1.9161430894308948,0.5926829268292683,0.0,6349.682926829269,20.5609756097561,0.0,12.512195121951219,0.0,19.51219512195122,460.2357723577236,29.26829268292683,584.5040650406504,9.75609756097561,0.0,0.0,15.0
5,0.010067597141833194,0.01001693879690479,0.0100055659564484,0.010005110654691068,0.023777780749645722,0.024218825714909544,83.0,75.0,121.50360000000002,125.21184000000002,10.200602409638556,10.594222222222221,2.636746987951807,3.9651111111111117,8.719444444444443,8.15054644808743,8.458521303258145,-17.115486497890295,-10.692113896646298,10.38744725738397,0.35455128276607256,0.0,0.8417721518987342,1.0,1.0759493670886076,1.2531645569620253,0.7974683544303798,0.7721518987341772,1.4746835443037976,1.5614901265822783,3.2672995780590717,0.0,6869.696202531645,98.72784810126582,0.0,6.6455696202531644,0.0,16.835443037974684,427.2088607594937,25.253164556962027,480.7721518987342,8.417721518987342,0.0,0.0,97.31012658227849
6,0.01008351058792639,0.010030583118953584,0.010008159492077425,0.010007600505051097,0.027312732415293643,0.027484259022065593,82.0,79.0,93.4772,168.64799999999997,11.716056910569108,5.563291139240505,5.113414634146341,0.0,9.668154761904763,5.564556962025317,7.26679012345679,-16.37133012422361,-10.987982277619322,8.696997929606622,0.2656775731868401,0.0,0.8385093167701864,1.0,1.0869565217391304,1.2732919254658386,0.8074534161490683,0.8385093167701864,1.4906832298136645,1.6281068322981371,2.6043478260869564,0.0,6616.751552795031,56.94409937888199,0.0,9.118012422360248,0.0,16.770186335403725,365.55900621118013,25.15527950310559,485.3664596273292,8.385093167701863,0.0,0.0,99.3167701863354
7,0.010122339061807546,0.010041719562895375,0.010011964141502003,0.010010553307388263,0.031182934690718624,0.03129540268068535,97.0,93.0,148.21832,178.17952000000002,9.524570446735396,8.421326164874552,2.0506872852233675,1.003763440860215,7.880072463768117,7.6648148148148145,7.7736263736263735,-14.71587001461988,-10.67022686903006,8.984561403508772,0.38175455905777983,0.0,0.9578947368421052,1.0,1.2526315789473683,1.3210526315789475,0.9315789473684211,0.8947368421052632,1.4894736842105263,1.7178833684210528,1.5382456140350877,0.0,6946.547368421053,66.4,0.0,9.836842105263157,0.0,19.157894736842106,446.77894736842103,28.736842105263158,519.7315789473685,9.578947368421053,0.0,0.0,25.894736842105264
8,0.010126922778673374,0.01005007160944541,0.010016376307164662,0.010014583270144034,0.035487654769148044,0.035625562477630913,111.0,100.0,75.70088000000001,210.66592000000003,10.261261261261259,7.685833333333331,7.883333333333336,0.29333333333333333,5.9988636363636365,7.467171717171717,7.015384615384616,-18.620299565560828,-11.004254196017014,9.040679304897315,0.23722465935931655,0.0,0.6777251184834123,1.0,1.085308056872038,1.4597156398104265,0.9052132701421801,0.8957345971563981,1.4739336492890995,1.3571886255924175,4.28617693522907,0.0,7481.805687203791,58.97156398104266,0.0,6.578199052132701,0.0,13.554502369668246,285.2701421800948,20.33175355450237,395.7962085308057,6.777251184834123,0.0,0.0,198.1990521327014
9,0.010158665659251522,0.010053571819996493,0.010020557863331116,0.010019575176737116,0.040270054584520605,0.04001241696489051,94.0,113.0,138.68224000000004,142.79072000000002,10.643085106382978,11.104277286135693,2.381737588652482,6.407669616519175,8.824621212121212,7.476995305164319,8.222851153039834,-18.441713285024154,-10.654865965779459,10.894847020933977,0.30702254380356503,0.0,0.7681159420289855,1.0,1.2415458937198067,1.5797101449275361,0.9082125603864735,0.9468599033816425,1.5458937198067633,1.3597727536231885,4.579468599033816,0.0,7066.942028985507,132.15942028985506,0.0,3.7777777777777777,0.0,15.36231884057971,378.92270531400965,23.043478260869566,414.7632850241546,7.681159420289855,0.0,0.0,142.6086956521739
