,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_plat_revenue,P2_plat_revenue,P1_daily_profit,P2_daily_profit,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
455,0.17591070460182961,0.19748609013139554,0.2703900611223467,0.28967193873756086,0.9744744450557024,0.9745054495024537,367.0,457.0,3.3139418710263384,2.784281546316554,0.0,0.0,3.3176203451407806,2.7876367614879647,3.0236852750809065,611.8593599999999,814.7129199999999,111.85935999999992,314.71291999999994,33195.423600000024,30183.21192000003,-11.255646669363545,-11.211790273839481,3.0201860841423973,0.052022737138089366,0.0,1.0,1.0,187.50606796116506,192.43446601941747,1.0,1.0,1.5546116504854368,1.7312770388349528,0.0,0.0,7202.058252427184,0.0,0.0,15.0,0.0,20.0,181.21116504854368,30.0,517.8543689320388,10.0,0.0,0.0,0.0
456,0.17600162811968995,0.19757242798520316,0.27156172147719915,0.28928812802854414,0.9745410123958366,0.9745685494205532,384.0,407.0,3.7242621527777793,2.7484029484029477,0.0,0.0,3.729861111111111,2.754258804258804,3.2278761061946906,675.93988,712.194,175.93988000000002,212.19399999999996,33371.36348000002,30395.40592000003,-11.47030589970502,-11.370358045900158,3.2221449641803637,0.06469044325128265,0.0,1.0,1.0,190.685208596713,195.69658659924147,1.0,1.0,1.5145385587863465,1.754910088495577,0.0,0.0,7140.083438685208,0.0,0.0,15.0,0.0,20.0,193.32869785082175,30.0,526.2983565107459,10.0,0.0,0.0,0.0
457,0.17601476226071675,0.19762689672633302,0.2722717122987773,0.2905471390853545,0.9746066027609088,0.9746338647432616,396.0,466.0,3.343097643097641,3.7572603719599478,0.0,0.0,3.346422558922559,3.7607653791130184,3.570417633410673,675.3992000000001,839.54612,175.39920000000006,339.54612,33546.76268000002,30734.95204000003,-11.608028531838093,-11.338831819471599,3.5669953596287693,0.0536079951629075,0.0,1.0,1.0,187.61600928074245,192.70069605568446,1.0,1.0,1.5406032482598608,1.757477169373552,0.0,0.0,7114.854988399072,0.0,0.0,15.0,0.0,20.0,214.01972157772622,30.0,527.2111368909513,10.0,0.0,0.0,0.0
458,0.1760980206423626,0.19760517209652553,0.2727392494516036,0.2909999421831472,0.9746712620821488,0.9746992450624892,377.0,477.0,2.875375773651635,3.8916491963661772,0.0,0.0,2.878470380194518,3.895457721872816,3.4465066354410623,646.4491599999999,866.44516,146.4491599999999,366.44516,33693.21184000002,31101.39720000003,-11.649211085089773,-11.316642572247593,3.443013270882123,0.0890414118677592,0.0,1.0,1.0,186.7622950819672,191.71194379391102,1.0,1.0,1.5585480093676816,1.771539016393443,0.0,0.0,7138.503512880562,0.0,0.0,15.0,0.0,20.0,206.5807962529274,30.0,532.2248243559719,10.0,0.0,0.0,0.0
459,0.17622618430574877,0.19759261177966778,0.2735582162730341,0.29168409937491374,0.9747354516362992,0.9747623837499906,379.0,445.0,2.88056288478452,4.207940074906364,0.0,0.0,2.885004397537379,4.210337078651685,3.6007483818770227,641.37948,783.16056,141.37947999999994,283.16056000000003,33834.59132000002,31384.55776000003,-11.445225630393741,-11.208027464377047,3.597411003236244,0.06941817218742706,0.0,1.0,1.0,187.74271844660194,192.72208737864077,1.0,1.0,1.5400485436893203,1.728810728155341,0.0,0.0,7212.978155339806,0.0,0.0,15.0,0.0,20.0,215.84466019417476,30.0,516.9672330097087,10.0,0.0,0.0,0.0
460,0.17629985663762507,0.19779699198972883,0.2738519731864366,0.29096534880684377,0.9747964665918863,0.9748250596247641,389.0,446.0,3.7622536418166295,3.1460388639760803,0.0,0.0,3.7664095972579266,3.148953662182362,3.436606786427146,678.5595599999999,782.98892,178.55955999999992,282.98892,34013.15088000002,31667.54668000003,-11.51751103127078,-11.263742507130202,3.4331137724550906,0.06598388513818758,0.0,1.0,1.0,188.87784431137726,193.87065868263474,1.0,1.0,1.534131736526946,1.7503574610778456,0.0,0.0,7223.586826347306,0.0,0.0,15.0,0.0,20.0,205.9868263473054,30.0,524.6778443113773,10.0,0.0,0.0,0.0
461,0.17625215318397486,0.19792240302019848,0.2747258813428421,0.2913829279831379,0.9748585948684407,0.974885276711465,392.0,430.0,4.1997448979591825,3.2321705426356613,0.0,0.0,4.20297619047619,3.235697674418605,3.6969789132197883,687.70968,763.90384,187.70968000000005,263.90383999999995,34200.86056000002,31931.450520000028,-11.70421966747768,-11.342781849792976,3.6935928629359323,0.06573869282928878,0.0,1.0,1.0,190.62530413625305,195.45742092457422,1.0,1.0,1.5231143552311435,1.7659531873479328,0.0,0.0,7265.124087591241,0.0,0.0,15.0,0.0,20.0,221.61557177615572,30.0,530.2433090024331,10.0,0.0,0.0,0.0
462,0.17641129972681852,0.19790994264830872,0.27619727130006255,0.29087005559046253,0.9749211520413736,0.9749486907339212,392.0,418.0,4.054209183673467,3.3988835725677853,0.0,0.0,4.056462585034014,3.4032695374800634,3.719382716049383,687.71388,710.52072,187.71388000000002,210.52071999999998,34388.574440000026,32141.971240000028,-11.471555219478748,-11.12559997530675,3.7160288065843647,0.07351996820777153,0.0,1.0,1.0,190.42716049382716,195.49135802469135,1.0,1.0,1.5160493827160493,1.726215555555556,0.0,0.0,7153.36049382716,0.0,0.0,15.0,0.0,20.0,222.96172839506173,30.0,516.0444444444445,10.0,0.0,0.0,0.0
463,0.1765038638595094,0.19780503464676538,0.2761202157989329,0.2911355281001735,0.9749849683587113,0.9750101451606468,405.0,441.0,4.098024691358027,4.120597127739983,0.0,0.0,4.101769547325103,4.123733938019653,4.1132190701339635,696.1516799999999,784.64876,196.15167999999994,284.64876000000004,34584.72612000003,32426.620000000028,-11.757274123325457,-11.173503179759251,4.109791174152876,0.11725428676102356,0.0,1.0,1.0,189.88888888888889,194.8841607565012,1.0,1.0,1.5212765957446808,1.7503551300236435,0.0,0.0,7206.871158392435,0.0,0.0,15.0,0.0,20.0,246.58747044917257,30.0,524.6796690307328,10.0,0.0,0.0,0.0
464,0.17660507892740404,0.19790138810950478,0.27637067756760336,0.29130568302146986,0.9750474674211317,0.9750722607901033,401.0,431.0,3.100914380714882,3.1244006187161637,0.0,0.0,3.1040731504571903,3.12706883217324,3.1159855769230766,701.1978399999999,758.401,201.19783999999993,258.40099999999995,34785.92396000003,32685.02100000003,-11.428116175881406,-11.293703720471465,3.1130809294871735,0.047782476921903454,0.0,1.0,1.0,191.88942307692307,196.88701923076923,1.0,1.0,1.5180288461538463,1.754325528846156,0.0,0.0,6974.917067307692,0.0,0.0,15.0,0.0,20.0,186.78485576923077,30.0,526.0877403846154,10.0,0.0,0.0,0.0
465,0.1767267493633204,0.197957118221092,0.27500279804879735,0.2908631209109957,0.9751083326920535,0.9751316543545743,390.0,455.0,2.8454700854700854,3.1318315018315013,0.0,0.0,2.8501282051282053,3.1355311355311355,3.0038067061143985,661.2911200000001,801.7245600000001,161.2911200000001,301.7245600000001,34947.21508000003,32986.74556000003,-11.248992613412225,-11.174942844255057,2.9996646942800815,0.058314909745838014,0.0,1.0,1.0,194.07455621301776,199.04852071005917,1.0,1.0,1.5384615384615385,1.7313795029585803,0.0,0.0,7053.959763313609,0.0,0.0,15.0,0.0,20.0,179.97988165680474,30.0,517.8899408284024,10.0,0.0,0.0,0.0
466,0.17677908569327272,0.19814262026135135,0.2750118792123958,0.29168502981737315,0.9751674208821441,0.9751935267172624,389.0,431.0,3.9870179948586144,3.124245939675171,0.0,0.0,3.9898457583547553,3.130201082753287,3.5380081300813004,645.8236400000001,784.01876,145.82364000000007,284.01876000000004,35093.03872000003,33270.76432000003,-11.512829647696474,-11.150116516790543,3.5335365853658494,0.11658217436199678,0.0,1.0,1.0,193.32560975609755,198.42926829268293,1.0,1.0,1.525609756097561,1.7437102439024401,0.0,0.0,7041.217073170732,0.0,0.0,15.0,0.0,20.0,212.0121951219512,30.0,522.2975609756097,10.0,0.0,0.0,0.0
467,0.17704126702946815,0.19840179776561234,0.2743276968424764,0.29071294756092253,0.9752300870236893,0.9752535633941921,387.0,451.0,3.5524978466838917,2.8727272727272735,0.0,0.0,3.5561584840654605,2.8755728011825576,3.189876690533015,652.15976,805.96236,152.15976,305.96236,35245.198480000035,33576.72668000003,-11.367463298859727,-11.246561931624003,3.1866547334924453,0.059075205246111324,0.0,1.0,1.0,194.82100238663483,199.78639618138425,1.0,1.0,1.5381861575178997,1.7400025298329367,0.0,0.0,7147.102625298329,0.0,0.0,15.0,0.0,20.0,191.19928400954655,30.0,520.9713603818616,10.0,0.0,0.0,0.0
468,0.17711017837854015,0.19849574861482627,0.27410881701657364,0.29079753257353236,0.9752901393741298,0.9753144193791577,394.0,439.0,4.1054568527918756,3.1088838268792744,0.0,0.0,4.109983079526226,3.11503416856492,3.585634253701481,672.0571199999999,787.6397200000001,172.05711999999994,287.6397200000001,35417.25560000003,33864.36640000003,-11.581627484327065,-11.11087261826962,3.5802521008403345,0.09820608235084799,0.0,1.0,1.0,192.10444177671067,196.91836734693877,1.0,1.0,1.5270108043217288,1.7523371428571448,0.0,0.0,7124.74549819928,0.0,0.0,15.0,0.0,20.0,214.81512605042016,30.0,525.3829531812725,10.0,0.0,0.0,0.0
469,0.17723764327805422,0.19854433120250412,0.2736104995794068,0.2910239118457185,0.9753472132682346,0.9753732365756523,391.0,426.0,3.2339300937766415,2.7548904538341143,0.0,0.0,3.2378090366581413,2.7621283255086078,2.9897796817625464,672.2083200000001,744.45588,172.20832000000007,244.45587999999998,35589.46392000003,34108.82228000003,-11.259263120495032,-11.20071317042132,2.9841493268053867,0.07942177551093728,0.0,1.0,1.0,197.39657282741737,202.31578947368422,1.0,1.0,1.521419828641371,1.7339831089351292,0.0,0.0,7125.002447980416,0.0,0.0,15.0,0.0,20.0,179.04895960832314,30.0,518.8212974296206,10.0,0.0,0.0,0.0
470,0.177299120888511,0.19856820732271047,0.2733047058679418,0.2907506282233981,0.9754056317504186,0.9754319780115455,389.0,446.0,3.5008140531276744,3.667264573991034,0.0,0.0,3.5026135389888604,3.6705156950672646,3.5922954091816375,669.57884,782.37096,169.57884,282.37095999999997,35759.04276000003,34391.19324000003,-11.503381390552205,-11.213423880270463,3.5897205588822376,0.07211640733802768,0.0,1.0,1.0,196.7425149700599,201.77365269461077,1.0,1.0,1.534131736526946,1.7388620359281448,0.0,0.0,7178.738922155689,0.0,0.0,15.0,0.0,20.0,215.38323353293413,30.0,520.5652694610778,10.0,0.0,0.0,0.0
471,0.1775426455401221,0.19864170804575848,0.2726168958651385,0.2914625024041141,0.9754661454408798,0.9754911553845275,388.0,438.0,3.1202749140893467,3.4827245053272433,0.0,0.0,3.1228522336769764,3.4868340943683407,3.3158595641646484,669.99212,745.4381199999999,169.99212,245.4381199999999,35929.034880000036,34636.63136000003,-11.252158329970399,-11.051826967834097,3.3124697336561746,0.09706050763619486,0.0,1.0,1.0,196.00242130750604,200.8050847457627,1.0,1.0,1.5302663438256658,1.7135959322033902,0.0,0.0,7295.808716707022,0.0,0.0,15.0,0.0,20.0,198.74818401937046,30.0,511.53874092009687,10.0,0.0,0.0,0.0
472,0.17775456936894105,0.1985865426748364,0.2724493095822476,0.2922207959397605,0.9755254756293107,0.9755519527188823,396.0,447.0,3.113257575757577,4.459284116331092,0.0,0.0005592841163310962,3.1177609427609427,4.4615958240119316,3.8303281929616446,674.4374,796.6492800000001,174.43740000000003,296.6492800000001,36103.47228000004,34933.280640000026,-11.624986842625548,-11.303830549010284,3.8269869513641797,0.05116984193358869,0.0,1.0,1.0,198.3962040332147,203.29655990510082,1.0,1.0,1.5302491103202847,1.7450613048635828,0.0002965599051008304,0.0,7178.1731909845785,0.017793594306049824,0.0,14.982206405693951,0.0,20.0,229.60142348754448,30.0,522.7793594306049,10.0,0.0,0.0,0.0
