,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_plat_revenue,P2_plat_revenue,P1_daily_profit,P2_daily_profit,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
808,0.025976432523120797,0.37145706772041187,0.0538111645134432,0.34407909067416464,0.9865209428155638,0.9865404688658626,22.0,665.0,6.794696969696971,2.3752380952380934,0.0,0.0,6.79469696969697,2.379097744360902,2.5204997573993206,59.96960000000001,1044.2448800000002,-440.0304,544.2448800000002,-253302.94896000018,239828.10475999996,-10.301894966035912,-11.209123550067293,2.5167637069383773,-0.052494718172612795,0.0,1.0,1.0,444.48617176128096,446.02328966521105,1.0,1.0,1.967976710334789,1.6072990975254735,0.0,6.272197962154294,0.7976710334788938,0.0,7106.564774381368,0.0,0.0,15.0,0.0,20.0,151.00582241630278,30.0,465.19796215429403,10.0,0.0,0.0,0.0
809,0.02598035443709367,0.37142816104800763,0.053721707857135675,0.34462543235104987,0.9865393650722482,0.9865584891940228,24.0,668.0,5.795833333333333,2.150523952095807,0.0,0.0,5.795833333333333,2.152594810379241,2.278949903660886,61.0432,1045.562,-438.9568,545.5619999999999,-253741.9057600002,240373.66675999996,-10.16745756663455,-11.338143465061917,2.2769508670520224,-0.09881346255574064,0.0,1.0,1.0,456.08670520231215,457.71098265895955,1.0,1.0,1.9653179190751444,1.599140462427747,0.0,5.971098265895954,0.6647398843930635,0.0,7007.790462427745,0.0,0.0,15.0,0.0,20.0,136.61705202312137,30.0,462.2615606936416,10.0,0.0,0.0,0.0
810,0.025977050014973628,0.3713816775935733,0.05370994034502188,0.34565621448456485,0.98655738739273,0.9865762422561355,27.0,681.0,7.396913580246913,2.5219530102790015,0.0,0.0,7.396913580246913,2.5251590797846304,2.7109463276836157,68.54480000000001,1068.85072,-431.4552,568.8507199999999,-254173.3609600002,240942.51747999995,-10.362220927495295,-11.263405385948083,2.7078625235404887,-0.07168545944245,0.0,1.0,1.0,443.59887005649716,445.18926553672316,1.0,1.0,1.9618644067796611,1.6064908474576285,0.0,6.379943502824859,0.8121468926553672,0.0,7159.087570621469,0.0,0.0,15.0,0.0,20.0,162.47175141242937,30.0,464.06497175141243,10.0,0.0,0.0,0.0
811,0.02598211395366205,0.3714312557541185,0.053708127714913276,0.3458137388840282,0.9865748704165676,0.9865942390014841,24.0,661.0,6.943055555555554,2.2719112455874915,0.0,0.0,6.9430555555555555,2.2763237518910744,2.4398296836982967,61.5736,1038.14172,-438.4264,538.1417200000001,-254611.7873600002,241480.65919999997,-10.261182169505274,-11.312773856950907,2.4355717761557134,-0.08797846453416217,0.0,1.0,1.0,453.42627737226275,455.03211678832116,1.0,1.0,1.9649635036496351,1.6054238248175192,0.0,6.172262773722628,0.6613138686131387,0.0,7038.131386861314,0.0,0.0,15.0,0.0,20.0,146.13430656934307,30.0,464.3284671532847,10.0,0.0,0.0,0.0
812,0.02597280152075673,0.3714710447519277,0.05370496826449542,0.34620230948145175,0.9865922654048866,0.9866118877496372,17.0,666.0,11.12843137254902,2.3107107107107114,2.9735294117647055,0.0,10.664102564102564,2.3135135135135134,2.4733922434953364,36.898399999999995,1052.42228,-463.1016,552.42228,-255074.8889600002,242033.08147999996,-10.357784980478288,-11.350788956490165,2.5301854563201567,-0.08625697152069839,0.0,0.9941434846266471,1.0,450.7423133235725,452.3382137628111,1.0,1.0,1.9751098096632504,1.5949058272327972,0.0740117130307467,6.166910688140557,0.6749633967789166,0.0,7037.553440702782,0.8389458272327965,0.0,14.868228404099561,0.0,19.882869692532942,147.37042459736458,29.824304538799414,464.5344070278185,9.941434846266471,0.0,0.0,3.601756954612006
813,0.025801424934076812,0.37149812814806477,0.053783606019411484,0.3472691901824242,0.9866100693570705,0.9866296672308087,20.0,667.0,13.580000000000002,2.28415792103948,3.818333333333334,0.0,13.945238095238095,2.288655672163918,2.5282917278511996,34.374,1054.16248,-465.626,554.16248,-255540.51496000018,242587.24395999996,-10.355106453178074,-11.378951062456407,2.6130033964095096,-0.09231576553628812,0.0,0.9912663755458515,1.0,453.9286754002911,455.54439592430856,1.0,1.0,1.9708879184861718,1.5844781368267842,0.1111596312469675,6.037845705967976,0.6870451237263464,0.0,7137.682678311499,1.2983988355167395,0.0,14.803493449781659,0.0,19.82532751091703,150.11062590975254,29.737991266375545,461.5604075691412,9.912663755458516,0.0,0.0,5.37117903930131
814,0.025805424440449445,0.3713986571563636,0.05383032817056653,0.3470038148880506,0.9866276389121378,0.9866476716783947,21.0,670.0,4.845238095238094,2.5455223880596995,0.0,0.0,4.845238095238095,2.547437810945274,2.617269657501206,56.770799999999994,1055.28136,-443.2292,555.28136,-255983.74416000018,243142.52531999996,-10.35066569384145,-11.299197430399508,2.6154124457308225,-0.07774385300982056,0.0,1.0,1.0,448.1519536903039,449.70477568740955,1.0,1.0,1.9696092619392185,1.6093374240231562,0.0,6.402315484804631,0.8958031837916064,0.0,7153.755426917511,0.0,0.0,15.0,0.0,20.0,156.92474674384948,30.0,466.4254703328509,10.0,0.0,0.0,0.0
815,0.02581296728248428,0.3714230545710186,0.053819940261772045,0.3467961623517087,0.9866456941532008,0.9866652043106442,23.0,677.0,7.794202898550724,2.2096011816839005,0.0,0.0,7.794202898550725,2.2125307730182175,2.3959285714285716,55.8116,1060.28076,-444.1884,560.2807600000001,-256427.9325600002,243702.80607999995,-10.182533511904758,-11.262197706739586,2.3930952380952375,-0.08909628723709957,0.0,1.0,1.0,454.43285714285713,456.0157142857143,1.0,1.0,1.967142857142857,1.5944176571428583,0.0,6.071428571428571,0.6942857142857143,0.0,7137.478571428572,0.0,0.0,15.0,0.0,20.0,143.5857142857143,30.0,461.4271428571429,10.0,0.0,0.0,0.0
816,0.025771087289022897,0.3714172531828129,0.05365340104879188,0.3452057728364323,0.986663206692276,0.9866826723482003,21.0,664.0,7.087301587301588,2.276556224899599,0.0,0.0,7.087301587301587,2.2808483935742974,2.4281995133819954,53.47200000000001,1040.68608,-446.528,540.68608,-256874.46056000018,244243.49215999997,-10.211354841849149,-11.311060303334525,2.4240389294403895,-0.09438086233047092,0.0,1.0,1.0,456.81313868613137,458.3591240875912,1.0,1.0,1.9693430656934308,1.5973110656934306,0.0,6.242335766423357,0.6291970802919709,0.0,7083.0452554744525,0.0,0.0,15.0,0.0,20.0,145.44233576642335,30.0,462.5751824817518,10.0,0.0,0.0,0.0
817,0.02577775103864354,0.3714212486877555,0.05363173791895174,0.34610461511703405,0.9866804815762773,0.986699972244311,27.0,654.0,5.9345679012345665,2.46755861365953,0.0,0.0,5.939506172839507,2.470234454638125,2.607782672540382,78.3036,1025.5016799999999,-421.6964,525.5016799999999,-257296.15696000017,244768.99383999995,-10.407177704356354,-11.235722463315778,2.605017131669113,-0.03771524277537136,0.0,1.0,1.0,453.51835535976505,455.0690161527166,1.0,1.0,1.960352422907489,1.620859441997064,0.0,6.246696035242291,1.039647577092511,0.0,7028.822320117474,0.0,0.0,15.0,0.0,20.0,156.30102790014683,30.0,467.30102790014683,10.0,0.0,0.0,0.0
