,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,plat_revenue,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,MATCHING_T,VoT,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982288,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000163,0.01000032626546646,0.013510785256835035,15.0,40.11144,-113.79005777777779,-12.435932218079904,10.25,7.995511746465388,1.0,1.0,1.0,10.25,10.629999999999999,0.0,7632.533333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0
2,0.010000000000000163,0.01000100579653076,0.015759200131469496,36.0,96.65388000000002,-29.107363966049384,-11.927767844886432,10.582407407407409,1.4518958858645659,1.0,1.0833333333333333,1.0,2.271296296296297,10.629999999999997,0.0,6877.555555555556,67.94444444444444,0.0,9.166666666666666,0.0,17.77777777777778,498.6666666666667,26.666666666666668,599.1388888888889,8.88888888888889,0.0,0.0,68.33333333333333
3,0.010004834938138365,0.010002252771206692,0.018106793400537394,64.0,141.05548000000002,-14.742581684027774,-10.824865623636258,6.055729166666666,0.3763243069457749,1.0,1.078125,1.0,0.0,10.629999999999997,0.0,6424.328125,0.0,0.0,15.0,0.0,20.0,363.34375,30.0,534.03125,10.0,0.0,0.0,0.0
4,0.010011769104514819,0.01000359586413754,0.020824182410778182,64.0,144.56620000000004,-14.934732552083336,-11.04604293990929,5.697656250000001,0.392588836768953,1.0,1.171875,1.0,0.0,10.629999999999997,0.0,6737.625,0.0,0.0,15.0,0.0,20.0,341.859375,30.0,549.1875,10.0,0.0,0.0,0.0
5,0.01001292886442149,0.010005962317915083,0.023705354241777353,93.0,221.00484,-26.84428288530467,-11.313482560856153,11.076881720430107,1.4236141786564935,1.0,1.1612903225806452,1.0,2.943189964157707,10.629999999999997,0.0,6958.5161290322585,103.84946236559139,0.0,6.709677419354839,0.0,17.634408602150536,488.02150537634407,26.451612903225808,521.3225806451613,8.817204301075268,0.0,0.0,72.74193548387096
6,0.010013736530714246,0.01000832476777101,0.026931204696131375,90.0,208.8396,-21.77682549382716,-10.84027177880533,9.599074074074077,0.958798009270378,1.0,1.3222222222222222,1.0,2.002962962962963,10.629999999999997,0.0,6250.211111111111,92.84444444444445,0.0,7.111111111111111,0.0,19.11111111111111,455.76666666666665,28.666666666666668,528.3555555555556,9.555555555555555,0.0,0.0,27.333333333333332
7,0.010020868570230304,0.010011288523863298,0.03064534954372012,100.0,232.85764000000003,-23.385996777777788,-10.870906478024237,10.455333333333334,1.6915296021803596,1.0,1.34,1.0,2.3265,10.63,0.0,6934.38,90.39,0.0,6.94,0.0,18.4,487.73,27.6,527.1,9.2,0.0,0.0,49.2
8,0.010021976020273306,0.010014724272708003,0.03467350894300052,144.0,338.44068000000004,-26.66708188657408,-10.849763289346699,11.22557870370371,1.7638567767457112,1.0,1.2638888888888888,1.0,3.4001157407407394,10.630000000000033,0.0,6830.104166666667,131.40277777777777,0.0,5.1875,0.0,17.63888888888889,469.52777777777777,26.458333333333332,514.8263888888889,8.819444444444445,0.0,0.0,72.60416666666667
9,0.010028293985013701,0.010018964677672734,0.03920999038445827,164.0,396.3947600000001,-16.132618207994582,-10.939459482089031,6.479573170731708,0.6774361877639181,1.0,1.3841463414634145,1.0,0.11067073170731709,10.630000000000043,0.0,7274.207317073171,6.640243902439025,0.0,13.896341463414634,0.0,20.0,382.1341463414634,30.0,593.1646341463414,10.0,0.0,0.0,0.0
10,0.010036387590066283,0.010024269017100566,0.04376891514881886,119.0,280.32932000000005,-15.654621988795517,-10.810520481566098,6.137815126050421,0.5282493369310671,1.0,1.3865546218487395,1.0,0.009103641456582632,10.630000000000017,0.0,7407.0,0.5462184873949579,0.0,14.77310924369748,0.0,20.0,367.7226890756302,30.0,576.1512605042017,10.0,0.0,0.0,0.0
11,0.010040106180073265,0.01003014130726138,0.04908125562723193,143.0,331.70120000000003,-18.02148193473193,-10.939386929211638,8.375757575757566,0.6309273912523606,1.0,1.4265734265734267,1.0,0.791841491841492,10.630000000000033,0.0,7335.153846153846,38.90909090909091,0.0,11.37062937062937,0.0,19.72027972027972,455.034965034965,29.58041958041958,552.4335664335664,9.86013986013986,0.0,0.0,8.601398601398602
12,0.010059824997210825,0.010037351399463747,0.05457736392284576,154.0,367.88572000000005,-15.293884469696971,-11.250580377148497,4.574999999999998,0.39647723197905455,1.0,1.525974025974026,1.0,0.0,10.630000000000038,0.0,6851.603896103896,0.0,0.0,15.0,0.0,20.0,274.5,30.0,585.3701298701299,10.0,0.0,0.0,0.0
13,0.010075242308414377,0.01004552080159344,0.06083902646754706,151.0,364.74496000000005,-16.157193727005154,-11.162946689884649,6.573730684326712,0.4804008550625579,1.0,1.6622516556291391,1.0,0.002869757174392936,10.630000000000036,0.0,6727.456953642384,0.17218543046357615,0.0,14.900662251655628,0.0,20.0,394.25165562913907,30.0,592.7483443708609,10.0,0.0,0.0,0.0
