,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_plat_revenue,P2_plat_revenue,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0116464763519823,0.0116464763519823,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000163,0.010000097723475612,0.010000334422103114,0.01000035073537643,0.013534988873820684,0.013474479831356545,20.0,24.0,26.045039999999997,25.14144,11.720833333333331,10.72638888888889,3.7650000000000006,6.485416666666667,11.36547619047619,7.829487179487179,9.662962962962963,-21.797647222222224,-10.68587304661181,11.178409090909092,0.32979674774150625,0.0,0.6136363636363636,1.0,0.6136363636363636,1.0,0.5227272727272727,0.5909090909090909,1.5454545454545454,1.1633290909090908,5.2488636363636365,0.0,6216.704545454545,77.31818181818181,0.0,3.772727272727273,0.0,12.272727272727273,355.77272727272725,18.40909090909091,332.04545454545456,6.136363636363637,0.0,0.0,237.61363636363637
2,0.010006863152441326,0.010000097723475612,0.010000990105158382,0.010001038928467768,0.015677639374008095,0.015699479064502468,29.0,41.0,58.24448,70.53504000000001,11.508045977011491,13.204065040650407,1.9597701149425286,4.867479674796748,10.65,11.028494623655915,10.855847953216374,-20.392309722222222,-11.71688005332094,12.501428571428571,0.4230020884242771,0.0,0.8142857142857143,1.0,0.8142857142857143,1.0142857142857142,0.6,0.7,1.5857142857142856,1.8397074285714285,3.6628571428571424,0.0,7394.314285714286,105.55714285714286,0.0,5.785714285714286,0.0,16.285714285714285,530.3142857142857,24.428571428571427,535.7857142857143,8.142857142857142,0.0,0.0,114.21428571428571
3,0.010010719409108236,0.01000687035141515,0.010002081836155655,0.010002084222111062,0.018274642768442644,0.01826017703345862,53.0,41.0,62.209559999999996,82.10464000000002,11.456918238993708,7.081707317073171,5.177044025157232,0.0,9.78921568627451,7.084552845528455,8.310666666666664,-17.879746572104025,-10.825090578537166,9.548581560283685,0.4090638693834028,0.0,0.7978723404255319,1.0,0.9042553191489362,1.127659574468085,0.7872340425531915,0.7021276595744681,1.4361702127659575,1.5352574468085103,2.9189716312056735,0.0,7447.882978723404,50.829787234042556,0.0,8.138297872340425,0.0,15.957446808510639,397.77659574468083,23.93617021276596,434.5531914893617,7.9787234042553195,0.0,0.0,124.30851063829788
4,0.010013430185383936,0.010007670223909033,0.010003804032135575,0.010003620518563502,0.02104765746179001,0.020959821737065468,61.0,72.0,117.72992,83.07552000000001,11.954918032786885,11.247685185185185,2.553005464480875,6.83449074074074,10.62067901234568,7.94375,9.481560283687942,-21.519310108604856,-11.011071197935639,11.572055137844611,0.4611395453863479,0.0,0.706766917293233,1.0,0.8646616541353384,1.1804511278195489,0.7368421052631579,0.7969924812030075,1.5413533834586466,1.509815338345866,4.870802005012531,0.0,6776.571428571428,111.90977443609023,0.0,3.9473684210526314,0.0,14.135338345864662,402.0751879699248,21.203007518796994,444.09022556390977,7.067669172932331,0.0,0.0,180.33834586466165
5,0.0100176240476397,0.010019668045804902,0.010006034936101532,0.010005993635015538,0.02430508434431357,0.023977392033135477,68.0,76.0,88.01015999999998,161.93248,11.121568627450978,6.706578947368423,5.131127450980394,0.014912280701754385,8.667021276595746,6.691666666666666,7.446476964769648,-17.02729645061728,-10.948505549237685,8.791435185185186,0.3840255561446215,0.0,0.8541666666666666,1.0,1.0902777777777777,1.2916666666666667,0.8402777777777778,0.8125,1.5277777777777777,1.7357127777777774,2.4309027777777783,0.0,7926.388888888889,56.166666666666664,0.0,9.42361111111111,0.0,17.083333333333332,381.63194444444446,25.625,490.52777777777777,8.541666666666666,0.0,0.0,89.6875
6,0.010040084502509943,0.010027715458468553,0.01000855789736412,0.010008537201043662,0.02774892285791338,0.027474462322310843,94.0,93.0,191.04204000000001,187.64864000000003,8.843439716312053,10.743369175627237,0.1675531914893617,1.5240143369175623,8.675886524822694,9.421978021978022,9.042882882882882,-15.614605897207362,-11.175545377949595,9.788324420677355,0.5064252917828992,0.0,0.9893048128342246,1.0,1.2192513368983957,1.3101604278074865,0.8556149732620321,0.839572192513369,1.4973262032085561,2.02508385026738,0.8421568627450982,0.0,6901.5668449197865,43.95187165775401,0.0,11.213903743315509,0.0,19.78609625668449,536.7700534759358,29.67914438502674,585.1176470588235,9.893048128342246,0.0,0.0,6.577540106951871
7,0.010063553141434084,0.010030823912575919,0.0100116617308114,0.010011800339729142,0.031315665275859265,0.031295528206020704,87.0,102.0,173.84975999999992,157.80416000000005,6.03103448275862,10.495915032679742,0.0,5.025980392156864,6.033716475095785,7.245887445887446,6.602845528455285,-16.987947427983542,-11.350710118107186,8.440652557319222,0.32685714885765293,0.0,0.8677248677248677,1.0,1.2010582010582012,1.3968253968253967,0.8518518518518519,0.9312169312169312,1.5396825396825398,1.7547826455026463,2.712433862433863,0.0,7119.259259259259,81.39682539682539,0.0,8.83068783068783,0.0,17.354497354497354,343.69312169312167,26.03174603174603,507.3703703703704,8.677248677248677,0.0,0.0,81.34920634920636
8,0.010082289103392747,0.010047366325423088,0.010016120395798382,0.01001580849768004,0.035782714242635474,0.03519532554590244,101.0,96.0,181.65728,194.16352000000003,9.415511551155118,4.782638888888889,1.7194719471947197,0.0,8.182105263157894,4.785763888888889,6.475043630017452,-14.456235885504794,-10.471479651984943,7.157868020304573,0.4366490661435286,0.0,0.9695431472081218,1.0,1.2893401015228427,1.3756345177664975,0.9086294416243654,0.8934010152284264,1.4873096446700507,1.9077197969543145,0.8815566835871406,0.0,7221.426395939086,34.16243654822335,0.0,11.619289340101522,0.0,19.390862944162436,376.5786802030457,29.086294416243653,546.0253807106599,9.695431472081218,0.0,0.0,18.730964467005077
9,0.010101096611678384,0.010049533728288164,0.01002112261137227,0.010020541446167555,0.04025018714981086,0.04000601761661856,113.0,99.0,131.99424,221.47264,10.968879056047196,9.273737373737372,5.215339233038347,0.48181818181818176,8.443506493506494,8.881632653061224,8.688857142857144,-18.046853066037727,-10.781870330175114,10.177279874213824,0.3720892389579826,0.0,0.8254716981132075,1.0,1.3820754716981132,1.6462264150943395,0.9528301886792453,0.9339622641509434,1.4669811320754718,1.6672966037735846,3.004874213836479,0.0,6822.485849056604,72.95754716981132,0.0,7.622641509433962,0.0,16.50943396226415,430.3443396226415,24.764150943396228,471.6698113207547,8.254716981132075,0.0,0.0,107.33490566037736
10,0.010118794249565476,0.010050978448454668,0.010027173928463222,0.010026422813113913,0.04537693395368462,0.044706973148714135,111.0,113.0,211.4056,200.2448,7.733933933933934,10.702507374631269,0.10795795795795797,3.111061946902655,7.626126126126126,8.664983164983164,8.115873015873015,-15.92378659474205,-10.519373531476088,9.231473214285712,0.5339989885400599,0.0,0.9375,1.0,1.53125,1.6919642857142858,0.9642857142857143,0.9464285714285714,1.5044642857142858,1.8377249999999992,1.6229166666666666,0.0,7185.316964285715,58.9375,0.0,9.709821428571429,0.0,18.75,456.51339285714283,28.125,527.7633928571429,9.375,0.0,0.0,38.4375
11,0.010133273948122435,0.010065601846993705,0.010034162442400948,0.010033118284642765,0.05053460975649336,0.04993277160358634,115.0,105.0,202.22804000000002,230.01056000000005,9.528840579710147,7.915079365079365,2.1831884057971007,0.22380952380952382,7.750000000000001,7.691269841269841,7.721183800623054,-15.317564090909086,-11.124994128386438,8.758636363636363,0.4311188930135571,0.0,0.9727272727272728,1.0,1.6045454545454545,1.7,0.9727272727272728,0.9545454545454546,1.4772727272727273,1.9647209090909092,1.2480303030303028,0.0,7212.622727272727,58.10909090909091,0.0,10.577272727272728,0.0,19.454545454545453,450.6363636363636,29.181818181818183,563.2636363636364,9.727272727272727,0.0,0.0,16.772727272727273
