,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,mu,INFORMED,res_wage,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
0,0.010000000000000007,0.010000000000000007,0.01164647635198195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000007,0.010000326265466297,0.013656006958748362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.010239418667547335,0.010001098618605632,0.01614173015025668,4.0,8.0,0.0,1.0,9880.25,11236.25,44.88,98.80250000000001,86.60840000000002,24.700625000000002,21.652100000000004,108.26050000000001,61.907775000000015,1.0,1.0,44.64,0.0,0.0,2889.25,82.5,0.0,160.0,0.0,4488.0,0.0,240.0,5392.25,0.0,0.0,0.0,0.0,8347.0
3,0.010368761674435876,0.010003144626431626,0.01827227884195126,10.0,6.4,0.0,1.1,5744.2,15439.8,23.264,57.44199999999999,56.38432000000002,14.360499999999998,14.096080000000004,70.4804,42.02382000000001,1.0,1.0,44.63999999999999,0.0,0.0,7027.2,96.0,0.0,127.0,0.0,2326.4,0.0,192.0,3417.8,0.0,0.0,0.0,0.0,8412.6
4,0.010562390875744256,0.010004490290661104,0.020879020118387746,10.0,6.4,0.0,1.2,5703.7,15480.3,21.888999999999996,57.037,57.78112000000001,14.25925,14.445280000000002,72.2264,43.52187000000001,1.0,1.0,44.63999999999999,0.0,0.0,7854.6,96.0,0.0,127.0,0.0,2188.9,0.0,192.0,3514.8,0.0,0.0,0.0,0.0,7625.7
5,0.011362192242388975,0.010007066565561778,0.023485761394824247,8.0,10.25,0.0,1.0,11735.375,9274.875,56.74999999999999,117.35374999999999,98.74940000000001,29.338437499999998,24.687350000000002,123.43674999999999,69.4109625,1.0,1.0,44.63999999999999,0.0,0.0,1925.75,78.0,0.0,203.25,0.0,5675.0,0.0,307.5,6060.375,0.0,0.0,0.0,0.0,7349.125
6,0.012292228437278537,0.01000927268320489,0.026681833585960067,8.0,10.75,0.0,1.125,11071.375,9910.125,51.27375000000001,110.71375000000002,97.6336,27.678437500000005,24.4084,122.042,69.9551625,1.0,1.0,44.63999999999999,0.0,0.0,2114.375,80.0,0.0,215.0,0.0,5127.375,0.0,322.5,5944.0,0.0,0.0,0.0,0.0,7795.75
7,0.014009174456730819,0.010015275766579153,0.03274478447140284,8.0,11.5,0.0,1.125,12688.25,8251.875,60.995,126.88250000000001,107.758,31.720625000000002,26.9395,134.69750000000002,76.037375,1.0,1.0,44.63999999999999,0.0,0.0,1545.125,86.75,0.0,227.125,0.0,6099.5,0.0,345.0,6588.75,0.0,0.0,0.0,0.0,6706.75
8,0.018075372863010947,0.010022709296035753,0.03699878877414331,11.0,11.545454545454545,0.0,1.5454545454545454,12886.818181818182,8067.727272727273,61.472727272727276,128.86818181818182,109.98036363636362,32.217045454545456,27.495090909090905,137.47545454545457,77.76331818181819,1.0,1.0,44.63999999999999,0.0,0.0,1395.5454545454545,67.9090909090909,0.0,230.1818181818182,0.0,6147.272727272727,0.0,346.3636363636364,6739.545454545455,0.0,0.0,0.0,0.0,6672.181818181818
9,0.020107387195046705,0.010041743874976177,0.0416722723130799,19.0,8.631578947368421,0.0,1.4736842105263157,8418.368421052632,12629.105263157895,32.984210526315785,84.18368421052631,83.39461052631579,21.045921052631577,20.848652631578947,104.24326315789475,62.348689473684225,1.0,1.0,44.63999999999999,0.0,0.0,5258.631578947368,119.94736842105263,0.0,172.6315789473684,0.0,3298.4210526315787,0.0,258.94736842105266,5119.9473684210525,0.0,0.0,0.0,0.0,7370.473684210527
10,0.022330272587828062,0.010072191295674177,0.04547343492885651,14.0,8.5,0.0,1.5,8023.928571428572,13025.5,31.266428571428573,80.23928571428571,80.04091428571428,20.05982142857143,20.01022857142857,100.05114285714285,59.98109285714287,1.0,1.0,44.63999999999999,0.0,0.0,6787.285714285715,125.57142857142857,0.0,169.0,0.0,3126.6428571428573,0.0,255.0,4897.285714285715,0.0,0.0,0.0,0.0,6238.214285714285
