,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_ACTUAL_WT,P2_ACTUAL_WT,P1_MATCHING_T,P2_MATCHING_T,P1_PICKUP_T,P2_PICKUP_T,PICKUP_T,P1_plat_revenue,P2_plat_revenue,P1_daily_profit,P2_daily_profit,P1_remaining_capital,P2_remaining_capital,P_U,PT_U,ACTUAL_WT,U_dif,OUT,mu,wu,nDAYS_HAILED,nDAYS_TRY,P1_INFORMED,P2_INFORMED,platform_id,plat_revenue,MATCHING_T,P1_hate,P2_hate,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.010000000000000163,0.0116464763519823,0.011646476351982292,0.0,0.0,,,,,,,,0.0,0.0,-500.0,-500.0,49500.0,49500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.010000000000000163,0.010000000000000163,0.010000301795556487,0.010000293638919832,0.013583396107791917,0.013450276214370933,18.0,16.0,10.25,13.867708333333335,10.25,2.2625,,12.38888888888889,12.38888888888889,0.0,41.629200000000004,-500.0,-458.3708,49000.0,49041.6292,-17.393689379084968,-11.649809323275893,11.952450980392157,0.4824505068849727,0.0,0.4411764705882353,1.0,0.4411764705882353,1.0,0.5882352941176471,0.7058823529411765,1.4705882352941178,1.2243882352941176,6.491176470588236,0.0,0.4411764705882353,0.0,7348.382352941177,45.794117647058826,0.0,3.9705882352941178,0.0,8.823529411764707,327.6764705882353,13.235294117647058,274.97058823529414,4.411764705882353,0.0,0.0,343.6764705882353
2,0.010010201014241034,0.010000000000000163,0.010001119716762936,0.010001083329362578,0.01573736044097509,0.015434815228654685,37.0,35.0,11.590090090090088,11.012380952380953,5.726126126126125,3.992380952380952,9.433333333333334,9.828,9.63888888888889,36.35792000000001,66.8544,-463.64207999999996,-433.1456,48536.35792,48608.4836,-16.648789236111114,-11.360847474807013,11.309259259259257,0.3469993491281253,0.0,0.6666666666666666,1.0,0.6805555555555556,1.0555555555555556,0.7361111111111112,0.7222222222222222,1.4861111111111112,1.4335044444444447,4.883333333333332,0.25,0.3472222222222222,0.0,7364.569444444444,88.0,0.0,5.0,0.0,13.333333333333334,385.55555555555554,20.0,380.625,6.666666666666667,0.0,0.0,205.0
3,0.01002798199831065,0.010000000000000163,0.010002198475704757,0.010002152837513401,0.018129421066528862,0.017755840954245785,44.0,42.0,9.684848484848484,9.840079365079369,2.1996212121212118,0.9880952380952381,8.23375,9.294583333333332,8.764166666666666,56.66871999999999,107.1928,-443.33128,-392.80719999999997,48093.026640000004,48215.6764,-15.492766052971575,-10.559788802018367,9.760658914728682,0.4593818688315266,0.0,0.9302325581395349,1.0,0.9767441860465116,1.069767441860465,0.7093023255813954,0.7325581395348837,1.4883720930232558,1.9053665116279064,1.6079457364341088,0.3953488372093023,0.5,0.0,7114.1511627906975,53.56976744186046,0.0,9.453488372093023,0.0,18.6046511627907,489.16279069767444,27.906976744186046,498.8953488372093,9.30232558139535,0.0,0.0,42.906976744186046
4,0.010027239942653787,0.010000000000000163,0.010003957736816152,0.010003480746482888,0.020800766769289623,0.02048438829110722,59.0,65.0,11.140112994350282,10.621538461538462,7.879943502824859,3.0143589743589745,8.36304347826087,8.829761904761906,8.693881856540083,42.570800000000006,142.21560000000002,-457.4292,-357.7844,47635.597440000005,47857.892,-16.154358714157702,-10.935324423722157,10.868279569892474,0.3970944917991972,0.0,0.6370967741935484,1.0,0.717741935483871,1.1370967741935485,0.7258064516129032,0.7419354838709677,1.5241935483870968,1.490212903225807,5.329435483870968,0.1774193548387097,0.47580645161290325,0.0,7724.137096774193,96.58064516129032,0.0,4.233870967741935,0.0,12.741935483870968,332.3306451612903,19.112903225806452,376.2096774193548,6.370967741935484,0.0,0.0,223.18548387096774
5,0.010043720995718439,0.010000000000000163,0.010005838876744647,0.010005199018033695,0.02371099673991845,0.023633502529604066,78.0,74.0,10.77286324786325,10.531531531531531,2.89465811965812,3.929279279279279,8.905797101449275,8.423563218390806,8.685564304461943,116.23224000000002,145.40919999999997,-383.76775999999995,-354.59080000000006,47251.82968,47503.3012,-16.031635836988322,-10.96585314888269,10.655372807017542,0.41997655620919816,0.0,0.8355263157894737,1.0,0.9539473684210527,1.1513157894736843,0.7828947368421053,0.8092105263157895,1.486842105263158,1.721325263157894,3.398355263157895,0.3881578947368421,0.45394736842105265,0.0,6880.736842105263,102.75,0.0,5.796052631578948,0.0,16.710526315789473,435.42105263157896,25.06578947368421,477.74342105263156,8.355263157894736,0.0,0.0,101.15131578947368
6,0.010063569894665036,0.010000906408394602,0.010008747403027705,0.010007806359986776,0.02722019767429997,0.026918256094388228,93.0,91.0,10.164695340501789,7.36904761904762,1.751254480286738,0.1945054945054945,8.99367816091954,7.174542124542124,8.063670411985019,154.87943999999996,229.07359999999997,-345.12056000000007,-270.92640000000006,46906.70912,47232.374800000005,-15.620813768115942,-11.044795518825797,8.782065217391308,0.44195414314287695,0.0,0.967391304347826,1.0,1.184782608695652,1.2717391304347827,0.8586956521739131,0.8315217391304348,1.4945652173913044,2.0867013043478266,0.9813405797101449,0.45108695652173914,0.5760869565217391,0.0,7439.130434782609,38.82608695652174,0.0,11.53804347826087,0.0,19.347826086956523,468.04347826086956,29.02173913043478,571.7554347826087,9.673913043478262,0.0,0.0,20.054347826086957
7,0.010096790085834799,0.010008071913390027,0.010012045035398681,0.010010761767154699,0.030865671548417253,0.030627671944668214,98.0,88.0,10.458503401360543,6.724242424242423,0.8576530612244898,0.008522727272727272,9.801909722222222,6.7206439393939394,8.328260869565216,159.30576,225.68600000000004,-340.69424000000004,-274.31399999999996,46566.01488,46958.06080000001,-15.217895430107534,-10.611970957451343,8.691756272401436,0.5163747646285088,0.0,0.989247311827957,1.0,1.2795698924731183,1.381720430107527,0.8655913978494624,0.8978494623655914,1.4731182795698925,2.069848172043011,0.4559139784946236,0.5268817204301075,0.5645161290322581,0.0,7152.112903225807,20.741935483870968,0.0,12.817204301075268,0.0,19.78494623655914,494.1505376344086,29.677419354838708,566.4516129032259,9.89247311827957,0.0,0.0,6.612903225806452
8,0.01013793579600565,0.010010188567097785,0.010016239686875488,0.01001497961867244,0.034866474284397535,0.03457363697303893,99.0,114.0,8.22272727272727,9.879239766081872,0.7353535353535354,1.8326023391812865,7.641752577319588,8.415749235474006,8.051294498381877,157.28992,286.03679999999997,-342.71008,-213.96320000000003,46223.304800000005,46744.09760000001,-15.633576291079809,-10.871244880499333,9.109311424100154,0.49983269189836316,0.0,0.9671361502347418,1.0,1.3380281690140845,1.4507042253521127,0.9154929577464789,0.9342723004694836,1.5352112676056338,2.081346103286385,1.3226134585289513,0.47417840375586856,0.6995305164319249,0.0,6790.6760563380285,59.14553990610329,0.0,9.544600938967136,0.0,19.342723004694836,467.2018779342723,29.014084507042252,554.0046948356808,9.671361502347418,0.0,0.0,20.211267605633804
9,0.010187584806511846,0.010011651919298769,0.010021318394498085,0.01001928637757355,0.039388305647782756,0.03956459008857694,95.0,106.0,6.013333333333332,6.583962264150944,0.0,0.0,6.013333333333334,6.583962264150943,6.314262023217247,161.49680000000006,267.086,-338.50319999999994,-232.914,45884.801600000006,46511.18360000001,-14.594892537313426,-10.660391374593202,6.314262023217249,0.47050212687937265,0.0,1.0,1.0,1.4825870646766168,1.572139303482587,0.9402985074626866,0.9303482587064676,1.527363184079602,2.1322527363184065,0.0,0.4129353233830846,0.8109452736318408,0.0,7617.71144278607,0.0,0.0,15.0,0.0,20.0,378.8557213930348,30.0,574.4676616915423,10.0,0.0,0.0,0.0
