,P1_EXPERIENCE_U,P2_EXPERIENCE_U,P1_WOM_U,P2_WOM_U,P1_MARKETING_U,P2_MARKETING_U,P1_OUT,P2_OUT,P1_IDLE_TIME,P2_IDLE_TIME,P1_REVENUE,P2_REVENUE,P1_ACTUAL_INC,P2_ACTUAL_INC,P1_COST,P2_COST,nRIDES,nREJECTED,nDAYS_WORKED,DRIVING_TIME,IDLE_TIME,PICKUP_DIST,DRIVING_DIST,REVENUE,COST,COMMISSION,TRIP_FARE,ACTUAL_INC,OUT,mu,P1_INFORMED,P2_INFORMED,inc_dif,platform_id,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT
137,0.014364526532704642,0.049069159883136246,0.03354804468354023,0.0453488016505534,0.8734543516124463,0.8761209882368236,12.0,21.0,109.87777777777778,221.1746031746032,90.23533333333336,66.31573333333334,54.850541666666665,46.90001904761905,35.384791666666665,19.41571428571429,11.575757575757576,0.0,21.303030303030305,10089.060606060606,10842.181818181818,36.19515151515151,100.89060606060606,75.01376969696969,25.222651515151515,18.753442424242415,93.76721212121211,49.791118181818184,0.0,1.0,1.0,1.0,-0.11539243238840015,1.6363636363636365,0.0,0.0,3970.030303030303,90.18181818181819,0.0,230.3030303030303,0.0,3619.5151515151515,0.0,347.27272727272725,6469.545454545455,0.0,0.0,0.0,0.0,6872.151515151515
138,0.014767647034529421,0.05137007409059433,0.03397406004871956,0.04611156288879026,0.8747229385864047,0.8782466034444404,13.0,14.0,111.2448717948718,137.16309523809522,85.9003076923077,86.37120000000002,50.71107692307693,54.69530714285714,35.189230769230775,31.67589285714286,14.074074074074074,0.0,21.74074074074074,13347.0,7481.037037037037,58.98407407407408,133.47000000000003,86.14447407407407,33.36750000000001,21.536118518518514,107.6805925925926,52.77697407407408,0.0,1.0,1.0,1.0,-0.1822798851719104,1.5185185185185186,0.0,0.0,1095.111111111111,68.4074074074074,0.0,280.3333333333333,0.0,5898.407407407408,0.0,422.22222222222223,7448.592592592592,0.0,0.0,0.0,0.0,6385.925925925926
139,0.014746977755717684,0.052247641531671773,0.03443786560719266,0.04674788891541036,0.8762183820088629,0.8795137142008091,16.0,20.0,123.859375,210.6525,75.8725,67.64912,42.46937500000001,46.68587000000001,33.403124999999996,20.963249999999995,11.444444444444445,0.0,22.194444444444443,10596.833333333334,10324.666666666666,44.316388888888895,105.9683333333333,71.30395555555555,26.492083333333326,17.825988888888887,89.12994444444446,44.81187222222222,0.0,1.0,1.0,1.0,-0.0038501841895659614,1.5555555555555556,0.0,0.0,3324.75,105.97222222222223,0.0,228.19444444444446,0.0,4431.638888888889,0.0,343.3333333333333,6165.194444444444,0.0,0.0,0.0,0.0,6999.916666666667
140,0.014958373483811809,0.05275948853895442,0.03490914563757781,0.04763771490480095,0.8778134222049851,0.8810029538252044,18.0,20.0,120.9898148148148,188.11833333333334,79.14311111111111,72.36319999999999,45.32658333333333,48.07570000000001,33.816527777777786,24.2875,12.131578947368421,0.0,22.18421052631579,11520.5,9379.236842105263,49.29131578947368,115.205,75.57473684210527,28.80125,18.893684210526306,94.46842105263158,46.773486842105264,0.0,1.0,1.0,1.0,-0.04779316402565561,1.5263157894736843,0.0,0.0,2875.5263157894738,93.3157894736842,0.0,242.0,0.0,4929.131578947368,0.0,363.94736842105266,6591.368421052632,0.0,0.0,0.0,0.0,6503.710526315789
141,0.015221441178624244,0.05070552904871784,0.035300467076419026,0.048336374021592084,0.879140902831097,0.8827536173940175,14.0,24.0,111.52738095238095,258.225,85.28742857142856,50.4462,50.121178571428565,36.24703333333334,35.16625,14.199166666666668,10.078947368421053,0.0,21.94736842105263,8769.552631578947,12250.71052631579,32.418684210526315,87.69552631578945,63.28244210526315,21.923881578947363,15.820610526315784,79.10305263157893,41.3585605263158,0.0,1.0,1.0,1.0,0.07350894878324844,1.631578947368421,0.0,0.0,4560.394736842105,76.23684210526316,0.0,200.1315789473684,0.0,3241.8684210526317,0.0,302.36842105263156,5527.684210526316,0.0,0.0,0.0,0.0,7690.315789473684
142,0.015674430639741787,0.049682142324917446,0.03578922303364105,0.04912512457281465,0.8805476445190091,0.8845758172664476,14.0,27.0,113.83214285714286,242.86172839506173,85.66857142857144,58.17197037037038,50.861607142857146,41.85419259259259,34.80696428571429,16.317777777777778,10.682926829268293,0.0,23.4390243902439,9052.463414634147,11928.170731707318,32.68170731707318,90.52463414634146,67.5610536585366,22.631158536585364,16.89026341463414,84.45131707317074,44.92989512195124,0.0,1.0,1.0,1.0,-0.006494066351953873,1.6585365853658536,0.0,0.0,3923.9756097560976,84.58536585365853,0.0,213.29268292682926,0.0,3268.170731707317,0.0,320.4878048780488,5784.292682926829,0.0,0.0,0.0,0.0,8004.195121951219
143,0.015636799736814533,0.051787980812603565,0.036274163297296075,0.04983481855987138,0.8815575749483796,0.8855501588529842,20.0,18.0,119.07416666666667,169.47685185185185,78.50800000000001,77.56995555555557,44.343500000000006,50.61523333333333,34.164500000000004,26.95472222222223,12.605263157894736,0.0,21.42105263157895,12299.736842105263,8576.947368421053,54.20894736842104,122.99736842105264,78.06366315789474,30.74934210526316,19.51591578947368,97.57957894736843,47.31432105263157,0.0,1.0,1.0,1.0,-0.05990862573099422,1.4736842105263157,0.0,0.0,1614.3684210526317,93.0,0.0,251.1578947368421,0.0,5420.894736842105,0.0,378.1578947368421,6878.8421052631575,0.0,0.0,0.0,0.0,6962.578947368421
144,0.01617663774721689,0.05174881091333774,0.03677928093291987,0.050759072281018155,0.8832669834280729,0.8867128830448004,10.0,23.0,111.91000000000001,242.27391304347827,90.79200000000002,55.857321739130434,55.754,39.405256521739126,35.038,16.45206521739131,10.303030303030303,0.0,22.666666666666668,8833.666666666666,12166.181818181818,31.53757575757576,88.33666666666664,66.44358787878787,22.08416666666666,16.610896969696963,83.05448484848485,44.35942121212122,0.0,1.0,1.0,1.0,0.006285367111979987,1.696969696969697,0.0,0.0,4640.969696969697,85.12121212121212,0.0,204.93939393939394,0.0,3153.757575757576,0.0,309.09090909090907,5679.909090909091,0.0,0.0,0.0,0.0,7525.212121212121
145,0.01679769307411913,0.049526937970811175,0.03719323695145653,0.05157031504373636,0.8848119946060371,0.8878847764337556,13.0,27.0,111.5923076923077,262.7648148148148,89.90769230769232,49.32894814814814,54.82615384615386,35.864503703703704,35.08153846153846,13.464444444444446,10.175,0.0,23.075,8196.0,12818.025,28.090500000000002,81.95999999999998,62.51704000000001,20.489999999999995,15.629259999999997,78.14629999999998,42.02704,0.0,1.0,1.0,1.0,0.058534050179211414,1.675,0.0,0.0,5012.6,76.925,0.0,202.8,0.0,2809.05,0.0,305.25,5386.95,0.0,0.0,0.0,0.0,7805.425
146,0.017102639411299577,0.04987579167673753,0.03766069736552784,0.052461944481955125,0.886029404071879,0.8891573149448126,16.0,18.0,117.74375,188.8259259259259,83.1735,75.80782222222223,48.91334375,51.73240555555555,34.26015625,24.07541666666667,12.911764705882353,0.0,23.264705882352942,11547.29411764706,9322.529411764706,46.6255882352941,115.47294117647058,79.27402352941179,28.868235294117646,19.81850588235294,99.09252941176469,50.40578823529412,0.0,1.0,1.0,1.0,-0.1291619228336496,1.5294117647058822,0.0,0.0,2823.8529411764707,84.32352941176471,0.0,257.5,0.0,4662.558823529412,0.0,387.3529411764706,6884.735294117647,0.0,0.0,0.0,0.0,6498.676470588235
