,EXPERIENCE_U,WOM_U,MARKETING_U,OUT,plat_revenue,rh_U,alt_U,ACTUAL_WT,U_dif,mu,nDAYS_HAILED,INFORMED,MATCHING_T,VoT,STARTS_DAY,REQUESTS_RIDE,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,ACCEPTS_OFFER,REJECTS_OFFER,ARRIVES_AT_PICKUP,MEETS_DRIVER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,SETS_OFF_FOR_DEST,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE
0,0.010000000000000163,0.010000000000000163,0.011646476351982307,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1,0.010008617615550545,0.01000035073537643,0.013631803341763192,14.0,16.273600000000002,-11.2316126984127,-9.83520758034454,11.622619047619045,0.2170070168769598,1.0,1.0,1.0,1.2166666666666666,10.629999999999999,0.0,5679.357142857143,73.0,0.0,11.785714285714286,0.0,20.0,624.3571428571429,30.0,440.7142857142857,10.0,0.0,0.0,0.0
2,0.010036544235944987,0.010000956581760641,0.015749462249467903,34.0,45.8644,-10.927808660130722,-10.374709224081343,7.354901960784313,0.07412683473050193,1.0,1.0294117647058822,1.0,0.16715686274509806,10.629999999999997,0.0,6713.823529411765,10.029411764705882,0.0,14.558823529411764,0.0,20.0,431.2647058823529,30.0,534.0588235294117,10.0,0.0,0.0,0.0
3,0.010082435335314957,0.010002074691681259,0.018207703252340356,42.0,58.2424,-10.613061375661378,-10.291194207179117,5.776587301587301,0.07337504597879344,1.0,1.0476190476190477,1.0,0.0,10.629999999999997,0.0,6904.761904761905,0.0,0.0,15.0,0.0,20.0,346.5952380952381,30.0,552.9047619047619,10.0,0.0,0.0,0.0
4,0.010124058103460822,0.010003720557716764,0.020815232504273667,57.0,85.7,-14.190013352826512,-11.113081868122853,7.294152046783627,0.324245105582627,1.0,1.1578947368421053,1.0,0.5815789473684212,10.629999999999997,0.0,7416.210526315789,13.31578947368421,0.0,12.894736842105264,0.0,19.29824561403509,402.7543859649123,28.94736842105263,589.719298245614,9.649122807017545,0.0,0.0,21.57894736842105
5,0.010164185000206865,0.010005987853285582,0.023917670966168477,88.0,132.6266,-15.37454756944445,-11.527244896995542,10.551704545454546,0.4658102918423944,1.0,1.0795454545454546,1.0,0.8092803030303027,10.629999999999997,0.0,6895.795454545455,27.59090909090909,0.0,11.5,0.0,19.318181818181817,584.5454545454545,28.977272727272727,591.0113636363636,9.659090909090908,0.0,0.0,20.96590909090909
6,0.010313198307971934,0.010009227090826692,0.027347830575954923,109.0,151.0902,-10.640461416921509,-10.767222490644645,5.864373088685014,0.04251946537186483,1.0,1.1743119266055047,1.0,0.0,10.63000000000001,0.0,7515.018348623853,0.0,0.0,15.0,0.0,20.0,351.86238532110093,30.0,552.6238532110092,10.0,0.0,0.0,0.0
7,0.010357089060648483,0.010012424935105655,0.03085842311824222,114.0,161.61020000000002,-26.25624688109162,-11.360909700232943,11.159941520467832,1.3048765281588681,1.0,1.2017543859649122,1.0,4.5817251461988295,10.630000000000013,0.0,6694.456140350877,145.4298245614035,0.0,3.6228070175438596,0.0,15.789473684210526,394.6929824561403,23.68421052631579,441.2105263157895,7.894736842105263,0.0,0.0,129.47368421052633
8,0.010458955381616293,0.010017171733883189,0.03479465140893778,114.0,170.1154,-12.565492568226123,-11.205883856948065,9.358333333333336,0.1660947739727665,1.0,1.3157894736842106,1.0,0.732017543859649,10.630000000000013,0.0,6721.5526315789475,43.921052631578945,0.0,11.447368421052632,0.0,20.0,517.578947368421,30.0,605.640350877193,10.0,0.0,0.0,0.0
9,0.010611988415316702,0.010022387973452175,0.03928821375251659,144.0,208.09120000000001,-11.355525289351853,-10.922176070899301,6.805208333333337,0.18018761357210614,1.0,1.3333333333333333,1.0,0.04814814814814814,10.630000000000033,0.0,7318.076388888889,2.888888888888889,0.0,14.375,0.0,20.0,405.4236111111111,30.0,582.1041666666666,10.0,0.0,0.0,0.0
